  0:   48| [55] [√Double Chapter 6]
122: 1585| [45] [He felt something warm flow through him from the depths of her mind.]
123: 1641| [47] [Yuuri]
124: 1644| [45] [{Hikorin! I won't forget!}]
125: 1649| [47] [Yuuri]
126: 1652| [45] [{I'll never forget that you saved me!}]
127: 1657| [47] [Yuuri]
128: 1660| [45] [{So I--}]
129: 1673| [45] [And with that thought, Yuuri's mind began to quietly crumble apart.]
130: 1686| [45] [A lone desire came to her mind from a fragment of her fading memories.]
131: 1762| [47] [Yuuri]
132: 1765| [45] [{I'll come see you, I swear...!}]
133: 1834| [45] [But those words faded into light--...]
