  0:   65| [55] [√After Chapter 4]
 58:  613| [45] ["There's no way in hell someone who didn't understand the value of life would be so desperate about trying to save someone."]
 59:  621| [47] [Jun]
 60:  624| [45] ["The only reason you're not sad... is just because you lost your memories and forgot about Dojima and Hiyama, right?"]
 61:  632| [47] [Watase]
 62:  635| [45] ["But... both you and Tachibana were practically grieving on the spot when you saw this girl, didn't you?"]
 63:  643| [47] [Watase]
 64:  646| [45] ["Yet I didn't. So maybe I really don't..."]
 65:  651| [45] [When Watase looked over at the girl's body, Jun also glanced at the girl for a second.]
 66:  677| [47] [Jun]
 67:  680| [45] ["Well... I don't think it was as hard on me as it was on the Lieutenant, but I'm sure it's because..."]
 68:  688| [47] [Jun]
 69:  691| [45] ["... this girl kinda looks like Nagisa..."]
 70:  699| [47] [Watase]
 71:  702| [45] ["...!?"]
 72:  707| [45] [Watase felt extreme surprise when he heard that.]
 73:  712| [45] ["Nagisa" was Kazami's little sister who'd passed away almost ten years ago.]
 74:  717| [45] [So for Jun to say that they "looked alike" meant that--]
 75:  725| [47] [Watase]
 76:  728| [45] ["M-Moribe... was that Nagisa an acquaintance of yours?"]
 77:  754| [47] [Jun]
 78:  757| [45] ["An acquaintance? Not even close."]
 79:  765| [47] [Jun]
 80:  768| [45] ["She was my best friend."]
 81:  776| [47] [Watase]
 82:  779| [45] ["...!"]
 83:  784| [45] [Watase gasped. Jun continued with a depressed frown.]
 84:  810| [47] [Jun]
 85:  813| [45] ["... Actually, she was more like a little sister than a best friend. There was a bit of a gap in our ages, y'see."]
 86:  821| [47] [Jun]
 87:  824| [45] ["The lieutenant was like my older sister while Nagisa was like my little sister.%NThe three of us felt like family."]
 88:  850| [47] [Jun]
 89:  853| [45] ["So Nagisa had a huge influence on both me and the Lieutenant..."]
 90:  861| [47] [Jun]
 91:  864| [45] ["When I look at this girl, it just reminds me of Nagisa's face at her funeral all those years ago..."]
 92:  872| [47] [Watase]
 93:  875| [45] ["Then I really should stay here, shouldn't I...?"]
 94:  898| [47] [Jun]
 95:  899| [45] ["..."]
 96:  907| [47] [Watase]
 97:  910| [45] ["Just because you're a rescue worker doesn't mean you have to always keep your heart hardened for as long as you live, right?"]
 98:  915| [45] [Watase could see a pondering look pass by Jun's face for a moment--]
 99:  920| [45] [But her eyes soon lit up.]
100:  946| [47] [Jun]
101:  949| [45] ["... Captain, thanks for being so considerate of me."]
102:  957| [47] [Jun]
103:  960| [45] ["But I wouldn't be able to call myself a rescue worker anymore if I accepted your offer."]
104:  968| [47] [Jun]
105:  971| [45] ["Hurry, go on and help Mr. Ukita. I'll be okay."]
106:  979| [47] [Watase]
107:  982| [45] ["..."]
108:  987| [45] [Watase was still worried-- but he couldn't deny Jun of her determination.]
109:  992| [45] [So he made up his mind.]
110: 1000| [47] [Watase]
111: 1003| [45] ["All right... but call for me right away if something happens."]
112: 1029| [47] [Jun]
113: 1032| [45] ["Roger!"]
114: 1037| [45] [And with that typical exchange between them, Watase left the room.]
