  0:   56| [55] [√Double Chapter 5]
195: 5828| [47] [Salyu]
196: 5831| [45] ["I don't understand the minds of others, and yet..."]
197: 5839| [47] [Salyu]
198: 5842| [45] ["For the first time..."]
199: 5850| [47] [Salyu]
200: 5853| [45] ["I understood people's feelings..."]
201: 5879| [47] [Salyu]
202: 5882| [45] ["Even that man's... Watase's...!"]
203: 5927| [45] [Salyu glared at Watase.]
204: 5935| [47] [Salyu]
205: 5938| [45] ["I... I understand you now, but just a little bit."]
206: 5946| [47] [Salyu]
207: 5949| [45] ["How you grieved over Wataru's death, how you harbored rage towards LABO, and why you became a terrorist."]
208: 5975| [47] [Salyu]
209: 5978| [45] ["And the truth of how after Natsuhiko erased your memories, you exerted all your effort into saving everyone."]
210: 6001| [47] [Watase]
211: 6002| [45] ["..."]
212: 6028| [47] [Salyu]
213: 6031| [45] ["... I still don't feel like forgiving you..."]
214: 6039| [47] [Salyu]
215: 6042| [45] ["But just for now, I'll hold off on hitting you."]
216: 6047| [45] [Natsuhiko clenched his fist firmly at those words.]
217: 6073| [47] [Watase]
218: 6076| [45] ["... Thank you."]
219: 6081| [45] [Watase spoke with genuine regret.]
220: 6086| [45] [Natsuhiko whispered to Salyu.]
221: 6094| [47] [Natsuhiko]
222: 6097| [45] ["Thanks, Salyu."]
223: 6123| [47] [Salyu]
224: 6126| [45] ["Mmm..."]
225: 6131| [45] [Salyu nodded ambiguously.]
226: 6136| [45] [Natsuhiko shared the knowledge he had with everybody in the room.]
227: 6155| [45] [Though it was not as if he had conveyed every single thing he had observed.]
228: 6160| [45] [He tried to hide things that some would not want others to know about, and he only intended to convey the parts relevant to each individual's beliefs.]
229: 6165| [45] [And as a result, perhaps everyone's mutual understanding was a little lacking in some regards, but--]
230: 6223| [47] [Natsuhiko]
231: 6224| [45] [(I'm sure it'll be okay... I'm sure everyone here could come to terms with each other at least a little, regardless...)]
232: 6230| [45] [Though it was not as if he could convey everything with BC.]
233: 6235| [45] [Even though he went this far, it would probably still lead to some deficiencies in understanding, but--]
234: 6293| [47] [Natsuhiko]
235: 6294| [45] [(I'm sure everyone's coming to terms with each other at least a little...)]
236: 6299| [45] [That was what he had hoped.]
237: 6304| [45] [Even if they couldn't understand each other, they could at least come to terms with each other.]
238: 6309| [45] [Everyone's tense expressions softened ever so slightly.]
239: 6350| [47] [Yuuri]
240: 6353| [45] ["... Salyu, Captain Kasasagi did indeed shoot Mashiro, but..."]
241: 6361| [47] [Yuuri]
242: 6364| [45] ["But you know, it was also Captain Kasasagi that rescued her when she fainted and treated her injuries."]
243: 6390| [47] [Salyu]
244: 6393| [45] ["I know..."]
245: 6398| [45] [Salyu switched her gaze to Mashiro.]
246: 6424| [47] [Salyu]
247: 6427| [45] ["If it weren't for that, then I really wouldn't be able to forgive--"]
248: 6453| [47] [Natsuhiko]
249: 6456| [45] ["...!"]
250: 6514| [45] [Natsuhiko looked at Mashiro too, and then-- he noticed something:]
251: 6519| [45] [Her eyes were slowly opening.]
252: 6527| [47] [Natsuhiko]
253: 6530| [45] ["M... Mashiro?"]
254: 6538| [47] [Mashiro]
255: 6541| [45] ["... Natsuhiko."]
256: 6549| [47] [Natsuhiko]
257: 6552| [45] ["Mashiro! You're awake!?"]
258: 6557| [45] [Mashiro nodded groggily and quietly stood up.]
259: 6600| [47] [Mashiro]
260: 6603| [45] ["Salyu, Ms. Ena, guys..."]
261: 6611| [47] [Mashiro]
262: 6614| [45] ["I saw that whole thing just now too."]
263: 6622| [47] [Mashiro]
264: 6625| [45] ["I saw what happened while I was unconscious... and everyone's pasts too."]
265: 6630| [45] [Mashiro then looked at Yuuri.]
266: 6656| [47] [Mashiro]
267: 6659| [45] ["And... everything that happened to you these past nine years, Yuuri...!"]
268: 6693| [47] [Yuuri]
269: 6696| [45] ["M... Mashiron..."]
270: 6722| [47] [Mashiro]
271: 6725| [45] ["...!"]
272: 6772| [45] [When Yuuri said her name--]
273: 6777| [45] [Tears spilled from Mashiro's eyes.]
274: 6802| [47] [Mashiro]
275: 6805| [45] ["Yuuriiiii!!"]
276: 6822| [45] [Mashiro hugged Yuuri.]
277: 6871| [47] [Mashiro]
278: 6874| [45] ["You're alive! You survived!!"]
279: 6900| [47] [Yuuri]
280: 6903| [45] ["M-Mashiron!"]
281: 6911| [47] [Mashiro]
282: 6914| [45] ["I'm sorry, I didn't know a thing...!"]
283: 6922| [47] [Mashiro]
284: 6925| [45] ["I thought I was the only one who had to live with bitter feelings...!"]
285: 6933| [47] [Mashiro]
286: 6936| [45] ["But Yuuri, you had to stay down here for nine years... unable to tell anyone anything..."]
287: 6962| [47] [Yuuri]
288: 6965| [45] ["I-it's okay, Mashiron...!"]
289: 6970| [45] [Tears spilled from Yuuri's eyes as well.]
290: 6978| [47] [Yuuri]
291: 6981| [45] ["Thanks for finding even someone like me worthy of your tears..."]
292: 6989| [47] [Yuuri]
293: 6992| [45] ["I'm so glad I met you, Mashiron... I'm so glad that we're friends."]
294: 7000| [47] [Yuuri]
295: 7003| [45] ["I love you, Mashiron..."]
296: 7011| [47] [Mashiro]
297: 7014| [45] ["Me too... me too...!"]
298: 7072| [45] [The two girls hugged each other in tears.]
299: 7077| [45] [Natsuhiko and the others watched them silently.]
300: 7082| [45] [Nobody said a thing.]
301: 7087| [45] [Because without a word, the two girls' feelings were conveyed to everyone else...]
