  0:   55| [55] [√After Chapter3]
115: 1668| [45] [「へぇ～。隊長ってば、ユウリちゃんにはやっさしーね。このロリコン！」]
116: 1676| [47] [渡瀬]
117: 1679| [45] [「うるせぇ」]
118: 1748| [45] [そんな事を言い合いながら、内周棟に向かう連絡通路に差し掛かると――]
119: 1807| [47] [渡瀬]
120: 1810| [45] [「っ！？」]
121: 1821| [45] [プロキオンが、激しく警告音を鳴らした。]
122: 1826| [45] [数値は――『８６５０ｍＳｖ』！]
123: 1852| [47] [洵]
124: 1855| [45] [「汚染区域！？」]
125: 1863| [47] [渡瀬]
126: 1866| [45] [「まずい、下がるぞ！」]
127: 1921| [45] [渡瀬たちはとっさに連絡通路から出て、ゲートを閉めた。]
128: 1970| [45] [ゲートが閉まると音も消えたが、開ければまた鳴り出すだろう。]
129: 1975| [45] [渡瀬は歯噛みし、同時に思う。]
130: 2046| [45] [考えてみれば、この廊下の先にある『第５エリア内周棟・地下２階』は――]
131: 2051| [45] [前にあの少女が逃げ込んだ、汚染区域の隣に位置する。]
132: 2056| [47] [渡瀬]
133: 2057| [45] [（じゃあ２つの棟が丸々、汚染されていたってわけか……）]
134: 2091| [45] [ここを捜索するのは、むろん危険だ。また倒れる可能性だってある。]
135: 2096| [45] [渡瀬が逡巡していると――]
136: 2158| [47] [洵]
137: 2161| [45] [「どうしたの隊長？」]
138: 2169| [47] [渡瀬]
139: 2172| [45] [「い、いや……汚染区域を捜索したいと言ったら……お前、止めるか？」]
140: 2198| [47] [洵]
141: 2201| [45] [「え！？」]
142: 2209| [47] [洵]
143: 2212| [45] [「な、なんでそんな事を！？」]
144: 2220| [47] [渡瀬]
145: 2223| [45] [「なぁ守部、思い出してくれ。第４エリアで会った少女の事を」]
146: 2249| [47] [洵]
147: 2252| [45] [「ルイーズちゃんの事？」]
148: 2260| [47] [渡瀬]
149: 2263| [45] [「そうだ。あの少女が消息を絶った場所は――」]
150: 2268| [45] [渡瀬はＰＤＡを取り出し、地図を片手に説明をした。]
151: 2315| [47] [渡瀬]
152: 2318| [45] [「第４エリア内周棟・地下２階だ」]
153: 2326| [47] [渡瀬]
154: 2329| [45] [「もし彼女がセキュリティカードを持っていたとしたら、隣の第５エリアに逃げた可能性がある」]
155: 2337| [47] [洵]
156: 2340| [45] [「つまり、この連絡通路の先だね……」]
157: 2348| [47] [渡瀬]
158: 2351| [45] [「あぁ。だがどちらのエリアも汚染区域だ。それを知らずに徘徊していたとしたら――」]
159: 2359| [47] [洵]
160: 2362| [45] [「あの時の隊長と同じく、気を失って倒れているって事も考えられる？」]
161: 2370| [47] [渡瀬]
162: 2373| [45] [「そうだ。仮に気絶して倒れていたら……もう手遅れかもしれないが……」]
163: 2381| [47] [渡瀬]
164: 2384| [45] [「だからって放っておくわけにはいかない、違うか？」]
165: 2392| [47] [洵]
166: 2395| [45] [「確かに……それにＡＤも探さなきゃいけないし……」]
167: 2400| [45] [洵はしばらく考え込んでいたが――やがて意を決したように言った。]
168: 2427| [47] [洵]
169: 2430| [45] [「……よし、隊長。捜索するならあたしも行くよ」]
170: 2438| [47] [渡瀬]
171: 2441| [45] [「え、お前も！？」]
172: 2499| [47] [洵]
173: 2502| [45] [「ただし３分間だけね。時間を限定して、大急ぎで回ろう」]
174: 2510| [47] [洵]
175: 2513| [45] [「地図を見る限り、部屋は６部屋。だったら２人で、１部屋１分ずつ回れば――」]
176: 2521| [47] [渡瀬]
177: 2524| [45] [「ちょ、ちょっと待て！　危険だぞ！？」]
178: 2550| [47] [洵]
179: 2553| [45] [「なに言ってんの！　隊長１人で行くほうが危険じゃん！」]
180: 2558| [47] [渡瀬]
181: 2559| [45] [「――……」]
182: 2577| [55] [√After Chapter3]
183: 2585| [45] [洵が言うのも正論だった。時間が限定されているならば、人手は多い方がいい。]
184: 2593| [47] [渡瀬]
185: 2596| [45] [「……よし、守部。一緒に行こう」]
186: 2622| [47] [洵]
187: 2625| [45] [「うん！　副隊長にはナイショね！」]
188: 2630| [45] [渡瀬たちは２人で、連絡通路に向き合った。]
189: 2638| [47] [渡瀬]
190: 2641| [45] [「時計をタイマーに切り替え、３分にセットしよう」]
191: 2667| [47] [洵]
192: 2670| [45] [「うん！　アラームが鳴ったら、捜索途中でもここに戻ってくるように！」]
193: 2678| [47] [渡瀬]
194: 2681| [45] [「よし、それじゃ――行くぞ！」]
195: 2729| [45] [渡瀬たちは同時に駆け出し、内周棟に飛び込んで行った。]
196: 2827| [45] [内周棟はひどく焼け焦げていた。]
197: 2832| [45] [ここからは時間との戦いだ。しかし――]
198: 2948| [45] [不意に頭が鈍く痛んだ。]
199: 2953| [47] [渡瀬]
200: 2954| [45] [（ちッ、またか！？）]
201: 2959| [45] [以前、汚染区域に入った時と同様、頭痛と皮膚の痺れを感じる。]
202: 2964| [47] [渡瀬]
203: 2965| [45] [（――構ってられるか！）]
204: 2970| [45] [渡瀬はそれに耐え、通路を駆け抜けた。]
205: 3055| [47] [渡瀬]
206: 3058| [45] [「守部！　真ん中の部屋で落ち合おう！」]
207: 3066| [47] [洵]
208: 3069| [45] [「了解！」]
209: 3074| [45] [十字路で、洵と二手に別れた。]
210: 3167| [45] [右端の部屋に着き、そこに飛び込む。]
211: 3172| [45] [通路と同じく、焼け焦げた部屋。そこに渡瀬は声をかける。]
212: 3180| [47] [渡瀬]
213: 3183| [45] [「誰かいるか！？　いたら返事してくれ！」]
214: 3188| [45] [だが返事は無かった。ＡＤも見つからない。]
215: 3193| [45] [渡瀬は１分でそれを確認し、部屋を飛び出した。]
216: 3241| [45] [即座にその隣の部屋に入る。]
217: 3290| [45] [だがそこにも何もない。]
218: 3295| [47] [渡瀬]
219: 3296| [45] [（要救助者がいないのは、幸か不幸か……！）]
220: 3301| [45] [もしここで要救助者が倒れていたら、確実に致命的な被曝をしているだろう。]
221: 3306| [45] [渡瀬はそう思いつつ、部屋を飛び出した。]
222: 3362| [45] [するとちょうど洵が駆け寄ってくるのが見えた。]
223: 3370| [47] [渡瀬]
224: 3373| [45] [「守部！　そっちはどうだ！？」]
225: 3407| [47] [洵]
226: 3410| [45] [「３部屋回ったけど、何もなかったよ！」]
227: 3418| [47] [渡瀬]
228: 3421| [45] [「こっちもだ！　じゃあ残るはこの部屋だけか！」]
229: 3426| [45] [渡瀬はそう言って、最後に残った部屋を見た。]
230: 3431| [45] [扉に何かプレートがかかっている。]
231: 3436| [45] [煤けていてよく読めないが――]
232: 3444| [47] [渡瀬]
233: 3447| [45] [「『Ｄｒ．Ｍｉｙｏｋｏ　Ｔｅｎｋａｗａ』？」]
234: 3452| [45] [その名を見た時、渡瀬の脳裏に蘇るものがあった。]
235: 3517| [47] [渡瀬]
236: 3520| [45] [「先生……この高校生たちの名前は？」]
237: 3528| [47] [恵那]
238: 3531| [45] [「男の子が、『天川夏彦』くん」]
239: 3609| [47] [宇喜多]
240: 3612| [45] [「――少年の母親も、この施設に勤めていてね――」]
241: 3690| [47] [洵]
242: 3693| [45] [「ここって、夏彦くんのママの研究室じゃない！？」]
243: 3701| [47] [渡瀬]
244: 3704| [45] [「なるほど、ここが――」]
245: 3709| [45] [渡瀬がそう言いかけた瞬間、]
246: 4012| [47] [渡瀬]
247: 4013| [45] [（っ！？）]
248: 4018| [45] [――一瞬、目の前に奇妙な光景が明滅した。]
249: 4023| [45] [誰かが涙を流しているような――]
250: 4028| [45] [渡瀬は嫌な予感を感じ、声を上げた。]
251: 4036| [47] [渡瀬]
252: 4039| [45] [「……守部、入るぞ！」]
253: 4065| [47] [洵]
254: 4068| [45] [「うん！」]
255: 4073| [45] [そう言って２人で、部屋に飛び込む。]
256: 4123| [45] [――そこは他の部屋と違い、火災の影響を受けていなかった。]
257: 4186| [47] [洵]
258: 4189| [45] [「ルイーズちゃん！　いたら返事して！」]
259: 4194| [45] [洵が叫ぶが、要救助者の姿はない。]
260: 4199| [47] [渡瀬]
261: 4200| [45] [（さっきの光景は、単なるオレの妄想か？）]
262: 4205| [45] [そう思いつつ、部屋を見回した時――]
263: 4212| [45] [腕時計のアラームが鳴った。]
264: 4267| [47] [渡瀬]
265: 4270| [45] [「ちっ、もうか！」]
266: 4296| [47] [洵]
267: 4299| [45] [「戻ろう隊長！　３分経ったら戻るって約束したじゃん！」]
268: 4304| [45] [渡瀬は一瞬、逡巡した。]
269: 4309| [45] [要救助者がいないことを確認できたのはいいが、ＡＤの捜索はできていないのだ。]
270: 4314| [45] [先ほど見た奇妙な幻影も、何か気になる。]
271: 4372| [47] [渡瀬]
272: 4373| [45] [（このまま戻っていいのか！？）]
273: 4389| [47] [渡瀬]
274: 4390| [45] [（いや、せっかくここまで来たんだから……！）]
275: 4395| [45] [渡瀬は意を決し、洵に言った。]
276: 4405| [45] [渡瀬は意を決し、洵に言った。]
277: 4415| [47] [渡瀬]
278: 4418| [45] [「守部、お前は先に戻れ！」]
279: 4444| [47] [洵]
280: 4447| [45] [「え！？　隊長は！？」]
281: 4455| [47] [渡瀬]
282: 4458| [45] [「オレはこの部屋をもう少し調べてから戻る！　ここには何かありそうな気がするんだ！」]
283: 4463| [45] [渡瀬はそう言い捨て、部屋の捜索を始めた。]
284: 4489| [47] [洵]
285: 4492| [45] [「なに言ってんの隊長！？　これ以上汚染区域にいたら――」]
286: 4500| [47] [渡瀬]
287: 4503| [45] [「いいから早く行け！　オレの自己満足のためにやってんだから！」]
288: 4529| [47] [洵]
289: 4532| [45] [「っ……！」]
290: 4540| [47] [洵]
291: 4543| [45] [「……じゃああたしも残る！」]
292: 4551| [47] [渡瀬]
293: 4554| [45] [「なっ！？」]
294: 4559| [45] [『バカか！　戻れ！』と言おうとしたが、]
295: 4567| [47] [洵]
296: 4570| [45] [「普段の隊長は、メチャメチャ勘が鋭かったんだ！　その隊長が言うんなら、きっと何かあるんだよ！」]
297: 4575| [45] [洵は止める間もなく、部屋の捜索を始めた。]
298: 4583| [47] [渡瀬]
299: 4586| [45] [「ちっ、じゃああと３０秒だけな！」]
300: 4621| [45] [言い争ってる暇は無い。渡瀬は『何か』を探し、机の陰を覗き込む。]
301: 4626| [45] [そこで渡瀬は、要救助者の代わりに――]
302: 4670| [45] [鉄の箱を見つけた。]
303: 4678| [47] [渡瀬]
304: 4681| [45] [「め、メディカルボックスだ！」]
305: 4710| [47] [洵]
306: 4713| [45] [「ホントだ！　中身は！？」]
307: 4718| [45] [渡瀬が開けると、その中には――……]
308: 4723| [45] [ＡＤが５本詰まっていた。]
309: 4749| [47] [洵]
310: 4752| [45] [「や、やったぁ！」]
311: 4760| [47] [渡瀬]
312: 4763| [45] [「よし、上出来だ！　外周棟に戻ろう！」]
313: 4789| [47] [洵]
314: 4792| [45] [「うんっ！」]
315: 4798| [45] [渡瀬たちはメディカルボックスを掴み、そして部屋を飛び出した。]
316: 4804| [45] [だが妄想に囚われ、命を危険にさらすわけにはいかない。]
317: 4812| [47] [渡瀬]
318: 4815| [45] [「……よし、戻ろう！」]
319: 4841| [47] [洵]
320: 4844| [45] [「了解！　じゃあ急いで！」]
321: 4849| [45] [渡瀬たちは連れ立って、その部屋を飛び出した。]
