  0:   87| [55] [√After Chapter 5]
171: 1923| [45] [Watase looked around, seeking help.]
172: 1928| [45] [He locked eyes with Kazami. A troubled look rose to her face.]
173: 1982| [47] [Watase]
174: 1985| [45] ["T-Tachibana... did I hate that Dojima guy... enough to kill him...?"]
175: 2011| [47] [Kazami]
176: 2014| [45] ["I-I don't know..."]
177: 2022| [47] [Watase]
178: 2025| [45] ["Then... do you at least know if I ever acted like I might...?"]
179: 2033| [47] [Kazami]
180: 2036| [45] ["I really don't know."]
181: 2071| [47] [Kazami]
182: 2074| [45] ["I don't know because you never once talked about yourself...!"]
183: 2079| [45] [Kazami looked at Watase with sad eyes.]
184: 2087| [47] [Watase]
185: 2090| [45] ["I never talked about myself...?"]
186: 2098| [47] [Kazami]
187: 2101| [45] ["No. Before you lost your memories, you were a man who put his distance between others..."]
188: 2109| [47] [Kazami]
189: 2112| [45] ["You never once told anyone what you were thinking, nor did you even attempt to. No one..."]
190: 2138| [47] [Kazami]
191: 2141| [45] ["... Not even me..."]
192: 2146| [45] [Kazami said that in a pained voice. Jun then spoke up.]
193: 2172| [47] [Jun]
194: 2175| [45] ["N-now that you mention it... I don't know anything about the Captain's private life either..."]
195: 2183| [47] [Jun]
196: 2186| [45] ["... I just know him on a work basis..."]
197: 2198| [45] [Those words sent blood rushing to Watase's head.]
198: 2206| [47] [Watase]
199: 2209| [45] ["Th-that can't be!"]
200: 2217| [47] [Watase]
201: 2220| [45] ["Dojima and I were your coworkers, right!? So how could you not know any--"]
202: 2225| [45] [But before Watase could say any more,]
203: 2251| [47] [Kazami]
204: 2254| [45] ["How could I possibly know when you never once talked about yourself!?"]
205: 2259| [45] [Kazami interjected with a stinging voice.]
206: 2267| [47] [Watase]
207: 2270| [45] ["...!!"]
208: 2275| [45] [Watase gasped. Kazami stared at him with dull eyes.]
209: 2301| [47] [Kazami]
210: 2304| [45] ["No. Before you lost your memories, you were a man who put his distance between others..."]
211: 2312| [47] [Kazami]
212: 2315| [45] ["You never once told anyone what you were thinking, nor did you even attempt to. No one..."]
213: 2323| [47] [Watase]
214: 2326| [45] ["I... I never talked about myself...?"]
215: 2352| [47] [Kazami]
216: 2355| [45] ["Yes... It was like..."]
217: 2381| [47] [Jun]
218: 2384| [45] ["... Like he had something to hide...!?"]
219: 2389| [45] [Jun finished the sentence that Kazami had bitterly begun weaving.]
220: 2397| [47] [Watase]
221: 2400| [45] ["... What would I want to hide?"]
222: 2405| [45] [Jun answered Watase's obvious question in a dry voice.]
223: 2431| [47] [Jun]
224: 2434| [45] ["Who knows...?"]
225: 2442| [47] [Watase]
226: 2445| [45] ["Hey... are you taking this seriously?"]
227: 2471| [47] [Jun]
228: 2474| [45] ["Well, it's just, now that I think about it... I don't know anything about your private life either."]
229: 2482| [47] [Jun]
230: 2485| [45] ["I just know you on a work basis..."]
231: 2532| [47] [Watase]
232: 2535| [45] ["..."]
233: 2540| [45] [Watase was astonished.]
234: 2545| [45] [He'd thought that Kazami and Jun would trust him.]
235: 2550| [45] [Just as he trusted them.]
236: 2555| [45] [Yet they didn't trust not only the Watase without his memories, but even the him from -when- he had his memories.]
237: 2560| [47] [Watase]
238: 2561| [45] [(This isn't happening...!)]
239: 2566| [45] [Watase's feet started shaking.]
240: 2571| [45] [Jun glared at him and spoke.]
241: 2597| [47] [Jun]
242: 2600| [45] ["Captain... tell us the truth..."]
243: 2608| [47] [Jun]
244: 2611| [45] ["Why did you really go down to the basement...?"]
245: 2619| [47] [Jun]
246: 2622| [45] ["You normally would have never left a command post to begin with, so why...?"]
247: 2648| [47] [Jun]
248: 2651| [45] ["Come on, tell me..."]
249: 2659| [47] [Jun]
250: 2662| [45] ["Captain... did you really come here to save lives...?"]
251: 2688| [47] [Jun]
252: 2691| [45] ["If you didn't..."]
253: 2699| [47] [Jun]
254: 2702| [45] ["Then I swear I'll make you pay, you hear...?"]
255: 2707| [45] [Anger was slowly building in Jun's eyes.]
256: 2712| [45] [No, it wasn't as simple as anger.]
257: 2717| [45] [--It was the intent to kill.]
258: 2722| [45] [Jun glared at Watase with bloodthirsty eyes.]
259: 2730| [47] [Watase]
260: 2733| [45] ["No, you're wr..."]
261: 2738| [45] [He wanted to say she was wrong, but he couldn't.]
262: 2743| [45] [He knew anything he said here would sound hollow.]
263: 2802| [45] [Yet he tried to say something-- but just then...]
264: 2889| [47] [Ena]
265: 2892| [45] ["Hold on, you two."]
266: 2897| [45] [Ena spoke up.]
267: 2965| [47] [Jun]
268: 2968| [45] ["... What?"]
269: 2976| [47] [Ena]
270: 2979| [45] ["You guys are acting a little weird."]
271: 3005| [47] [Jun]
272: 3008| [45] ["Huh? How so?"]
273: 3036| [47] [Ukita]
274: 3039| [45] ["Indeed. I believe we have made a truly sound argument."]
275: 3065| [47] [Ena]
276: 3068| [45] ["Nothing about this is 'sound'. Didn't Captain Kasasagi risk his life on multiple occasions to save you guys?"]
277: 3076| [47] [Ena]
278: 3079| [45] ["And yet you turned your backs on him the moment the AD disappeared?%NWhat kind of sane person does that?"]
279: 3105| [47] [Jun]
280: 3108| [45] ["That has nothing to do with this."]
281: 3116| [47] [Jun]
282: 3119| [45] ["Why are -you- on the Captain's side after hearing everything we've just said? I mean, you barely know the guy, right?"]
283: 3145| [47] [Jun]
284: 3148| [45] ["Unless... the two of you are in cahoots or something?"]
285: 3174| [47] [Ena]
286: 3177| [45] ["Wh-what are you talking about!?"]
287: 3182| [45] [That sudden accusation left Ena with a confused look on her face.]
288: 3187| [45] [But Ukita kept up the assault before she had time to counter.]
289: 3213| [47] [Ukita]
290: 3216| [45] ["I see, now I get it. I always did think you were acting strange...!"]
291: 3242| [47] [Ukita]
292: 3245| [45] ["Now I finally understand! You two are planning to just save yourselves and leave the rest of us to die!"]
293: 3253| [47] [Ukita]
294: 3256| [45] ["You were the ones who hid the AD, weren't you!? All so you could have it all to yourselves!"]
295: 3323| [45] [Ukita and Jun were glaring at Watase and Ena.]
296: 3328| [45] [It was then that Watase finally realized it:]
297: 3412| [45] [Their eyes were full of madness.]
298: 3476| [47] [Watase]
299: 3477| [45] [(Th-this isn't good... they really are out of their minds...!)]
300: 3482| [45] [Now that he thought about it, there were numerous factors that could be behind it.]
301: 3487| [45] [Their hours of built-up fatigue.]
302: 3492| [45] [The multiple strange happenings in this place.]
303: 3497| [45] [The feeling of entrapment from being stuck down here.]
304: 3502| [45] [The despair at not finding an exit.]
305: 3507| [45] [The fear from finding all those bodies.]
306: 3512| [45] [And then--]
307: 3517| [45] [The loss of the AD had driven the final nail in the coffin.]
308: 3522| [45] [That one act had dramatically shortened the group's lifespan.]
309: 3527| [47] [Watase]
310: 3528| [45] [(It's impossible to expect anyone to remain sane in these circumstances...!)]
311: 3533| [45] [Ukita and Jun prowled towards them.]
312: 3538| [45] [Just then, a voice echoed in Watase's head.]
313: 3596| [85] [{It's too dangerous... take Prof. Tsubakiyama and run!}]
314: 3597| [86] [Auditory Hallucination]
315: 3598| [86] [{It's too dangerous... take Prof. Tsubakiyama and run!}]
316: 3701| [47] [Watase]
317: 3704| [45] ["!"]
318: 3709| [45] [Watase came back to his senses and took Ena by the arm.]
319: 3714| [45] [But at that moment--]
320: 3807| [47] [Jun]
321: 3810| [45] ["Trying to run!?"]
322: 3818| [47] [Ukita]
323: 3821| [45] ["Not good! Hold them down!"]
324: 3826| [45] [Jun and Ukita sprung at them.]
325: 3831| [45] [But Watase and Ena barely managed to dodge them in time.]
326: 3888| [47] [Jun]
327: 3891| [45] ["Agh!"]
328: 3899| [47] [Ukita]
329: 3902| [45] ["Ghh!"]
330: 3950| [45] [Jun and Ukita slammed into the monitors.]
331: 4012| [45] [But they quickly turned around and glared at Watase and Ena.]
332: 4092| [47] [Watase]
333: 4095| [45] ["...!"]
334: 4100| [45] [Watase instinctively looked away, only for his eyes to turn to Kazami.]
335: 4123| [47] [Kazami]
336: 4124| [45] ["--"]
337: 4129| [45] [Kazami was looking towards the exit. She then gave Watase a glance as if to say "run".]
338: 4156| [47] [Watase]
339: 4159| [45] ["Teach, let's get out of here!"]
340: 4167| [47] [Ena]
341: 4170| [45] ["R-right!"]
342: 4175| [45] [Watase took Ena's arm and ran out of the room.]
