  0:   52| [55] [√After Chapter 3]
185: 2161| [45] ["And if it takes out the source of the fire downstairs, we'll be able to walk around normally soon enough."]
186: 2187| [47] [Ena]
187: 2190| [45] ["Hey, how long will it take for the sprinkler system to finish extinguishing and ventilating everything?"]
188: 2216| [47] [Kazami]
189: 2219| [45] ["Let me see... About ten minutes or so, I believe."]
190: 2224| [45] [It was a bit troubling that they were stuck here for a while, but--]
191: 2229| [47] [Watase]
192: 2230| [45] [(But now that I think about, all of us must be tired...)]
193: 2235| [45] [If someone with a body like Watase's was tired, then it was probably worse for everyone else.]
194: 2243| [47] [Watase]
195: 2246| [45] ["... Then why don't we take a little break until Yuuri wakes up?"]
196: 2272| [47] [Kazami]
197: 2275| [45] ["That sounds good. After all, there isn't much else we can do for the moment."]
198: 2301| [47] [Jun]
199: 2304| [45] ["Amen to that."]
200: 2387| [45] [And so the group decided to take a rest while the sprinkler system did its work.]
