  0:   51| [55] [√Double Chapter 5]
 95: 1314| [45] ["No, it's totally plausible!"]
 96: 1319| [45] [--Yuuri had been confined in LABO nine years ago after they passed her off as "dead" to her family.]
 97: 1324| [45] [So it wouldn't be all that strange if they used the same trick to confine Nagisa.]
 98: 1383| [47] [Salyu]
 99: 1386| [45] ["... So this Nagisa girl was a Communicator?"]
100: 1412| [47] [Jun]
101: 1415| [45] ["Probably... I mean, she was about to start school at Rokumei Academy..."]
102: 1423| [47] [Watase]
103: 1426| [45] ["No way...!"]
104: 1492| [45] [The elevator doors opened in synch with Watase's cry.]
105: 1507| [45] [Startled, he and the others got on it.]
106: 1567| [45] [Jun continued murmuring on their way up.]
107: 1624| [47] [Jun]
108: 1627| [45] ["... Sis had it right from the very beginning."]
109: 1635| [47] [Jun]
110: 1638| [45] ["She said 'Nagisa' when she first saw that girl lying dead in front of the cargo lift."]
111: 1646| [47] [Jun]
112: 1649| [45] ["She was right in front of me and I didn't even realize it was her...!"]
113: 1664| [45] [Her voice echoed sorrowfully through the dim elevator.]
114: 1669| [47] [Watase]
115: 1670| [45] [(Th-then I...)]
116: 1675| [47] [Watase]
117: 1676| [45] [(I caused Nagisa's death through my own terrorist plot!?)]
118: 1681| [45] [He felt harrowing regret filling him.]
119: 1686| [47] [Watase]
120: 1687| [45] [(Kazami thought her sister was dead all these years, and today she was finally able to reunite with her...)]
121: 1692| [47] [Watase]
122: 1693| [45] [(Only for Nagisa to die then and there!)]
123: 1698| [47] [Watase]
124: 1699| [45] [(If Kazami ever realized that--!!)]
125: 1704| [45] [Right when his train of thought reached that point,]
126: 1719| [45] [the elevator arrived in Area N.]
127: 1782| [45] [--A light shined upon the team.]
128: 1789| [45] [A shadow stood in the midst of that white darkness.]
129: 1797| [47] [Watase]
130: 1800| [45] ["Ah...!!"]
131: 1805| [45] [Watase looked at that shadow with wide eyes.]
132: 1875| [45] [Standing there was none other than Kazami.]
133: 1883| [47] [Kazami]
134: 1886| [45] ["I've been expecting you, Watase. Mr. Ukita...!"]
135: 1891| [45] [Tears welled up in her eyes when she said that--]
136: 1980| [47] [Kazami]
137: 1983| [45] ["If you two never committed that terrorist attack, then Nagisa wouldn't have had to die!"]
138: 2095| [45] [She pulled the trigger.]
139: 2144| [45] [--The lights in the facility went off at the exact same moment.]
140: 2187| [45] [An automatic PA broadcast echoed through the room.]
141: 2230| [47] [Automatic PA]
142: 2233| [45] ["--Emergency power supply has hit operational limit."]
143: 2238| [47] [Automatic PA]
144: 2241| [45] ["Now shifting to uninterruptible power system."]
145: 2246| [47] [Automatic PA]
146: 2249| [45] ["All power supplies, barring that to the control room, Area Zero, the WX particle amplifier, and all lifelines, will be cut."]
147: 2254| [45] [The facility was then sealed in darkness.]
148: 2297| [45] [Four shadows fumbled their way through that darkness.]
149: 2302| [45] [--There were only thirty minutes left until the lockdown lifted.]
150: 2307| [45] [Nine convictions blended in the dark--]
