  0:   60| [55] [√After Chapter 1]
 97: 1579| [45] [A second later, his back crashed into the debris below him.]
 98: 1675| [47] [Man]
 99: 1678| [45] ["----!"]
100: 1763| [45] [He spit out all the air in his lungs.]
101: 1768| [45] [There was an unnatural pain in his chest.]
102: 1773| [47] [Man]
103: 1774| [45] [(Wha... what the hell... is this...?)]
104: 1779| [45] [When he looked down, he saw a reinforcing bar smeared with dark red blood sticking out of the center of his chest.]
105: 1787| [47] [Female Rescue Worker]
106: 1790| [45] ["Captain! Th-this can't be happening!"]
107: 1798| [47] [Lieutenant]
108: 1801| [45] ["A-AAAAAAAAAAAAAH! No! No!!"]
109: 1806| [45] [Their screams filled his ears.]
110: 1811| [45] [--Screams!?]
111: 1816| [45] [Amidst the agony he was feeling, a thought still managed to pop into the man's head.]
112: 1821| [45] ["I thought they were trying to hurt me... Then why are they screaming like that?"]
113: 1826| [47] [Man]
114: 1827| [45] [(Then... does that mean those two were...)]
115: 1832| [47] [Man]
116: 1833| [45] [(Actually... worried... about me...?)]
117: 1838| [45] [But he no longer had any time to find out if that was true or not--]
118: 1881| [45] [For before long, he passed away as blood foamed from his mouth.]
119: 1969| [85] [　%N　%N　%N]
120: 1972| [45] [√A Bad Ending #12 [The Doubter]]
121: 1975| [85] [　]
122: 1978| [45] [The result of not believing the explanation about AD.]
123: 1981| [85] [　]
124: 1984| [45] [You may be able to avert this fate by setting the lieutenant's Senses very high at the SSS input just before this ending.]
