  0:   43| [55] [√Double Chapter7]
152: 2128| [47] [渡瀬]
153: 2131| [45] [「器物損壊罪、凶器準備集合罪、傷害罪、銃刀法違反、その他諸々。１年で出所できたのは奇跡ってな大悪党だ」]
154: 2139| [47] [渡瀬]
155: 2142| [45] [「……だがな、俺は罪を償ったぜ」]
156: 2150| [47] [渡瀬]
157: 2153| [45] [「そんで出所した後は、この世界をどうにか少しでもマトモにしようと思ってる。今度は武器を取らずにな」]
158: 2161| [47] [渡瀬]
159: 2164| [45] [「世間様に顔向けできる立場じゃないが……その意思だけは本物だ」]
160: 2169| [45] [俺の偉そうな演説に、皆はドン引きするかと思ったが――]
161: 2195| [47] [風見]
162: 2198| [45] [「……まぁ、あなたは元々そういう人だし……」]
163: 2224| [47] [洵]
164: 2227| [45] [「罪を背負っていく覚悟はできてるんだろうし？」]
165: 2253| [47] [恵那]
166: 2256| [45] [「やりなおす機会すら奪っちゃったら、逆に誰も責任取らなくなるでしょうしねぇ」]
167: 2282| [47] [宇喜多]
168: 2285| [45] [「……僕は何も言えない立場だが、隊長さんにはひとまず同意だ」]
169: 2290| [45] [４人とも苦笑交じりに、受け入れてくれた。]
170: 2295| [45] [密かにほっとする俺に、風見が言う。]
171: 2321| [47] [風見]
172: 2324| [45] [「それにしても……他の人々も、あなたのように、変わっていってくれるといいのですけれど」]
173: 2332| [47] [風見]
174: 2335| [45] [「そうじゃなければ、本当に凪沙たちが浮かばれません」]
175: 2361| [47] [洵]
176: 2364| [45] [「……お姉ちゃん。今度こそ、きっと変わるはずだよ」]
177: 2372| [47] [洵]
178: 2375| [45] [「歴史を振り返れば、こういう事は何度も繰り返されてきたよね」]
179: 2401| [47] [洵]
180: 2404| [45] [「例えばチェルノブイリ原発の事故とか、例えば１年前のラボの事件とかさ。それは本当に負の歴史だけど……」]
181: 2430| [47] [洵]
182: 2433| [45] [「そのたびに人間は学んで、後悔して……少しずつ行動を改めていってると思うよ」]
183: 2438| [45] [その言葉を聞き、先生がぽつりと呟いた。]
184: 2465| [47] [恵那]
185: 2468| [45] [「――『Before Crime * After Days』ね」]
186: 2476| [47] [渡瀬]
187: 2479| [45] [「え？」]
188: 2505| [47] [恵那]
189: 2508| [45] [「知らない？　ある社会学者が提唱した、社会の劇的遷移現象の事」]
190: 2516| [47] [恵那]
191: 2519| [45] [「何か重大な『罪』が暴かれた時は、その前と後では、世の価値観が激変する事が多いって」]
192: 2545| [47] [恵那]
193: 2548| [45] [「今回の一件もそうだわ。それまで当たり前だと思っていた事が、明確に『おかしい』『犯罪的だ』と判った時、社会は変わる」]
194: 2574| [47] [恵那]
195: 2577| [45] [「『間違った事は正さなければならない』。そして『私たちも変わっていかねばならない』」]
196: 2585| [47] [恵那]
197: 2588| [45] [「そうしなければこの社会は、どんどんおかしくなっていく……誰もがそう思ったはずよ」]
198: 2596| [47] [渡瀬]
199: 2599| [45] [「なるほど……」]
200: 2744| [45] [確かに俺個人にも、それは訪れた。]
201: 2749| [45] [『罪を犯す前』と『その後の日々』では、俺は大きく変化した。]
202: 2754| [45] [罪を肯定するつもりはカケラもないが、俺は確かに『変わらなければ』と思ったのだ。]
203: 2759| [45] [少しでもマシな人間に……。]
204: 2767| [47] [渡瀬]
205: 2770| [45] [「……あんな大事件に遭遇した後も、俺たちは『その後の日々』を生きる事ができている」]
206: 2778| [47] [渡瀬]
207: 2781| [45] [「だったらその日々を、無駄に生きちゃいけないよな」]
208: 2804| [45] [俺はそう言って、風見を見据えた。]
209: 2812| [47] [渡瀬]
210: 2815| [45] [「なぁ風見。俺は必ずこの社会を、少しでも良くして見せるよ」]
211: 2823| [47] [渡瀬]
212: 2826| [45] [「俺たちが変われば、周りも少しずつ変わるはずだ」]
213: 2831| [45] [いや――変えていかなければならない。]
214: 2836| [45] [たとえそれが甘い理想だとしても、そう信じなければ何もできない。]
215: 2841| [45] [そのために一生を捧げる事が、俺の真の償いだ。]
216: 2864| [45] [その意思が伝わったのか、風見はようやく微笑んだ。]
217: 2872| [47] [風見]
218: 2875| [45] [「……そうよね」]
219: 2901| [47] [風見]
220: 2904| [45] [「悪意は人から人へ伝染するかもしれないけど……」]
221: 2930| [47] [風見]
222: 2933| [45] [「善意も、伝わっていくはずだから」]
223: 2941| [47] [渡瀬]
224: 2944| [45] [「あぁ、そうさ」]
225: 2949| [45] [その言葉を聞き、俺は思う。]
226: 2982| [45] [そう――人と人は触れ合えば、必ず何かの影響を与えるのだ。]
227: 2987| [45] [やがてはその変化に応じ、互いの関係も変わっていく。]
228: 2992| [45] [そこに善意と理解する意思があれば、関係はきっと良くなっていくはずだ。]
229: 2997| [45] [あの９時間で、俺たちの関係が大きく変わったように。]
230: 3002| [45] [そう思うと、不意に『あいつ』の事が気になってきた。]
231: 3010| [47] [渡瀬]
232: 3013| [45] [「なぁ先生……あいつの事だけどさ」]
233: 3039| [47] [恵那]
234: 3042| [45] [「ん？」]
235: 3050| [47] [渡瀬]
236: 3053| [45] [「先生なら知ってるだろ？　あいつ、元気にやってるかい？」]
237: 3079| [47] [恵那]
238: 3082| [45] [「あら、気になるの？」]
239: 3090| [47] [渡瀬]
240: 3093| [45] [「そりゃ、少しはな……」]
241: 3119| [47] [洵]
242: 3122| [45] [「やれやれ、素直じゃないんだから」]
243: 3148| [47] [宇喜多]
244: 3151| [45] [「まぁ男同士など、こんなものだよ」]
245: 3177| [47] [風見]
246: 3180| [45] [「近頃ちょっと穏やかになったと思うけど、こういうところは変わらないのよねぇ」]
247: 3185| [45] [風見たちの言葉に、俺は苦笑する。]
248: 3248| [45] [そして空を見上げて思った。]
249: 3253| [45] [――そりゃ気になるさ。命のやりとりまでした相手だ。]
250: 3258| [45] [だがそんな相手のために、俺は密かに祈る。]
251: 3263| [45] [あいつがその後の日々を、穏やかに過ごしている事を。]
252: 3456| [45] [――その場にいる皆が、きっと同じ事を思っている。]
253: 3461| [45] [あの日を共に過ごした仲間の平穏を、心から祈っているだろう。]
254: 3519| [45] [……そして、その頃……]
