  0:   57| [55] [√Double Chapter 5]
143: 2175| [45] [(The main thing Watase and Mr. Ukita have in common is that they're both members of Q!)]
144: 2180| [47] [Natsuhiko]
145: 2181| [45] [(Does Ms. Tachibana have a reason to hate Q!?)]
146: 2273| [47] [Natsuhiko]
147: 2276| [45] ["No, wait... she also said..."]
148: 2284| [47] [Natsuhiko]
149: 2287| [45] ["That Watase and Mr. Ukita were behind the cause of that girl's death."]
150: 2313| [47] [Yuuri]
151: 2316| [45] ["R-right..."]
152: 2324| [47] [Natsuhiko]
153: 2327| [45] ["If you connect the dots-- that means Ms. Tachibana's trying to avenge Subject N!?"]
154: 2353| [47] [Mashiro]
155: 2356| [45] ["B-but why!?"]
156: 2382| [47] [Mashiro]
157: 2385| [45] ["How is she related to that Subject N girl!?"]
158: 2390| [45] [When asked that question, Natsuhiko--]
159: 2398| [47] [Natsuhiko]
160: 2401| [45] ["Ah..."]
161: 2406| [45] [--finally realized something.]
162: 2565| [45] [--The test subjects' naming scheme followed a very simple rule.]
163: 2762| [45] [And that there was something Subject N herself misunderstood--]
164: 2767| [45] [A quivering voice leaked from Natsuhiko's lips.]
165: 2775| [47] [Natsuhiko]
166: 2778| [45] ["S-so that's what it was...!?"]
167: 2861| [47] [Yuuri]
168: 2864| [45] ["Huh?"]
169: 2872| [47] [Natsuhiko]
170: 2875| [45] ["... I get it now..."]
171: 2883| [47] [Natsuhiko]
172: 2886| [45] ["I've figured out Subject N's true identity."]
173: 2894| [47] [Natsuhiko]
174: 2897| [45] ["She wasn't a child born in LABO at all...!"]
175: 2957| [45] [After reaching that epiphany--]
176: 2962| [45] [--Natsuhiko fell into despair at the sheer cruelty of the truth.]
