  0:   58| [55] [√Double Chapter6]
 47:  705| [45] [「優しいお姉ちゃんと、大好きな洵ちゃんと……３人きりだったけど、幸せだった日々の事を」]
 48:  710| [47] [夏彦]
 49:  711| [45] [「……」]
 50:  737| [47] [被験体Ｎ]
 51:  740| [45] [「だけどそれはやがて終わって、私はこのラボに来た」]
 52:  748| [47] [被験体Ｎ]
 53:  751| [45] [「それから９年間、ずっとここで……」]
 54:  759| [47] [夏彦]
 55:  762| [45] [「……辛かったよな」]
 56:  788| [47] [被験体Ｎ]
 57:  791| [45] [「うぅん……辛かったのは、お姉ちゃんと洵ちゃんに会えない事だけ」]
 58:  799| [47] [被験体Ｎ]
 59:  802| [45] [「それさえ我慢すれば、何不自由ない生活だったから……」]
 60:  807| [47] [夏彦]
 61:  808| [45] [「……」]
 62:  813| [45] [夏彦は躊躇した。]
 63:  818| [45] [彼女は今まで遭遇した、どの被験体Ｎとも違っていた。]
 64:  823| [45] [風見の口調を真似ていない。]
 65:  828| [45] [人格も風見とはかけ離れている。]
 66:  833| [45] [それは凪沙本来の人格、彼女の魂のように思えた。]
 67:  838| [47] [夏彦]
 68:  839| [45] [（もし、この子を消してしまったら――）]
 69:  844| [47] [夏彦]
 70:  845| [45] [（それは今度こそ、この子を殺すのと同じ事になるんじゃないか！？）]
 71:  853| [47] [夏彦]
 72:  856| [45] [「……なぁ……」]
 73:  864| [47] [夏彦]
 74:  867| [45] [「ぼくが君を消す以外に、橘さんを解放する方法はないのか？」]
 75:  893| [47] [被験体Ｎ]
 76:  896| [45] [「ないよ」]
 77: 1086| [45] [彼女はにっこり笑って、そう答えた。]
 78: 1094| [47] [被験体Ｎ]
 79: 1097| [45] [「私が風見ちゃんの脳内にいる限り、風見ちゃんが元に戻る事はない」]
 80: 1105| [47] [被験体Ｎ]
 81: 1108| [45] [「私は悪意そのものだから」]
 82: 1116| [47] [夏彦]
 83: 1119| [45] [「バカな、そうは見えない――」]
 84: 1127| [47] [被験体Ｎ]
 85: 1130| [45] [「あなたと話をするために、必死で抑えているだけだよ」]
 86: 1138| [47] [被験体Ｎ]
 87: 1141| [45] [「本当は私ね、あなたたちが憎くて憎くてしょうがないの」]
 88: 1150| [47] [夏彦]
 89: 1153| [45] [「……！」]
 90: 1161| [47] [被験体Ｎ]
 91: 1164| [45] [「私はもう、『橘凪沙』じゃないの。『被験体Ｎ』なんだよ」]
 92: 1172| [47] [被験体Ｎ]
 93: 1175| [45] [「今からじゃどうしても、凪沙には戻れない。お姉ちゃんの妹には戻れない」]
 94: 1183| [47] [被験体Ｎ]
 95: 1186| [45] [「かつてそう呼ばれていたというだけの、他人なの」]
 96: 1303| [45] [彼女の微笑に、殺意が滲む。]
 97: 1308| [45] [彼女の思い出の部屋が、いびつに歪んでいく。]
 98: 1313| [45] [その悪意の渦の中で――]
 99: 1318| [45] [夏彦は、泣いていた。]
100: 1326| [47] [夏彦]
101: 1329| [45] [「……どうして……」]
102: 1337| [47] [夏彦]
103: 1340| [45] [「どうして、こんな事に……！」]
104: 1345| [45] [被験体Ｎという存在が、悲しかった。]
105: 1350| [45] [彼女の背負ってきた運命が、どうしようもなく悲しかったのだ。]
106: 1358| [47] [夏彦]
107: 1361| [45] [「……ぼくらと同い年で、同じ街に住んでいて……」]
108: 1369| [47] [夏彦]
109: 1372| [45] [「どうしてこうも、違ってしまったんだ？」]
110: 1380| [47] [夏彦]
111: 1383| [45] [「やりなおす事はできないのか！？」]
112: 1388| [45] [夏彦の問いに、彼女は首を振って言う。]
113: 1396| [47] [被験体Ｎ]
114: 1399| [45] [「……できないよ」]
115: 1407| [47] [被験体Ｎ]
116: 1410| [45] [「仕方のない事が、この世にはたくさんあるの」]
117: 1418| [47] [被験体Ｎ]
118: 1421| [45] [「記憶をいくら操作しても、事実は変えられない」]
119: 1429| [47] [被験体Ｎ]
120: 1432| [45] [「私があなたを、消してしまいたいという事も……」]
121: 1437| [45] [その言葉を聞き――]
122: 1442| [45] [夏彦は、覚悟を決めた。]
123: 1450| [47] [夏彦]
124: 1453| [45] [「……君がぼくを消すというのなら……」]
125: 1461| [47] [夏彦]
126: 1464| [45] [「ぼくは君と戦わなきゃならない」]
127: 1472| [47] [夏彦]
128: 1475| [45] [「ぼくの背には、渡瀬たちの命がかかっているんだ」]
129: 1483| [47] [夏彦]
130: 1486| [45] [「だから……！」]
131: 1494| [47] [被験体Ｎ]
132: 1497| [45] [「うん、それでいいんだよ」]
133: 1505| [47] [被験体Ｎ]
134: 1508| [45] [「『私とあなたは違う』。『私はあなたにはなれない』」]
135: 1516| [47] [被験体Ｎ]
136: 1519| [45] [「それが全ての人々の間に横たわる、絶対の真理なんだから」]
137: 1605| [45] [彼女がコメカミに、指を当てて言う。]
138: 1640| [47] [被験体Ｎ]
139: 1643| [45] [「始めようか、天川くん」]
140: 1651| [47] [夏彦]
141: 1654| [45] [「……あぁ」]
142: 1659| [45] [夏彦も頷き、コメカミに指を当て――]
143: 1664| [45] [そして、願った。]
144: 1669| [45] [彼女が消滅する事を。]
145: 1723| [86] [――その瞬間――！]
146: 1724| [86] [夏彦の思考は、闇に閉ざされた。]
147: 1725| [86] [記憶が見る間に崩れていくのがわかる。]
148: 1726| [86] [夏彦]
149: 1727| [86] [（くッ……急げ！）]
150: 1728| [86] [夏彦]
151: 1729| [86] [（ぼくが消滅するより早く、彼女を消してしまうんだ！）]
152: 1730| [86] [それはほんのわずかな刹那、現実時間にすれば一瞬の戦い。]
153: 1731| [86] [だがそれでも能力の優劣により、記憶消去の速度にも差が出て――]
154: 1732| [86] [夏彦]
155: 1733| [86] [（ま、間に合わない！？）]
156: 1734| [86] [夏彦が彼女を消すより早く、彼女が夏彦を消していく。]
157: 1735| [86] [夏彦の心中にある、わずかな躊躇。]
158: 1736| [86] [夏彦]
159: 1737| [86] [（それが能力の発現を阻害して――！）]
160: 1738| [86] [しまった、と思った時は遅かった。]
161: 1739| [86] [弾けるような痛みと共に]
162: 1740| [86] [脳内に閃光が瞬いた。]
163: 1741| [86] [夏彦]
164: 1742| [86] [「！！」]
165: 1743| [86] [見る間に夏彦の、全ての記憶が消えていく。]
166: 1744| [86] [人格が消失していくのがわかる。]
167: 1745| [86] [夏彦]
168: 1746| [86] [（――……あぁ）]
169: 1747| [86] [＊彦]
170: 1748| [86] [（――消えていく……）]
171: 1749| [86] [＊＊]
172: 1750| [86] [（ぼくが、消えていく……！）]
173: 1751| [86] [その想いも闇に飲まれていく。]
174: 1752| [86] [そして夏彦が意識の片隅に、大切な彼女の事を思い浮かべた時――]
175: 2011| [85] [《ひこりん！》]
176: 2012| [86] [悠里]
177: 2013| [86] [《ひこりん！》]
178: 2041| [45] [彼女の声が聞こえた。]
179: 2070| [47] [夏彦]
180: 2073| [45] [《ッ！！》]
181: 2138| [45] [瞬時に夏彦の記憶が、再構築され始めた。]
182: 2143| [45] [修復する速度が、崩れていく速度を超越する。]
183: 2151| [47] [夏彦]
184: 2154| [45] [《ゆ……悠里！》]
185: 2301| [47] [悠里]
186: 2304| [45] [《大丈夫だよひこりん！　ひこりんは消えたりなんかしない！》]
187: 2328| [47] [悠里]
188: 2331| [45] [《わたしが消させない！　絶対に――ッ！！》]
189: 2336| [45] [その声が夏彦の意識を、ギリギリのところで繋いだ。]
190: 2400| [45] [夏彦の心に、鋼の意思が生まれる。]
191: 2424| [47] [夏彦]
192: 2427| [45] [《う……》]
193: 2435| [47] [夏彦]
194: 2438| [45] [《うああああッッ！！》]
195: 2444| [45] [全ての精神力を振り絞り、もう１度念じた。]
196: 2449| [45] [被験体Ｎを消滅させる事ではない。]
197: 2454| [45] [風見を悪意から解放する事だけを――！！]
