  0:   50| [55] [√Double Chapter 2]
137: 1699| [45] [Yuuri quietly nodded.]
138: 1732| [47] [Yuuri]
139: 1735| [45] ["I don't know the cause, but an abnormal situation arose where 'WX particle generation continued for hours'."]
140: 1761| [47] [Yuuri]
141: 1764| [45] ["That is the truth behind what's going on in this facility."]
142: 1773| [47] [Yuuri]
143: 1776| [45] ["The phenomenon labeled a 'meltdown' was the unbridled generation of WX particles which spread throughout the facility."]
144: 1784| [47] [Natsuhiko]
145: 1787| [45] ["So that's what it was...!"]
146: 1792| [45] [So it really wasn't a nuclear reactor meltdown at all.]
147: 1797| [45] [It was apparently just a one-word shorthand for "extremely high-energy BC particle proliferation".]
148: 1852| [47] [Natsuhiko]
149: 1855| [45] ["So then the Procyon's readings... are actually a measurement of BC particle energy?"]
150: 1864| [47] [Yuuri]
151: 1867| [45] ["That's correct, Hikorin. The Procyon isn't an instrument for measuring radiation exposure,%Nbut BC energy."]
152: 1875| [47] [Yuuri]
153: 1878| [45] ["It's a device that measures and quantifies the amount of energy in the BC and WX particles in that area."]
154: 1887| [47] [Yuuri]
155: 1890| [45] ["Incidentally, mSv doesn't stand for millisieverts in the case: rather, it stands for milliscalar value."]
156: 1898| [47] [Yuuri]
157: 1901| [45] ["A unit of information energy contained in BC particles."]
158: 1931| [45] [As he listened to Yuuri's explanation, Natsuhiko gradually understood more and more about LABO:]
159: 1936| [45] [LABO wasn't merely misrepresenting itself as a nuclear power research institution in name.]
160: 1941| [45] [Several parts of their research coincided with nuclear power science here and there.]
161: 1949| [47] [Natsuhiko]
162: 1952| [45] ["... Was the identical abbreviation intentional? Or just a coincidence?"]
163: 1978| [47] [Yuuri]
164: 1981| [45] ["It was intentional, of course."]
165: 1989| [47] [Yuuri]
166: 1992| [45] ["Everything that could potentially be handed over to third parties, like the Procyon and AD, were designed to be disguised as things relating to nuclear power."]
167: 2018| [47] [Yuuri]
168: 2021| [45] ["All as part of the efforts that went into hiding the truth of LABO from society."]
169: 2026| [45] [Now that Natsuhiko thought about it, that was right. There were probably several more similar countermeasures against industrial espionage in place.]
170: 2031| [45] [Such as the use of several secret codewords like "Case N", "meltdown", and "AD".]
171: 2036| [45] [LABO had been carefully hiding its true nature in consideration of worst case scenarios like this one.]
172: 2091| [47] [Natsuhiko]
173: 2094| [45] ["... Let's get back on topic. If the Procyon is a BC energy measuring instrument, then what's AD?"]
174: 2102| [47] [Yuuri]
175: 2105| [45] ["AD is a drug that absorbs and neutralizes BC particle energy."]
176: 2113| [47] [Yuuri]
177: 2116| [45] ["As for its effects--"]
178: 2124| [47] [Yuuri]
179: 2127| [45] ["First: it prevents you from using BC."]
180: 2135| [47] [Yuuri]
181: 2138| [45] ["Second: it prevents other people's BC from affecting you."]
182: 2171| [47] [Yuuri]
183: 2174| [45] ["In other words, it's a drug that protects your mind and body from other people's BC at the cost of your own. That is what AD is."]
184: 2182| [47] [Natsuhiko]
185: 2185| [45] ["I see. So that's what happened to me back then...!"]
186: 2190| [45] [Natsuhiko remembered.]
187: 2195| [45] [When his mind was connected to Watase's, Natsuhiko would sink into the darkness whenever Watase injected himself with AD.]
188: 2200| [45] [It wasn't that Natsuhiko's sensations would cut off; it was that Watase, the BC target, would become temporarily immune to the effects of BC.]
189: 2205| [45] [Natsuhiko's mind would try to connect with Watase's, but AD would reject it.]
190: 2210| [45] [As a result, Natsuhiko would be unable to receive any of the information that Watase's mind was supposed to be sending--]
191: 2215| [45] [--and so without any information, Natsuhiko would be thrown into the darkness.]
192: 2223| [47] [Natsuhiko]
193: 2226| [45] ["Is it true that its effective period is an hour?"]
194: 2252| [47] [Yuuri]
195: 2255| [45] ["It is. So is the fact that AD is effective in environments under 4000 mSv."]
196: 2263| [47] [Yuuri]
197: 2266| [45] ["Conversely speaking, that means that when BC energy surpasses 4000 mSv, the effects of AD disappear."]
198: 2274| [47] [Yuuri]
199: 2277| [45] ["You're once again prone to the influence of other people's BC, and if you're a Communicator, you can use BC again as well."]
200: 2282| [45] [That would explain why Natsuhiko's consciousness returned every time Watase went into a contaminated zone.]
201: 2287| [45] [And how the two of them remained constantly connected once the facility's mSv value rose past 4000 mSv--]
202: 2292| [45] [Both were a result of the conflict between BC, the "power to connect people"%Nand AD, "the drug that resists the power".]
203: 2300| [47] [Natsuhiko]
204: 2303| [45] ["... Ah, but now that you mention it..."]
205: 2329| [47] [Yuuri]
206: 2332| [45] ["What is it?"]
207: 2340| [47] [Natsuhiko]
208: 2343| [45] ["Why was the amount of energy in the facility gradually rising?"]
209: 2352| [47] [Yuuri]
210: 2355| [45] ["Well you see, that's because the 'BC insulator' could no longer keep absorbing the WX particle energy."]
211: 2363| [47] [Natsuhiko]
212: 2366| [45] ["Huh?"]
213: 2371| [45] [Natsuhiko knew about BC insulators.]
214: 2423| [45] [He'd even had a conversation about them with Salyu just a few days ago.]
215: 2466| [47] [Salyu]
216: 2469| [45] ["Why do we have to move to a specialized classroom for BC classes?"]
217: 2477| [47] [Natsuhiko]
218: 2480| [45] ["The BC room's walls are made with a 'BC insulator', a special building material meant to block out BC."]
219: 2497| [45] [As Natsuhiko remembered that exchange, Yuuri continued.]
220: 2553| [47] [Yuuri]
221: 2556| [45] ["Actually, all the walls and security gates in this facility are made with 'BC insulators'."]
222: 2564| [47] [Yuuri]
223: 2567| [45] ["You know how BC insulators obstruct BC? They do that by absorbing the energy from BC particles."]
224: 2575| [47] [Yuuri]
225: 2578| [45] ["WX particles are a subclass of BC particles, so they're no exception."]
226: 2586| [47] [Yuuri]
227: 2589| [45] ["The energy from the WX particles generated in Area N is being absorbed by the surrounding walls and security gates."]
228: 2622| [47] [Yuuri]
229: 2625| [45] ["But there's a limit to how much they can absorb. If they're continuously exposed to WX particles, their absorptivity gradually wears down."]
230: 2633| [47] [Yuuri]
231: 2636| [45] ["As the absorptivity decreases, the amount of energy from the WX particles leaking out of Area N increases proportionally--"]
232: 2644| [47] [Yuuri]
233: 2647| [45] ["Which is why the Procyon's value has been gradually rising."]
234: 2655| [47] [Natsuhiko]
235: 2658| [45] ["Then what's with the disparity in values across the areas? Why did places like Area 4 have higher values than other areas?"]
236: 2713| [47] [Yuuri]
237: 2716| [45] ["Hmm... Probably because the fires and explosions here and there caused damage to the BC insulators, I guess?"]
238: 2724| [47] [Yuuri]
239: 2727| [45] ["The insulators in the more heavily damaged areas suffered further decreased absorptivity... causing WX particle energy to rise even further."]
240: 2732| [45] [--Now that Natsuhiko thought about it, that did sound plausible.]
241: 2782| [45] [B2 of Area 4, the most heavily contaminated area, had been horribly damaged by fire.]
242: 2787| [45] [Considering how much it had burned, a good majority of the insulator must have been damaged.]
243: 2792| [45] [The next highly contaminated area, B2 of Area 5, was right next to Area 4, and so the contamination may have spread all the way over there.]
244: 2797| [45] [There was no definitive proof, but Yuuri's conjecture seemed plausible enough.]
245: 2830| [47] [Natsuhiko]
246: 2833| [45] ["Wow, Yuuri... You seem to know just about everything about this facility."]
247: 2859| [47] [Yuuri]
248: 2862| [45] ["Eheheh, well, I -have- lived here for over nine years, after all. It's only natural that I know a lot."]
249: 2888| [47] [Yuuri]
250: 2891| [45] ["... Though I may have been locked up in here, it is technically where I live. I have grown a little attached to it."]
251: 2896| [45] [Yuuri gave an ambivalent smile.]
252: 2901| [45] [Her smile pained Natsuhiko's heart as he asked more questions.]
253: 2909| [47] [Natsuhiko]
254: 2912| [45] ["Thanks to you, I now understand more or less what LABO is and what WX particles are, but--"]
255: 2920| [47] [Natsuhiko]
256: 2923| [45] ["There's another important thing. What are the dangers of WX particles?"]
257: 2984| [47] [Yuuri]
258: 2987| [45] ["...!"]
259: 2995| [47] [Natsuhiko]
260: 2998| [45] ["The amplifier's manual said that WX particles were harmful to the body."]
261: 3006| [47] [Natsuhiko]
262: 3009| [45] ["And when Watase and the others went somewhere with a high Procyon reading, they displayed strange symptoms."]
263: 3060| [45] [Natsuhiko recalled the contents of the manual that Watase and Kazami had found in the engine room.]
264: 3065| [45] [It had said the following:]
265: 3103| [45] [--the properties of WX particles have extremely harmful effects to the body.]
266: 3106| [45] [Examples of this include dysesthesia, brain dysfunctions, genetic abnormalities, etc.]
267: 3109| [45] [The symptoms are dependent on the level of particle energy, as listed below:]
268: 3113| [45] ["WX particle amplifier operation manual"]
269: 3116| [85] [　]
270: 3119| [45] [<Introduction>]
271: 3122| [85] [　]
272: 3125| [45] [This document is an instruction manual for the WX particle amplifier.]
273: 3128| [45] [Due to the fact that there is great danger involved in its operation,%Nplease read the manual carefully before you proceed.]
274: 3131| [85] [　]
275: 3134| [45] [Furthermore, the properties of WX particles have extremely harmful effects to the body.]
276: 3137| [45] [Examples of this include dysesthesia, brain dysfunctions, genetic abnormalities, etc.]
277: 3140| [45] [The symptoms are dependent on the level of particle energy, as listed below:]
278: 3144| [45] [<Without AD>]
279: 3147| [85] [　]
280: 3150| [45] [      0 mSv-2000 mSv: No effects]
281: 3153| [85] [　]
282: 3156| [45] [2000 mSv-4000 mSv: Dysesthesia, nausea, headaches, genetic abnormalities]
283: 3159| [85] [　]
284: 3162| [45] [4000 mSv-8000 mSV: brain dysfunctions, faint consciousness]
285: 3165| [85] [　]
286: 3168| [45] [8000 mSv-: unconsciousness]
287: 3171| [85] [　]
288: 3174| [45] [(The intensity and probability of displaying the aforementioned symptoms vary depending on the energy levels.)]
289: 3178| [45] [<With AD>]
290: 3181| [85] [　]
291: 3184| [45] [      0 mSv-6000 mSv : No effects]
292: 3187| [85] [　]
293: 3190| [45] [6000 mSv-8000 mSv: Dysesthesia, nausea, headaches, genetic abnormalities]
294: 3193| [85] [　]
295: 3196| [45] [8000 mSv-12000 mSv: brain dysfunctions, faint consciousness]
296: 3199| [85] [　]
297: 3202| [45] [12000 mSv- : unconsciousness]
298: 3205| [85] [　]
299: 3208| [45] [(*AD adds up to 4000 mSv of protection, hence the increased levels)]
300: 3212| [85] [　%N　%N　%N　%N]
301: 3215| [45] [When using the amplifier normally, the particle energy levels should not exceed 2000 mSv.]
302: 3218| [85] [　]
303: 3221| [45] [When used for advanced experiments, the particle energy levels should not exceed 4000 mSv.]
304: 3275| [47] [Natsuhiko]
305: 3278| [45] ["Hey, Yuuri... is it true that WX particles cause brain dysfunction and cancer?"]
306: 3286| [47] [Yuuri]
307: 3289| [45] ["Yes. They may not be radioactive, but they are still dangerous nonetheless."]
308: 3297| [47] [Yuuri]
309: 3300| [45] ["WX particles with enormous amounts of energy enter and affect the brain, causing various brain dysfunctions."]
310: 3308| [47] [Yuuri]
311: 3311| [45] ["Furthermore, they can also affect the genes, causing mutations and cancer..."]
312: 3337| [47] [Yuuri]
313: 3340| [45] ["Perhaps that's why even Mr. Ukita was afraid of the values increasing, despite how he should be fully aware of the facility's true nature."]
314: 3345| [45] [That in itself wasn't strange.]
315: 3350| [45] [What truly was strange was--]
316: 3358| [47] [Natsuhiko]
317: 3361| [45] ["But then how come I didn't suffer any negative effects from staying in Area N for so long?"]
318: 3369| [47] [Natsuhiko]
319: 3372| [45] ["I'm still perfectly fine now, and you seem fine to me too."]
320: 3380| [47] [Natsuhiko]
321: 3383| [45] ["I don't think I've gotten any 'genetic disorders' or 'brain dysfunction', but... why's that?"]
322: 3388| [45] [Melancholy shrouded Yuuri's face when she heard Natsuhiko's question.]
323: 3414| [47] [Yuuri]
324: 3417| [45] ["... We're okay, Hikorin."]
325: 3425| [47] [Yuuri]
326: 3428| [45] ["You and I are the only ones trapped in this place who will remain unaffected no matter how high the WX particle reading gets."]
327: 3436| [47] [Yuuri]
328: 3439| [45] ["It's because we have Rank S Aptitude, you see."]
329: 3447| [47] [Natsuhiko]
330: 3450| [45] ["...? What does that have to do with it?"]
331: 3476| [47] [Yuuri]
332: 3479| [45] ["The truth is, the negative effects of WX particles occur more easily the lower your BC 'aptitude' is."]
333: 3487| [47] [Yuuri]
334: 3490| [45] ["That's because WX particle resistance is proportional to BC aptitude."]
335: 3498| [47] [Yuuri]
336: 3501| [45] ["People with Rank F Aptitude have no resistance to WX particles whatsoever, but those of us with Rank S Aptitude have complete resistance."]
337: 3509| [47] [Yuuri]
338: 3512| [45] ["Our brains and genes are unaffected by the effects of WX particles."]
339: 3538| [47] [Yuuri]
340: 3541| [45] ["... It's because of what happened nine years ago that we became like this."]
341: 3549| [47] [Natsuhiko]
342: 3552| [45] ["Huh? Nine years ago--"]
343: 3560| [47] [Natsuhiko]
344: 3563| [45] ["So you mean the reason our aptitudes rose so high had something to do with WX particles?"]
345: 3568| [45] [Yuuri nodded.]
346: 3623| [47] [Yuuri]
347: 3626| [45] ["... When WX particles contact the human body, they first cause a strong influence on the brain, causing various functional disorders."]
348: 3679| [47] [Yuuri]
349: 3682| [45] ["The headaches and vomiting are a result of those disorders. The same goes for the numbness of skin and other symptoms."]
350: 3690| [47] [Yuuri]
351: 3693| [45] ["When the particles come in contact with genes, they damage them."]
352: 3701| [47] [Natsuhiko]
353: 3704| [45] ["They damage genes!?"]
354: 3737| [47] [Yuuri]
355: 3740| [45] ["Yes. Though many other things besides WX particles have that effect, such as radiation, particle beams, and electromagnetic waves."]
356: 3748| [47] [Yuuri]
357: 3751| [45] ["In any case, once gene damage occurs, the body quickly works to repair that damage."]
358: 3777| [47] [Yuuri]
359: 3780| [45] ["Prolonged exposure to WX particles can overwhelm the repair process, causing fatal damage, but..."]
360: 3788| [47] [Yuuri]
361: 3791| [45] ["With endless cycles of damage and repair-- the human body has, on rare occasions, gained resistance to WX particles."]
362: 3799| [47] [Yuuri]
363: 3802| [45] ["The brain also changes accordingly, and the functional disorders cease."]
364: 3828| [47] [Yuuri]
365: 3831| [45] ["And as resistance rises, aptitude rises in proportion..."]
366: 3839| [47] [Yuuri]
367: 3842| [45] ["That was the process both your body and mine underwent when our aptitudes rose to Rank S nine years ago."]
368: 3850| [47] [Natsuhiko]
369: 3853| [45] ["I see... Well, that finally puts that old mystery to rest."]
370: 3858| [45] [Normally, aptitude doesn't change throughout one's lifetime.]
371: 3910| [45] [But Natsuhiko and Yuuri were an exception because their bodies were flooded with WX particles during the fire nine years ago.]
372: 3918| [47] [Natsuhiko]
373: 3921| [45] ["So that's why you didn't like taking AD, huh."]
374: 3929| [47] [Natsuhiko]
375: 3932| [45] ["Because you didn't need it to begin with, and all it did was prevent you from using BC."]
376: 3965| [47] [Yuuri]
377: 3968| [45] ["Yes..."]
378: 3976| [47] [Natsuhiko]
379: 3979| [45] ["So if the two of us go to Area N, we won't get cancer or anything?"]
380: 4005| [47] [Yuuri]
381: 4008| [45] ["Right... as in we won't get any worse than we already are, that is..."]
382: 4016| [47] [Natsuhiko]
383: 4019| [45] ["Huh...!?"]
384: 4024| [45] [Natsuhiko had a terrifying feeling about what she was implying.]
385: 4029| [45] [For he felt that Yuuri was trying to tell him about the real danger of WX particles.]
386: 4037| [47] [Natsuhiko]
387: 4040| [45] ["Any worse than we already are...? What do you mean?"]
388: 4066| [47] [Yuuri]
389: 4069| [45] ["Think carefully about what I just said, okay...?"]
390: 4077| [47] [Yuuri]
391: 4080| [45] ["Having high aptitude means your genes have changed so that you can withstand an environment that normal people cannot."]
392: 4106| [47] [Yuuri]
393: 4109| [45] ["Your genes have gone through endless cycles of damage and repair, bringing them further and further away from their original form..."]
394: 4135| [47] [Yuuri]
395: 4138| [45] ["So, in other words--... stay calm and listen closely, Hikorin..."]
396: 4146| [47] [Yuuri]
397: 4149| [45] ["You and I already have considerable genetic abnormalities."]
398: 4175| [47] [Yuuri]
399: 4178| [45] ["You may even go so far as to say that all Communicators in general are the result of genetic abnormalities."]
400: 4201| [47] [Natsuhiko]
401: 4204| [45] ["!!"]
402: 4231| [47] [Yuuri]
403: 4234| [45] ["What determines whether or not somebody is a Communicator is the IGF2R gene.%NThis gene relates to the structure of the brain."]
404: 4242| [47] [Yuuri]
405: 4245| [45] ["Normally, there are nine types of IGF2R genes, numbered 1 through 9."]
406: 4253| [47] [Yuuri]
407: 4256| [45] ["But on rare occasion, people are born with a mutant variant form of that gene..."]
408: 4264| [47] [Natsuhiko]
409: 4267| [45] ["And those are Communicators...?"]
410: 4293| [47] [Yuuri]
411: 4296| [45] ["Yes."]
412: 4301| [45] [The tone of Yuuri's voice gradually grew dispirited.]
413: 4327| [47] [Yuuri]
414: 4330| [45] ["There are six degrees of IGF2R gene abnormalities."]
415: 4338| [47] [Yuuri]
416: 4341| [45] ["Depending on the extent of variation, IGF2R genes can also be ranked from Type E to Type S."]
417: 4349| [47] [Yuuri]
418: 4352| [45] ["As I've explained before, aptitude and resistance are directly proportional, but--"]
419: 4360| [47] [Yuuri]
420: 4363| [45] ["Basically, both things just point to how those IGF2R genes are mutated variants.%NThat's the truth behind aptitude."]
421: 4371| [47] [Yuuri]
422: 4374| [45] ["IGF2R Gene Type E corresponds with Rank E Aptitude. Type D with Rank D... all the way to Type S with Rank S."]
423: 4400| [47] [Yuuri]
424: 4403| [45] ["And the higher one's aptitude... the more severe one's mutation..."]
425: 4411| [47] [Yuuri]
426: 4414| [45] ["And the shorter that Communicator's lifespan becomes--"]
427: 4439| [47] [Natsuhiko]
428: 4442| [45] ["...!!"]
429: 4447| [45] [A chill ran down Natsuhiko's spine.]
430: 4452| [45] [And yet Yuuri kept painfully speaking the harsh truth.]
431: 4484| [47] [Yuuri]
432: 4487| [45] ["Communicators are extremely prone to cancer. The same goes for all sorts of neurological diseases."]
433: 4495| [47] [Yuuri]
434: 4498| [45] ["Though they may not show it when they're young, as Communicators age, their likelihood of death rapidly increases."]
435: 4506| [47] [Yuuri]
436: 4509| [45] ["So now do you understand... what I meant when I said we wouldn't get any worse?"]
437: 4517| [47] [Yuuri]
438: 4520| [45] ["We were already burdened with a premature death sentence nine years ago."]
439: 4528| [47] [Yuuri]
440: 4531| [45] ["It's only been 16 years since the Grand Communicator Discovery. That's why most people in the world have yet to realize this fact..."]
441: 4539| [47] [Yuuri]
442: 4542| [45] ["Most of the scant few Communicators who were born before the Grand Discovery have already died."]
443: 4568| [47] [Yuuri]
444: 4571| [45] ["I heard from the professor that your father was also a Communicator."]
445: 4579| [47] [Yuuri]
446: 4582| [45] ["Furthermore, he was a Rank B Aptitude Communicator, an even rarer existence at the time. That's why he died at the age of 32..."]
447: 4590| [47] [Natsuhiko]
448: 4593| [45] ["No way...!"]
449: 4601| [47] [Natsuhiko]
450: 4604| [45] ["If LABO knows about that truth, then why haven't they announced it!?"]
451: 4630| [47] [Yuuri]
452: 4633| [45] ["Can they? They haven't even completely figured out the cause of the premature deaths."]
453: 4659| [47] [Yuuri]
454: 4662| [45] ["If they made the announcement regardless... then all the Communicators would surely despair over the looming fate of death."]
455: 4685| [47] [Natsuhiko]
456: 4688| [45] ["..."]
457: 4693| [45] [Natsuhiko choked on his words.]
458: 4726| [47] [Natsuhiko]
459: 4727| [45] [(So that means we're already--)]
460: 4732| [45] [Even if they escaped from the facility, they still wouldn't have long lives ahead of them.]
461: 4737| [45] [Their remaining lives would be shorter than his father's 32 years on this earth.]
462: 4742| [47] [Natsuhiko]
463: 4743| [45] [(15 years? 10 years? ... Just how much longer do we have left to live!?)]
464: 4748| [45] [Natsuhiko was horribly agitated by the hopeless truth.]
465: 4753| [45] [Feelings of nothingness rended his heart into pieces.]
466: 4758| [45] [He held his head with a trembling hand.]
467: 4763| [45] [But at that moment--]
468: 4768| [45] [He saw a wristwatch in the corner of his eye.]
469: 4773| [47] [Natsuhiko]
470: 4774| [45] [(...!)]
471: 4841| [45] [His father's watch.]
472: 4846| [45] [When his mother gave this watch to Natsuhiko, she may have already known about his fate as a Communicator.]
473: 4851| [45] [Dr. Tenkawa cried back then, despite rarely ever crying. Natsuhiko felt like that was perhaps the most telling sign of her emotions.]
474: 4858| [45] [But even so--]
475: 4863| [47] [Natsuhiko]
476: 4864| [45] [(Dad told me to 'be strong'...!)]
477: 4869| [47] [Natsuhiko]
478: 4870| [45] [(He told me to become a man that can protect and support others!)]
