  0:   69| [55] [√After Chapter 6]
 45:  595| [45] [With that thought in mind and his destination set, Watase started walking off.%NThe auditory hallucination then began to shout desperately at him.]
 46:  652| [85] [{Stop it, you dumbass! You'll die!}]
 47:  653| [86] [Auditory Hallucination]
 48:  654| [86] [{Stop it, you dumbass! You'll die!}]
 49:  669| [85] [{You can't put out the fire of a burning nuclear reactor all by yourself!}]
 50:  670| [86] [Auditory Hallucination]
 51:  671| [86] [{You can't put out the fire of a burning nuclear reactor all by yourself!}]
 52:  686| [85] [{Even if you could, you'd be exposed to radiation for sure!}]
 53:  687| [86] [Auditory Hallucination]
 54:  688| [86] [{Even if you could, you'd be exposed to radiation for sure!}]
 55:  716| [45] [That voice had guided Watase many a time up until now, even though he didn't know if it was his ally or his enemy.]
 56:  721| [45] [So when Watase once again heard that voice no one else knew of--]
 57:  726| [45] [He defied it.]
 58:  734| [47] [Watase]
 59:  737| [45] ["... Sorry, but I can't listen to you this time."]
 60:  745| [47] [Watase]
 61:  748| [45] ["Someone's gotta do it. Everyone's struggled hard for the last five hours, but look where that got us."]
 62:  806| [85] [{You wanna die that badly!?]
 63:  808| [85] [ Are you really okay with dying if it means saving everyone else!?}]
 64:  809| [86] [Auditory Hallucination]
 65:  810| [86] [{You wanna die that badly!? Are you really okay with dying if it means saving everyone else!?}]
 66:  838| [45] [The voice was growing louder and angrier.]
 67:  843| [45] [Watase answered it with a wry smile.]
 68:  851| [47] [Watase]
 69:  854| [45] ["You wouldn't understand..."]
 70:  862| [47] [Watase]
 71:  865| [45] ["It's not that I want to die. I just want to save everyone, that's all."]
 72:  922| [85] [{...?}]
 73:  923| [86] [Auditory Hallucination]
 74:  924| [86] [{...?}]
 75:  939| [85] [{Why are you going this far...?}]
 76:  940| [86] [Auditory Hallucination]
 77:  941| [86] [{Why are you going this far...?}]
 78:  969| [45] [This was the second time he'd been asked that today.]
 79: 1043| [47] [Yuuri]
 80: 1046| [45] ["--Why are you going this far to save my life?"]
 81: 1051| [45] [Watase fondly remembered that question.]
 82: 1056| [45] [It was from a time where the group had worked together to find a way to survive--%Na time before they were overtaken by discord.]
 83: 1061| [45] [Watase quietly muttered the answer he hadn't given back then.]
 84: 1098| [47] [Watase]
 85: 1101| [45] ["... Wanting to save people's been the one constant for me this whole time."]
 86: 1109| [47] [Watase]
 87: 1112| [45] ["It was all because you told me to save Yuuri way back when this all began."]
 88: 1117| [45] [Without any memories of the past, these few hours he'd spent here in LABO were Watase's entire life.]
 89: 1122| [45] [And the few memories he had recovered had been of LABO too.]
 90: 1127| [45] [This dark underground facility was the only world he knew.]
 91: 1132| [45] [Maybe he could have made a different choice if he were living peacefully.]
 92: 1137| [45] [But Watase had awoken in this facility consumed by radiation.]
 93: 1142| [45] [All while bearing the burden of his role as a rescue squad captain.]
 94: 1150| [47] [Watase]
 95: 1153| [45] ["So... all I want to do is fulfill my role."]
 96: 1161| [47] [Watase]
 97: 1164| [45] ["I hated feeling so powerless, surrounded by nothing but fire, explosions, and smoke."]
 98: 1172| [47] [Watase]
 99: 1175| [45] ["When we didn't have enough AD, I went running straight into gas and a contaminated zone."]
100: 1183| [47] [Watase]
101: 1186| [45] ["When someone fell into a hole, I grabbed their hand and pulled them out."]
102: 1194| [47] [Watase]
103: 1197| [45] ["I protected Yuuri with my body when the debris threatened to crush her..."]
104: 1205| [47] [Watase]
105: 1208| [45] ["This whole time, all I've ever thought about is how to save everyone."]
106: 1263| [85] [{...}]
107: 1264| [86] [Auditory Hallucination]
108: 1265| [86] [{...}]
109: 1293| [45] [The voice went quiet.]
110: 1298| [45] [It wasn't surprising. There was no one out there who could understand Watase's feelings.]
111: 1303| [45] [He was an entity who'd suddenly been born into this hellish environment without any memories.]
112: 1308| [45] [He didn't know who he was-- only that he was a spirit bestowed with the sole duty of "saving lives"--]
113: 1313| [45] [That was him. That was Watase Kasasagi.]
114: 1318| [45] [The wounds he'd gained in the process of fulfilling that duty suddenly began hurting.]
115: 1418| [45] [His burnt left hand.]
116: 1597| [45] [His cracked ribs.]
117: 1657| [45] [The cut on the back of his head.]
118: 1716| [45] [His throat felt like it was on fire from thirst and all the vomiting he'd done, and his body was as heavy as lead from all the exhaustion he'd built up.]
119: 1721| [45] [And yet he did not stop.]
120: 1726| [45] [For his will was the only thing he could rely on now that he didn't even trust himself.]
121: 1734| [47] [Watase]
122: 1737| [45] ["... I'll be damned if I let the others die because of my actions."]
123: 1745| [47] [Watase]
124: 1748| [45] ["And the same goes for letting anyone die because I did nothing."]
125: 1756| [47] [Watase]
126: 1759| [45] ["If putting out the reactor fires will save everyone, then I'll do it."]
127: 1767| [47] [Watase]
128: 1770| [45] ["Even if..."]
129: 1775| [45] [--Even if I lose my life as a result.]
130: 1780| [45] [Perhaps the auditory hallucination had figured what he was thinking, as it spoke up in a faint voice.]
131: 1837| [85] [{.. Watase... you...}]
132: 1838| [86] [Auditory Hallucination]
133: 1839| [86] [{.. Watase... you...}]
134: 1870| [47] [Watase]
135: 1873| [45] ["You get it now? If you do, then shut up."]
136: 1881| [47] [Watase]
137: 1884| [45] ["... If you keep talking, I might lose my resolve."]
138: 1889| [45] [Watase muttered that and broke off into a run.]
139: 1894| [45] [He headed for Area N, home of the burning reactor--]
140: 2003| [45] [Watase's Procyon started beeping louder than he'd ever heard it before when he opened the connecting passageway gate to Area N.]
141: 2008| [45] [The Procyon's display was giving off a reading far greater than he'd ever seen before.]
142: 2014| [47] [Watase]
143: 2017| [45] ["'12210 mSv'...!"]
144: 2023| [47] [Watase]
145: 2026| [45] ["'12110 mSv'...!"]
146: 2032| [47] [Watase]
147: 2035| [45] ["'12010 mSv'...!"]
148: 2040| [45] [He was then assaulted by an intense headache and severe nausea.]
149: 2045| [45] [His skin was numb, and his vision grew blurry.]
150: 2053| [47] [Watase]
151: 2056| [45] ["... Tch."]
152: 2100| [45] [Watase turned his Procyon off, then kept on walking.]
153: 2143| [47] [Watase]
154: 2144| [45] [(The nuclear reactor's right behind this gate...!)]
155: 2149| [45] [A melted down reactor, raging hellfire, and extremely lethal doses of radiation--]
156: 2154| [45] [Watase shuddered as he imagined that hell on Earth waiting for him right up ahead.]
157: 2159| [45] [But...]
158: 2206| [47] [Watase]
159: 2209| [45] ["... I'm ready."]
160: 2214| [45] [Watase kept himself from shaking, then pulled a hose out from the nearby fire hydrant.]
161: 2219| [45] [He held it with his left hand, with the security card in the right.]
162: 2224| [47] [Watase]
163: 2225| [45] [(Extinguishing preparations all set. Let's roll.)]
164: 2230| [45] [Though genuine danger lay just up ahead, Watase did not falter.]
165: 2235| [45] [Endless courage was coarsing through him.]
166: 2240| [45] [He suddenly broke out into a smile.]
167: 2245| [47] [Watase]
168: 2246| [45] [(Looks like I finally became... a true rescue worker.)]
169: 2251| [45] [He then took the card in his hand--]
170: 2365| [45] [And opened the gate.]
