  0:   72| [55] [√Before Chapter 2]
 95: 1285| [45] ["So you're not gonna creep anyone out, okay Yuuri?"]
 96: 1311| [47] [Yuuri]
 97: 1314| [45] ["Not even you, Natsuhiko?"]
 98: 1322| [47] [Natsuhiko]
 99: 1325| [45] ["Of course not."]
100: 1351| [47] [Yuuri]
101: 1354| [45] ["Promise?"]
102: 1362| [47] [Natsuhiko]
103: 1365| [45] ["I promise, okay? You're such a worrywart, Yuuri."]
104: 1388| [45] [Natsuhiko smiled and Yuuri smiled back in return.]
105: 1414| [47] [Yuuri]
106: 1417| [45] ["Thank goodness~... I was actually super nervous."]
107: 1425| [47] [Natsuhiko]
108: 1428| [45] ["Huh, what for?"]
109: 1454| [47] [Yuuri]
110: 1457| [45] ["I was worried I couldn't make friends after moving. I didn't think that I could."]
111: 1465| [47] [Natsuhiko]
112: 1468| [45] ["But we're friends already, aren't we?"]
113: 1494| [47] [Yuuri]
114: 1497| [45] ["Yup!"]
115: 1505| [47] [Natsuhiko]
116: 1508| [45] ["Lotsa kids come to this park. If you come here, you'll make lotsa other friends, too."]
117: 1534| [47] [Yuuri]
118: 1537| [45] ["Thank you. I'll come here lots!"]
119: 1563| [47] [Yuuri]
120: 1566| [45] ["After all, I made friends with you my first time here..."]
121: 1571| [45] [Yuuri said only that much before suddenly making a face as if she had suddenly remembered something.]
122: 1597| [47] [Yuuri]
123: 1600| [45] ["Ah, that reminds me..."]
124: 1608| [47] [Natsuhiko]
125: 1611| [45] ["Hmm?"]
126: 1637| [47] [Yuuri]
127: 1640| [45] ["Natsuhiko, why did you call out to me?"]
128: 1666| [47] [Yuuri]
129: 1669| [45] ["You've never met me before... and I'm a girl, too."]
130: 1677| [47] [Natsuhiko]
131: 1680| [45] ["Huh~? Hmm, well..."]
132: 1706| [47] [Yuuri]
133: 1709| [45] ["Well...?"]
134: 1717| [47] [Natsuhiko]
135: 1720| [45] ["Just 'cause!"]
136: 1746| [47] [Yuuri]
137: 1749| [45] ["Huh~? Just 'cause?"]
138: 1754| [45] [Yuuri seemed a little disappointed.]
139: 1821| [47] [But-- Natsuhiko lied.]
140: 1828| [47] [The real reason was because he saw Yuuri crying.]
141: 1844| [47] [That's why he called out to her.]
142: 1851| [47] [Because he wanted to be there for her--]
