  0:   44| [55] [√Double Chapter 7]
100: 1096| [45] [Urged on by that impulse, I leap out of bed.]
101: 1129| [47] [Woman 2]
102: 1132| [45] ["Wait, where are you going!?"]
103: 1147| [45] [I ignore her question and run barefoot.]
104: 1152| [45] [But then I see a black suited man blocking the door out of the room.]
105: 1157| [47] [Black Suited Man 1]
106: 1160| [45] ["Hey! Stop it, you bastard!"]
107: 1165| [45] [The man reaches into his pocket,]
108: 1173| [47] [Me]
109: 1176| [45] ["Outta my way!"]
110: 1202| [45] [but I immediately knock him off his feet.]
111: 1207| [47] [Black Suited Man 1]
112: 1210| [45] ["Gwagh!"]
113: 1215| [45] [I keep up that momentum and open the door.]
114: 1254| [47] [Woman 2]
115: 1257| [45] ["Don't do it, Captain!"]
116: 1283| [47] [Woman 1]
117: 1286| [45] ["Wait! Don't go, Watase!"]
118: 1292| [45] [I shake off their warnings and rush out of the room.]
119: 1346| [47] [Black Suited Man 1]
120: 1349| [45] ["Wait!"]
121: 1354| [47] [Black Suited Man 2]
122: 1357| [45] ["Don't let him get away!"]
123: 1362| [47] [Black Suited Man 3]
124: 1365| [45] ["What the hell are you doing!? Catch him!"]
125: 1370| [45] [I see two more black suited men out in the hallway. I manage to shove them away too.]
126: 1375| [45] [I don't really get what's going on. Why are those men chasing me?]
127: 1380| [45] [But at any rate, my goal is to run outside.]
128: 1430| [45] [I finally locate the exit. And just as I'm about to leave the hospital--]
129: 1441| [47] [???]
130: 1444| [45] ["Captain Kasasagi! Stop right there!"]
131: 1449| [45] [A sharp, sudden shout brings me to a halt.]
132: 1610| [45] [I turn around to see a woman standing there,]
133: 1615| [45] [accompanied by men in imposing suits.]
134: 1623| [47] [Me]
135: 1626| [45] ["What...? Don't tell me those guys chasing me are your doing?"]
136: 1634| [47] [???]
137: 1637| [45] ["Quit joking. I'd appreciate it if you don't group me in with those guys."]
138: 1645| [47] [Me]
139: 1648| [45] ["Hmph, well, whatever. Either way, you've come to capture me too, right?"]
140: 1656| [47] [???]
141: 1659| [45] ["No. I'm here to protect you."]
142: 1667| [47] [Me]
143: 1670| [45] ["What...?"]
144: 1675| [45] [As I reel in confusion, the woman orders the men to step back.]
145: 1734| [47] [???]
146: 1737| [45] ["Well? Now you can let your guard down a little, right?"]
147: 1745| [47] [Me]
148: 1748| [45] ["A little, yes... Then can I ask you a question?"]
149: 1756| [47] [???]
150: 1759| [45] ["What?"]
151: 1767| [47] [Me]
152: 1770| [45] ["You called me 'Captain Kasasagi' just now, didn't you?"]
153: 1778| [47] [Me]
154: 1781| [45] ["That means you know who I am too, don't you?"]
155: 1789| [47] [???]
156: 1792| [45] ["Yes, I know you quite well. Both before your amnesia and after."]
157: 1800| [47] [???]
158: 1803| [45] ["What's more, I've looked into your life."]
159: 1811| [47] [Me]
160: 1814| [45] ["Then tell me. Who am I?"]
161: 1822| [47] [Me]
162: 1825| [45] ["I feel like I had to fulfill some sort of duty... but it looks like I've even forgotten what that was."]
163: 1833| [47] [Me]
164: 1836| [45] ["I can only vaguely remember it... What is it that I have to do...?"]
165: 1841| [45] [The woman smiles faintly at my question.]
166: 1849| [47] [???]
167: 1852| [45] ["--It might be better for you not to know."]
168: 1860| [47] [Me]
169: 1863| [45] ["... Huh?"]
170: 1871| [47] [???]
171: 1874| [45] ["The person you are now may vanish completely if you get your memories back."]
172: 1882| [47] [???]
173: 1885| [45] ["What's more, you and I could become enemies in that case."]
174: 1893| [47] [???]
175: 1896| [45] ["There's no turning back once you learn the truth. Are you still sure you won't regret it?"]
176: 1904| [47] [Me]
177: 1907| [45] ["..."]
178: 1912| [45] [Her solemn question leaves me speechless.]
179: 1917| [45] [I get the distinct feeling something like this has happened before.]
180: 1922| [45] [But even so--]
181: 1930| [47] [Me]
182: 1933| [45] ["... I don't care. I'm sure it must be better than living completely in the dark."]
183: 1982| [47] [???]
184: 1985| [45] ["I see... I figured you'd say something like that, given your circumstances."]
185: 1993| [47] [???]
186: 1996| [45] ["Then let's talk. I'll tell you all about what kind of person you are and how you lived..."]
187: 2004| [47] [???]
188: 2007| [45] ["What I am about to tell you is your 'truth'."]
189: 2059| [85] [　%N　%N]
190: 2064| [45] [--The woman then begins to talk.]
191: 2068| [85] [　]
192: 2073| [45] [She tells me the details of my 32 years of life and the story of the nine hours I spent with her and those other women.]
193: 2077| [85] [　]
194: 2082| [45] [It then hits me when she finishes talking--%NNone of this is over yet!]
195: 2086| [85] [　]
196: 2091| [45] [I feel a blazing fire in my heart silently stir to life.]
