  0:   68| [55] [√After Chapter6]
 44:  439| [45] [「もしあれがダミーで、あそこから脱出できるなら……！」]
 45:  465| [47] [風見]
 46:  468| [45] [「確かに……しかし、全くのダミーとも思えません」]
 47:  494| [47] [風見]
 48:  497| [45] [「あの巨大な機械の冷却を行っているのではないでしょうか？」]
 49:  523| [47] [風見]
 50:  526| [45] [「だとしたらやはり、パイプに穴を開けると、ラボが水没する危険性があります」]
 51:  534| [47] [渡瀬]
 52:  537| [45] [「そうか……水流を止める方法があればいいんだが」]
 53:  563| [47] [風見]
 54:  566| [45] [「あの機械の正体がわかれば、方策も立てられるかもしれませんが……！」]
 55:  571| [45] [その言葉を聞いた時――]
 56:  576| [45] [渡瀬は目を見開いた。]
 57:  584| [47] [渡瀬]
 58:  587| [45] [「ちょっと待て……あの機械の正体って……！？」]
 59:  613| [47] [風見]
 60:  616| [45] [「え？」]
 61:  624| [47] [渡瀬]
 62:  627| [45] [「お、思い出したぞ！　あの機械をどこで見たのかを！」]
 63:  653| [47] [風見]
 64:  656| [45] [「どこでですか！？」]
 65:  664| [47] [渡瀬]
 66:  667| [45] [「エンジンルームだ！」]
 67:  675| [47] [渡瀬]
 68:  678| [45] [「エンジンルームの端末に入っていた、なんとかっていう機械の電子マニュアル――」]
 69:  686| [47] [渡瀬]
 70:  689| [45] [「その最初のページに、例の巨大な機械の画像があった！」]
 71:  715| [47] [風見]
 72:  718| [45] [「！！　そう言えば！」]
 73:  726| [47] [渡瀬]
 74:  729| [45] [「ひょっとしたらあのマニュアルに、水流を止める方法が書いてあるかもしれん！」]
 75:  755| [47] [風見]
 76:  758| [45] [「た、隊長！　すぐに確認しましょう！」]
 77:  763| [45] [渡瀬はうなずき、エンジンルームに向かった。]
 78:  861| [45] [――久しぶりに戻ってきた、エンジンルーム――]
 79:  866| [45] [夏彦とサリュを床に横たえた渡瀬たちは、例の端末に駆け寄り、それを操作した。]
 80:  913| [47] [渡瀬]
 81:  916| [45] [「『ＷＸ粒子増幅器　運用マニュアル』……これだ！」]
 82:  921| [45] [渡瀬は風見と頭を寄せ合い、そのモニターに目を走らせた。]
 83:  959| [45] [『ＷＸ粒子増幅器　運用マニュアル』]
 84:  962| [85] [　]
 85:  965| [45] [＜はじめに＞]
 86:  968| [85] [　]
 87:  971| [45] [本書はＷＸ粒子増幅器の運用マニュアルである。]
 88:  974| [45] [運用には極めて危険が伴うため、当マニュアルを熟読の末、%N作業に従事して頂きたい。]
 89:  977| [85] [　]
 90:  980| [45] [なおＷＸ粒子はその性質上、人体に多大な悪影響を与える。]
 91:  983| [45] [感覚異常・脳機能障害・遺伝子障害等がその例である。]
 92:  986| [45] [なお粒子エネルギー量と、症状の関係は以下の通り。]
 93:  990| [45] [＜ＡＤ未投与時＞]
 94:  993| [85] [　]
 95:  996| [45] [　　　０ｍＳｖ～２０００ｍＳｖ　：　身体への影響なし]
 96:  999| [85] [　]
 97: 1002| [45] [２０００ｍＳｖ～４０００ｍＳｖ　：　感覚異常・嘔吐感・頭痛・遺伝子障害]
 98: 1008| [85] [　]
 99: 1011| [45] [４０００ｍＳｖ～８０００ｍＳｖ　：　脳機能障害・意識レベル低下]
100: 1017| [85] [　]
101: 1020| [45] [８０００ｍＳｖ～　　　　　　　　：　意識断絶]
102: 1023| [85] [　]
103: 1026| [45] [（以上、エネルギー量に比例して、症状の強度・発生確率は増加）]
104: 1030| [45] [＜ＡＤ投与時＞]
105: 1033| [85] [　]
106: 1036| [45] [　　　０ｍＳｖ～６０００ｍＳｖ　：　身体への影響なし]
107: 1039| [85] [　]
108: 1042| [45] [６０００ｍＳｖ～８０００ｍＳｖ　：　感覚異常・嘔吐感・頭痛・遺伝子障害]
109: 1048| [85] [　]
110: 1051| [45] [８０００ｍＳｖ～１２０００ｍＳｖ：　脳機能障害・意識レベル低下]
111: 1057| [85] [　]
112: 1060| [45] [１２０００ｍＳｖ～　　　　　　　：　意識断絶]
113: 1063| [85] [　]
114: 1066| [45] [（※ＡＤ投与時は、未投与時の値より、４０００ｍＳｖ程度加算）]
115: 1070| [85] [　%N　%N　%N　%N]
116: 1073| [45] [通常の運用時は、粒子エネルギー量を２０００ｍＳｖ以上にしてはならない。]
117: 1079| [85] [　]
118: 1082| [45] [また各種高度実験時に際しては、粒子エネルギー量を４０００ｍＳｖ以上にしてはならない。]
119: 1114| [47] [渡瀬]
120: 1117| [45] [「橘、書いてある事の意味がわかるか？」]
121: 1146| [47] [風見]
122: 1149| [45] [「いえ……ＷＸ粒子というものは、聞いた事がありません」]
123: 1157| [47] [風見]
124: 1160| [45] [「人体への悪影響の内容を見るに、放射線に類似したものなのではと推察できますが……」]
125: 1165| [45] [渡瀬も同感だった。だが今はそれより、もっと重要な事がある。]
126: 1173| [47] [渡瀬]
127: 1176| [45] [「冷却水に関する記述はないか……」]
128: 1181| [45] [マニュアルを読み進めていくうち、やがてある項目が眼に止まった。]
129: 1258| [45] [＜水冷式冷却システムについて＞]
130: 1261| [85] [　]
131: 1264| [45] [増幅器の稼動時は、大量の熱が発生する。]
132: 1267| [45] [その熱を冷却するため、鹿鳴湖の自然水を使用した水冷システムが、エンジンルームに設置されている。]
133: 1270| [45] [冷却水は『取水パイプ』によって取水され、%N『排水パイプ』によって排水される。]
134: 1273| [45] [各パイプの直径は１ｍ。厚みは２．４ｃｍ。%N水量は毎分約１２００リットル。]
135: 1276| [45] [取水パイプから取水された冷却水は、水温が約２５℃上昇した後、排出される。]
136: 1279| [85] [　]
137: 1282| [45] [（８月の鹿鳴湖の水温を２８℃とした場合、排出時は５３℃）]
138: 1287| [85] [　]
139: 1290| [45] [水流の制御は、排水パイプ内に設置された『強制循環ポンプ』によって行われる。]
140: 1293| [45] [また取水パイプ内には、パイプ内に異物が混入する事を避けるための『濾過機構』が存在する。]
141: 1296| [45] [濾過機構によって高速で蒸留・濾過された水のみが、%N冷却水として使用される。]
142: 1299| [45] [藻などの異物は、濾過機構内に存在する異物排出口から、%N自動で排出される。]
143: 1302| [45] [濾過機構が故障した場合、増幅器内に異物混入水が流入してしまい、深刻な故障が発生する危険性がある。]
144: 1305| [45] [故に濾過機構の故障時は、自動で取水パイプ内の『水門』が閉まり、異物混入水の流入を避ける。]
145: 1308| [45] [同時に強制循環ポンプ及び増幅器の運転も停止し、水流は停止する。]
146: 1311| [45] [なお、各設備の位置関係は、以下の図の通り。]
147: 1340| [47] [渡瀬]
148: 1343| [45] [「……これだ……！」]
149: 1348| [45] [渡瀬はそれを見ながら、低い声で呟いた。]
150: 1356| [47] [渡瀬]
151: 1359| [45] [「やはり脱出口はここしかない！」]
152: 1368| [45] [見上げると天井付近には、『取水パイプ』と『排水パイプ』が、並んで走っている。]
153: 1373| [45] [そこまで登るためのハシゴも、パイプのそばにあった。]
154: 1378| [45] [耳を澄ませば、パイプ内を水が流れる音も聞こえる。]
155: 1383| [45] [そして取水パイプの下には、大きな機械が見える。どうやらあれが『濾過機構』らしい。]
156: 1391| [47] [渡瀬]
157: 1394| [45] [「あの『濾過機構』が故障すれば――いや、破壊してしまえば、水流は止まる」]
158: 1402| [47] [渡瀬]
159: 1405| [45] [「そうすればこのパイプから、鹿鳴湖に脱出できるぞ！」]
160: 1431| [47] [風見]
161: 1434| [45] [「確かに……！」]
162: 1460| [47] [風見]
163: 1463| [45] [「しかし水流を止めた上で、どうすればいいのでしょうか？」]
164: 1471| [47] [渡瀬]
165: 1474| [45] [「え？」]
166: 1521| [47] [風見]
167: 1524| [45] [「この図を見ると『取水パイプ』は、鹿鳴湖の水位より下に位置しています」]
168: 1532| [47] [風見]
169: 1535| [45] [「もし取水パイプに穴を開けてしまったら、水流が止まっていても、ラボは水没してしまいます」]
170: 1543| [47] [渡瀬]
171: 1546| [45] [「となると、排水パイプに穴を開けるしかないだろうな……」]
172: 1554| [47] [渡瀬]
173: 1557| [45] [「水流を止めた上で、パイプの上部に穴を開ければ、さほど水は溢れないはずだ」]
174: 1565| [47] [風見]
175: 1568| [45] [「しかし排水パイプの中に満たされているのは、増幅器とやらによって熱された水です」]
176: 1576| [47] [風見]
177: 1579| [45] [「仮に水温が５３℃だとしたら、熱くて耐えられません」]
178: 1587| [47] [渡瀬]
179: 1590| [45] [「……！」]
180: 1598| [47] [風見]
181: 1601| [45] [「排水パイプの下部に穴を開けて、パイプ内の水を全て抜いてしまうという手もありますが……」]
182: 1609| [47] [渡瀬]
183: 1612| [45] [「……それは危険だ。どのくらいの水が漏れ出てくるかわからない」]
184: 1620| [47] [渡瀬]
185: 1623| [45] [「万が一、とんでもない量の熱水が溢れてきたら……この施設に残っている人間が、溺れ死ぬ可能性もある」]
186: 1631| [47] [渡瀬]
187: 1634| [45] [「ユウリや、守部や、おっさんや……他の要救助者たちも」]
188: 1642| [47] [風見]
189: 1645| [45] [「……イチかバチかでやってみるわけにはいきませんね」]
190: 1653| [47] [渡瀬]
191: 1656| [45] [「だからやっぱり、穴を開ける場所は排水パイプの上部だ」]
192: 1664| [47] [風見]
193: 1667| [45] [「では、クリアしなければならない問題は３つ――」]
194: 1675| [47] [風見]
195: 1678| [45] [「１、どうやってパイプに穴を開けるか」]
196: 1686| [47] [風見]
197: 1689| [45] [「２、どうやって水で満たされたパイプ内で、呼吸を確保するか」]
198: 1697| [47] [風見]
199: 1700| [45] [「３、どうやって５３℃の熱水に耐え、５００ｍ離れた鹿鳴湖まで到達するか……！」]
200: 1727| [47] [渡瀬]
201: 1730| [45] [「考えよう橘、その方法を。その３つさえクリアできれば、ここから脱出できる！」]
202: 1738| [47] [風見]
203: 1741| [45] [「ええ！」]
204: 1746| [45] [渡瀬たちは向き合い、そして考え始めた。]
205: 1772| [47] [風見]
206: 1775| [45] [「まず『１、どうやってパイプに穴を開けるか』」]
207: 1783| [47] [風見]
208: 1786| [45] [「これはなんとか守部から、エンジンカッターを奪えば……」]
209: 1794| [47] [渡瀬]
210: 1797| [45] [「いや、それは危険すぎる。そうしなくてもいいものがある」]
211: 1823| [47] [風見]
212: 1826| [45] [「え？」]
213: 1834| [47] [渡瀬]
214: 1837| [45] [「桧山の斧だ。例の斧は、今はＮエリアに落ちている」]
215: 1845| [47] [渡瀬]
216: 1848| [45] [「厚み２．４ｃｍのパイプなら、人力でもきっと穴を開けられるさ」]
217: 1874| [47] [風見]
218: 1877| [45] [「……可能ですか？」]
219: 1885| [47] [渡瀬]
220: 1888| [45] [「オレを誰だと思ってる？」]
221: 1911| [45] [強がりを言う渡瀬に、風見はにやりと笑った。]
222: 1919| [47] [風見]
223: 1922| [45] [「……信じますよ！」]
224: 1930| [47] [渡瀬]
225: 1933| [45] [「よし、じゃあ次だ！　『水で満たされたパイプ内で、呼吸を確保する方法』！」]
226: 1959| [47] [風見]
227: 1962| [45] [「それについては、私に考えがあります」]
228: 1970| [47] [渡瀬]
229: 1973| [45] [「なんだ？」]
230: 1981| [47] [風見]
231: 1984| [45] [「簡易基地に１つ残った、空気ボンベです。あのボンベの容量は約２０分」]
232: 2010| [47] [風見]
233: 2013| [45] [「水中を５００ｍ歩くのに、充分とは言い切れませんが……あれしかないでしょう」]
234: 2021| [47] [渡瀬]
235: 2024| [45] [「しかし空気ボンベは、面体が壊れたから使えないんじゃなかったか？」]
236: 2050| [47] [風見]
237: 2053| [45] [「大丈夫。ボンベから伸びているホースを手で保持し、直接口にくわえればいいのです」]
238: 2061| [47] [風見]
239: 2064| [45] [「これは片手がふさがってしまう上、会話もできなくなるので、消火時には使えない方法です」]
240: 2090| [47] [風見]
241: 2093| [45] [「だから今まで提案しなかったのですが――」]
242: 2101| [47] [渡瀬]
243: 2104| [45] [「水の中を歩くだけなら、なんとかなるか……」]
244: 2109| [45] [不安定な作戦だが、それに賭けるしかなかった。]
245: 2114| [45] [１つ１つ問題を潰し、計画の実現性を高めていく。]
246: 2119| [45] [だが、それでもなお――真の問題がまだ残っていた。]
247: 2127| [47] [渡瀬]
248: 2130| [45] [「……じゃあ最後の問題だ」]
249: 2138| [47] [渡瀬]
250: 2141| [45] [「『３、どうやって５３℃の熱水に耐えるか』……！」]
251: 2146| [45] [風見がうなずき、そして考え込む。]
252: 2172| [47] [風見]
253: 2175| [45] [「まず『気温の５３℃』と『水温の５３℃』は全く別物です」]
254: 2183| [47] [風見]
255: 2186| [45] [「液体が肌に接すると気化冷却作用が起きなくなるため、熱気よりも熱水の方が、遥かに人体にダメージを与えます」]
256: 2212| [47] [風見]
257: 2215| [45] [「５３℃のお風呂に入った事はないでしょう？　人はその温度のお湯に耐えられるようにできてません」]
258: 2223| [47] [渡瀬]
259: 2226| [45] [「むぅ……」]
260: 2252| [47] [風見]
261: 2255| [45] [「だから……水流を止めた上で、水が冷えるのを待ちましょうか？」]
262: 2263| [47] [渡瀬]
263: 2266| [45] [「良さそうだが、時間がかかりそうだな……」]
264: 2274| [47] [渡瀬]
265: 2277| [45] [「厚み２．４ｃｍのパイプって、ほとんど魔法瓶みたいなもんだろ？」]
266: 2303| [47] [風見]
267: 2306| [45] [「確かに……」]
268: 2314| [47] [渡瀬]
269: 2317| [45] [「……多少水温が下がったのが確認できたら、火傷覚悟で突入してみるか？」]
270: 2325| [47] [風見]
271: 2328| [45] [「我々は仮に耐えられたとしても、要救助者――特に天川くんはこの重傷です。耐えられるとは思えません」]
272: 2336| [47] [渡瀬]
273: 2339| [45] [「そうか……そもそも、夏彦を連れて脱出する事自体、かなり難しいのか」]
274: 2365| [47] [風見]
275: 2368| [45] [「しかし１人だけでも脱出できたら、司令長たちを呼んでくる事ができるのですが……」]
276: 2376| [47] [風見]
277: 2379| [45] [「警察を呼ぶ事だってできます。そうすれば錯乱している宇喜多さんたちも、取り押さえる事ができるでしょう」]
278: 2387| [47] [渡瀬]
279: 2390| [45] [「……じゃあ、せめて１人……」]
280: 2398| [47] [渡瀬]
281: 2401| [45] [「１人だけでも、熱水に耐えて、脱出する術が見つかればいいんだな……？」]
282: 2446| [45] [渡瀬は考えた。今までのどの局面より真剣に。]
283: 2451| [45] [この５時間あまりの間に得た、全ての知識を総動員して。]
284: 2456| [47] [渡瀬]
285: 2457| [45] [（考えろ……今、この施設の中にあるもので、熱に耐えられるものはないか？）]
286: 2462| [45] [渡瀬たちが着ている防火服。これは火に対して耐性はあるが、熱水に対しては役に立たないだろう。]
287: 2467| [45] [袖や襟などあらゆるところに隙間があり、そこから熱水が入ってくるからだ。]
288: 2472| [47] [渡瀬]
289: 2473| [45] [（じゃあ、袖や襟を密閉してしまえばいいのか……？）]
290: 2478| [45] [だがそれでも顔は露出している。そもそも完全な密閉をする事など不可能だろう。]
291: 2483| [47] [渡瀬]
292: 2484| [45] [（諦めるな、考えろ！　必ず何かあるはずだ！）]
293: 2489| [45] [今まで見てきたものを思い出す。]
294: 2494| [45] [簡易基地にあった装備。空気ボンベ、空気ジャッキ、ＡＤ、プロキオン、エンジンカッター。]
295: 2499| [45] [渡瀬が持っていたもの。ＰＤＡ、セキュリティカード――どれも役に立ちそうにない。]
296: 2504| [45] [施設内で見つけたもの。輸血用血液、輸血キット、酸素ボンベ、カイローン、蒸留水、拳銃――どれも役に立ちそうにない！]
297: 2509| [47] [渡瀬]
298: 2510| [45] [（他に見たものはないか！？　きっと答えはあるはずだ！）]
299: 2515| [45] [自分の辿ってきた道を振り返る。]
300: 2520| [45] [目覚めて、風見と洵に出会い、ユウリを救助した。]
301: 2525| [45] [簡易基地で装備を整え、恵那や宇喜多と出会い、夏彦たちの映像を見て捜索を開始した。]
302: 2530| [45] [仲間の死体を発見し、それでも捜索を続行し、消火システムを起動して火を消して――]
303: 2542| [47] [渡瀬]
304: 2545| [45] [「あっ……」]
305: 2550| [45] [渡瀬の口から、声が漏れた。]
306: 2555| [45] [あの時、風見が言っていた事を思い出す。]
307: 2669| [45] [――捜索開始当初、簡易基地に行った時――]
308: 2695| [47] [風見]
309: 2698| [45] [「ちなみに、他にも『放射線防護服』が２つあったんですが……」]
310: 2706| [47] [風見]
311: 2709| [45] [「防護服は消火活動中に破損して、もう使い物にならないのです」]
312: 2735| [47] [風見]
313: 2738| [45] [「気密性・耐火性・耐水性に優れ、面体部分にボンベを直接装着できる事が強みだったのですが――」]
314: 2743| [45] [あの時、風見は防護服の残骸を指差して言った。]
315: 2748| [45] [それは面体の部分がヒビ割れてしまっていた。]
316: 2800| [47] [渡瀬]
317: 2803| [45] [「……！」]
318: 2850| [45] [さらにあの時、見たものを思い出す。]
319: 2855| [45] [下半身が焼けただれた死体を――！]
320: 2941| [45] [渡瀬の目が見開かれた。]
321: 2946| [45] [その２つの記憶こそが、渡瀬の求める答えだった。]
322: 2954| [47] [渡瀬]
323: 2957| [45] [「あ……あった」]
324: 2983| [47] [風見]
325: 2986| [45] [「え？」]
326: 2994| [47] [渡瀬]
327: 2997| [45] [「見つかったんだ、熱水に耐える方法が！」]
328: 3023| [47] [風見]
329: 3026| [45] [「そ、それは！？」]
330: 3034| [47] [渡瀬]
331: 3037| [45] [「防護服だよ、橘……最後の最後で役に立ってくれたぜ」]
332: 3042| [45] [風見が言うには、あの防護服は気密性と耐水性が高い。]
333: 3047| [45] [ならばそれを着れば、熱水が染みてくる事もない。]
334: 3052| [45] [『５３℃の水温』は、『５３℃の気温』に変わる――耐えられる温度になるのだ！]
335: 3078| [47] [風見]
336: 3081| [45] [「しかし、我々の防護服はすでに破損して……！」]
337: 3089| [47] [渡瀬]
338: 3092| [45] [「大丈夫だ。オレに算段がある」]
339: 3118| [47] [風見]
340: 3121| [45] [「算段、ですか？」]
341: 3129| [47] [渡瀬]
342: 3132| [45] [「今、脱出に必要なものを集めてくる」]
343: 3140| [47] [渡瀬]
344: 3143| [45] [「橘は子供たちと一緒に、ここで待っていてくれるか？」]
345: 3169| [47] [風見]
346: 3172| [45] [「……！」]
347: 3177| [45] [風見の目に、逡巡の色が浮かぶ。]
348: 3182| [45] [宇喜多や洵が徘徊しているこの施設内を、単独で移動するのは危険だろう。しかし――]
349: 3190| [47] [渡瀬]
350: 3193| [45] [「心配なのはわかるが、２人で行動するより１人の方が目立たない。こらえてくれ」]
351: 3198| [45] [渡瀬はそう言って、ハシゴに足をかけた。]
352: 3206| [47] [渡瀬]
353: 3209| [45] [「装備を揃えたら、すぐに戻ってくる」]
354: 3235| [47] [風見]
355: 3238| [45] [「は……はい、お気をつけて！」]
356: 3243| [45] [渡瀬はうなずき、そしてハシゴを駆け降りた。]
357: 3292| [45] [――渡瀬はそのまま、第２エリアの簡易基地に向かった。]
358: 3341| [45] [そこで空気ボンベと、防護服の残骸を手に入れる。]
359: 3346| [47] [渡瀬]
360: 3347| [45] [（これだけじゃ、防護服は役に立たない……）]
361: 3352| [45] [渡瀬は割れた面体を外し、それを放り捨て、簡易基地を飛び出した。]
362: 3439| [45] [――Ｎエリアを経由し、そこで斧を拾い、]
363: 3526| [45] [今度は第４エリアに向かう。]
364: 3531| [47] [渡瀬]
365: 3532| [45] [（……今まで見てきた防護服は、どれもどこかが破損していた）]
366: 3537| [47] [渡瀬]
367: 3538| [45] [（橘と守部の防護服は面体部分が壊れ、堂島の防護服はボロボロ。桧山の防護服は下半身部分が焼失……）]
368: 3543| [47] [渡瀬]
369: 3544| [45] [（だが――それらを繋ぎ合わせれば！）]
370: 3549| [45] [そう思いながら走り、エレベーターホールに辿り着いた。]
371: 3595| [45] [そこには今もなお、桧山の死体があった。]
372: 3603| [47] [渡瀬]
373: 3606| [45] [「すまん、桧山……」]
374: 3611| [45] [渡瀬は桧山に謝り、そしてその死体から――]
375: 3660| [45] [面体をはぎとった。]
376: 3705| [47] [渡瀬]
377: 3706| [45] [（これで、必要なものは全て揃った……！）]
378: 3711| [45] [斧、空気ボンベ、割れてない面体と、破損してない防護服。]
379: 3765| [45] [渡瀬はそれらを手に抱え、再び駆け出した。]
380: 3770| [45] [風見たちの待つ、エンジンルームに向けて。]
