  0:   50| [55] [√Before Chapter 7]
 67: 1009| [47] [Natsuhiko]
 68: 1012| [45] ["I think so... Anyway, let's wait for now."]
 69: 1017| [45] [Natsuhiko stopped and pondered.]
 70: 1022| [47] [Natsuhiko]
 71: 1023| [45] [(She told us to wait... but how exactly does Salyu plan to catch up with us?)]
 72: 1028| [45] [After they waited and pondered that question for a while--]
 73: 1138| [45] [Suddenly, Salyu popped up from underneath the overpass.]
 74: 1194| [47] [Salyu]
 75: 1197| [45] ["Sorry for the wait."]
 76: 1219| [47] [Natsuhiko]
 77: 1222| [45] ["Wah! Salyu!?"]
 78: 1255| [47] [Mashiro]
 79: 1258| [45] ["Huh? How did you catch up?"]
 80: 1284| [47] [Salyu]
 81: 1287| [45] ["After a simple back and forth with the traffic inspector, I went down to the lower road and climbed the pillar underneath the overpass."]
 82: 1292| [45] [Mashiro and Natsuhiko timidly responded to Salyu's matter-of-fact explanation.]
 83: 1318| [47] [Mashiro]
 84: 1321| [45] ["Salyu... are you a ninja?"]
 85: 1347| [47] [Salyu]
 86: 1350| [45] ["I trained in ninjutsu for about three years. I'm still inexperienced, but I can at least use the 'Ninja Fire Breath Jutsu'--"]
 87: 1358| [47] [Natsuhiko]
 88: 1361| [45] ["Y-you can!?"]
 89: 1387| [47] [Salyu]
 90: 1390| [45] ["I cannot. That was a joke."]
 91: 1426| [47] [Mashiro]
 92: 1429| [45] ["Oh."]
 93: 1434| [45] [Mashiro's shoulders plopped down.]
 94: 1442| [47] [Natsuhiko]
 95: 1445| [45] ["Why do you know the name of a ninjutsu skill?"]
 96: 1471| [47] [Salyu]
 97: 1474| [45] ["It was in a sci-fi novel I read. The novel itself was boring, though."]
 98: 1482| [47] [Salyu]
 99: 1485| [45] ["... Ever since I met you guys, I've been trying to find my own ways to fit in with other people."]
100: 1493| [47] [Salyu]
101: 1496| [45] ["That joke and the acting back there were some of those ways. How were they?"]
102: 1522| [47] [Mashiro]
103: 1525| [45] ["The joke was a little... should I say, high brow?"]
104: 1533| [47] [Natsuhiko]
105: 1536| [45] ["But the acting was top notch. Even we were amazed."]
106: 1562| [47] [Salyu]
107: 1565| [45] ["... I see."]
108: 1570| [45] [Salyu smiled at their answer.]
109: 1575| [45] [Natsuhiko and Mashiro returned the smile, and they were back to running.]
110: 1580| [45] [To the other end of the overpass. To LABO.]
