  0:   40| [55] [√Before Chapter 4]
165: 2639| [45] ["By observing the molecules, processing their information, and directing them,%Nisn't the demon using energy itself?"]
166: 2669| [47] [Ena]
167: 2672| [45] ["Yes, that is correct!"]
168: 2677| [45] [Ena smiled gleefully as she worked the computer.]
169: 2759| [47] [Ena]
170: 2762| [45] ["After much investigation, it was made clear that 'observing' and 'processing' information both require energy."]
171: 2770| [47] [Ena]
172: 2773| [45] ["And, this may not be entirely accurate, but in layman's terms--"]
173: 2781| [47] [Ena]
174: 2784| [45] ["The energy required to observe and process the information is greater than the energy gained."]
175: 2792| [47] [Ena]
176: 2795| [45] ["So fundamentally, it's a net loss of energy. It turns out you really cannot create energy out of nothing after all."]
177: 2803| [47] [Mashiro]
178: 2806| [45] ["I see... so the demon wasn't really that big a deal after all, huh. Just a surprisingly normal guy."]
179: 2876| [47] [Ena]
180: 2879| [45] ["Indeed. But the recreation of the demon is still earth-shattering in a different way, you know?"]
181: 2887| [47] [Natsuhiko]
182: 2890| [45] ["How so?"]
183: 2916| [47] [Ena]
184: 2919| [45] ["It proved that, even though it requires a large amount of energy to do so--"]
185: 2927| [47] [Ena]
186: 2930| [45] ["--it is still possible to convert information into energy."]
187: 3025| [47] [Natsuhiko & Mashiro]
188: 3028| [45] ["Aah...!"]
189: 3033| [45] [Natsuhiko and Mashiro gasped in unison.]
190: 3129| [47] [Ena]
191: 3132| [45] ["In Einstein's famous theory of relativity, he stated that%N'energy and mass are equivalent and transmutable'."]
192: 3140| [47] [Ena]
193: 3143| [45] ["And now we know that information can be converted into energy... which means that information can also be converted into mass."]
194: 3169| [47] [Ena]
195: 3172| [45] ["Understand? This means that information wasn't a conceptual existence,%Nbut a physical one all along."]
196: 3267| [47] [Mashiro]
197: 3270| [45] ["Information can be converted into mass...? What does that even mean?"]
198: 3365| [47] [Ena]
199: 3368| [45] ["It demonstrates the possibility that information, something once thought to lack a form and not actually exist on its own, could have an actual, physical existence."]
200: 3376| [47] [Ena]
201: 3379| [45] ["And not just the example of the 'state of molecular distribution', but the 'volume of space' and the 'flow of time' as well. Each and every sort of information that exists in the universe."]
202: 3387| [47] [Ena]
203: 3390| [45] ["All those sorts of 'information' are invisible to the eye, but they certainly exist and can be converted into energy."]
204: 3398| [47] [Natsuhiko]
205: 3401| [45] ["Information that's invisible to the eye physically exists...? Wait, you mean even human thoughts, too?"]
206: 3431| [47] [Ena]
207: 3434| [45] ["You're quite sharp. Indeed I do."]
208: 3442| [47] [Ena]
209: 3445| [45] ["All of your thoughts, intentions, feelings, and memories are more than just conceptual existences."]
210: 3471| [47] [Ena]
211: 3474| [45] ["To put it bluntly, yet somewhat romantically--"]
212: 3500| [47] [Ena]
213: 3503| [45] ["The 'spirit' exists."]
214: 3508| [45] [When Ena finished talking, the room filled with awestruck sighs.]
215: 3513| [47] [Natsuhiko]
216: 3514| [45] [(I see... her explanation is easy to understand.)]
217: 3519| [45] [It was a concept that was a little hard to accept, but the students all seemed to at least somewhat understand.]
218: 3524| [45] [Some wondered how exactly this related to BC-- but that's exactly when Ena continued.]
219: 3550| [47] [Ena]
220: 3553| [45] ["So... right after we understood that 'information' existed as energy, many historical discoveries were made in the world of physics."]
221: 3561| [47] [Ena]
222: 3564| [45] ["Modern mainstream physics now accepts that 'information exists on its own', even without the need to convert it into media like electrical signals."]
223: 3572| [47] [Ena]
224: 3575| [45] ["Furthermore, in the same way that matter is composed of molecules--"]
225: 3583| [47] [Ena]
226: 3586| [45] ["We learned what it is that composes and transmits 'information'."]
227: 3681| [47] [Mashiro]
228: 3684| [45] ["What it is that composes and transmits information...? You mean like magnetic storage or digital data?"]
229: 3779| [47] [Ena]
230: 3782| [45] ["Normally you would be correct, but from a physics standpoint, that's wrong."]
231: 3877| [47] [Mashiro]
232: 3880| [45] ["Then air, maybe? Our voices use air as an intermediary, right?"]
233: 3975| [47] [Ena]
234: 3978| [45] ["It does fill the surrounding area, but that's still not right."]
235: 4073| [47] [Mashiro]
236: 4076| [45] ["Then, umm... is there a molecule that composes information or something?"]
237: 4171| [47] [Ena]
238: 4174| [45] ["So close. But it's not quite that big."]
239: 4266| [45] [Mashiro wasn't good at physics, so she had a hard time approaching the correct answer.]
240: 4271| [45] [Natsuhiko couldn't bear watching her anymore, so he lent a helping hand.]
241: 4280| [47] [Natsuhiko]
242: 4283| [45] ["--It's an elementary particle, isn't it?"]
243: 4378| [47] [Ena]
244: 4381| [45] ["Yes, that's correct, Mr. Tenkawa."]
245: 4386| [45] [Ena smiled and changed the text on the screen.]
246: 4468| [47] [Ena]
247: 4471| [45] ["An elementary particle is the smallest unit that composes matter."]
248: 4479| [47] [Ena]
249: 4482| [45] ["They're extraordinarily small 'dots' that are obviously too small to be seen by the eye."]
250: 4490| [47] [Ena]
251: 4493| [45] ["There are many types of elementary particles. They compose matter and mediate energy. They fill the entire universe."]
252: 4501| [47] [Ena]
253: 4504| [45] ["For example, the photon mediates electricity and magnetism. The graviton mediates gravity."]
254: 4512| [47] [Ena]
255: 4515| [45] ["They're too small to observe easily, and it's said there are many elementary particles yet to be discovered, but..."]
256: 4523| [47] [Ena]
257: 4526| [45] ["Sixteen years ago, a new elementary particle was discovered that composed and transmitted 'information'."]
258: 4583| [47] [Ena]
259: 4586| [45] ["The 'BC particle'-- that's the general term for the elementary particle related to the use of BC."]
260: 4594| [47] [Ena]
261: 4597| [45] ["They're elementary particles that are molded and transmitted by the brain activity of all living animals, and thus humans."]
262: 4605| [47] [Ena]
263: 4608| [45] ["Information was once believed to be something transmitted through the air or via telephone or internet lines--"]
264: 4616| [47] [Ena]
265: 4619| [45] ["But those things were only facsimiles of information. Information in its truest sense existed in a completely different form."]
266: 4627| [47] [Ena]
267: 4630| [45] ["You kids use these BC particles as an intermediary when you use BC...%Nbut does it really feel like that?"]
268: 4635| [45] [The students silently shook their heads.]
269: 4640| [45] [Ena nodded as she continued.]
270: 4648| [47] [Ena]
271: 4651| [45] ["Now then, allow me to explain exactly what happens when information is exchanged when using BC."]
