  0:   89| [55] [√Before Chapter6]
 92: 1145| [45] [そんな事をしている場合ではない。]
 93: 1150| [45] [だが夏彦は吸い寄せられるように、ファイルに手を伸ばした。]
 94: 1155| [47] [夏彦]
 95: 1156| [45] [（もしかしたら、ここに何か答えが……！）]
 96: 1162| [45] [そう思った時、気配を感じた。]
 97: 1250| [45] [はっとして顔を上げると、部屋の入口に悠里が立っていた。]
 98: 1264| [47] [夏彦]
 99: 1267| [45] [「……悠里……！」]
100: 1293| [47] [悠里]
101: 1296| [45] [「……？」]
102: 1301| [45] [悠里は何も言わず、小首を傾げた。]
103: 1306| [45] [夏彦は彼女に問いかける。]
104: 1314| [47] [夏彦]
105: 1317| [45] [「君はこの事を知っていて、ぼくをこの部屋に入れたのか！？」]
106: 1343| [47] [悠里]
107: 1346| [45] [「わたしがひこりんを……？　違うよ、ひこりんが自分でこの部屋を選んだんだよ」]
108: 1354| [47] [夏彦]
109: 1357| [45] [「……？　どういう意味だ？」]
110: 1383| [47] [悠里]
111: 1386| [45] [「９年前も、この部屋に来たでしょ？　火と煙に追われて……」]
112: 1394| [47] [夏彦]
113: 1397| [45] [「……！」]
114: 1405| [47] [悠里]
115: 1408| [45] [「あの時、カードは見つけられなかったね。だけど今回は、必ず見つかる」]
116: 1416| [47] [夏彦]
117: 1419| [45] [「どうしてわかる！？」]
118: 1427| [47] [悠里]
119: 1430| [45] [「見落としているだけなんだよ。ひこりんはすでに、カードのありかを知ってるはずだよ」]
120: 1435| [45] [悠里は夏彦を見つめて言う。]
121: 1461| [47] [悠里]
122: 1464| [45] [「それを探して……ましろんと一緒に逃げて」]
123: 1472| [47] [夏彦]
124: 1475| [45] [「ましろと、って……悠里はどうするんだ？」]
125: 1501| [47] [悠里]
126: 1504| [45] [「わたしは一緒に行けないの」]
127: 1512| [47] [夏彦]
128: 1515| [45] [「どうして！？」]
129: 1541| [47] [悠里]
130: 1544| [45] [「ひこりんもそろそろ、気付いているんじゃない？」]
131: 1549| [45] [悠里は寂しげに微笑んだ。]
132: 1554| [47] [夏彦]
133: 1555| [45] [（……どういう事だ）]
134: 1560| [47] [夏彦]
135: 1561| [45] [（知っているって言うのか……ぼくがその理由を？）]
136: 1566| [45] [だが徐々に、夏彦は気づき始めていた。]
137: 1571| [45] [それまで見てきたものが、聞いてきた言葉が、感じてきた思いが――]
138: 1576| [45] [全ての記憶が少しずつ、真実に近づきつつある事を。]
139: 1581| [45] [回想と現実の、時間は重なりつつある事を。]
140: 1586| [45] [夏彦を急かすように、時計がまた動き出す。]
141: 1591| [45] [――日付表示は『９月１６日』。]
142: 1596| [45] [今日の『３時１９分』を指していた。]
143: 1622| [47] [悠里]
144: 1625| [45] [「……ねぇひこりん、今日見聞きした事を思い出して」]
145: 1633| [47] [悠里]
146: 1636| [45] [「そこに真実はあるから……」]
147: 1641| [45] [そして悠里のささやきと共に、夏彦の意識は――]
148: 1646| [45] [４時間分、過去に遡った。]
