  0:   50| [55] [√Before Chapter 4]
 94: 1358| [47] [Natsuhiko]
 95: 1361| [45] ["Well, you forgot your book at my place, so I came to--"]
 96: 1367| [45] [As Natsuhiko started talking,]
 97: 1372| [45] [an angry voice suddenly erupted from the house.]
 98: 1377| [47] [Mrs. Kotono]
 99: 1380| [45] ["--Why did we have to move to a creepy town like this all for that brat!?"]
100: 1385| [47] [Mr. Kotono]
101: 1388| [45] ["You 'spect me to turn down that pile of money!?"]
102: 1407| [47] [Natsuhiko]
103: 1410| [45] ["!?"]
104: 1415| [45] [Natsuhiko's body shook at the sound of those violent voices.]
105: 1420| [45] [But they didn't stop there.]
106: 1425| [47] [Mr. Kotono]
107: 1428| [45] ["Lookit you, you were so damn happy when they recommended we move, weren't cha!?"]
108: 1433| [47] [Mrs. Kotono]
109: 1436| [45] ["I didn't know the town was this creepy! All those damn cameras everywhere you go!%NWhat the hell?"]
110: 1447| [45] [A man and a woman appeared to be fighting.]
111: 1452| [47] [Natsuhiko]
112: 1453| [45] [(H-huh? What...!?)]
113: 1458| [47] [Natsuhiko]
114: 1459| [45] [(Don't tell me those two are Yuuri's mom and dad...?)]
115: 1464| [45] [When Natsuhiko's father was still alive, he never saw his parents fighting.]
116: 1469| [45] [When he looked to Yuuri in bewilderment, she just smiled at him.]
117: 1495| [47] [Yuuri]
118: 1498| [45] ["... Um, thank you."]
119: 1503| [47] [Natsuhiko]
120: 1506| [45] ["Huh?"]
121: 1532| [47] [Yuuri]
122: 1535| [45] ["Thank you for bringing the book back."]
123: 1540| [47] [Natsuhiko]
124: 1543| [45] ["N-no problem..."]
125: 1588| [45] [As he handed the book back, Natsuhiko noticed something:]
126: 1593| [45] [Yuuri's smile seemed horribly sad compared to her usual smile.]
127: 1626| [47] [Mrs. Kotono]
128: 1629| [45] ["What the hell's with this town, anyway!? Damn espers everywhere..."]
129: 1634| [47] [Mrs. Kotono]
130: 1637| [45] ["The hell's a Communicator? Disgusting...!"]
131: 1642| [47] [Mr. Kotono]
132: 1645| [45] ["You damn gave birth to one, woman! I told you to abort it too! A little late to complain about 'em now, eh!?"]
133: 1650| [47] [Mrs. Kotono]
134: 1653| [45] ["What!? Don't act like this is all MY fault!"]
135: 1658| [47] [Mrs. Kotono]
136: 1661| [45] ["You're the one who was obsessed with moving here so you wouldn't have to get off your lazy ass to work! Man up for once!"]
137: 1666| [47] [Mr. Kotono]
138: 1669| [45] ["Shut it, woman! It's not my fault there's no work for me!"]
139: 1674| [45] [Their abusive words rang out endlessly.]
140: 1679| [45] [Yuuri shrank in fear.]
141: 1684| [47] [Natsuhiko]
142: 1687| [45] ["U-um, Yuuri... are your mom and dad... fighting?"]
143: 1713| [47] [Yuuri]
144: 1716| [45] ["No."]
145: 1721| [47] [Natsuhiko]
146: 1724| [45] ["Of course they are! And it sounds like they're saying bad things about you too...!"]
147: 1785| [47] [Yuuri]
148: 1788| [45] ["...!"]
149: 1793| [47] [Natsuhiko]
150: 1796| [45] ["Do you want me to go stop them!?"]
151: 1822| [47] [Yuuri]
152: 1825| [45] ["Don't!"]
153: 1830| [47] [Natsuhiko]
154: 1833| [45] ["!"]
155: 1838| [45] [Natsuhiko couldn't help but fall silent at her sharp voice.]
156: 1864| [47] [Yuuri]
157: 1867| [45] ["... Natsuhiko, I'll be fine."]
158: 1872| [47] [Natsuhiko]
159: 1875| [45] ["B-but..."]
160: 1901| [47] [Yuuri]
161: 1904| [45] ["I'm sorry... I'll see you later."]
162: 1944| [47] [Natsuhiko]
163: 1947| [45] ["Ah..."]
164: 1952| [45] [The door closed in front of Natsuhiko's face.]
165: 1957| [45] [Natsuhiko left, unable to do anything else.]
166: 2080| [45] [He thought to himself as he walked in the darkness.]
167: 2085| [47] [Natsuhiko]
168: 2086| [45] [(This is unacceptable...!)]
169: 2091| [47] [Natsuhiko]
170: 2092| [45] [(Why must Yuuri be forced to make such a sad face?)]
171: 2097| [45] [And after thinking his hardest, even as a young boy, Natsuhiko connected the dots.]
172: 2102| [45] [The reason Yuuri was always so reluctant to go home was because of those parents.]
173: 2107| [47] [Natsuhiko]
174: 2108| [45] [(... In that case...)]
175: 2113| [45] [Eventually, he began to think:]
176: 2118| [45] [Was there a way he could change Yuuri's sadness into a smile?]
177: 2123| [45] [Was there a way he could save her?]
178: 2128| [47] [Natsuhiko]
179: 2129| [45] [(I'll save her...!)]
180: 2175| [45] [--As he traversed the dusk-bathed streets--]
181: 2180| [45] [The young boy made a resolute decision.]
