  0:   44| [55] [√Double Chapter 3]
175: 2471| [45] [There shouldn't have been any guns in LABO other than the three that Watase's comrades had brought in.]
176: 2476| [45] [And yet Ena had a gun, which meant--]
177: 2509| [47] [Watase]
178: 2512| [45] ["That's most likely Teach's personal gun. She was probably lying about finding it in LABO."]
179: 2532| [47] [Natsuhiko]
180: 2533| [45] [(...!)]
181: 2538| [45] [Natsuhiko was aghast.]
182: 2592| [45] [Why would an ordinary high school teacher like Ena have her own gun?]
183: 2597| [45] [If she was neither a terrorist nor with LABO, then--]
184: 2616| [47] [Natsuhiko]
185: 2619| [45] ["Who in the world... is Prof. Tsubakiyama...?"]
186: 2624| [45] [Once Natsuhiko said that, Yuuri's eyes widened as if she had figured something out.]
187: 2650| [47] [Yuuri]
188: 2653| [45] ["M-maybe..."]
189: 2680| [47] [Yuuri]
190: 2683| [45] ["Maybe she's actually with 'Security Sector 6'...!"]
191: 2691| [47] [Natsuhiko & Watase]
192: 2694| [45] ["Security Sector 6?"]
193: 2699| [45] [Yuuri nodded as Natsuhiko and Watase tilted their heads in puzzlement.]
194: 2725| [47] [Yuuri]
195: 2728| [45] ["They're a secret section of the Rokumei City Security Department in charge of cover-ups."]
196: 2736| [47] [Yuuri]
197: 2739| [45] ["As LABO's pawns, they do a variety of dirty work."]
198: 2765| [47] [Yuuri]
199: 2768| [45] ["They perform cover-ups of LABO-related affairs including Communicator abduction, among other things..."]
200: 2776| [47] [Natsuhiko]
201: 2779| [45] ["Th-that's a thing!?"]
202: 2805| [47] [Yuuri]
203: 2808| [45] ["You saw it in my memory too, didn't you?"]
204: 2834| [47] [Yuuri]
205: 2837| [45] ["Remember how after the fire nine years ago, those people forced their way into the hospital and tried to take me away to LABO...? That was Security Sector 6."]
206: 2844| [45] [Now that she mentioned it, that name had shown up in Ukita's memory too.]
207: 2849| [45] [Furthermore, Natsuhiko remembered hearing rumors of them back in his childhood.]
208: 2855| [45] [He gulped.]
209: 2860| [45] [The absurd rumors he heard as a child came back to haunt him.]
210: 2947| [85] [　%N　%N]
211: 2951| [47] [Rokumei City's Seven Wonders, Number 6:]
212: 2957| [47] [Monsterified people are captured by a secret task force]
213: 2962| [47] [working under Rokumei City's Security Department]
214: 2968| [47] [--and are imprisoned underground--]
215: 3002| [47] [Natsuhiko]
216: 3005| [45] ["Those rumors... were true?"]
217: 3010| [45] [Now he finally felt that all of the Seven Wonders had a hidden meaning behind them.]
218: 3027| [47] [Natsuhiko]
219: 3028| [45] [(Could those have been no mere urban legends, but rather something someone had intentionally tried to spread?)]
220: 3033| [45] [Was it a way to disguise the sinister truth as a simple child's gag? Or was it a conspiracy someone had tried to leak to the public?]
221: 3038| [45] [As Natsuhiko pondered that question, Ukita spoke up.]
222: 3064| [47] [Ukita]
223: 3067| [45] ["Indeed, I've heard of them before... or I guess I should say it's only a matter of course that they exist."]
224: 3093| [47] [Ukita]
225: 3096| [45] ["Such underhanded forces only come naturally with such a high-interest facility and organization as this one."]
226: 3104| [47] [Ukita]
227: 3107| [45] ["Normally, you would commission an organization or enterprise to fulfill that role... but in LABO's case, the city itself goes through the lengths to provide such services."]
228: 3115| [47] [Natsuhiko]
229: 3118| [45] ["This all sounds like a bad joke..."]
230: 3144| [47] [Ukita]
231: 3147| [45] ["Well, it's not just LABO whose ethics are broken. The Rokumei City government's in cahoots with them too, after all."]
232: 3152| [45] [Natsuhiko ground his teeth as he heard that.]
233: 3157| [45] [Up until now, he'd loved the town he was born and raised in.]
234: 3162| [45] [That didn't change even when Ena had told him about the "truth of the world" and how Rokumei City was a fortress built to protect Communicators from that world.]
235: 3167| [45] [He had thought that the security department and the surveillance cameras were all to protect the townspeople--]
236: 3221| [47] [Natsuhiko]
237: 3222| [45] [(But... even the city's an enemy too, isn't it...)]
238: 3227| [47] [Natsuhiko]
239: 3228| [45] [(Both LABO and the city government were working in cahoots to create this abnormal world, weren't they!?)]
240: 3233| [45] [Perhaps his dabbling in Watase's and Ukita's memories had intensified that bitter feeling of his.]
241: 3299| [45] [--Natsuhiko suddenly remembered the time he was in front of the city gate with Salyu.]
242: 3307| [47] [Salyu]
243: 3310| [45] ["Kind of an off-putting place..."]
244: 3318| [47] [Natsuhiko]
245: 3321| [45] ["Hmm, you think so?"]
246: 3347| [47] [Salyu]
247: 3350| [45] ["It almost gives the impression that the whole city is locked down."]
248: 3403| [45] [Her words were on the mark.]
249: 3408| [45] [Ever since he got stuck in LABO, Natsuhiko had wanted to get out...]
250: 3413| [45] [But outside of that birdcage was just a bigger prison.]
251: 3418| [45] [Rokumei City itself.]
252: 3479| [47] [Natsuhiko]
253: 3482| [45] ["... So Prof. Tsubakiyama's teaching job was just a temporary front... and she's actually part of the Rokumei City Security Department?"]
254: 3490| [47] [Natsuhiko]
255: 3493| [45] ["Is she working to ensure we don't escape?"]
256: 3501| [47] [Ukita]
257: 3504| [45] ["There's no conclusive evidence of that. But if she works for the city government, slipping undercover as a Rokumei Academy teacher should be no problem at all."]
258: 3530| [47] [Ukita]
259: 3533| [45] ["And then she'd be able to put the students under close surveillance to see if any of the Communicators demonstrate Senses Sympathy--"]
260: 3541| [47] [Ukita]
261: 3544| [45] ["Indeed, it wouldn't be strange at all if someone were to have that role."]
262: 3552| [47] [Natsuhiko]
263: 3555| [45] ["But even if she had an undercover role, she still normally worked as a teacher, you know?%NSo why would she come to LABO today?"]
264: 3581| [47] [Ukita]
265: 3584| [45] ["I don't know that much. Perhaps she had a hunch about the terrorist's information, or perhaps it was just a coincidence..."]
266: 3610| [47] [Ukita]
267: 3613| [45] ["In any case, now that she's here, she might be working to help cover everything up."]
268: 3618| [45] [Thinking along those lines, there were several things that came to mind.]
269: 3689| [45] [Like how she had closed her heart to the kids.]
270: 3694| [45] [And how she recommended they turn themselves in to the security department when the kids were running away from them.]
271: 3699| [47] [Natsuhiko]
272: 3700| [45] [(If Prof. Tsubakiyama's with the security department, then that means when she heard about the terrorist plot from us-- she must've gotten on guard and concluded they'd come to LABO.)]
273: 3716| [45] [Eventually, Watase broke his silence with a sigh and spoke up.]
274: 3742| [47] [Watase]
275: 3745| [45] ["... So the point is, we should assume everyone's dangerous, regardless of if they're infected with malice or not."]
276: 3753| [47] [Natsuhiko]
277: 3756| [45] ["Yeah. But nevertheless, everyone needs to be brought here."]
278: 3782| [47] [Watase]
279: 3785| [45] ["In that case, who should we take care of next?"]
280: 3839| [45] [Upon hearing that question, Natsuhiko quickly thought of Salyu.]
281: 3844| [45] [Since she had been acting independently this entire time, she most likely had less information to work with than everyone else.]
282: 3849| [45] [She could get dragged into a fight without understanding any of the circumstances and get hurt.]
283: 3881| [47] [Natsuhiko]
284: 3884| [45] ["Watase, can you bring Salyu here?"]
285: 3910| [47] [Watase]
286: 3913| [45] ["Salyu, huh. I know I've said this before, but that girl hates my guts. I don't think this will end well, but... eh, guess I've got no choice."]
287: 3918| [45] [Watase muttered in disgust. Perhaps because he himself was fully aware of why Salyu would hate him.]
288: 3944| [47] [Watase]
289: 3947| [45] ["Okay, then I'll go look for Salyu for now. Mr. Ukita, stay here and protect the kids."]
290: 3974| [47] [Ukita]
291: 3977| [45] ["What!? M-me, protect them? But..."]
292: 3985| [47] [Watase]
293: 3988| [45] ["I know, I know. That's why I'm leaving you with this."]
294: 4067| [45] [Watase took the gun out of his pocket and handed it to Ukita.]
295: 4075| [47] [Watase]
296: 4078| [45] ["This is my gun. It's low on bullets, but at least it has a magazine."]
297: 4104| [47] [Watase]
298: 4107| [45] ["Use this if absolutely necessary. But don't aim to hit. Use it as a threat only."]
299: 4133| [47] [Ukita]
300: 4136| [45] ["O-okay."]
301: 4156| [45] [Ukita nervously took the gun.]
302: 4182| [47] [Watase]
303: 4185| [45] ["Okay, then I'll be going."]
304: 4193| [45] [As Watase said that and began to leave, Natsuhiko called out to him.]
305: 4201| [47] [Natsuhiko]
306: 4204| [45] ["Hold up, Watase. Are you sure you'll be fine without a gun?"]
307: 4258| [47] [Watase]
308: 4261| [45] ["Don't worry. I've got these guns right here."]
309: 4266| [45] [Watase slapped his right bicep and smiled boldly.]
310: 4274| [47] [Natsuhiko]
311: 4277| [45] ["I... see... but still, be careful out there."]
312: 4303| [47] [Watase]
313: 4306| [45] ["... Yeah."]
314: 4328| [45] [And with that answer, Watase left the shelter.]
315: 4337| [47] [Natsuhiko]
316: 4340| [45] ["Watase, please bring Salyu here first."]
317: 4366| [47] [Watase]
318: 4369| [45] ["What? Don't make it sound so simple. She tried to kill me once, you know?"]
319: 4377| [47] [Natsuhiko]
320: 4380| [45] ["I know. But you just need to bring her here."]
321: 4388| [47] [Natsuhiko]
322: 4391| [45] ["She might be hostile to you, but she's my friend. I'm sure if you explain the situation to her, she'll come down here with you."]
323: 4417| [47] [Watase]
324: 4420| [45] ["... There's no guarantee of that at all, is there?"]
325: 4446| [47] [Watase]
326: 4449| [45] ["She might attack me out of the blue the moment we come across each other. I don't think you've considered my risk here."]
327: 4457| [47] [Natsuhiko]
328: 4460| [45] ["You might risk getting hurt a little, but just bear with it. It's your actions that escalated things to this point after all."]
329: 4493| [45] [Those words were meant to get Watase to do some reflection and change his intentions.]
330: 4498| [45] [But both Watase and Yuuri furrowed their eyebrows.]
331: 4530| [47] [Yuuri]
332: 4533| [45] ["H-Hikorin...? That was a little much, don't you..."]
333: 4538| [45] [But Watase himself just cut in with an awkward smile, interrupting Yuuri.]
334: 4595| [47] [Watase]
335: 4598| [45] ["No... I don't mind, Yuuri. I'll do what Natsuhiko says."]
336: 4606| [47] [Watase]
337: 4609| [45] ["He's the mastermind here. There's no going against what he says to do."]
338: 4660| [45] [Watase glared at Natsuhiko as he spoke.]
339: 4686| [47] [Watase]
340: 4689| [45] ["But just so you know, Natsuhiko. I'm not your pawn. I'm a living human being. And don't you forget it."]
341: 4697| [47] [Natsuhiko]
342: 4700| [45] ["... What, you trying to say you don't want to go?"]
343: 4726| [47] [Watase]
344: 4729| [45] ["That's not the issue at all. What bothers me is what's further down the line."]
345: 4739| [47] [Watase]
346: 4742| [45] ["Once I've brought everyone here, and the malice erasure's complete, and you no longer have a use for me--"]
347: 4768| [47] [Watase]
348: 4771| [45] ["You're just going to erase my memory again, aren't you?"]
349: 4806| [47] [Natsuhiko]
350: 4809| [45] ["!!"]
351: 4814| [45] [Natsuhiko's heart skipped a beat.]
352: 4822| [47] [Natsuhiko]
353: 4825| [45] ["Wh... what makes you say..."]
354: 4851| [47] [Watase]
355: 4854| [45] ["I can tell that much even without using BC. After all, our minds -were- connected at one point."]
356: 4880| [47] [Watase]
357: 4883| [45] ["Well, erase it if you want, for all I care. Just know that the moment you do, that makes you a monster in the truest sense of the word."]
358: 4891| [47] [Natsuhiko]
359: 4894| [45] ["Wha...!?"]
360: 4901| [45] [Watase ignored Natsuhiko's speechlessness and spoke up.]
361: 4961| [47] [Watase]
362: 4964| [45] ["Okay, guess I'll go look for Salyu for now."]
363: 4972| [47] [Watase]
364: 4975| [45] ["Old man, stay here and protect the kids."]
365: 5002| [47] [Ukita]
366: 5005| [45] ["What!? M-me, protect them? But..."]
367: 5013| [47] [Watase]
368: 5016| [45] ["I know, I know. That's why I'm leaving you with this."]
369: 5095| [45] [Watase took the gun out of his pocket and handed it to Ukita.]
370: 5103| [47] [Watase]
371: 5106| [45] ["This is my gun. It's low on bullets, but at least it has a magazine."]
372: 5132| [47] [Watase]
373: 5135| [45] ["Use this if absolutely necessary. But don't aim to hit. Use it as a threat only."]
374: 5161| [47] [Ukita]
375: 5164| [45] ["O-okay."]
376: 5184| [45] [Ukita nervously took the gun.]
377: 5210| [47] [Watase]
378: 5213| [45] ["Okay, I'll be going then."]
379: 5221| [45] [As Watase said that and began to leave, Natsuhiko called out to him.]
380: 5229| [47] [Natsuhiko]
381: 5232| [45] ["... Hey, hold up, Watase."]
382: 5286| [47] [Watase]
383: 5289| [45] ["What is it -this- time?"]
384: 5297| [47] [Natsuhiko]
385: 5300| [45] ["Are you... sure you'll be fine without a gun?"]
386: 5326| [47] [Watase]
387: 5329| [45] ["Don't worry. I've got these guns right here."]
388: 5334| [45] [Watase slapped his right bicep and smiled boldly.]
389: 5356| [45] [And before Natsuhiko could say anything, Watase left the shelter.]
