  0:  103| [55] [√After Chapter6]
 39:  570| [45] [（『他人を殺してでも、自分は生き残る』っていう意思に変わるんじゃないか！？）]
 40:  575| [47] [渡瀬]
 41:  576| [45] [（あるいは『誰かを護るためなら、人を殺してもいい』っていう意思に……！）]
 42:  581| [45] [宇喜多も洵も、平時であれば、そんな事を考えたりはしないだろう。]
 43:  586| [45] [だが今は誰もが生命の危機にさらされている。倫理は危うい薄氷と化しているだろう。]
 44:  591| [45] [もしかすると、殺人を正当化してしまうほどに――。]
 45:  596| [47] [渡瀬]
 46:  597| [45] [（くそ、なんでこんな事になっちまったんだ……）]
 47:  602| [47] [渡瀬]
 48:  603| [45] [（みんな仲間だと思ってたのに……！）]
 49:  608| [45] [だが向こうはもう、そうは思っていないだろう。]
 50:  625| [45] [渡瀬は深いため息をついて、恵那に尋ねる。]
 51:  633| [47] [渡瀬]
 52:  636| [45] [「……なぁ先生、１つ聞いてもいいか？」]
 53:  662| [47] [恵那]
 54:  665| [45] [「なに？」]
 55:  673| [47] [渡瀬]
 56:  676| [45] [「どうして先生はさっき、オレを庇ったんだ？」]
 57:  684| [47] [渡瀬]
 58:  687| [45] [「オレの記憶がどうであれ、ああいう映像記録が出てきてしまった以上、怪しいのは間違いないだろう」]
 59:  710| [47] [恵那]
 60:  711| [45] [「……」]
 61:  719| [47] [渡瀬]
 62:  722| [45] [「先生はオレに言ったよな？　全てを疑うべきって」]
 63:  730| [47] [渡瀬]
 64:  733| [45] [「なのにどうしてオレを……」]
 65:  738| [45] [周囲の人間が錯乱し、自分の記憶にも疑いが出始めた今だからこそ、恵那の真意が知りたかった。]
 66:  743| [45] [すると恵那が、迷いの滲んだ声で言う。]
 67:  769| [47] [恵那]
 68:  772| [45] [「……私も、あなたの真意が知りたいからよ」]
 69:  780| [47] [渡瀬]
 70:  783| [45] [「……？」]
 71:  809| [47] [恵那]
 72:  812| [45] [「ねぇ隊長さん……あなたはユウリさんの遺体を見たと言ったわね」]
 73:  820| [47] [恵那]
 74:  823| [45] [「あの事について、自分ではどう思ってるの？」]
 75:  831| [47] [渡瀬]
 76:  834| [45] [「あれは……おっさんの言う通り、幻を見たんだと思う」]
 77:  842| [47] [渡瀬]
 78:  845| [45] [「オレは記憶障害を起こしている。そこに何度も汚染区域に入ったりして……」]
 79:  853| [47] [渡瀬]
 80:  856| [45] [「……幻覚を見てもおかしくないさ」]
 81:  861| [45] [風見が以前言っていた。]
 82:  866| [45] [『放射線は人体に深刻な悪影響をもたらす』]
 83:  871| [45] [『皮膚のただれ、嘔吐感、臓器不全、脳細胞損傷。視力障害、神経障害、遺伝子障害、そして癌』]
 84:  876| [45] [――視覚障害と神経障害と脳細胞損傷。それらが渡瀬に幻覚を見せているのだろう。]
 85:  884| [47] [渡瀬]
 86:  887| [45] [「それに実は、目覚めてから時々……幻聴も聞こえるんだ」]
 87:  913| [47] [恵那]
 88:  916| [45] [「……幻聴？」]
 89:  924| [47] [渡瀬]
 90:  927| [45] [「あぁ……変に思われるのが嫌で、ずっと黙っていたが……」]
 91:  935| [47] [渡瀬]
 92:  938| [45] [「オレは最初、先生の言っていた『ＢＣ』ってやつかと思ったんだ」]
 93:  946| [47] [渡瀬]
 94:  949| [45] [「だが……幻聴はともかく、人に幻覚を見せるＢＣなんて存在しないだろう？」]
 95:  975| [47] [恵那]
 96:  978| [45] [「そ、そうね……」]
 97:  986| [47] [渡瀬]
 98:  989| [45] [「だから、単に……オレの頭が変になっているだけかもしれない」]
 99:  994| [45] [寄る辺ない気持ちが渡瀬を包む。]
100: 1006| [45] [――と、その時。]
101: 1011| [45] [不意に肌がざわつき、頭が痛くなってきた。]
102: 1016| [45] [汚染区域に入った時のような――]
103: 1024| [47] [渡瀬]
104: 1027| [45] [「！！」]
105: 1032| [45] [渡瀬は腕時計を見て、そして気付いた。]
106: 1037| [45] [ＡＤの投与時間が過ぎている事に。]
107: 1045| [47] [渡瀬]
108: 1048| [45] [「まずい！　先生、ＡＤを打つんだ！」]
109: 1074| [47] [恵那]
110: 1077| [45] [「え、ええ！」]
111: 1089| [45] [渡瀬たちは慌てて、最後のＡＤを投与した。]
112: 1094| [45] [するとすぐに頭痛は治まったが――]
113: 1100| [45] [プロキオンの数値を見ると、『５９７６ｍＳｖ』を示している。]
114: 1106| [45] [プロキオンの数値を見ると、『５８７８ｍＳｖ』を示している。]
115: 1112| [45] [プロキオンの数値を見ると、『５７２６ｍＳｖ』を示している。]
116: 1118| [45] [プロキオンの数値を見ると、『５６７０ｍＳｖ』を示している。]
117: 1126| [47] [渡瀬]
118: 1129| [45] [「いよいよ、ＡＤなしじゃ生きていけない環境になってきたな……！」]
119: 1134| [45] [つまり渡瀬たちの命は、あと１時間限りなのだ。]
120: 1141| [45] [プロキオンの数値を見ると、『５６７２ｍＳｖ』を示している。]
121: 1147| [45] [プロキオンの数値を見ると、『５５２１ｍＳｖ』を示している。]
122: 1153| [45] [プロキオンの数値を見ると、『５４７２ｍＳｖ』を示している。]
123: 1159| [45] [プロキオンの数値を見ると、『５３２６ｍＳｖ』を示している。]
124: 1165| [45] [プロキオンの数値を見ると、『５２７６ｍＳｖ』を示している。]
125: 1170| [45] [次回のＡＤ投与時刻まで、あと１時間もない。]
126: 1175| [45] [この数値ならば、ＡＤが切れた時は、即座に命に関わる影響が出るだろう。]
127: 1183| [47] [渡瀬]
128: 1186| [45] [「……大体考えてみりゃ、数値が常に第１危険基準値を超えるようになってからずいぶん経つ」]
129: 1194| [47] [渡瀬]
130: 1197| [45] [「ＡＤでも被曝を防げるかどうかわからない線量の中に、何時間もいるんだ……幻覚が見えるわけだぜ」]
131: 1202| [45] [戦慄する渡瀬に、恵那がぽつりと言う。]
132: 1228| [47] [恵那]
133: 1231| [45] [「確かに……でもね、隊長さん」]
134: 1239| [47] [恵那]
135: 1242| [45] [「私、少し気になっている事があるの」]
136: 1250| [47] [渡瀬]
137: 1253| [45] [「え？」]
138: 1268| [47] [恵那]
139: 1271| [45] [「あなたは『記憶障害を起こした上に、汚染区域に入ったから、幻覚を見てもおかしくない』と言ったわね」]
140: 1297| [47] [恵那]
141: 1300| [45] [「でも幻覚の原因が、放射線じゃないとしたら？」]
142: 1308| [47] [渡瀬]
143: 1311| [45] [「……何？」]
144: 1337| [47] [恵那]
145: 1340| [45] [「以前、何かで読んだ事があるのよ。確かに放射線で、視覚障害は起きるけど――」]
146: 1348| [47] [恵那]
147: 1351| [45] [「それは視界混濁や視野狭窄であって、見えないものが見えるなんて話は聞いた事がないわ」]
148: 1359| [47] [渡瀬]
149: 1362| [45] [「じゃあ、オレの幻覚の原因は？」]
150: 1370| [47] [恵那]
151: 1373| [45] [「心当たりはない？」]
152: 1381| [47] [渡瀬]
153: 1384| [45] [「……ない」]
154: 1389| [45] [恵那の言葉に、渡瀬は混乱するばかりだった。]
155: 1397| [47] [渡瀬]
156: 1400| [45] [「……だが、脳細胞損傷や神経障害が起きているのかもしれん」]
157: 1408| [47] [渡瀬]
158: 1411| [45] [「脳や神経をやられたら、それはそれで幻覚を見ちまうんじゃないのか？」]
159: 1437| [47] [恵那]
160: 1440| [45] [「そうね、でも……もう１つ、気になる事があるの」]
161: 1448| [47] [恵那]
162: 1451| [45] [「隊長さん、これ見てくれる？」]
163: 1456| [45] [恵那はそう言って、ＰＤＡを取り出した。]
164: 1461| [45] [それを恵那が操作すると、ディスプレイに文字が表示される。]
165: 1469| [47] [渡瀬]
166: 1472| [45] [「……なんだこれ？」]
167: 1498| [47] [恵那]
168: 1501| [45] [「覚えてる？　前に私１人で脳科学実験室を探ってて、宇喜多さんに怒られた事があったでしょう」]
169: 1509| [47] [渡瀬]
170: 1512| [45] [「あぁ、確かそんな事が……」]
171: 1520| [47] [恵那]
172: 1523| [45] [「実はあの時、私いけない事をしていたの」]
173: 1531| [47] [恵那]
174: 1534| [45] [「脳科学実験室のパソコンから、自分のＰＤＡにデータをコピーしていたのよ」]
175: 1542| [47] [渡瀬]
176: 1545| [45] [「何！？　なんでそんな事を！」]
177: 1553| [47] [恵那]
178: 1556| [45] [「あの時点で私はすでに、この事故が普通の事故じゃないと思っていたのよ」]
179: 1582| [47] [恵那]
180: 1585| [45] [「隔壁が９時間も開かないなんて、どう考えてもおかしいじゃない。何か他に原因があるんじゃないかって……」]
181: 1593| [47] [渡瀬]
182: 1596| [45] [「確かに……」]
183: 1622| [47] [恵那]
184: 1625| [45] [「でもパソコンの中のデータは、すべて暗号化されていた」]
185: 1651| [47] [恵那]
186: 1654| [45] [「とりあえず自力で復号してみたんだけど……ほとんどのデータは壊れてしまったわ」]
187: 1659| [45] [そう言えば恵那は、時々ＰＤＡを操作して、何かをやっていた。]
188: 1667| [47] [渡瀬]
189: 1670| [45] [「あれは地図を確認してたんじゃなくて、復号作業をしていたのか？」]
190: 1696| [47] [恵那]
191: 1699| [45] [「えぇ。それでいくつか、ギリギリ読めそうなデータを発見したの」]
192: 1704| [45] [恵那はそう言って、渡瀬にＰＤＡを渡す。]
193: 1709| [45] [ディスプレイには、文書データらしきものが表示されていた。]
194: 1747| [45] [【ケー＊Ｎ仕様変更稟＊書】　２＊２１年０８月１＊日　柏木＊謙]
195: 1750| [85] [　]
196: 1753| [45] [２０２１＊＊＊＊＊験体Ｎが脱走を試＊＊＊＊＊＊＊＊＊も]
197: 1756| [45] [既知の事と＊＊＊＊＊＊＊＊＊＊＊＊＊。]
198: 1759| [45] [また同時＊＊＊＊＊＊危険性が再認識される契機と＊＊＊]
199: 1762| [45] [本文書では、今回の件によって示唆された問題点につい＊＊＊＊＊＊＊]
200: 1765| [45] [『承＊＊事故に関する概＊＊＊]
201: 1768| [45] [＊＊＊＊＊＊＊究員Ｓ＊＊＊＊＊を自らの傀＊＊＊＊＊＊]
202: 1771| [45] [この際に使われ＊＊＊＊＊＊ＢＣ＊＊ある。]
203: 1774| [45] [＊＊＊＊に『＊＊＊ズシンパシー＊＊＊＊]
204: 1777| [45] [＊の能力を＊＊＊＊ミュニケーターは、%N対象者と脳の活＊＊＊＊＊る。]
205: 1780| [45] [＊究員Ｓは、被験体Ｎを＊ｒｏエリアに＊閉する際、直＊＊＊＊接触した＊＊＊＊＊＊]
206: 1784| [45] [逆説的に＊＊＊＊らば、わ＊＊＊＊＊＊＊るだけで、被験体Ｎ＊＊＊＊＊走し得るのである。]
207: 1787| [85] [　]
208: 1790| [45] [『＊様変更の理由』]
209: 1793| [45] [＊＊＊＊ＧＦ２Ｒ遺伝＊＊＊＊イプＳ＊＊＊＊は＊＊＊る。]
210: 1796| [45] [＊＊＊＊Ｘ粒子への耐性＊＊＊＊＊＊＊＊]
211: 1799| [45] [＊＊怪＊＊＊＊＊＊しても問題ない。むしろ妥＊＊＊え＊＊＊。]
212: 1802| [45] [前述した通り、被験体Ｎは＊＊＊＊＊ＷＸ粒＊＊＊＊＊＊＊暴＊＊＊＊]
213: 1805| [45] [＊さにＡの＊＊＊＊＊来と言え＊＊]
214: 1808| [45] [Ｚｅｒｏエリア＊＊＊＊＊ティを＊＊＊だけでは、＊＊＊＊の保証は得＊＊＊＊＊＊である。]
215: 1811| [45] [もっとも被験＊＊は、ラボ内で誕生したとい＊＊＊＊＊外に出る意＊＊＊＊＊＊]
216: 1814| [45] [警戒すべきは、被験体＊＊＊＊＊であろう。]
217: 1840| [45] [文書内には、気になる言葉が散見された。]
218: 1845| [45] [『被験＊＊は、ラボ内で誕生した』]
219: 1850| [45] [『警戒すべきは、被験体』]
220: 1855| [45] [だが、それにしても――]
221: 1863| [47] [渡瀬]
222: 1866| [45] [「全然わからん……なんだこれ、なんの話をしてるんだ？」]
223: 1892| [47] [恵那]
224: 1895| [45] [「そうね、『ケースＮの仕様変更稟議書』のようだけど――」]
225: 1903| [47] [恵那]
226: 1906| [45] [「この調子で、ろくに読めない文章が延々と続くわ。他のデータも全部そう」]
227: 1932| [47] [恵那]
228: 1935| [45] [「なので手持ちのツールで、何度も出てくる文字列を抜き出してみると……いくつか妙な単語が浮かびあがってきたの」]
229: 1961| [47] [恵那]
230: 1964| [45] [「本当に見て欲しいのはこっちよ。ねぇ、意味わかる？」]
231: 1969| [45] [恵那がＰＤＡを操作すると、今度はまともに読める文字列が現れた。]
232: 2007| [45] [＜文字列＞　　　　　　　　　　　　　　　＜記述数＞]
233: 2010| [45] [ケースＮ　　　　　　　　　　　　　　　：　２２回]
234: 2013| [45] [Ｎエリア　　　　　　　　　　　　　　　：　２１回]
235: 2016| [45] [メルトダウン　　　　　　　　　　　　　：　２０回]
236: 2019| [45] [被験体　　　　　　　　　　　　　　　　：　１９回]
237: 2022| [45] [ＮＢＣ　　　　　　　　　　　　　　　　：　１５回]
238: 2025| [45] [ＷＸ粒子　　　　　　　　　　　　　　　：　１３回]
239: 2028| [45] [粒子増幅器　　　　　　　　　　　　　　：　０９回]
240: 2031| [45] [被験体Ｎ　　　　　　　　　　　　　　　：　０８回]
241: 2035| [45] [＜文字列＞　　　　　　　　　　　　　　　＜記述数＞]
242: 2038| [45] [脳機能障害　　　　　　　　　　　　　　：　０６回]
243: 2041| [45] [遺伝子障害　　　　　　　　　　　　　　：　０５回]
244: 2044| [45] [Ｚｅｒｏエリア　　　　　　　　　　　　：　０５回]
245: 2047| [45] [ＷＸ粒子の蔓延　　　　　　　　　　　　：　０４回]
246: 2050| [45] [被験体Ｙ　　　　　　　　　　　　　　　：　０４回]
247: 2053| [45] [被験体ＹⅡ　　　　　　　　　　　　　　：　０３回]
248: 2056| [45] [ＩＧＦ２Ｒ遺伝子異常タイプＳ　　　　　：　０３回]
249: 2059| [45] [被験体Ａ　　　　　　　　　　　　　　　：　０３回]
250: 2088| [47] [渡瀬]
251: 2091| [45] [「――ッ！」]
252: 2096| [45] [その単語を見るにつけ、ざわざわと背筋が粟立ってきた。]
253: 2101| [45] [意味不明の単語もいくつか混じっている。何か強烈な違和感も感じた。]
254: 2106| [45] [だがそれもすぐに別の感情に押し流される。]
255: 2114| [47] [渡瀬]
256: 2117| [45] [「被験体Ｎ……ＩＧＦ２Ｒ遺伝子！？」]
257: 2122| [45] [それらの単語に心が揺さぶられる。]
258: 2127| [45] [胸の底から湧き上がってきたのは――恐怖と怒りと憎悪が入り混じったような、真っ黒い感情だった。]
259: 2153| [47] [恵那]
260: 2156| [45] [「隊長さん、何か見覚えが！？」]
261: 2164| [47] [渡瀬]
262: 2167| [45] [「あ、あぁ……！」]
263: 2172| [45] [確かに覚えがある気がした。]
264: 2177| [45] [だが次の瞬間――]
265: 2211| [47] [渡瀬]
266: 2214| [45] [「！！」]
267: 2219| [45] [頭が激しく痛んだ。]
268: 2224| [45] [頭がそれについて思いだす事を、拒否するかのように。]
269: 2229| [45] [それでも頭の中を探ろうとしたが、それらしい記憶は出てこなかった。]
270: 2237| [47] [渡瀬]
271: 2240| [45] [「……い……いや……」]
272: 2248| [47] [渡瀬]
273: 2251| [45] [「……覚えがない」]
274: 2277| [47] [恵那]
275: 2280| [45] [「……そう」]
276: 2285| [45] [恵那は心から残念そうに、ため息をついた。]
277: 2293| [47] [渡瀬]
278: 2296| [45] [「先生は、何か心当たりがあるか……？」]
279: 2322| [47] [恵那]
280: 2325| [45] [「私もないわ……ただ、なんだか気になって……」]
281: 2333| [47] [恵那]
282: 2336| [45] [「『脳機能障害』という単語があったから、あなたの記憶障害や幻覚に関係しているのかと、ちょっと思ったんだけど……」]
283: 2344| [47] [渡瀬]
284: 2347| [45] [「……そうか……でも、何も思い出せない」]
285: 2355| [47] [渡瀬]
286: 2358| [45] [「やっぱり幻覚も幻聴も、オレの脳に異常が出ているせいだと思う」]
287: 2366| [47] [渡瀬]
288: 2369| [45] [「記憶喪失も、全て……」]
289: 2374| [45] [度重なる頭痛も、頻発する記憶障害も、全て渡瀬の脳に原因があるように思えた。]
290: 2432| [47] [渡瀬]
291: 2435| [45] [「だとしたら、オレ自身気づいていないが……ＡＤを盗んだのかもしれない」]
292: 2443| [47] [渡瀬]
293: 2446| [45] [「『自分１人だけ生き残れればいい』という考えが、自分の中にないとは言い切れない……！」]
294: 2451| [45] [不意に渡瀬はひどく恐ろしくなった。]
295: 2456| [45] [自分でも自覚していない『悪しき心』が、勝手に己の行動を決め、それで皆を死に追いやる――]
296: 2461| [45] [それは自分が死ぬよりも、よほど恐ろしい事に思えた。]
297: 2478| [55] [√After Chapter6]
298: 2486| [45] [だが――そうして震えている渡瀬に、優しい声がかけられた。]
299: 2512| [47] [恵那]
300: 2515| [45] [「しっかりして、隊長さん……あなたはそんな人じゃないわ」]
301: 2523| [47] [渡瀬]
302: 2526| [45] [「……え？」]
303: 2534| [47] [恵那]
304: 2537| [45] [「あなたは確かに疑わしいわ。監視カメラの一件にしても、記憶喪失の件にしてもね」]
305: 2563| [47] [恵那]
306: 2566| [45] [「でも私はね、それを差し引いても、あなたを信用したいと思ってるの」]
307: 2574| [47] [渡瀬]
308: 2577| [45] [「……なぜだ？」]
309: 2603| [47] [恵那]
310: 2606| [45] [「だってあなたがみんなを助けるため、必死に頑張ってくれた事は、間違いない真実だもの」]
311: 2614| [47] [恵那]
312: 2617| [45] [「面識もない私の生徒のために、汚染区域にまで入ってくれた事も……」]
313: 2622| [47] [渡瀬]
314: 2623| [45] [「……」]
315: 2649| [47] [恵那]
316: 2652| [45] [「記憶喪失だろうと、幻覚を見ようと、そんなの些細な事じゃない？」]
317: 2678| [47] [恵那]
318: 2681| [45] [「あなたが今のあなたでいる限り、『隊長さん』でいる限り……私はあなたの味方よ」]
319: 2686| [45] [恵那の眼が、真っ直ぐに渡瀬を見つめた。]
320: 2691| [45] [渡瀬はその目を見ていられず、うつむいて答える。]
321: 2699| [47] [渡瀬]
322: 2702| [45] [「ありがとう、先生……」]
323: 2707| [45] [自分すら信じられない時に、そんな言葉をかけてくれる人がいる――]
324: 2712| [45] [その事が今の渡瀬には、何よりもありがたかった。]
325: 2720| [47] [渡瀬]
326: 2723| [45] [「だが……どうする？　守部も宇喜多のおっさんも、オレを心底疑っているぞ？」]
327: 2749| [47] [恵那]
328: 2752| [45] [「そうね、だから――」]
329: 2760| [47] [恵那]
330: 2763| [45] [「私が、あの２人を説得してくるわ」]
331: 2771| [47] [渡瀬]
332: 2774| [45] [「なっ……まさか、１人で行くつもりか？」]
333: 2800| [47] [恵那]
334: 2803| [45] [「当たり前でしょ？　あなたが一緒に来たりしたら、話がややこしくなるだけだわ」]
335: 2811| [47] [渡瀬]
336: 2814| [45] [「それはそうかもしれないが……」]
337: 2840| [47] [恵那]
338: 2843| [45] [「すぐに戻ってくるから、ここで待ってて」]
339: 2860| [45] [恵那はそう言い残し、部屋を出て行った。]
340: 2873| [45] [恵那がそう言った瞬間――渡瀬の胸に、不安が急速に広がった。]
341: 2881| [47] [渡瀬]
342: 2884| [45] [「いや、待て先生！　それは危険だ！」]
343: 2910| [47] [恵那]
344: 2913| [45] [「え？」]
345: 2921| [47] [渡瀬]
346: 2924| [45] [「あいつらは銃の一件で、先生に対してもかなり疑心を抱いている」]
347: 2932| [47] [渡瀬]
348: 2935| [45] [「いま出ていったら、何されるかわからないぞ」]
349: 2961| [47] [恵那]
350: 2964| [45] [「でも……だったらどうすればいいのよ？」]
351: 2972| [47] [恵那]
352: 2975| [45] [「こんな状況じゃ、ＡＤも要救助者も脱出口も捜索できないでしょ？」]
353: 3001| [47] [恵那]
354: 3004| [45] [「私が皆を説得しなきゃ、どうにもならないじゃない！」]
355: 3012| [47] [渡瀬]
356: 3015| [45] [「……！」]
357: 3020| [45] [確かに状況は、絶望的だった。]
358: 3025| [45] [洵たちの説得ができたとしても、ＡＤ不足の問題は解消しない。]
359: 3030| [45] [あと１時間もすれば、全員被曝してしまう。]
360: 3035| [45] [これまで５時間、力の限り頑張ってきたが――]
361: 3040| [47] [渡瀬]
362: 3041| [45] [（考えてみりゃ、様々な問題は、何一つ解決していないんだ……！）]
363: 3046| [45] [要救助者は見つからない。ユウリもいなくなったままだ。]
364: 3051| [45] [銃を持った殺人者が、どこかに潜んでいるかもしれない。]
365: 3056| [45] [頼れるはずの仲間も、助けるべき相手も、今は渡瀬の敵になっている。]
366: 3064| [47] [渡瀬]
367: 3067| [45] [「だが、説得ができなくても……みんなが生き延びられる方法があればいい」]
368: 3093| [47] [恵那]
369: 3096| [45] [「そりゃそうよ！　でも、そんなのあると思う！？」]
370: 3101| [45] [あるとは思えない。通常の方法では不可能だ。]
371: 3106| [45] [もしそんな方法があるのなら、とっくにやっているはずだ。]
372: 3111| [47] [渡瀬]
373: 3112| [45] [（だから、今までの考え方じゃダメなんだ……！）]
374: 3117| [47] [渡瀬]
375: 3118| [45] [（これまでは考えもしなかった方法……）]
376: 3123| [47] [渡瀬]
377: 3124| [45] [（避けてきた危険に突っ込んでいくような……自ら命を危険にさらすような……）]
378: 3129| [47] [渡瀬]
379: 3130| [45] [（その覚悟があってこそ、初めて取れる方法を……！）]
380: 3135| [45] [そう考える渡瀬の脳裏に――]
381: 3140| [45] [かつて聞いた言葉が蘇った。]
382: 3287| [47] [司令長]
383: 3290| [45] [「どうやら原子炉のある『Ｎエリア』で、今も大規模な火災が続いているらしく――」]
384: 3295| [47] [司令長]
385: 3298| [45] [「そのためにセキュリティシステムが暴走し、外部からアクセスできなくなっているそうなんだ」]
386: 3391| [47] [渡瀬]
387: 3394| [45] [「！！」]
388: 3399| [45] [その瞬間、ある考えが閃いた。]
389: 3404| [45] [自然と頬にひきつった笑みが浮かぶ。]
390: 3430| [47] [恵那]
391: 3433| [45] [「ど、どうしたの？」]
392: 3438| [45] [訝しげに尋ねる恵那に、渡瀬は押し殺した声で答えた。]
393: 3446| [47] [渡瀬]
394: 3449| [45] [「……先生」]
395: 3457| [47] [渡瀬]
396: 3460| [45] [「思いついたよ、全てを解決する方法を」]
397: 3486| [47] [恵那]
398: 3489| [45] [「……え？」]
399: 3497| [47] [渡瀬]
400: 3500| [45] [「答えは、一番最初に出ていたんだ……」]
401: 3508| [47] [渡瀬]
402: 3511| [45] [「全員助ける方法を、オレはとっくに知っていたんだよ」]
403: 3537| [47] [恵那]
404: 3540| [45] [「ど……どういう事！？」]
405: 3566| [47] [恵那]
406: 3569| [45] [「だったらなんで、それを隠していたのよ！」]
407: 3577| [47] [渡瀬]
408: 3580| [45] [「しっ！」]
409: 3585| [45] [渡瀬は指を口に当てた。]
410: 3643| [45] [恵那がびくっとして押し黙る。]
411: 3651| [47] [渡瀬]
412: 3654| [45] [「あまり大声を上げちゃダメだ……守部たちに知られたら終わりだ」]
413: 3680| [47] [恵那]
414: 3683| [45] [「本当に……そんな方法があるのね？」]
415: 3691| [47] [渡瀬]
416: 3694| [45] [「あぁ、先生だけには教えてやる。ちょっと耳を貸してくれ」]
417: 3720| [47] [恵那]
418: 3723| [45] [「……？」]
419: 3750| [45] [戸惑いながら、恵那が歩み寄ってくる。]
420: 3755| [45] [渡瀬は恵那の耳に口を寄せ――]
421: 3763| [47] [渡瀬]
422: 3766| [45] [「いいか先生、その方法ってのは……」]
423: 3774| [47] [渡瀬]
424: 3777| [45] [「オレが、命を捨てるって事だ」]
425: 3782| [45] [その方法を囁いた。]
426: 3808| [47] [恵那]
427: 3811| [45] [「え！？」]
428: 3816| [45] [恵那が目を見開く。]
429: 3821| [45] [その瞬間、渡瀬は彼女の背後に回り、首に腕を回した。]
430: 3882| [47] [恵那]
431: 3885| [45] [「ぐっ！」]
432: 3931| [45] [恵那が苦しげな声を上げる。渡瀬は構わず、その首を絞めた。]
433: 3992| [47] [恵那]
434: 3995| [45] [「かはっ……！　ど、どうして……！？」]
435: 4003| [47] [渡瀬]
436: 4006| [45] [「……ごめんな」]
437: 4014| [47] [渡瀬]
438: 4017| [45] [「教えたら先生、オレを止めるだろ？　だから悪いけど、ここで少し眠っていてくれ」]
439: 4078| [47] [恵那]
440: 4081| [45] [「……っ」]
441: 4086| [45] [やがて恵那の体から、力が抜けた。]
442: 4106| [45] [渡瀬は彼女の体を床に横たえる。]
443: 4164| [85] [《な……何をしてるんだ！》]
444: 4165| [86] [幻聴]
445: 4166| [86] [《な……何をしてるんだ！》]
446: 4194| [45] [頭の中で、いつもの幻聴が響いた。]
447: 4199| [45] [もはや驚くにも価しない。]
448: 4204| [45] [渡瀬はそれに構わず、部屋を出た。]
