  0:   76| [55] [√Before Chapter2]
 64: 1749| [47] [夏彦]
 65: 1752| [45] [「あぁ、了解」]
 66: 1760| [47] [悠里]
 67: 1763| [45] [「わ～い、ごはんだごはんだ～」]
 68: 1780| [45] [夏彦はましろと共に、３人分の朝食をテーブルに並べた。]
 69: 1933| [47] [３人]
 70: 1936| [45] [「それじゃいただきまーす」]
 71: 1988| [45] [そして今日も、いつもの朝が始まる。]
 72: 2098| [45] [食事を終えて、夏彦は息をついた。]
 73: 2106| [47] [夏彦]
 74: 2109| [45] [「……ふぅ、ごちそうさま」]
 75: 2135| [47] [悠里]
 76: 2138| [45] [「わたしもごちそうさま～、ましろん今日も美味しかったよ～」]
 77: 2164| [47] [ましろ]
 78: 2167| [45] [「じゃあ学校行こうか、ちょっとのんびりしすぎたよ」]
 79: 2235| [45] [夏彦は慌しく登校の準備を整えた。]
 80: 2342| [45] [そしてましろと２人、悠里に声をかける。]
 81: 2350| [47] [夏彦]
 82: 2353| [45] [「それじゃ行って来るよ、悠里」]
 83: 2379| [47] [ましろ]
 84: 2382| [45] [「それじゃね悠里、また後で」]
 85: 2408| [47] [悠里]
 86: 2411| [45] [「はぁい、２人とも気をつけてね～」]
 87: 2451| [45] [その声を背に受けながら、夏彦たちは電気を点けて家を出た。]
 88: 2588| [45] [そしてバス停に着き、バスを待っていると、ましろが明るい声を上げた。]
 89: 2681| [47] [ましろ]
 90: 2684| [45] [「ところで夏彦、今日はちょっと学校に行くのが楽しみじゃない？」]
 91: 2692| [47] [夏彦]
 92: 2695| [45] [「ん、どうしてだ？」]
 93: 2721| [47] [ましろ]
 94: 2724| [45] [「だってホラ、昨日ついにテレパシーが使えるようになったじゃん」]
 95: 2750| [47] [ましろ]
 96: 2753| [45] [「先生に報告したら、『能力レベル１』に認定してもらえると思うよ？」]
 97: 2761| [47] [夏彦]
 98: 2764| [45] [「あぁ……あれか」]
 99: 2843| [45] [確かに昨日、夏彦は例の事故現場で、１度だけテレパシーを使った。]
100: 2912| [45] [しかしあれから何度試しても、２度と使う事はできなかったのだ。]
101: 2961| [47] [夏彦]
102: 2964| [45] [「まぁ一応使えたのは事実だけどさ、あれを報告する気にはならないよ」]
103: 2990| [47] [夏彦]
104: 2993| [45] [「先生に報告したら、レベル認定試験を受ける事になるだろ？」]
105: 3105| [45] [能力レベル１の認定を受ければ、学費がほんの少しだけ安くなる。]
106: 3110| [45] [だがそのためには、担当教諭の前で、何度もテレパシーの実演をしなければならないのだ。]
107: 3157| [47] [夏彦]
108: 3160| [45] [「正直言って、受かる自信がないよ。昨日のはまぐれなんだって」]
109: 3232| [47] [ましろ]
110: 3235| [45] [「え～？　そんな簡単に諦めちゃうの？」]
111: 3261| [47] [ましろ]
112: 3264| [45] [「あ、わかった。恵那先生の前で恥かきたくないんだ」]
113: 3272| [47] [夏彦]
114: 3275| [45] [「まぁそれもある。けど能力レベルとか、あまり興味ないってのがより大きいね」]
115: 3283| [47] [夏彦]
116: 3286| [45] [「ぼくは能力レベル０のままでも、全然構わないんだ」]
117: 3312| [47] [ましろ]
118: 3315| [45] [「そうなの？　……ま、いいけどさ」]
119: 3331| [47] [夏彦]
120: 3334| [45] [「……なんか言いたげだな？」]
121: 3360| [47] [ましろ]
122: 3363| [45] [「え？　いや別に……ただ、テレパシーも使えて損はないかもよ」]
123: 3390| [47] [ましろ]
124: 3393| [45] [「『もしも夏彦に超能力があったら、みんなを笑顔にさせてあげられる』かもしれないしさ」]
125: 3401| [47] [夏彦]
126: 3404| [45] [「なんだそれ？」]
127: 3430| [47] [ましろ]
128: 3433| [45] [「昨日買った『ボイスドラマ版ビヨンド☆びよんど』第１話のセリフ」]
129: 3441| [47] [夏彦]
130: 3444| [45] [「あ、そう」]
131: 3449| [45] [夏彦は呆れて肩をすくめる。]
132: 3475| [45] [ましろが大げさに肩をすくめる。]
133: 3550| [45] [ちょうどその時、バスがやってきた。]
134: 3604| [45] [そして夏彦たちはそれに乗り込み、学校へ向かった。]
