  0:   44| [55] [√Double Chapter6]
 58: 1935| [45] [――風見の顔の上半分が、ざくろのように弾けた。]
 59: 1940| [45] [彼女が膝から崩れ落ちるのが、まるでスローモーションのように見え――]
 60: 2009| [47] [洵]
 61: 2012| [45] [「あ、ああ……」]
 62: 2017| [45] [洵の口から、声が漏れる。]
 63: 2022| [45] [それはすぐに、絶叫に変わった。]
 64: 2030| [47] [洵]
 65: 2033| [45] [「ああああああ！」]
 66: 2041| [47] [洵]
 67: 2044| [45] [「お姉ちゃん！　おねえちゃあん！」]
 68: 2052| [47] [洵]
 69: 2055| [45] [「隊長！！　隊長！！！」]
 70: 2063| [47] [洵]
 71: 2066| [45] [「嫌、なにこれ！　嫌ああああ！」]
 72: 2071| [45] [――それらは全て、ほんのわずかな時間のうちに終わった。]
 73: 2076| [45] [夏彦は呆然と見ているだけだった。]
 74: 2081| [47] [夏彦]
 75: 2082| [45] [「………」]
 76: 2087| [45] [言葉は出ない。]
 77: 2092| [45] [洵の声が遠くに聞こえる。]
 78: 2097| [45] [思考もほとんど止まっていた。]
 79: 2102| [47] [夏彦]
 80: 2103| [45] [（な……なんで……）]
 81: 2108| [47] [夏彦]
 82: 2109| [45] [（なんで、こんな……こんな事に……！）]
 83: 2114| [45] [渡瀬は死んだ。宇喜多も死んだ。風見も死んだ。]
 84: 2119| [45] [渡瀬が死んだ事で、彼との契約は破棄された。これで悠里も自由になった。]
 85: 2164| [45] [しかし――]
 86: 2169| [47] [夏彦]
 87: 2170| [45] [（こ……こんなのが、ぼくの望んだ結末か……！？）]
 88: 2175| [45] [しかし、ではどうすればよかったのか？]
 89: 2180| [45] [夏彦にはわからない。]
 90: 2185| [45] [呆然とする彼の傍らに、サリュが歩み寄ってきて言う。]
 91: 2219| [47] [サリュ]
 92: 2222| [45] [「……ひとまず、事態は収束した」]
 93: 2245| [47] [夏彦]
 94: 2248| [45] [「っ！」]
 95: 2257| [45] [夏彦はびくっとして、サリュを見た。]
 96: 2262| [45] [彼女の冷たい口調、それを咎めようと一瞬思ったが……]
 97: 2267| [47] [夏彦]
 98: 2268| [45] [（――……）]
 99: 2273| [45] [だが彼女の顔に浮かんでいる、哀しげな表情を見て、夏彦はまた言葉を失った。]
100: 2278| [45] [黙り込む彼に、サリュが続けて言う。]
101: 2304| [47] [サリュ]
102: 2307| [45] [「でも、これで全ての危機が終わったわけじゃない」]
103: 2315| [47] [夏彦]
104: 2318| [45] [「……え？」]
105: 2344| [47] [サリュ]
106: 2347| [45] [「Ｚｅｒｏエリアの爆弾の事」]
107: 2355| [47] [サリュ]
108: 2358| [45] [「あれは解体不可能で、しかも――」]
109: 2384| [47] [サリュ]
110: 2387| [45] [「隔壁開放の前に、爆発する」]
111: 2410| [47] [夏彦]
112: 2413| [45] [「ッ！？」]
113: 2418| [45] [その言葉に、夏彦たちは目を見開いた。]
