  0:   50| [55] [√Double Chapter 7]
115: 1508| [45] [When he saw the lonely look on Jun's face, Watase answered her in a calm voice.]
116: 1516| [47] [Watase]
117: 1519| [45] ["... We can't."]
118: 1524| [45] [It was impossible for them to be civil servants of Rokumei City.]
119: 1529| [45] [Watase's position had clearly changed ever since that incident.]
120: 1534| [45] [He couldn't go back to his past, nor his old workplace, no matter how attached he was to either of them.]
121: 1542| [47] [Watase]
122: 1545| [45] ["... I still fondly remember the days we spent here from time to time."]
123: 1571| [47] [Kazami]
124: 1574| [45] ["Me too..."]
125: 1579| [45] [Kazami also looked at the station as she said that.]
126: 1584| [45] [Watase had worked at that place for many years ever since he succeeded Wataru's dying wish and became a firefighter.]
127: 1589| [45] [He kept plunging into near certain death over and over again to save lives and protect others' futures.]
128: 1594| [45] [That desire still lived within him.]
129: 1599| [45] [It would never fade away even now that he'd changed jobs--]
130: 1607| [47] [Watase]
131: 1610| [45] ["... Hey, Jun. I'm no longer a rescue worker..."]
132: 1618| [47] [Watase]
133: 1621| [45] ["But I still plan to work on protecting others."]
134: 1629| [47] [Watase]
135: 1632| [45] ["I may not be working with you anymore, but my feelings remain unchanged."]
136: 1637| [45] [Those words brought a smile to Jun's face--]
137: 1663| [47] [Jun]
138: 1666| [45] ["... Yeah, I know."]
139: 1671| [45] [--and she dove into Watase's chest.]
140: 1796| [47] [Watase]
141: 1799| [45] ["... Jun?"]
142: 1804| [45] [Jun squeezed out her voice after Watase called her name.]
143: 1812| [47] [Jun]
144: 1815| [45] ["... Hey, Captain, Lieutenant..."]
145: 1823| [47] [Jun]
146: 1826| [45] ["Even if you guys have left Sirius... Even if you're living somewhere far away--"]
147: 1834| [47] [Jun]
148: 1837| [45] ["We'll always be squadmates."]
149: 1845| [47] [Jun]
150: 1848| [45] ["We shared the same meals, saved each other's butts, and hugged the border of life and death time and time again. Yes, that makes us..."]
151: 1853| [45] [--The word "squadmates" alone could not encompass all of that.]
152: 1858| [45] [Nor the word "buddies".]
153: 1863| [45] [No, they were far more important to each other than anyone else in the whole world. That made them a precious--]
154: 1871| [47] [Watase]
155: 1874| [45] ["... family, right?"]
156: 1882| [47] [Jun]
157: 1885| [45] ["Yeah, that's the word!"]
158: 1930| [45] [Jun wiped her tears.]
159: 1935| [45] [She then broke into a relieved smile, as if a vast weight had been lifted from her shoulders.]
160: 1943| [47] [Jun]
161: 1946| [45] ["Let's keep doing our best from here on out, Bro!"]
162: 1954| [47] [Jun]
163: 1957| [45] ["You guys will always have a place to come home to here, you know. Just drop on by if anything happens, okay?"]
164: 1965| [47] [Watase]
165: 1968| [45] ["Yeah, of course."]
166: 1976| [47] [Watase]
167: 1979| [45] ["I'll drop by over again and again to get a glimpse of my cute little sister's face."]
168: 1989| [45] [Watase said that, then rustled his hand through Jun's hair.]
169: 1994| [45] [A joyous smile came to her as she allowed herself to get lost in that sensation...]
