  0:   71| [55] [√After Chapter 4]
 75:  792| [45] [Now Watase understood the true meaning behind Kazami's attitude towards Yuuri.]
 76:  797| [47] [Watase]
 77:  798| [45] [(So being hard on Yuuri... was her way of showing concern?)]
 78:  803| [45] [Watase, now filled with this knowledge...]
 79:  811| [47] [Watase]
 80:  814| [45] ["... You idiot, of course it's not laughable."]
 81:  877| [45] [... wrapped an arm around Kazami's head.]
 82:  882| [45] [Kazami jolted with a start, and then froze.]
 83:  909| [47] [Kazami]
 84:  912| [45] ["Captain... Please stop... you're setting a bad example for Moribe."]
 85:  917| [45] [He could tell that Jun was staring at them from behind-- but Watase did his best to ignore that.]
 86:  925| [47] [Watase]
 87:  928| [45] ["Forget that and listen up, Tachibana."]
 88:  936| [47] [Watase]
 89:  939| [45] ["Maybe you'll think I'm getting full of myself by talking like I understand... but I think it's something that I need to say now."]
 90:  944| [47] [Kazami]
 91:  945| [45] ["..."]
 92:  953| [47] [Watase]
 93:  956| [45] ["Tachibana, you're a strong woman."]
 94:  964| [47] [Watase]
 95:  967| [45] ["You're a brave, virtuous woman who deserves utmost respect. However--"]
 96:  975| [47] [Watase]
 97:  978| [45] ["No matter how strong they may be, no one's invincible."]
 98:  986| [47] [Watase]
 99:  989| [45] ["I highly doubt anyone could go on living while hiding all their pain and weakness."]
100:  997| [47] [Watase]
101: 1000| [45] ["So at the very least... isn't it okay to let yourself show some of that weakness to your comrades?"]
102: 1005| [45] [Kazami gasped.]
103: 1032| [47] [Kazami]
104: 1035| [45] ["... Those words..."]
105: 1043| [47] [Watase]
106: 1046| [45] ["Oh... so I really did get too full of myself, didn't I?"]
107: 1073| [47] [Kazami]
108: 1076| [45] ["N-no..."]
109: 1081| [45] [Kazami said that and touched Watase's arm.]
110: 1108| [47] [Kazami]
111: 1111| [45] ["... I believe it's just as you say..."]
112: 1138| [47] [Kazami]
113: 1141| [45] ["And to be honest... I'm very happy to hear you say that."]
114: 1146| [45] [Kazami then gave him a faint smile.]
115: 1151| [45] [It was a smile without the slightest hint of gloom in it--%Na smile Watase had never seen before.]
116: 1159| [47] [Watase]
117: 1162| [45] ["... I see."]
118: 1188| [45] [Watase felt a tinge of relief flood over him, and he let go of Kazami.]
119: 1193| [45] [Kazami's face then grew stern to hide the shades of red forming on her cheeks.]
120: 1219| [47] [Kazami]
121: 1222| [45] ["Now then... we have been wasting too much time on my account. Let us hurry on over to the neuroscience laboratory."]
122: 1227| [45] [Kazami said that and broke off into a dash.]
123: 1293| [45] [Watase tried to follow her, but then Jun ran up to him and gave him a pat on the back.]
124: 1301| [47] [Watase]
125: 1304| [45] ["Huh... what's wrong, did you think that was too cheesy or something?"]
126: 1330| [47] [Jun]
127: 1333| [45] ["No, that was muy bueno. You sure are manly."]
128: 1338| [45] [Watase returned her smile, then ran off together with Jun.]
