  0:   44| [55] [√Double Chapter7]
 81: 1051| [45] [「……これがお前の出した答えか、夏彦」]
 82: 1098| [47] [夏彦]
 83: 1101| [45] [「ああ……これがぼくの精一杯だった」]
 84: 1106| [45] [申し訳なさそうに言う夏彦に、俺は苦い笑みを返す。]
 85: 1114| [47] [渡瀬]
 86: 1117| [45] [「……そんな顔をするなよ」]
 87: 1125| [47] [渡瀬]
 88: 1128| [45] [「お前の選択は、何一つ間違っちゃいない。俺の負けさ」]
 89: 1172| [45] [そう告げる俺に、夏彦は何も言わなかった。]
 90: 1177| [45] [沈黙を嫌い、俺は言葉を続ける。]
 91: 1185| [47] [渡瀬]
 92: 1188| [45] [「ところで、あれからどれくらい経つんだ？　皆はどうなった？」]
 93: 1196| [47] [夏彦]
 94: 1199| [45] [「あの日から３日経っている。皆は無事だよ。超科局に保護されて、今は安全な場所にいる」]
 95: 1207| [47] [渡瀬]
 96: 1210| [45] [「じゃあ、この病院は――」]
 97: 1218| [47] [夏彦]
 98: 1221| [45] [「そう。ここは鹿鳴市外の警察病院だ」]
 99: 1268| [47] [夏彦]
100: 1271| [45] [「ドアの向こうには、椿山先生と……そして先生の同僚たちが待機してる」]
101: 1279| [47] [渡瀬]
102: 1282| [45] [「俺を逮捕するために、か……」]
103: 1290| [47] [夏彦]
104: 1293| [45] [「……ああ。先立って宇喜多のおじさんは、あの日のうちに逮捕された」]
105: 1298| [45] [無論、既に俺の手から、銃は取り上げられていた。]
106: 1303| [45] [悠里を連れ去る事など、したくてもできないだろう。]
107: 1308| [45] [無論、そんなつもりもないが――]
108: 1316| [47] [渡瀬]
109: 1319| [45] [「……夏彦、悠里。１つ聞いていいか？」]
110: 1366| [47] [夏彦]
111: 1369| [45] [「なんだ？」]
112: 1377| [47] [渡瀬]
113: 1380| [45] [「どうしてお前たちは、俺が目覚めるのを待ってたんだ？　俺が目覚めたら、悠里をさらおうと暴れ出すかもしれないだろ？」]
114: 1388| [47] [渡瀬]
115: 1391| [45] [「お前たちはこんな所にいないで、安全な場所に逃げていればよかったはずだ。なのに、どうして……」]
116: 1396| [45] [その問いに２人は、静かに答える。]
117: 1443| [47] [夏彦]
118: 1446| [45] [「……安全な場所に逃げなかったのは、お前がそんな事をしないと信じてたから」]
119: 1454| [47] [悠里]
120: 1457| [45] [「目覚めるのを待っていた理由は……『隊長さんと一緒に行く』という約束を破った事を、謝りたかったからです……」]
121: 1465| [47] [渡瀬]
122: 1468| [45] [「……なるほどな」]
123: 1476| [47] [渡瀬]
124: 1479| [45] [「はは……律儀だな、お前たち」]
125: 1484| [45] [俺の口から、思いがけず穏やかな声が溢れた。]
126: 1489| [45] [この子たちの答えが胸に染みた。]
127: 1533| [45] [彼らに信じてもらえた事が、なぜかひどく嬉しかった。]
128: 1538| [45] [信じてもらえたところで、俺の罪が消えないとしても……。]
129: 1546| [47] [渡瀬]
130: 1549| [45] [「……これから俺は、裁かれるんだな」]
131: 1596| [47] [夏彦]
132: 1599| [45] [「……すまない、渡瀬。約束を破った上、お前にそんな仕打ちを……」]
133: 1607| [47] [渡瀬]
134: 1610| [45] [「馬鹿、何を謝る事があるんだ。胸を張れよ、お前は正しい事をしたんだ」]
135: 1618| [47] [渡瀬]
136: 1621| [45] [「お前が前に言った通り……俺の罪は、公の場で裁かれるべきだ」]
137: 1629| [47] [夏彦]
138: 1632| [45] [「……そう、だな」]
139: 1640| [47] [渡瀬]
140: 1643| [45] [「どれだけ時間がかかろうと、償いはするさ。俺の生涯をかけて」]
141: 1651| [47] [渡瀬]
142: 1654| [45] [「その事ももう受け入れている……心残りは１つだけだ」]
143: 1662| [47] [悠里]
144: 1665| [45] [「心残り……？」]
145: 1673| [47] [渡瀬]
146: 1676| [45] [「鹿鳴市を断罪するという信念を、貫けなかった事さ」]
147: 1681| [45] [それだけは本当に、悔しかった。]
148: 1686| [45] [俺は遠くを見て続ける。]
149: 1694| [47] [渡瀬]
150: 1697| [45] [「……あの日、俺は２人の仲間を失った」]
151: 1705| [47] [渡瀬]
152: 1708| [45] [「俺たちはやり方を過った。自業自得といえばそれまでだろう。だが……」]
153: 1716| [47] [渡瀬]
154: 1719| [45] [「鹿鳴市の黒幕連中を……真の悪党どもを裁きたかったという想いは、本物だったつもりだ」]
155: 1727| [47] [夏彦]
156: 1730| [45] [「……」]
157: 1738| [47] [渡瀬]
158: 1741| [45] [「あの街では長い間密かに、多くの人たちが踏みにじられてきた。凪沙を初めとして……」]
159: 1749| [47] [渡瀬]
160: 1752| [45] [「……その人たちの無念は、どうなるんだ。これからもあの街では、過ちが繰り返されるのか？」]
161: 1760| [47] [渡瀬]
162: 1763| [45] [「死んでいった人たちの想いを、俺はもう繋ぐ事ができない……それだけがどうしても、悔やまれる」]
163: 1768| [45] [そう呟き、俺は歯噛みした。]
164: 1773| [45] [だが、その時――]
165: 1820| [45] [夏彦が俺の手を握って、言った。]
166: 1828| [47] [夏彦]
167: 1831| [45] [「……その想いは、無駄にしない」]
168: 1839| [47] [夏彦]
169: 1842| [45] [「ぼくらが、それを受け継ぐから」]
170: 1850| [47] [渡瀬]
171: 1853| [45] [「……え？」]
172: 1866| [47] [夏彦]
173: 1869| [45] [「渡瀬、ぼくらはあの日、あの場に集まった皆の心に触れた。お前も含めた、全員の想いに」]
174: 1877| [47] [夏彦]
175: 1880| [45] [「それでぼくの心にも、刻みこまれた信念がある……あんな街を、そのままにしてはいけないって」]
176: 1888| [47] [渡瀬]
177: 1891| [45] [「……！」]
178: 1896| [45] [夏彦の眼には、意思の光があった。]
179: 1901| [45] [彼の傍らの悠里も、うなずいて言葉を継ぐ。]
180: 1909| [47] [悠里]
181: 1912| [45] [「わたしたちはこれから、隠蔽された真実を暴き、あの街を変えるための活動を始めます」]
182: 1920| [47] [悠里]
183: 1923| [45] [「テロという手段は取らないけど……隊長さんたちが望んだ戦いを」]
184: 1931| [47] [夏彦]
185: 1934| [45] [「……恐らくこれからぼくらの身にも、危険が及ぶだろう」]
186: 1942| [47] [夏彦]
187: 1945| [45] [「戦いが終わるのに、どれだけ時間がかかるかもわからない」]
188: 1953| [47] [夏彦]
189: 1956| [45] [「だけどぼくらには仲間がいる。ましろやサリュや、母さんや先生。そして橘さんと洵さんも……」]
190: 1964| [47] [夏彦]
191: 1967| [45] [「だから、約束するよ。過ちは終わらせると。もう誰も犠牲にしないと」]
192: 1975| [47] [渡瀬]
193: 1978| [45] [「……お前たち……！」]
194: 1983| [45] [そう言う２人の表情は、もう子供のものではなかった。大人びた色が浮かんでいた。]
195: 1988| [45] [夏彦は俺の手を強く握り、続ける。]
196: 1996| [47] [夏彦]
197: 1999| [45] [「……お前が償いを終える頃には、きっとこの世界はもっとマシになってるはずだ」]
198: 2007| [47] [夏彦]
199: 2010| [45] [「そのマシになった世界で、もう一度会おう」]
200: 2018| [47] [夏彦]
201: 2021| [45] [「今度は、テロリストとコミュニケーターではなく――」]
202: 2029| [47] [夏彦]
203: 2032| [45] [「あのラボの中での１日を、一緒に生き延びた『仲間』として」]
204: 2040| [47] [渡瀬]
205: 2043| [45] [「……ああ！」]
206: 2048| [45] [俺はそう答え、夏彦の手を握り返した。]
207: 2098| [85] [　%N　%N]
208: 2103| [45] [――心残りはもうなかった。%N死者たちの想いも俺の信念も、確かに夏彦たちに受け継がれた。]
209: 2107| [85] [　]
210: 2112| [45] [だから俺は信じようと思った。%N偽りと悪意に満ちたあの街を、彼らの善意が変える事を。]
211: 2116| [85] [　]
212: 2121| [45] [そうしてやがては、この罪の時代も終わり、%N新たな日々が始まるはずだ。]
213: 2125| [85] [　]
214: 2130| [45] [彼らの未来に光がある事を、俺は心から祈った……。]
