  0:   87| [55] [√After Chapter5]
114: 1330| [45] [「さぁね。だがそう考えると、彼の全てが疑わしくなる」]
115: 1356| [47] [宇喜多]
116: 1359| [45] [「例えば、そう――隊長さんが『戻った』と言っていた記憶が、真実なのかとかね」]
117: 1367| [47] [渡瀬]
118: 1370| [45] [「なっ……！」]
119: 1378| [47] [宇喜多]
120: 1381| [45] [「君は要救助者を助けるため、地下に降りてきたという。だがそれもまた嘘で――」]
121: 1389| [47] [宇喜多]
122: 1392| [45] [「本当は別の目的のために、降りてきたんじゃないのかね」]
123: 1400| [47] [渡瀬]
124: 1403| [45] [「べ、別の目的って……」]
125: 1429| [47] [宇喜多]
126: 1432| [45] [「決まってるさ。殺人のためだ」]
127: 1440| [47] [渡瀬]
128: 1443| [45] [「！！」]
129: 1448| [45] [渡瀬は愕然とした。宇喜多はさらに続ける。]
130: 1456| [47] [宇喜多]
131: 1459| [45] [「そう。これはテロなどではない。計画的な殺人なんだよ」]
132: 1485| [47] [宇喜多]
133: 1488| [45] [「例えばこんな推理は成り立たないかね。君は同僚の『堂島隊員』に対し、何らかの理由で殺意を抱いた……」]
134: 1496| [47] [宇喜多]
135: 1499| [45] [「そして災害現場で、殺害する事にした」]
136: 1525| [47] [宇喜多]
137: 1528| [45] [「火災がひどい場所で殺してしまえば、死体は焼けてしまう。そうなれば事故死という事で片付くだろう」]
138: 1536| [47] [宇喜多]
139: 1539| [45] [「そう考えた君は、今回の事件を機に、計画を実行に移した」]
140: 1611| [47] [宇喜多]
141: 1614| [45] [「だがそれをあの２名の研究員たちに目撃された。そして口封じのために殺したんだ」]
142: 1622| [47] [渡瀬]
143: 1625| [45] [「……！」]
144: 1651| [47] [宇喜多]
145: 1654| [45] [「桧山隊員はからくも逃げ出したが、結局火に巻かれて死んでしまった」]
146: 1680| [47] [宇喜多]
147: 1683| [45] [「事によれば、ユウリくんも……そしてリフトのところで死んでいたあの娘も、目撃者なのかもしれない」]
148: 1709| [47] [宇喜多]
149: 1712| [45] [「あぁそうだ。君が会うたびに逃げられてる三ノ宮くんも、目撃者の１人かもね」]
150: 1727| [47] [渡瀬]
151: 1730| [45] [「やめろ、そんなのでたらめだ！　オレがそんな事をするわけないだろ！？」]
152: 1756| [47] [宇喜多]
153: 1759| [45] [「したという保証はない。だがしなかったという保証も一切ない」]
154: 1785| [47] [宇喜多]
155: 1788| [45] [「その事は、君自身が重々承知しているんじゃないのかね？」]
156: 1796| [47] [渡瀬]
157: 1799| [45] [「くっ……」]
158: 1813| [47] [渡瀬]
159: 1816| [45] [「う、嘘だろ……？　まさか、そんなことが……！」]
160: 1842| [47] [宇喜多]
161: 1845| [45] [「おや？　ひょっとして自分でも、そんな予感がしてきたのかね？」]
162: 1853| [47] [渡瀬]
163: 1856| [45] [「……！」]
164: 1861| [45] [一瞬――ほんの一瞬だが、そんな予感がしてしまった。]
165: 1866| [47] [渡瀬]
166: 1867| [45] [（そ、そうだ……考えてみれば、初めから色々おかしかった）]
167: 1872| [47] [渡瀬]
168: 1873| [45] [（サリュが何度も逃げたのは、他でもない……オレがいたからか？）]
169: 1878| [47] [渡瀬]
170: 1879| [45] [（……そんな……本当に……？）]
171: 1923| [45] [渡瀬は助けを求め、視線を彷徨わせた。]
172: 1928| [45] [風見と眼が合った。風見は困惑の表情を浮かべていた。]
173: 1982| [47] [渡瀬]
174: 1985| [45] [「た、橘……オレは、あの堂島という隊員を、殺したいほど憎んでいたのか……？」]
175: 2011| [47] [風見]
176: 2014| [45] [「わ、わかりません……」]
177: 2022| [47] [渡瀬]
178: 2025| [45] [「わからないって……そんなそぶりがあったかどうかくらい……」]
179: 2033| [47] [風見]
180: 2036| [45] [「わからないんですよ、本当に」]
181: 2071| [47] [風見]
182: 2074| [45] [「だって隊長は、ご自分の事を、何も話して下さらないから……！」]
183: 2079| [45] [風見は悲しげな目で、渡瀬を見つめた。]
184: 2087| [47] [渡瀬]
185: 2090| [45] [「自分の事を話さない……？」]
186: 2098| [47] [風見]
187: 2101| [45] [「記憶喪失になる前のあなたは、人と距離を置き……」]
188: 2109| [47] [風見]
189: 2112| [45] [「自分が何を考えているのか、誰にも語ろうとしなかったんです」]
190: 2138| [47] [風見]
191: 2141| [45] [「……私にも……」]
192: 2146| [45] [風見が辛そうに言った時、洵も声を上げた。]
193: 2172| [47] [洵]
194: 2175| [45] [「そ、そう言えばあたしも……隊長のプライベートって、何も知らない……」]
195: 2183| [47] [洵]
196: 2186| [45] [「……仕事の繋がりしかない……」]
197: 2198| [45] [その言葉に、渡瀬の頭はカっとなった。]
198: 2206| [47] [渡瀬]
199: 2209| [45] [「そ、そんなわけないだろう！」]
200: 2217| [47] [渡瀬]
201: 2220| [45] [「オレも堂島隊員も、お前たちの同僚じゃないか！？　なのに何もわからないって――」]
202: 2225| [45] [渡瀬がそう言いかけた時、]
203: 2251| [47] [風見]
204: 2254| [45] [「わかるわけじないじゃないですか！　あなたは自分の事を、なにも語ってくれないんだから！」]
205: 2259| [45] [風見が鋭く、その言葉を遮った。]
206: 2267| [47] [渡瀬]
207: 2270| [45] [「っ……！！」]
208: 2275| [45] [息を呑む渡瀬を、風見が暗い目で見つめる。]
209: 2301| [47] [風見]
210: 2304| [45] [「記憶喪失になる前のあなたは、人と距離を置き……」]
211: 2312| [47] [風見]
212: 2315| [45] [「自分が何を考えているのか、誰にも語ろうとしなかったんです」]
213: 2323| [47] [渡瀬]
214: 2326| [45] [「じ……自分の事を何も語らないって……？」]
215: 2352| [47] [風見]
216: 2355| [45] [「はい……まるで……」]
217: 2381| [47] [洵]
218: 2384| [45] [「……何か後ろめたい事でもあるかのように……！？」]
219: 2389| [45] [辛そうに言う風見の言葉を、洵が引き継いだ。]
220: 2397| [47] [渡瀬]
221: 2400| [45] [「……後ろめたいことってなんだよ」]
222: 2405| [45] [わかりきった質問をする渡瀬に、洵が乾いた声で答える。]
223: 2431| [47] [洵]
224: 2434| [45] [「さぁ……？」]
225: 2442| [47] [渡瀬]
226: 2445| [45] [「さぁって……お前」]
227: 2471| [47] [洵]
228: 2474| [45] [「いや、そう言えばあたしも……隊長のプライベートって、何も知らないんだよね」]
229: 2482| [47] [洵]
230: 2485| [45] [「仕事の繋がりしかないからさぁ……」]
231: 2532| [47] [渡瀬]
232: 2535| [45] [「……っ」]
233: 2540| [45] [渡瀬は愕然とした。]
234: 2545| [45] [風見と洵は、自分を信じてくれると思っていた。]
235: 2550| [45] [渡瀬が彼女たちを信じているように。]
236: 2555| [45] [なのにその２人ともが、記憶喪失後の自分ばかりか――普段の渡瀬さえ、信じてくれていなかったのだ。]
237: 2560| [47] [渡瀬]
238: 2561| [45] [（そんな……！）]
239: 2566| [45] [渡瀬の足元が、ぐらりと揺れた。]
240: 2571| [45] [洵が渡瀬を睨んで言う。]
241: 2597| [47] [洵]
242: 2600| [45] [「隊長……あたしたちには、本当のこと言って……」]
243: 2608| [47] [洵]
244: 2611| [45] [「ホントは何が目的で、地下に降りてきたの……？」]
245: 2619| [47] [洵]
246: 2622| [45] [「隊長が持ち場から離れるなんて、本来なら絶対ありえないんだよ……？」]
247: 2648| [47] [洵]
248: 2651| [45] [「ねぇ、教えてよ……」]
249: 2659| [47] [洵]
250: 2662| [45] [「隊長は……人の命を救うために、ここに来たんじゃないの……？」]
251: 2688| [47] [洵]
252: 2691| [45] [「もし、そうじゃなかったとしたら……」]
253: 2699| [47] [洵]
254: 2702| [45] [「あたし、絶対、隊長を許せないよ……？」]
255: 2707| [45] [洵の眼に、徐々に怒りがこもってきていた。]
256: 2712| [45] [いや、それは怒りなどという生易しいものではない。]
257: 2717| [45] [――殺気。]
258: 2722| [45] [洵は殺気に満ちた眼で、渡瀬を睨みつけていた。]
259: 2730| [47] [渡瀬]
260: 2733| [45] [「ち……」]
261: 2738| [45] [違うと言いたかった。だが言えなかった。]
262: 2743| [45] [ここで何を言っても、空虚な言葉になるだろう。]
263: 2802| [45] [それでも何か言おうとした――その時。]
264: 2889| [47] [恵那]
265: 2892| [45] [「待ちなさい、２人とも」]
266: 2897| [45] [恵那が声を上げた。]
267: 2965| [47] [洵]
268: 2968| [45] [「……は？」]
269: 2976| [47] [恵那]
270: 2979| [45] [「あなたたち、少しおかしいわよ」]
271: 3005| [47] [洵]
272: 3008| [45] [「なに？　どのへんが？」]
273: 3036| [47] [宇喜多]
274: 3039| [45] [「あぁ、実に正論だったと思うがね」]
275: 3065| [47] [恵那]
276: 3068| [45] [「それがまともじゃないっていうのよ。あなたたち隊長さんに、何度も助けられたんじゃないの？」]
277: 3076| [47] [恵那]
278: 3079| [45] [「なんなのよ、ＡＤがなくなったとたん手のひら返したように。それがまともな人間のする事？」]
279: 3105| [47] [洵]
280: 3108| [45] [「それとこれとは、話が別だよ」]
281: 3116| [47] [洵]
282: 3119| [45] [「今の話聞いてどうして、椿山さんは隊長の味方するの？　よく知りもしない他人でしょ？」]
283: 3145| [47] [洵]
284: 3148| [45] [「まさか……２人はグルだったとか？」]
285: 3174| [47] [恵那]
286: 3177| [45] [「な、何を言ってるの！？」]
287: 3182| [45] [いきなりの言葉に、恵那が狼狽の表情を浮かべた。]
288: 3187| [45] [だが宇喜多がそこに追い討ちをかける。]
289: 3213| [47] [宇喜多]
290: 3216| [45] [「そうか、なるほど、道理で行動がおかしいと思ったら……！」]
291: 3242| [47] [宇喜多]
292: 3245| [45] [「ようやくわかったぞ！　君たちは２人だけで、助かろうというつもりなんだな！」]
293: 3253| [47] [宇喜多]
294: 3256| [45] [「ＡＤを隠したのは君たちか！？　２人でＡＤを独占しているんだ！」]
295: 3323| [45] [宇喜多と洵の眼が、渡瀬と恵那を睨む。]
296: 3328| [45] [渡瀬はそこで、ようやく気づいた。]
297: 3412| [45] [２人の眼に、狂気が宿っているという事に。]
298: 3476| [47] [渡瀬]
299: 3477| [45] [（ま、まずい……こいつら本当にまともじゃない……！）]
300: 3482| [45] [考えてみれば、その原因などいくらでもある。]
301: 3487| [45] [積み重ねられた疲労。]
302: 3492| [45] [幾度となく起こる奇妙な出来事。]
303: 3497| [45] [閉じ込められた閉塞感。]
304: 3502| [45] [出口が見つからない絶望感。]
305: 3507| [45] [次々と死体が見つかる恐怖感。]
306: 3512| [45] [そして――]
307: 3517| [45] [とどめを刺すように、ＡＤが消えた。]
308: 3522| [45] [それにより渡瀬たちの命のタイムリミットは、一気に縮まった。]
309: 3527| [47] [渡瀬]
310: 3528| [45] [（これでまともでいろってのが、無理な話なんだ……！）]
311: 3533| [45] [宇喜多と洵がにじりよってくる。]
312: 3538| [45] [そのとき頭の中で声が響いた。]
313: 3596| [85] [《危険だ……先生を連れて逃げろ！》]
314: 3597| [86] [幻聴]
315: 3598| [86] [《危険だ……先生を連れて逃げろ！》]
316: 3701| [47] [渡瀬]
317: 3704| [45] [「っ！」]
318: 3709| [45] [渡瀬ははっとして、恵那の腕を掴んだ。]
319: 3714| [45] [だが、その瞬間――]
320: 3807| [47] [洵]
321: 3810| [45] [「逃げるつもり！？」]
322: 3818| [47] [宇喜多]
323: 3821| [45] [「いかん！　取り押さえろ！」]
324: 3826| [45] [２人が飛び掛ってきた。]
325: 3831| [45] [だがすんでのところで、渡瀬と恵那は身を翻した。]
326: 3888| [47] [洵]
327: 3891| [45] [「だっ！」]
328: 3899| [47] [宇喜多]
329: 3902| [45] [「ぐっ！」]
330: 3950| [45] [洵たちがモニターに突っ込む。]
331: 4012| [45] [だがすぐに振り返り、渡瀬たちを睨む。]
332: 4092| [47] [渡瀬]
333: 4095| [45] [「……！」]
334: 4100| [45] [思わず目を逸らすと、風見と眼があった。]
335: 4123| [47] [風見]
336: 4124| [45] [「――」]
337: 4129| [45] [風見が出口の方を見る。『逃げろ』と目配せしているようだった。]
338: 4156| [47] [渡瀬]
339: 4159| [45] [「先生、逃げるぞ！」]
340: 4167| [47] [恵那]
341: 4170| [45] [「え、ええ！」]
342: 4175| [45] [渡瀬は恵那の腕を引き、その部屋を飛び出した。]
