  0:   42| [55] [√Double Chapter 6]
112: 1560| [45] [He felt something warm flow through him from the depths of her mind.]
113: 1616| [47] [Yuuri]
114: 1619| [45] [{... I'm sorry... for being such a crybaby to the very end...}]
115: 1632| [47] [Yuuri]
116: 1635| [45] [{If this is your choice, then I guess there's nothing I can do to stop you, huh...}]
117: 1648| [47] [Yuuri]
118: 1651| [45] [{But please, Hikorin. Just promise me one thing. Promise to come back, no matter what happens!}]
119: 1727| [47] [Yuuri]
120: 1730| [45] [{I'll be waiting for you... I'll be waiting for you to come back, with Mashiron, and Salyu, and the professor too...!}]
121: 1735| [45] [Along with her telepathy came feelings meant to console Natsuhiko.]
122: 1740| [45] [As those feelings enveloped him--]
123: 1811| [45] [Natsuhiko blew Yuuri's memories away.]
