  0:   46| [55] [√After Chapter5]
 78:  985| [47] [サリュ]
 79:  988| [45] [「恵那、夏彦に免じて、１つだけ忠告してあげる」]
 80:  996| [47] [サリュ]
 81:  999| [45] [「あの『隊長』という男には気をつけて。あの男は危険」]
 82: 1031| [47] [恵那]
 83: 1034| [45] [「え？」]
 84: 1039| [45] [――その瞬間。]
 85: 1134| [47] [渡瀬]
 86: 1137| [45] [「お、おい！　それはどういう意味だ！」]
 87: 1142| [45] [渡瀬は思わず、角の向こうに飛び出していた。]
 88: 1168| [47] [サリュ]
 89: 1171| [45] [「っ！」]
 90: 1209| [45] [同時にサリュが身を翻し、駆け出した。]
 91: 1235| [47] [恵那]
 92: 1238| [45] [「あ、待ちなさい三ノ宮さん！」]
 93: 1258| [45] [恵那がとっさに彼女を追う。]
 94: 1516| [45] [だがその直後、サリュが恵那を突き飛ばした。]
 95: 1551| [47] [恵那]
 96: 1554| [45] [「あ痛っ！」]
 97: 1652| [47] [渡瀬]
 98: 1655| [45] [「！！」]
 99: 1660| [45] [転びかけた恵那を、渡瀬が受け止める。]
100: 1665| [45] [その隙にサリュは、外周棟に続く連絡通路に駆け込み――]
101: 1740| [45] [セキュリティゲートの向こうに消えた。]
102: 1748| [47] [渡瀬]
103: 1751| [45] [「待ってくれ！」]
104: 1810| [45] [渡瀬は慌てて追ったが、目の前でセキュリティゲートが閉まった。]
105: 1879| [47] [恵那]
106: 1882| [45] [「あぁ、もうっ！」]
107: 1887| [45] [閉ざされたゲートを、恵那が苛立たしげに叩く。]
108: 1892| [45] [渡瀬は素早くカードを取り出し、再びゲートを開いたが――]
109: 1959| [45] [そこにはもう、サリュの姿は無かった。]
