  0:   41| [55] [√Double Chapter 3]
190: 2529| [45] ["Answer me. What is it that you want to do?"]
191: 2537| [47] [Natsuhiko]
192: 2540| [45] ["I--!"]
193: 2545| [45] [But right before Natsuhiko could answer that question,]
194: 2602| [45] [Yuuri's voice echoed in his head.]
195: 2626| [47] [Yuuri]
196: 2629| [45] [{Wait, Hikorin! You mustn't listen to what she says!}]
197: 2637| [47] [Natsuhiko]
198: 2640| [45] ["Y-Yuuri...!"]
199: 2646| [45] [Natsuhiko then turned his questions to her.]
200: 2654| [47] [Natsuhiko]
201: 2657| [45] ["... Why not?"]
202: 2665| [47] [Natsuhiko]
203: 2668| [45] ["She hit the nail right on the head, don't you think...?"]
204: 2693| [47] [Yuuri]
205: 2696| [45] [{Huh...!?}]
206: 2704| [47] [Natsuhiko]
207: 2707| [45] ["As things stand now, you won't be free even if you escape LABO, right?"]
208: 2716| [47] [Natsuhiko]
209: 2719| [45] ["Watase will take you away and bring you to Q..."]
210: 2727| [47] [Natsuhiko]
211: 2730| [45] ["You'll probably be faced with all sorts of danger when that happens. What's more, you can't go home either, naturally."]
212: 2738| [47] [Natsuhiko]
213: 2741| [45] ["So let me ask you again: are you really okay with that?"]
214: 2766| [47] [Yuuri]
215: 2769| [45] [{...}]
216: 2777| [47] [Natsuhiko]
217: 2780| [45] ["... Of course you're not."]
218: 2788| [47] [Natsuhiko]
219: 2791| [45] ["You want to be free and go home with me, right?"]
220: 2816| [47] [Yuuri]
221: 2819| [45] [{... Yes.}]
222: 2827| [47] [Natsuhiko]
223: 2830| [45] ["I'll do whatever it takes to make that happen."]
224: 2839| [47] [Natsuhiko]
225: 2842| [45] ["I'll do anything for you."]
226: 2850| [47] [Natsuhiko]
227: 2853| [45] ["So-- please don't stop me from what I'm about to do. Okay...?"]
228: 2859| [45] [When she heard that, Yuuri--]
229: 2864| [45] [Finally answered after a long silence.]
230: 2889| [47] [Yuuri]
231: 2892| [45] [{... You're... right... You're right, Hikorin.}]
232: 2917| [47] [Yuuri]
233: 2920| [45] [{I've been wrong this whole time... I thought I would be okay with whatever misery I faced so long as everyone else was happy...}]
234: 2925| [47] [Yuuri]
235: 2928| [45] [{But... that was all a total lie...}]
236: 2953| [47] [Yuuri]
237: 2956| [45] [{I've actually wanted to be just as happy as anyone else all these years. Yet I...!}]
238: 2964| [47] [Natsuhiko]
239: 2967| [45] ["It's okay, I understand."]
240: 2976| [47] [Natsuhiko]
241: 2979| [45] ["So to protect your happiness--"]
242: 2987| [47] [Natsuhiko]
243: 2990| [45] ["I'm going to fight Watase. Just like Mr. Ukita did."]
244: 3015| [47] [Yuuri]
245: 3018| [45] [{... Thank you, Hikorin.}]
246: 3101| [45] [Natsuhiko nodded, then looked straight at Subject N.]
247: 3110| [47] [Natsuhiko]
248: 3113| [45] ["... Subject N..."]
249: 3121| [47] [Natsuhiko]
250: 3124| [45] ["I'm sorry. You're exactly right."]
251: 3151| [47] [Subject N]
252: 3154| [45] ["I see... So you finally understand?"]
253: 3159| [45] [She smiled happily after she said that.]
254: 3186| [47] [Subject N]
255: 3189| [45] ["Then return to the real world. You're the one with a body, so it's your job to take care of the 'problem'."]
256: 3197| [47] [Natsuhiko]
257: 3200| [45] ["Yeah..."]
258: 3227| [47] [Subject N]
259: 3230| [45] ["I'm counting on you. Carry out your justice."]
260: 3295| [45] [And as he listened to that voice--]
261: 3300| [45] [Natsuhiko cut off his Senses Sympathy link to Ukita.]
262: 3374| [45] [--Meanwhile, in the real world--]
263: 3379| [45] [Watase was staring at Natsuhiko and Yuuri with a firm expression on his face.]
264: 3384| [45] [It had already been over three minutes since the two of them had begun repairing Ukita's memories.]
265: 3389| [45] [But neither of them showed any signs of waking up.]
266: 3394| [47] [Watase]
267: 3395| [45] [(Are they okay...?)]
268: 3400| [45] [Watase grew more and more nervous the more he watched the two of them standing there like statues, not budging an inch.]
269: 3405| [45] [But at that moment--]
270: 3461| [47] [All 3]
271: 3462| [45] ["..."]
272: 3467| [45] [The three of them woke up at the same time as if it were a synchronized routine.]
273: 3477| [47] [Watase]
274: 3480| [45] ["... I-is it over?"]
275: 3485| [45] [Watase asked Natsuhiko that question.]
276: 3515| [45] [But the boy didn't answer. He just stared hard at Watase's face.]
277: 3523| [47] [Watase]
278: 3526| [45] ["H-hey... something wrong?"]
279: 3550| [47] [Natsuhiko]
280: 3551| [45] ["..."]
281: 3556| [45] [Yuuri then spoke up in a faint voice shortly afterwards.]
282: 3583| [47] [Yuuri]
283: 3586| [45] ["... I'm sorry, Captain Kasasagi."]
284: 3594| [47] [Yuuri]
285: 3597| [45] ["When it comes down to it, I just don't want to go with you."]
286: 3605| [47] [Watase]
287: 3608| [45] ["Wh-what!?"]
288: 3635| [47] [Ukita]
289: 3638| [45] ["Sorry, Captain Kasasagi. I won't hand Yuuri over to you. That's the way it is."]
290: 3646| [47] [Watase]
291: 3649| [45] ["...!"]
292: 3657| [47] [Watase]
293: 3660| [45] ["N-Natsuhiko... what's the meaning of this!?"]
294: 3665| [45] [He trembled as he asked his question.]
295: 3788| [45] [When he did, Natsuhiko stood up and grabbed Watase by the wrist.]
296: 3816| [47] [Natsuhiko]
297: 3819| [45] ["Do you really have to ask? We were enemies from the very start, weren't we?"]
298: 3824| [45] [A shiver ran down Watase's spine at that moment.]
299: 3829| [45] [He noticed that everyone else's eyes were filled with a sinister light.]
300: 3837| [47] [Watase]
301: 3840| [45] ["I-it can't be... Have you guys all been infected by malice!?"]
302: 3870| [47] [Natsuhiko]
303: 3873| [45] ["Disappear, Watase. For good this time."]
304: 3881| [47] [Watase]
305: 3884| [45] ["S-STOOOOOP!!"]
306: 3889| [45] [But right as he shouted that--]
307: 3951| [45] [--all the memories that molded Watase's personality were annihilated.]
308: 4165| [45] [... After that...]
309: 4170| [45] [Natsuhiko, Yuuri, and Ukita all looked down on the now-unconscious Watase.]
310: 4260| [45] [Natsuhiko quietly snatched the gun out of Watase's pocket a few seconds later.]
311: 4287| [45] [He then aimed straight for Watase's head--]
312: 4554| [85] [　%N　%N　%N]
313: 4557| [45] [√D Bad Ending #3 [The Malicious Reformer]]
314: 4560| [85] [　]
315: 4563| [45] [The result of failing to remove enough malice from Ukita.]
316: 4566| [85] [　]
317: 4569| [45] [You may be able to avert this fate by providing adequate repairs on Ukita's memories in the RAM System.]
