  0:   71| [55] [√Double Chapter 2]
116: 1524| [45] [So all he needed to do was perform memory access with the same criterion and view those memories.]
117: 1532| [47] [Natsuhiko]
118: 1535| [45] ["Got it... Any other key points?"]
119: 1543| [47] [Yuuri]
120: 1546| [45] ["When reading memories, try your best to start from the oldest ones first, I guess."]
121: 1572| [47] [Yuuri]
122: 1575| [45] ["Because it's far easier to understand the target's past by going through it in chronological order."]
123: 1601| [47] [Yuuri]
124: 1604| [45] ["Another important point--"]
125: 1630| [47] [Yuuri]
126: 1633| [45] ["When you view a target's memories, your impressions influence the memories themselves."]
127: 1641| [47] [Yuuri]
128: 1644| [45] ["They cause subtle changes in the details of the memory, so be careful."]
129: 1652| [47] [Natsuhiko]
130: 1655| [45] ["Subtle changes in the details of the memory? You mean like memory manipulation?"]
131: 1681| [47] [Yuuri]
132: 1684| [45] ["It's not exactly on the scale of manipulation-- but it's close."]
133: 1710| [47] [Yuuri]
134: 1713| [45] ["For example, let's suppose that in Captain Kasasagi's memory, you meet Lieutenant Tachibana, okay?"]
135: 1721| [47] [Natsuhiko]
136: 1724| [45] ["Okay."]
137: 1732| [47] [Yuuri]
138: 1735| [45] ["If you think 'I like her' at that moment, then it'll give Captain Kasasagi a favorable impression of Lieutenant Tachibana as well. The opposite is possible, too."]
139: 1743| [47] [Natsuhiko]
140: 1746| [45] ["You mean that even if reality doesn't change, impressions can?"]
141: 1772| [47] [Yuuri]
142: 1775| [45] ["Exactly. The images inside the head are ambiguous to begin with, you see..."]
143: 1801| [47] [Yuuri]
144: 1804| [45] ["And so the impressions you have will become the 'truth' for the target. Never forget that."]
145: 1809| [45] [Yuuri's warning reminded Natsuhiko of the words he'd heard a few days ago.]
146: 1890| [47] [Yuuri]
147: 1893| [45] ["'People tend to rewrite their own memories unconsciously.'"]
148: 1901| [47] [Yuuri]
149: 1904| [45] ["'Even if the truth doesn't change, feelings do.' 'There is no absolute truth.'%N'The past is a haze of ambiguity.'"]
150: 1909| [45] [--That's what the "phantom Yuuri" said.]
151: 1914| [45] [And perhaps the same could be said in regards to reading other people's memory.]
152: 1933| [47] [Natsuhiko]
153: 1936| [45] ["So to objectively learn the truth the way it was--"]
154: 1944| [47] [Natsuhiko]
155: 1947| [45] ["Should I try to keep my consciousness as flat as possible when I look through memories?"]
156: 1973| [47] [Yuuri]
157: 1976| [45] ["Sounds right. I've tried to do that too, for the most part."]
158: 2002| [47] [Yuuri]
159: 2005| [45] ["Those are all the key points... are you okay so far?"]
160: 2010| [45] [And with that, Natsuhiko mentally sorted through what he was told.]
161: 2015| [45] [There were three things he had to remember:]
162: 2020| [45] ["To restore Watase's memory back to normal, Natsuhiko had to access Watase's memories of the past and view them."]
163: 2025| [45] ["To best understand Watase, Natsuhiko should read his memories in chronological order starting from the oldest."]
164: 2030| [45] ["Natsuhiko's impressions during Senses Sympathy influence Watase's memory. Thus, Natsuhiko should keep his consciousness as flat as possible."]
165: 2038| [47] [Natsuhiko]
166: 2041| [45] ["... Yeah, doesn't seem like there'll be any problems."]
167: 2067| [47] [Yuuri]
168: 2070| [45] ["Okay. Then last of all..."]
169: 2204| [45] [Yuuri grasped Natsuhiko's hand.]
170: 2214| [47] [Yuuri]
171: 2217| [45] ["Hikorin, even if it looks like you're about to lose to the malice within Captain Kasasagi's mind..."]
172: 2225| [47] [Yuuri]
173: 2228| [45] ["I'll be there for you."]
174: 2276| [47] [Yuuri]
175: 2279| [45] ["If you ever feel in danger during Senses Sympathy, think of me."]
176: 2287| [47] [Yuuri]
177: 2290| [45] ["When your mind threatens to shatter, that should provide you with salvation."]
178: 2295| [45] [Yuuri gazed at Natsuhiko as she spoke anxiously.]
179: 2300| [45] [Her words gave him courage more than anything else.]
180: 2308| [47] [Natsuhiko]
181: 2311| [45] ["Yeah... Glad you have my back, Yuuri."]
182: 2316| [45] [Yuuri smiled at Natsuhiko.]
183: 2339| [45] [And with the gun gripped in his left hand, Natsuhiko turned back to Watase.]
184: 2347| [47] [Natsuhiko]
185: 2350| [45] ["Sorry for the wait, Captain Kasasagi... Let's begin work on restoring your memory."]
186: 2376| [47] [Watase]
187: 2379| [45] ["Yeah. I'm ready when you are."]
188: 2384| [45] [Watase seemed nervous.]
189: 2437| [45] [Natsuhiko walked up to him--]
190: 2445| [47] [Natsuhiko]
191: 2448| [45] ["--Here we go."]
192: 2508| [45] [And activated Senses Sympathy.]
193: 2730| [45] [--At that moment...]
194: 2735| [45] [Natsuhiko's brain connected with Watase's.]
195: 2740| [45] [Countless visions flickered in the darkness in the same way they did when Natsuhiko saw Yuuri and Mashiro's memories.]
196: 2745| [45] [Those visions were all probably Watase's memories.]
197: 2750| [47] [Natsuhiko]
198: 2751| [45] [(First up is "memory access".)]
199: 2756| [47] [Natsuhiko]
200: 2757| [45] [(Let's access all of the memories comprising Watase's original personality... that is, all the memories related to this incident.)]
201: 2762| [45] [Natsuhiko "recalled".]
202: 2767| [45] [In order to resurrect Watase's lost memory.]
203: 2772| [47] [Natsuhiko]
204: 2773| [45] [(Remember the past of Watase Kasasagi.)]
205: 2778| [47] [Natsuhiko]
206: 2779| [45] [(Remember all of the memories that shaped his personality!)]
207: 2784| [45] [Once Natsuhiko concentrated on that desire--]
208: 2789| [45] [Several memories floated up from the darkness.]
209: 2794| [47] [Natsuhiko]
210: 2795| [45] [(I just need to view these all one by one...)]
211: 2800| [45] [With that in mind, Natsuhiko peeked into the oldest of those memories.]
