  0:   40| [55] [√Before Chapter 5]
 96: 1161| [47] [Ena]
 97: 1164| [45] ["Huh? Ah! Hey! Wait!"]
 98: 1169| [45] [He heard Ena, but chose to ignore her.]
 99: 1174| [45] [He flew out of the classroom to find Mashiro.]
100: 1329| [45] [--When he got outside, the streaks of rain had more or less abated.]
101: 1334| [45] [Thanks to that, he could search outside without needing an umbrella.]
102: 1393| [45] [The only problem was that he had no honest idea where Mashiro could be.]
103: 1398| [45] [So for now, he just took out his PDA and tried to call her, but--]
104: 1406| [47] [Natsuhiko]
105: 1409| [45] ["Dammit, it won't connect!"]
106: 1414| [45] [It was ringing, but Mashiro wouldn't pick up.]
107: 1419| [47] [Natsuhiko]
108: 1420| [45] [(Is she still mad about yesterday?)]
109: 1425| [45] [He was fine with it if she wouldn't pick up. If she -couldn't- pick up due to injury or other danger, that would be a different story, though.]
110: 1430| [47] [Natsuhiko]
111: 1431| [45] [(Oh well, I guess I'll go look on foot...)]
112: 1436| [45] [The moment he made that decision, he heard Salyu's voice from behind.]
113: 1444| [47] [Salyu]
114: 1447| [45] ["Natsuhiko, what are you trying to do?"]
115: 1568| [47] [Natsuhiko]
116: 1571| [45] ["Huh? Oh, you followed me?"]
117: 1597| [47] [Salyu]
118: 1600| [45] ["Because you suddenly ran off. More importantly, why didn't you evacuate as you were told?"]
119: 1608| [47] [Natsuhiko]
120: 1611| [45] ["It should be obvious. I'm looking for Mashiro."]
121: 1637| [47] [Salyu]
122: 1640| [45] ["For Mashiro? Why?"]
123: 1648| [47] [Natsuhiko]
124: 1651| [45] ["Actually, last night, she--"]
125: 1656| [45] [Natsuhiko gave a simple explanation for what happened last night.]
126: 1682| [47] [Salyu]
127: 1685| [45] ["--Terrorists. That's..."]
128: 1693| [47] [Natsuhiko]
129: 1696| [45] ["Well, I think she's somehow mistaken, but for now, yeah, that's what we're going with."]
130: 1722| [47] [Salyu]
131: 1725| [45] ["But if that's true, then there could be danger involved. In which case, I need to protect you."]
132: 1733| [47] [Natsuhiko]
133: 1736| [45] ["I see..."]
134: 1741| [45] [Actually, he didn't see. As always, he didn't quite understand her, but there was no time for discussion.]
135: 1749| [47] [Natsuhiko]
136: 1752| [45] ["Okay, then let's search together."]
137: 1778| [47] [Salyu]
138: 1781| [45] ["Roger. Any guesses where Mashiro went?"]
139: 1789| [47] [Natsuhiko]
140: 1792| [45] ["None. But we need to start searching regardless."]
141: 1797| [45] [And with that, the two of them ran into the rain.]
