  0:   94| [55] [√Before Chapter 6]
111: 1691| [45] ["While we work on that front, shouldn't we also search for the man who was on the bus?"]
112: 1699| [47] [Mashiro]
113: 1702| [45] ["I said it before, but even though he was concealing his face with sunglasses, I think I'll know him when I see him."]
114: 1710| [47] [Mashiro]
115: 1713| [45] ["If we happen to find him, we just need to tie him up real quick and hand him over to the police."]
116: 1721| [47] [Natsuhiko]
117: 1724| [45] ["Hmm, that sounds easier said than done, though..."]
118: 1750| [47] [Salyu]
119: 1753| [45] ["Besides, if he's a terrorist, it's only natural that he'd have comrades. I don't think the arrest of one man will prevent a terrorist attack."]
120: 1761| [47] [Mashiro]
121: 1764| [45] ["But it would stop the security department from suspecting us and it'd force the police to start searching too, wouldn't it?"]
122: 1790| [47] [Salyu]
123: 1793| [45] ["I see. That indeed does have merit to it."]
124: 1837| [47] [Mashiro]
125: 1840| [45] ["I know, right?"]
126: 1845| [45] [Natsuhiko more or less agreed with that opinion, but--]
127: 1853| [47] [Natsuhiko]
128: 1856| [45] ["... But don't you think we'd be banking too much on a coincidence to happen?"]
129: 1864| [47] [Natsuhiko]
130: 1867| [45] ["Wouldn't it be important to gain some adult cooperation first?"]
131: 1893| [47] [Mashiro]
132: 1896| [45] ["Huh? But the security department's already suspicious of us."]
133: 1904| [47] [Natsuhiko]
134: 1907| [45] ["No, that's exactly why we need help from an adult. An adult we can trust."]
135: 1915| [47] [Natsuhiko]
136: 1918| [45] ["They might be able to help talk us out of the misunderstanding with the security department, and we could rely on them when the going gets tough."]
137: 1923| [45] [It would've been a different story if Natsuhiko were the only one at risk for danger, but he wanted to ensure Mashiro and Salyu were as safe as possible.]
138: 1931| [47] [Natsuhiko]
139: 1934| [45] ["There are two adults I have in mind. The first is Mr. Ukita. The second is Prof. Tsubakiyama."]
140: 1960| [47] [Mashiro]
141: 1963| [45] ["Yeah, those two do seem like they'd hear us out, don't they?"]
142: 1989| [47] [Salyu]
143: 1992| [45] ["It's difficult for me to judge who to trust..."]
144: 2000| [47] [Natsuhiko]
145: 2003| [45] ["Actually... I think Mashiro should be the judge of who we can trust or not."]
146: 2029| [47] [Mashiro]
147: 2032| [45] ["Huh? Me? Why?"]
148: 2037| [45] [Natsuhiko meekly responded to Mashiro's puzzled glance.]
149: 2045| [47] [Natsuhiko]
150: 2048| [45] ["You can use empathy, can't you, Mashiro?"]
151: 2074| [47] [Mashiro]
152: 2077| [45] ["... Yeah."]
153: 2131| [47] [Natsuhiko]
154: 2134| [45] ["And empathy can only be used on someone who's opened their heart to you, right?"]
155: 2142| [47] [Natsuhiko]
156: 2145| [45] ["So if there's anybody who acts or looks suspicious, can't you just check to see if you can use empathy on them?"]
157: 2171| [47] [Mashiro]
158: 2174| [45] ["Huh...? But that's...!"]
159: 2179| [45] [Mashiro's expression clouded over.]
160: 2184| [45] [She was probably reluctant to peek into other people's minds.]
161: 2248| [47] [Natsuhiko]
162: 2249| [45] [(... I know a lot of people hate having their minds peeped into... but I guess it goes both ways, huh.)]
163: 2254| [45] [When Mashiro first became able to use empathy and she tried peeking into someone's mind to make sure--]
164: 2259| [45] [--perhaps it left her with a bad experience.]
165: 2264| [45] [From an objective viewpoint, Mashiro had quite attractive looks, and she was even popular among the boys at school.]
166: 2269| [45] [There must've been at least a few men who harbored a certain kind of lust for her as well.]
167: 2274| [47] [Natsuhiko]
168: 2275| [45] [(... If she came face to face with the bare monstrosity of a man's mind, then it's only natural it'd leave a bad memory.)]
169: 2280| [47] [Natsuhiko]
170: 2281| [45] [(That could be why she prohibited herself from peeking into other people's minds...)]
171: 2286| [45] [Natsuhiko realized how unreasonable he was being with his request.]
172: 2307| [47] [Natsuhiko]
173: 2310| [45] ["... No, I'm sorry. We really shouldn't, Mashiro."]
174: 2336| [47] [Mashiro]
175: 2339| [45] ["Huh?"]
176: 2347| [47] [Natsuhiko]
177: 2350| [45] ["I really shouldn't force you do something against your morals..."]
178: 2376| [47] [Mashiro]
179: 2379| [45] ["N-not at all! It's okay!"]
180: 2405| [47] [Mashiro]
181: 2408| [45] ["I'm the one who suggested this whole thing, after all. If an absolute need arises, I can act against my moral code if I have to."]
182: 2413| [45] [That answer only made Natsuhiko feel more guilty.]
183: 2424| [47] [Natsuhiko]
184: 2427| [45] ["... Of course, if you feel uncomfortable about it, just tell me."]
185: 2435| [47] [Natsuhiko]
186: 2438| [45] ["I won't force you..."]
187: 2464| [47] [Mashiro]
188: 2467| [45] ["N-not at all! It's okay... If an absolute need arises, I can act against my moral code if I have to."]
189: 2472| [45] [Mashiro hesitantly gave her answer.]
190: 2480| [47] [Natsuhiko]
191: 2483| [45] ["I'm sorry, Mashiro..."]
192: 2509| [47] [Mashiro]
193: 2512| [45] ["It's fine, it's fine. We're in a state of emergency, after all."]
194: 2520| [47] [Mashiro]
195: 2523| [45] ["Now that I have this ability, I may as well put it to good use for once."]
196: 2528| [45] [Mashiro spoke in a bright voice.]
197: 2533| [45] [Even if it were mere bravado, it provided relief to Natsuhiko and Salyu.]
198: 2541| [47] [Natsuhiko]
199: 2544| [45] ["Okay, looks like we've made up our minds on what to do, then...!"]
200: 2570| [47] [Mashiro]
201: 2573| [45] ["Yeah. 'Clear our names with the security department.'%N'Search for terrorists.'%N'Acquire adult cooperation.'"]
202: 2581| [47] [Natsuhiko]
203: 2584| [45] ["All while avoiding surveillance cameras and the security department, too...!"]
204: 2610| [47] [Mashiro]
205: 2613| [45] ["And yet we've still gotta do it. It's not easy being an ally of justice, huh."]
206: 2621| [47] [Mashiro]
207: 2624| [45] ["Ready guys? I'm ready when you are."]
208: 2632| [47] [Natsuhiko]
209: 2635| [45] ["Yeah. Those are some stiff conditions to meet, but let's give it a go."]
210: 2661| [47] [Salyu]
211: 2664| [45] ["... Let's all work hard together."]
212: 2669| [45] [The three of them nodded at each other and Natsuhiko spoke.]
213: 2677| [47] [Natsuhiko]
214: 2680| [45] ["All right! Then let's get to work on the double!"]
215: 2724| [47] [Mashiro]
216: 2727| [45] ["Yeah!"]
217: 2753| [47] [Salyu]
218: 2756| [45] ["Roger."]
219: 2761| [45] [And with that, the three of them exchanged firm handshakes.]
