  0:   44| [55] [√Double Chapter 5]
142: 2535| [45] [--Brain Cell's monitor changed completely to display a list of all the installations in the facility.]
143: 2540| [47] [Natsuhiko]
144: 2541| [45] [(We've only got one chance! We have to finish everything within 30 seconds!)]
145: 2552| [45] [They scrolled through the gigantic menu screen and chose the security settings for Area N and Area Zero.]
146: 2557| [45] [Then they negated the security clearances for both areas so that the elevator could be activated freely.]
147: 2566| [47] [Natsuhiko]
148: 2569| [45] ["Okay! That should do it!"]
149: 2597| [47] [Ena]
150: 2600| [45] ["I'll go check!"]
151: 2626| [45] [Ena dashed out of the control room.]
152: 2647| [45] [Eventually, an alert came up on Brain Cell's screen.]
153: 2730| [85] [　%N　%N　%N]
154: 2733| [45] ["Illegal access detected."]
155: 2737| [45] ["Revoking access authorization."]
156: 2773| [45] [The alerts continued.]
157: 2856| [85] [　%N　%N　%N]
158: 2859| [45] ["Activating reactive barrier."]
159: 2863| [45] ["Shutting down illegal access originator."]
160: 2899| [45] [As soon as that screen appeared, Alice Number 2's monitor suddenly shut down.]
161: 2904| [47] [Alice No.2]
162: 2907| [45] ["Kyuu..."]
163: 2935| [47] [Yuuri]
164: 2938| [45] ["Agh!"]
165: 2943| [45] [Yuuri panicked and tried touching Alice Number 2.]
166: 3027| [45] [But no matter how much she touched her or shook her, Alice Number 2 didn't move.]
167: 3060| [47] [Mashiro]
168: 3063| [45] ["D-did she break?"]
169: 3071| [47] [Natsuhiko]
170: 3074| [45] ["Looks like it..."]
171: 3097| [45] [If Watase's team hadn't gotten the news in time, then they were totally out of options.]
172: 3189| [45] [As that thought crossed Natsuhiko's mind, Ena returned.]
173: 3215| [47] [Mashiro]
174: 3218| [45] ["Ms. Ena, how'd it go!?"]
175: 3244| [47] [Ena]
176: 3247| [45] ["It worked! Captain Kasasagi's group was able to go down!"]
177: 3288| [47] [Yuuri]
178: 3291| [45] ["W... we did it!"]
179: 3296| [45] [Yuuri cheered.]
180: 3301| [45] [Natsuhiko took a deep breath and pumped his fist.]
181: 3327| [47] [Mashiro]
182: 3330| [45] ["Now then, how about we leave the bomb to Salyu's group... and we go search for Ms. Tachibana?"]
183: 3356| [47] [Ena]
184: 3359| [45] ["We can't, Ms. Toba. Not with those injuries of yours. You just finished up a blood transfusion, remember?"]
185: 3385| [47] [Ena]
186: 3388| [45] ["Just walking around this facility is dangerous enough on its own."]
187: 3429| [47] [Mashiro]
188: 3432| [45] ["But..."]
189: 3437| [45] [Once Mashiro said that, a certain idea struck Natsuhiko.]
190: 3445| [47] [Natsuhiko]
191: 3448| [45] ["... Wait, perhaps we don't need to walk around to look for her."]
192: 3474| [47] [Yuuri]
193: 3477| [45] ["Huh?"]
194: 3485| [47] [Natsuhiko]
195: 3488| [45] ["I just thought of a way to call Ms. Tachibana here."]
196: 3493| [45] [Natsuhiko smiled as he came up with the answer.]
197: 3501| [47] [Natsuhiko]
198: 3504| [45] ["We'll have to take a chance on if she'll come or not... but in any case, let's move to Area 3."]
