  0:   46| [55] [√After Chapter3]
 70: 1514| [47] [渡瀬]
 71: 1517| [45] [「いや、微妙に違うみたいだ。『第５・第６エリア職員用』と書いてある」]
 72: 1522| [45] [渡瀬と洵は、頭を寄せてそれを読む。]
 73: 1527| [45] [ほとんどの項目は、以前見たマニュアルと同じだったが、最後の方に新たなページが追加されていた。]
 74: 1565| [45] [『防災マニュアル（２０３０年版／第５・第６エリア職員用）』]
 75: 1568| [85] [　]
 76: 1571| [45] [＜有事の際の避難経路について＞]
 77: 1574| [85] [　]
 78: 1577| [45] [火災・地震等の有事の際には、自動的にエレベーターは、地上階に上がってそのまま止まります。]
 79: 1580| [45] [仮に運転すると、予期せぬ衝撃等によってエレベーターが停止し、乗員が閉じ込められる危険性があるためです。]
 80: 1583| [45] [避難に際しては、各棟の非常階段をお使い下さい。]
 81: 1586| [45] [ただし第６エリア外周棟には、セキュリティの関係及び建物の構造上、非常階段がありません。]
 82: 1589| [45] [故に内周棟から避難するべきですが、それも困難な状況であれば、避難には『搬出リフト』を使用して下さい。]
 83: 1593| [85] [　%N]
 84: 1596| [45] [＜避難時の搬出リフトの使用について＞]
 85: 1599| [85] [　]
 86: 1602| [45] [搬出リフトは通常のエレベーターとは違い、構造が極めて強固です。]
 87: 1605| [45] [震度７の地震にも耐えられると試算されており、%N停止等の危険は低いと思われます。]
 88: 1608| [45] [従って有事の際には、臨時に避難用エレベーターとしての使用を%N許可します。]
 89: 1611| [45] [それを使用し、速やかに地上に避難して下さい。]
 90: 1614| [45] [ケースＮ発生時も同様です。]
 91: 1617| [45] [隔壁閉鎖後は施設外への脱出は不可能となりますが、搬出リフトを使う事で、地上フロアの安全区域まで避難する事ができます。]
 92: 1646| [47] [渡瀬]
 93: 1649| [45] [「『搬出リフト』……！？」]
 94: 1654| [45] [その記述を見て、渡瀬たちは身が震えるのを感じた。]
 95: 1680| [47] [洵]
 96: 1683| [45] [「『安全区域まで避難する事ができる』って、もしかして……！」]
 97: 1691| [47] [渡瀬]
 98: 1694| [45] [「この状況下でも――そこからは地上に脱出できるって事か！？」]
 99: 1717| [45] [渡瀬と洵は顔を見合わせた。頬にひりつくような笑みが浮かぶ。]
100: 1722| [45] [全てが閉ざされたこの地下に、唯一存在する脱出口――その手がかりが見つかったのだ！]
101: 1748| [47] [洵]
102: 1751| [45] [「でも、それってどこにあるの！？」]
103: 1759| [47] [渡瀬]
104: 1762| [45] [「さっきは気づかなかったが……あの焼け爛れたファクトリーのどこかにあるんだろう」]
105: 1770| [47] [渡瀬]
106: 1773| [45] [「だが先に、要救助者の捜索だ！　脱出口が見つかっても、要救助者を確保してなきゃ無意味だからな！」]
107: 1799| [47] [洵]
108: 1802| [45] [「そうだね！」]
109: 1807| [45] [渡瀬はマニュアルをポケットに捻じ込んで、その部屋を飛び出した。]
110: 1850| [45] [だが――それから全ての部屋を回ってみたが、要救助者やＡＤは見つからなかった。]
111: 1913| [47] [渡瀬]
112: 1916| [45] [「連絡通路も確認しよう。隅々まで探すんだ」]
113: 1959| [45] [渡瀬たちは、ファクトリーに続く連絡通路に向かう。]
114: 2004| [45] [だが通路は奥の方で崩れ、先には進めなかった。]
115: 2009| [45] [この先にはファクトリーがあるだけだ。内周棟の捜索は完全に終了した事になる。]
116: 2068| [45] [通路を引き返しながら、洵は首を傾げた。]
117: 2076| [47] [洵]
118: 2079| [45] [「おかしいね……夏彦君たち、どこにもいないよ」]
119: 2087| [47] [渡瀬]
120: 2090| [45] [「確かに妙だな。だが、ファクトリーにいるのかもしれない」]
121: 2116| [47] [洵]
122: 2119| [45] [「じゃああたしたちも戻って、向こうの捜索を手伝おう！」]
123: 2127| [47] [渡瀬]
124: 2130| [45] [「そうだな。あるいはひょっとして、彼らは――」]
125: 2135| [45] [渡瀬がそう言いかけた時、]
126: 2162| [45] [不意に、足元で音がした。]
127: 2188| [47] [洵]
128: 2191| [45] [「っ！？」]
129: 2199| [47] [渡瀬]
130: 2202| [45] [「なんだ！？」]
131: 2242| [45] [２人がはっとして下を見ると――洵の足元の床に、ヒビが入っていた。]
132: 2247| [47] [渡瀬]
133: 2248| [45] [（床が！）]
134: 2273| [45] [そう思った瞬間――渡瀬の時間は引き延ばされた。]
135: 2298| [45] [全てがスローモーションに見える。]
136: 2325| [45] [その場からとっさに飛び退こうとする洵。]
137: 2330| [45] [だが――その時には、洵の足元は崩れていた。]
138: 2451| [47] [洵]
139: 2454| [45] [「ぃひゃっ！」]
140: 2474| [47] [渡瀬]
141: 2477| [45] [「守部っ！」]
142: 2482| [45] [とっさに手を伸ばし、洵の腕を掴んだ。]
143: 2494| [45] [瞬間、ヒビの入った肋骨に激痛が走る。]
144: 2499| [47] [渡瀬]
145: 2500| [45] [（ぐっ！！）]
146: 2505| [45] [だがそれに耐え、洵の腕を握り締める。]
147: 2510| [45] [崩れた床が粉塵を巻き上げたが、やがてそれも晴れ――]
148: 2584| [45] [洵の顔が、その向こうに見えた。]
149: 2592| [47] [渡瀬]
150: 2595| [45] [「ふぅ……」]
151: 2603| [47] [渡瀬]
152: 2606| [45] [「危ないところだったな、守部？」]
153: 2614| [47] [洵]
154: 2617| [45] [「隊長……！　凄い、あたしでさえ何の反応もできなかったのに……！」]
155: 2625| [47] [渡瀬]
156: 2628| [45] [「いや、なんかヤバイと思ってな」]
157: 2636| [47] [洵]
158: 2639| [45] [「それにしても、びっくりしたよ……まさか急に崩れるなんて」]
159: 2647| [47] [渡瀬]
160: 2650| [45] [「あぁ恐れ入るよ。通路も破壊するお前の体重にはな」]
161: 2698| [47] [洵]
162: 2701| [45] [「レディに向かってなんてこと言ってんの！　デリカシーがないんだよ！」]
163: 2709| [47] [渡瀬]
164: 2712| [45] [「ははは、冗談だ。引き上げるから、そっちの手も貸してくれ」]
165: 2720| [47] [洵]
166: 2723| [45] [「へーい」]
167: 2728| [45] [差し出されたもう一方の手も掴み、渡瀬は洵を引き上げた。]
168: 2790| [47] [渡瀬]
169: 2793| [45] [「……守部、怪我はなかったか？」]
170: 2819| [47] [洵]
171: 2822| [45] [「うん、身体の方はね。心には深い傷を負ったけど」]
172: 2830| [47] [渡瀬]
173: 2833| [45] [「そうかい。それにしても――」]
174: 2838| [45] [床が崩落した通路に視線を向ける。]
175: 2846| [47] [渡瀬]
176: 2849| [45] [「第６エリアは、よほど火災によるダメージがひどかったんだな……」]
177: 2875| [47] [洵]
178: 2878| [45] [「そうだね……他のみんなは大丈夫かな」]
179: 2886| [47] [渡瀬]
180: 2889| [45] [「早く戻って、みんなの無事を確認しよう」]
181: 2894| [45] [渡瀬たちはうなずき合うと、一緒に通路を駆け出した。]
