  0:   78| [55] [√Before Chapter 2]
 98: 3472| [45] ["Why are you so quick to trust people?"]
 99: 3480| [47] [Natsuhiko]
100: 3483| [45] ["..."]
101: 3597| [45] [Salyu's cold gaze-- One look from her and Natsuhiko was instantly reminded of a sight he once saw.]
102: 3602| [45] [Those same eyes she had when they first met.]
103: 3607| [45] [Those gazing eyes that looked at Natsuhiko expressionlessly from within the onlookers at the car crash--]
104: 3612| [47] [Natsuhiko]
105: 3613| [45] [(No... why...?)]
106: 3660| [45] [As soon as Natsuhiko had that thought,]
107: 3733| [45] [--Yuuri whispered from beside him.]
108: 3741| [47] [Yuuri]
109: 3744| [45] ["... Hikorin, have you forgotten? Have you forgotten what sort of girl Salyu is?"]
110: 3758| [47] [Natsuhiko]
111: 3761| [45] ["Huh...?"]
112: 3787| [47] [Yuuri]
113: 3790| [45] ["She's been with you all the way up to today, hasn't she?"]
114: 3816| [47] [Yuuri]
115: 3819| [45] ["Do you not understand... the truth hidden behind her words?"]
116: 3851| [47] [Yuuri]
117: 3854| [45] ["You can take your time, but I want you to remember."]
118: 3880| [47] [Yuuri]
119: 3883| [45] ["What is real. And what is a lie."]
120: 3915| [47] [Yuuri]
121: 3918| [45] ["Hikorin, you should already know... who it is you must trust."]
122: 3923| [45] [He could not grasp the true intention of those words.]
123: 3949| [47] [Yuuri]
124: 3952| [45] ["The answer lies in your memories. The memories of that day--"]
125: 3963| [45] [As soon as those words left Yuuri's lips, Natsuhiko saw his watch in the corner of his eye.]
126: 4212| [45] [The tiny numbers on the dial were almost bizarrely clear and distinct.]
127: 4284| [47] ["9/12"]
128: 4292| [47] ["6:39"]
129: 4325| [47] [Natsuhiko]
130: 4326| [45] [(What happened on that day!?)]
131: 4429| [45] [Natsuhiko tried to confirm what Yuuri meant--]
132: 4434| [45] [As he struggled to form his thoughts into words.]
