  0:   47| [55] [√Before Chapter5]
129: 1357| [47] [悠里]
130: 1360| [45] [「そ、そんなことないよ……？」]
131: 1368| [47] [悠里]
132: 1371| [45] [「おとうさんたちだって、きっとしんぱいするし……」]
133: 1376| [47] [夏彦]
134: 1379| [45] [「おとうさんとかおかあさんとか、そんなことはいいんだ。ホントのことをいってよ」]
135: 1387| [47] [悠里]
136: 1390| [45] [「でも、だって……かえらないわけにいかないし……」]
137: 1395| [47] [夏彦]
138: 1396| [45] [「……」]
139: 1422| [47] [悠里]
140: 1425| [45] [「だから、その……かえりたくないなんてことないよ……！」]
141: 1430| [47] [夏彦]
142: 1433| [45] [「そんなのうそだよ！」]
143: 1438| [47] [夏彦]
144: 1441| [45] [「あんないえに、かえりたいわけないもん！」]
145: 1467| [47] [悠里]
146: 1470| [45] [「っ！？」]
147: 1475| [45] [悠里の表情がひきつった。]
148: 1480| [45] [夏彦は胸が痛んだが――しかしここで彼女を帰したら、後悔する予感がしていた。]
149: 1485| [47] [夏彦]
150: 1488| [45] [「……悠里、おねがいだから、ホントのことをいって」]
151: 1493| [47] [夏彦]
152: 1496| [45] [「いつもどなりごえばっかりきこえるあのいえに、ホントにかえりたいのか？」]
153: 1519| [47] [悠里]
154: 1520| [45] [「……」]
155: 1525| [47] [夏彦]
156: 1526| [45] [「……」]
157: 1552| [47] [悠里]
158: 1555| [45] [「……うっ」]
159: 1616| [47] [悠里]
160: 1619| [45] [「うわぁぁぁん！」]
161: 1624| [45] [やがて悠里は、堰を切ったかのように泣き出した。]
162: 1632| [47] [悠里]
163: 1635| [45] [「かえりたくないよ！　夏彦くんといっしょにいたいよぅ！」]
164: 1640| [45] [夏彦の胸に寄りかかり、助けを乞うように叫ぶ。]
165: 1648| [47] [悠里]
166: 1651| [45] [「おはなししても、むしするおかあさんなんかきらい！」]
167: 1659| [47] [悠里]
168: 1662| [45] [「どこにいても、じゃまだっていうおとうさんなんかきらい！」]
169: 1670| [47] [悠里]
170: 1673| [45] [「わたしのなにがわるいのか、おしえてくれないおとうさんもおかあさんもだいきらい！」]
171: 1681| [47] [悠里]
172: 1684| [45] [「じゃまにならないようにしてるのに！　いい子でいようとしてるのに！」]
173: 1692| [47] [悠里]
174: 1695| [45] [「おこらせないように、すごくきをつけてもおこられる！」]
175: 1703| [47] [悠里]
176: 1706| [45] [「ひくっ……えぐっ……うぁぁぁん！」]
177: 1732| [47] [悠里]
178: 1735| [45] [「たすけて夏彦くん！　たすけてよぅ！」]
179: 1740| [45] [悠里の嗚咽が、夕方の公園にこだまする。]
180: 1745| [45] [溢れ出る涙が、夏彦の胸に溶けていく。]
181: 1750| [45] [泣き叫ぶ彼女を見ながら、夏彦は思い出していた。]
182: 1755| [47] [夏彦]
183: 1756| [45] [（あぁ、そうだ……）]
184: 1761| [45] [この公園で初めて出会った時も、悠里は泣いていた。]
185: 1841| [45] [ほとんど声を出さず、だけどすごく悲しそうに。]
186: 1846| [45] [あの涙を止めてあげたいと思った。]
187: 1851| [45] [あの時感じた思いは、今でも変わることはなく――]
188: 1931| [47] [夏彦]
189: 1934| [45] [「……だったら」]
190: 1960| [47] [悠里]
191: 1963| [45] [「え……？」]
192: 1968| [47] [夏彦]
193: 1971| [45] [「かえりたくないんだったら……このままいっしょに、どこかへいこう」]
194: 1997| [47] [悠里]
195: 2000| [45] [「……っ」]
196: 2005| [45] [悠里の手を、夏彦は握る。]
197: 2028| [47] [悠里]
198: 2029| [45] [「……」]
199: 2034| [45] [悠里は何も言わなかった。]
200: 2039| [45] [顔は涙でぐしゃぐしゃで、何を思ってるのかもわからない。]
201: 2044| [45] [だが悠里はそれでも――]
202: 2049| [45] [夏彦の手を、握り返してきた。]
203: 2129| [45] [――悠里の柔らかな手から、体温が伝わってくる。]
204: 2134| [45] [その温かみを感じながら、夏彦は思った。]
205: 2139| [45] [これから何が起ころうと、必ず彼女を護ってみせようと――]
