  0:   44| [55] [√Double Chapter 7]
 89: 1172| [45] [Natsuhiko has nothing to say to that.]
 90: 1177| [45] [I really don't like silence, so I continue.]
 91: 1185| [47] [Watase]
 92: 1188| [45] ["Anyway, how long's it been since then? How're the others?"]
 93: 1196| [47] [Natsuhiko]
 94: 1199| [45] ["It's been three days. Everyone's okay. They've all been taken into the care of the ESP Bureau, so they're in a safe place now."]
 95: 1207| [47] [Watase]
 96: 1210| [45] ["Then this hospital--"]
 97: 1218| [47] [Natsuhiko]
 98: 1221| [45] ["Yeah. It's a police hospital outside of Rokumei City."]
 99: 1268| [47] [Natsuhiko]
100: 1271| [45] ["Waiting just outside the door is Prof. Tsubakiyama... and her coworkers."]
101: 1279| [47] [Watase]
102: 1282| [45] ["So they've come to arrest me, huh..."]
103: 1290| [47] [Natsuhiko]
104: 1293| [45] ["... Yeah. They arrested Mr. Ukita too right after we all escaped."]
105: 1298| [45] [Naturally, they've already taken my gun from me.]
106: 1303| [45] [That way I can't take Yuuri away even if I wanted to.]
107: 1308| [45] [Of course, I had no intention of doing so, but--]
108: 1316| [47] [Watase]
109: 1319| [45] ["... Hey, Natsuhiko, Yuuri, can I ask you guys something?"]
110: 1366| [47] [Natsuhiko]
111: 1369| [45] ["What?"]
112: 1377| [47] [Watase]
113: 1380| [45] ["Why did you guys wait for me to wake up? I could have gone berserk and tried to take Yuuri away once I did for all you know."]
114: 1388| [47] [Watase]
115: 1391| [45] ["You guys should've stayed away from me and run off to somewhere safe instead. So why..."]
116: 1396| [45] [The two of them calmly answer my question.]
117: 1443| [47] [Natsuhiko]
118: 1446| [45] ["... The reason we didn't is because we had faith you wouldn't do something like that."]
119: 1454| [47] [Yuuri]
120: 1457| [45] ["We waited for you to wake up... because I wanted to apologize for breaking my promise to go with you..."]
121: 1465| [47] [Watase]
122: 1468| [45] ["... I see."]
123: 1476| [47] [Watase]
124: 1479| [45] ["Hahah... you guys are good kids."]
125: 1484| [45] [I find myself saying that in an unexpectedly gentle voice.]
126: 1489| [45] [Their answers warm my heart.]
127: 1533| [45] [Hearing that they trusted me makes me incredibly happy for some reason.]
128: 1538| [45] [Even though I know their trust won't erase my crimes...]
129: 1546| [47] [Watase]
130: 1549| [45] ["... Guess they'll put me on trial sooner or later."]
131: 1596| [47] [Natsuhiko]
132: 1599| [45] ["... I'm sorry, Watase. Not only did I break our promise, but it's all my fault you have to go through that..."]
133: 1607| [47] [Watase]
134: 1610| [45] ["What're you apologizing for, you fool? Be proud of yourself. You did the right thing."]
135: 1618| [47] [Watase]
136: 1621| [45] ["It's just like you said... I should be tried by the law for my crimes."]
137: 1629| [47] [Natsuhiko]
138: 1632| [45] ["... That's true."]
139: 1640| [47] [Watase]
140: 1643| [45] ["I'll spend the rest of my life in atonement. Up until the day I die."]
141: 1651| [47] [Watase]
142: 1654| [45] ["I've already resigned myself to that... but there's just one regret I have left."]
143: 1662| [47] [Yuuri]
144: 1665| [45] ["Regret...?"]
145: 1673| [47] [Watase]
146: 1676| [45] ["How in the end I failed to hold the Rokumei City government accountable for their wrongdoings."]
147: 1681| [45] [That truly is the one thing I regret.]
148: 1686| [45] [I look off into the distance and continue.]
149: 1694| [47] [Watase]
150: 1697| [45] ["... I lost two comrades that day."]
151: 1705| [47] [Watase]
152: 1708| [45] ["Our methods were wrong. It'd probably be true to say that I'm reaping what I sowed. But..."]
153: 1716| [47] [Watase]
154: 1719| [45] ["Our desire to bring judgement upon the true villains-- Rokumei City's puppetmasters...%NThat desire was genuine."]
155: 1727| [47] [Natsuhiko]
156: 1730| [45] ["..."]
157: 1738| [47] [Watase]
158: 1741| [45] ["That city has been stomping on far too many lives for far too long. Lives like Nagisa's..."]
159: 1749| [47] [Watase]
160: 1752| [45] ["... Will her spirit and everyone else's ever truly be at a rest? Will the city just keep repeating the same mistakes?"]
161: 1760| [47] [Watase]
162: 1763| [45] ["I can no longer bring the dead any final closure... That's the one thing I regret from the bottom of my heart."]
163: 1768| [45] [I grit my teeth in frustration.]
164: 1773| [45] [But at that moment--]
165: 1820| [45] [Natsuhiko takes my hand and speaks.]
166: 1828| [47] [Natsuhiko]
167: 1831| [45] ["... I won't let your feelings go to waste."]
168: 1839| [47] [Natsuhiko]
169: 1842| [45] ["We'll make sure to carry them on."]
170: 1850| [47] [Watase]
171: 1853| [45] ["... Huh?"]
172: 1866| [47] [Natsuhiko]
173: 1869| [45] ["Watase, we were touched by the minds and feelings of everyone in the facility that day. Including yours."]
174: 1877| [47] [Natsuhiko]
175: 1880| [45] ["All of them have carved a conviction into my mind as well... That city cannot be left to its own devices."]
176: 1888| [47] [Watase]
177: 1891| [45] ["...!"]
178: 1896| [45] [A light of determination fills Natsuhiko's eyes.]
179: 1901| [45] [Yuuri nods and continues.]
180: 1909| [47] [Yuuri]
181: 1912| [45] ["We're working to reveal the truth they've kept hidden all these years, and change the city."]
182: 1920| [47] [Yuuri]
183: 1923| [45] ["We won't resort to terrorism... but you and Mr. Ukita will get the fight you hoped for."]
184: 1931| [47] [Natsuhiko]
185: 1934| [45] ["... It's likely we'll be putting ourselves in danger by doing this."]
186: 1942| [47] [Natsuhiko]
187: 1945| [45] ["We don't know how long it'll take for the battle to end once it starts."]
188: 1953| [47] [Natsuhiko]
189: 1956| [45] ["But we have comrades on our side. Mashiro, Salyu, Mom, Prof. Tsubakiyama, Ms. Tachibana and Jun..."]
190: 1964| [47] [Natsuhiko]
191: 1967| [45] ["So we promise we'll put an end to that city's mistakes. We'll ensure no one else has to be sacrificed."]
192: 1975| [47] [Watase]
193: 1978| [45] ["... You guys...!"]
194: 1983| [45] [The looks on their faces are no longer those of children, but adults.]
195: 1988| [45] [Natsuhiko firmly grips my hand and continues.]
196: 1996| [47] [Natsuhiko]
197: 1999| [45] ["... By the time you've finished your atonement, I'm sure the world will be a much better place."]
198: 2007| [47] [Natsuhiko]
199: 2010| [45] ["So let's meet again in that better world."]
200: 2018| [47] [Natsuhiko]
201: 2021| [45] ["Not as a terrorist and a Communicator--"]
202: 2029| [47] [Natsuhiko]
203: 2032| [45] ["But as 'comrades' who survived that day in LABO together."]
204: 2040| [47] [Watase]
205: 2043| [45] ["... Yeah!"]
206: 2048| [45] [And with that answer, I grip Natsuhiko's hand back.]
207: 2098| [85] [　%N　%N]
208: 2103| [45] [--I have no more regrets.%NI know for sure that Natsuhiko and the others will inherit my conviction and the will of the dead.]
209: 2107| [85] [　]
210: 2112| [45] [So I've decided to have faith.%NI believe that their ideals will change that insidious, cruel city.]
211: 2116| [85] [　]
212: 2121| [45] [Then, after this era of crime finally ends,%Nthey should find themselves blessed with new days.]
213: 2125| [85] [　]
214: 2130| [45] [I pray from the bottom of my heart that they have a shining future waiting ahead of them...]
