  0:   46| [55] [√After Chapter4]
103: 1164| [45] [「例えばＮＢＣ災害と言った場合、核・細菌・化学物質による災害の総称ですよ」]
104: 1169| [45] [つまり今回の事故のような事態の際の、警備方法について記している冊子らしい。]
105: 1174| [47] [渡瀬]
106: 1175| [45] [（しかしこんな状況下だったら、警備よりまず避難すべきだと思うが……）]
107: 1180| [45] [渡瀬がそう思った時、背後で声がした。]
108: 1233| [47] [宇喜多]
109: 1236| [45] [「２人とも、何をやっているのかね！？」]
110: 1241| [45] [はっとして振り返ると、宇喜多が怒りの表情でこちらを見ていた。]
111: 1249| [47] [渡瀬]
112: 1252| [45] [「あ、いや、脱出経路のヒントがないかと思ってな」]
113: 1278| [47] [宇喜多]
114: 1281| [45] [「そんな事をしている場合ではないだろう？」]
115: 1307| [47] [宇喜多]
116: 1310| [45] [「それにこの施設にある書類は、どれも古い物だ。９年ほど前に紙媒体の撤廃と、総デジタル化が決まってね」]
117: 1318| [47] [宇喜多]
118: 1321| [45] [「一応書類は廃棄されずに残ってはいるが、そんな古いものに、ろくな情報などないさ」]
119: 1329| [47] [渡瀬]
120: 1332| [45] [「防災マニュアルは？　あれは『２０３０年版』と書いてあったが」]
121: 1340| [47] [宇喜多]
122: 1343| [45] [「防災マニュアルだけは有事の際を想定して、最新のものが印刷されて配られているんだよ」]
123: 1351| [47] [宇喜多]
124: 1354| [45] [「だがそれも含め、本来この施設にあるものは全て機密扱いだ」]
125: 1380| [47] [宇喜多]
126: 1383| [45] [「前にも言ったね？　機密を知るべきではない、トラブルの元だと」]
127: 1409| [47] [風見]
128: 1412| [45] [「しかしこの非常事態に、そんな事を言っていては――」]
129: 1438| [47] [宇喜多]
130: 1441| [45] [「これは単なる脅しや冗談ではない！　君らの身のためを思って言ってるんだよ！」]
131: 1449| [47] [渡瀬]
132: 1452| [45] [「っ！！」]
133: 1478| [47] [宇喜多]
134: 1481| [45] [「……国家が運営に絡む研究施設というのを、甘く見ない方がいい」]
135: 1507| [47] [宇喜多]
136: 1510| [45] [「外に出てから、平穏に生きたいのならばね……！」]
137: 1515| [45] [そう言う宇喜多の目には、奇妙なほどに迫力があった。]
138: 1520| [45] [今のこの状況よりも、恐ろしい事態がこの世に存在するのだと言わんばかりに――]
139: 1525| [45] [その目に気圧され、渡瀬は思わず答えた。]
140: 1533| [47] [渡瀬]
141: 1536| [45] [「わ、わかった……すまない」]
142: 1544| [47] [渡瀬]
143: 1547| [45] [「この部屋の捜索は切り上げ、先に進もう」]
144: 1573| [47] [風見]
145: 1576| [45] [「……えぇ」]
146: 1581| [45] [何か釈然としない空気が流れたが……]
147: 1586| [45] [渡瀬たちはひとまず、その部屋を後にした。]
