  0:   50| [55] [√Double Chapter3]
118: 1329| [45] [「どうせ殺すつもりなら、あたしから弾を奪う時、ついでに殺しちゃえばよかったんだ」]
119: 1361| [47] [宇喜多]
120: 1364| [45] [「な、何を言っているんだ！？　そんな事できるか！」]
121: 1381| [47] [洵]
122: 1384| [45] [「自分を心から信じてはいないから、あたしを生かしておいたんでしょ？」]
123: 1474| [47] [洵]
124: 1477| [45] [「結局善も悪も中途半端な、弱い人間なんだよあんたは」]
125: 1509| [47] [宇喜多]
126: 1512| [45] [「だ……黙れ！」]
127: 1517| [45] [宇喜多がそう叫ぶと共に――]
128: 1574| [45] [銃声が鳴り響いた。]
