  0:   44| [55] [√Double Chapter5]
154: 2095| [45] [突然頭の中に、声が響いた。]
155: 2199| [85] [《止まれ！！！！！！》]
156: 2200| [86] [？？]
157: 2201| [86] [《止まれ！！！！！！》]
158: 2268| [47] [夏彦]
159: 2271| [45] [「え！？」]
160: 2276| [45] [夏彦は息を呑んだ。]
161: 2284| [47] [悠里]
162: 2287| [45] [「と、止まれって！？」]
163: 2295| [47] [サリュ]
164: 2298| [45] [「なっ！？」]
165: 2303| [45] [悠里とサリュも目を見開き、夏彦を見る。]
166: 2335| [47] [悠里]
167: 2338| [45] [「今ひこりん、テレパシー使った……？」]
168: 2346| [47] [夏彦]
169: 2349| [45] [「ち、違う！　使ってない！」]
170: 2354| [45] [そう――夏彦はテレパシーなど使っていなかった。]
171: 2359| [45] [にも関わらず、その場にいる３人がその声を聞いた。]
172: 2364| [45] [明らかに夏彦によるテレパシーと思しきものを。]
173: 2369| [47] [夏彦]
174: 2370| [45] [（いや、おかしいのはそれだけじゃない！）]
175: 2375| [47] [夏彦]
176: 2376| [45] [（なんで『ぼくのテレパシー』を、『ぼくが聞いた』んだ！？）]
177: 2381| [45] [そう思った瞬間、また声が響いた。]
178: 2459| [85] [《脳が壊れちまえ！！！！》]
179: 2460| [86] [？？]
180: 2461| [86] [《脳が壊れちまえ！！！！》]
181: 2586| [85] [《壊れろ壊れろ壊れろ壊れろッ！！！！！》]
182: 2587| [86] [？？]
183: 2588| [86] [《壊れろ壊れろ壊れろ壊れろッ！！！！！》]
184: 2619| [47] [夏彦]
185: 2622| [45] [「ぐッ！！」]
186: 2630| [47] [悠里]
187: 2633| [45] [「きゃあああああっ！」]
188: 2641| [47] [サリュ]
189: 2644| [45] [「うっ、くうぅうう……！」]
190: 2649| [45] [それは脳を揺るがさんほどの、大音響のテレパシーだった。]
191: 2657| [47] [夏彦]
192: 2660| [45] [「な、なんだこれ！？　なんなんだ！？」]
193: 2665| [45] [そう叫んだとき、夏彦はふと思いだした。]
194: 2670| [45] [自分がかつて、そんなテレパシーを発した事を。]
195: 2723| [45] [――あれは渡瀬に襲われ、ましろを抱えて逃げていた時。]
196: 2728| [45] [夏彦は渡瀬を足止めするため、最大出力のテレパシーを放ったのだ。]
197: 2789| [47] [夏彦]
198: 2792| [45] [《止まれッ！！！！！》]
199: 2800| [47] [渡瀬]
200: 2803| [45] [「ぐッ！？」]
201: 2853| [47] [夏彦]
202: 2854| [45] [（あの時のテレパシーが……どうして今さら？）]
203: 2859| [45] [一瞬わけがわからなくなったが――]
204: 2864| [45] [そう言えば恵那が、授業で説明していた。]
205: 2937| [47] [恵那]
206: 2940| [45] [「テレパシーによって発生したＢＣのエネルギーは、発生と同時に減衰し始めるけれど、すぐ０になるわけではないわ」]
207: 2948| [47] [恵那]
208: 2951| [45] [「つまり超強力なテレパシーは、対象者がいようがいまいが、しばらくその場に留まりうる……」]
209: 2970| [47] [夏彦]
210: 2973| [45] [「……ぼくのテレパシーが、残り続けて……？」]
211: 2999| [47] [サリュ]
212: 3002| [45] [「え？　さっきの声って、夏彦が前に使ったテレパシーなの？」]
213: 3010| [47] [夏彦]
214: 3013| [45] [「ああ。なんだか知らないけど、それが戻ってきたみたいだ」]
215: 3039| [47] [悠里]
216: 3042| [45] [「情報エネルギーが、残っちゃってたのかな？　めったにない現象なんだけど――」]
217: 3047| [45] [悠里がそう言った時、今度は部屋の中に――]
218: 3093| [45] [――悠里が、もう１人現れた。]
219: 3151| [47] [夏彦]
220: 3154| [45] [「わあっ！」]
221: 3162| [47] [悠里]
222: 3165| [45] [「わ、わたしがいる！？」]
223: 3173| [47] [サリュ]
224: 3176| [45] [「な、な、な……」]
225: 3181| [45] [それはどこかかすんでいて、実体感が薄かった。]
226: 3186| [47] [夏彦]
227: 3187| [45] [（幻！？）]
228: 3192| [45] [言葉を失う夏彦に、幻影の悠里が言う。]
229: 3256| [47] [幻]
230: 3259| [45] [《……ずっと騙してて、ごめんね》]
231: 3267| [47] [幻]
232: 3270| [45] [《……だけど、もうわたしがいなくても、大丈夫なはずだよ》]
233: 3278| [47] [幻]
234: 3281| [45] [《この数日の間に、気づいたでしょう？　ひこりんは１人じゃないって》]
235: 3286| [45] [その言葉を聞いて、夏彦は思い出した。]
236: 3294| [47] [夏彦]
237: 3297| [45] [「こ、これ……悠里の幻が消えた時の……！」]
238: 3305| [47] [悠里]
239: 3308| [45] [「あっ……今度はわたしのテレパシーが、戻ってきたの？」]
240: 3313| [45] [それは悠里が数時間前、夏彦と幻を決別させるために送った、あの時のテレパシーだった。]
241: 3318| [45] [聴覚だけではなく、視覚にも働きかける高度なテレパシー。]
242: 3377| [45] [――その事に気付くと同時に、幻は消えた。]
243: 3423| [45] [夏彦たちは呆然と佇み、呟く。]
244: 3431| [47] [夏彦]
245: 3434| [45] [「……どうして、何度もこんな事が？」]
246: 3460| [47] [悠里]
247: 3463| [45] [「う、うーん、どうしてだろう……」]
248: 3489| [47] [悠里]
249: 3492| [45] [「ＷＸ粒子が蔓延している状況下で、わたしたちが何度もＢＣを使ったからかな？」]
250: 3518| [47] [悠里]
251: 3521| [45] [「情報エネルギーが残留しやすい環境だし……」]
252: 3529| [47] [夏彦]
253: 3532| [45] [「そうか……それだけならいいんだけど」]
254: 3558| [47] [サリュ]
255: 3561| [45] [「原因がわかれば、別にいい。今はそんな事より、やらなければならない事がある」]
256: 3569| [47] [サリュ]
257: 3572| [45] [「お喋りはいい加減切り上げて、先に行くべき」]
258: 3580| [47] [夏彦]
259: 3583| [45] [「そ、そうだな」]
260: 3588| [45] [確かにこんなところで立ち止まっているわけにはいかない。]
261: 3646| [45] [夏彦たちはアリス２号を手に、制御室に向かった。]
262: 3705| [45] [夏彦たちはそう言って、その部屋を後にした。]
