  0:   58| [55] [√After Chapter6]
 67:  858| [47] [渡瀬]
 68:  861| [45] [「だけど、少しはスピードは落ちるはずだ。そうなるとやはり、生存率が下がる」]
 69:  887| [47] [風見]
 70:  890| [45] [「……！」]
 71:  898| [47] [渡瀬]
 72:  901| [45] [「パイプに突入する奴の背には、この施設内の全員の命がのしかかってるんだ」]
 73:  909| [47] [渡瀬]
 74:  912| [45] [「だったら、少しでも成功率を高くするべきだろ？」]
 75:  920| [47] [渡瀬]
 76:  923| [45] [「だから、橘――」]
 77:  931| [47] [渡瀬]
 78:  934| [45] [「パイプには、オレが突入する」]
 79:  939| [45] [渡瀬ははっきりとそう言った。]
 80:  947| [47] [渡瀬]
 81:  950| [45] [「……これは命令だ。逆らう事は許さん」]
 82:  976| [47] [風見]
 83:  979| [45] [「隊長……」]
 84: 1002| [47] [風見]
 85: 1003| [45] [「……」]
 86: 1029| [47] [風見]
 87: 1032| [45] [「……逆らいます」]
 88: 1040| [47] [渡瀬]
 89: 1043| [45] [「おいおい、何言ってんだよ？　橘らしくもない」]
 90: 1069| [47] [風見]
 91: 1072| [45] [「でも……」]
 92: 1080| [47] [渡瀬]
 93: 1083| [45] [「オレは最初の頃、どうしようもなく無力で、お前に助けられてばかりだった」]
 94: 1091| [47] [渡瀬]
 95: 1094| [45] [「お前に認めてもらえればって、ずっと思ってたんだ」]
 96: 1102| [47] [渡瀬]
 97: 1105| [45] [「だから最後くらい、格好つけさせてくれよ」]
 98: 1128| [47] [風見]
 99: 1129| [45] [「……」]
100: 1134| [45] [風見は俯き、黙っていたが――]
101: 1160| [47] [風見]
102: 1163| [45] [「……はい」]
103: 1168| [45] [やがて諦めたように、うなずいた。]
104: 1173| [45] [渡瀬はそれで安堵し、そして言う。]
105: 1181| [47] [渡瀬]
106: 1184| [45] [「よし、それじゃ次は突入の準備だ！　防護服を着るのを手伝ってくれ」]
107: 1210| [47] [風見]
108: 1213| [45] [「えぇ！」]
109: 1253| [45] [渡瀬が防護服を着込む。]
110: 1258| [45] [風見が面体に、空気ボンベをセットする。]
111: 1263| [45] [そして面体とボンベを右脇に抱え、左手には斧を持ち、渡瀬は風見に言った。]
112: 1341| [47] [渡瀬]
113: 1344| [45] [「……よし、準備万端だな」]
114: 1352| [47] [渡瀬]
115: 1355| [45] [「オレはここから脱出して、助けを呼んでくる」]
116: 1363| [47] [渡瀬]
117: 1366| [45] [「お前たちを置いていくのは、やっぱ怖いが……待っていてくれ」]
118: 1385| [55] [√After Chapter6]
119: 1393| [45] [風見の眼が、渡瀬を見つめる。]
120: 1419| [47] [風見]
121: 1422| [45] [「……お待ちしております」]
122: 1427| [45] [その眼には、どこか寂しげな色が滲んでいた。]
123: 1432| [45] [渡瀬は笑みを返し、面体をかぶる。]
124: 1446| [47] [渡瀬]
125: 1449| [45] [「……行くぞ！」]
126: 1460| [45] [そして一声上げると、ハシゴを登り始めた。]
127: 1598| [45] [――排水パイプの上によじ登り、そして斧を構える。]
128: 1603| [45] [それを思い切り、パイプに振り下ろした。]
129: 1675| [45] [火花が瞬き、パイプに小さな穴が開く。]
130: 1680| [45] [パイプは硬く分厚く、一撃ではとても、人が入れる穴は開かない。]
131: 1688| [47] [渡瀬]
132: 1691| [45] [「――ぅおおおおおっ！」]
133: 1717| [45] [渡瀬は雄たけびを上げ、何度も斧を振り下ろした。]
134: 1743| [45] [一撃一撃に、渾身の力を込めて。]
135: 1769| [45] [必ず脱出するという意思を込めて。]
136: 1795| [45] [少しずつ穴が大きくなっていく。]
137: 1806| [45] [パイプから蒸気が噴出し、わずかに熱水が溢れる。]
138: 1817| [45] [だがそれはわずかなものだ。確かに水流は止まっている。]
139: 1922| [45] [そうして何度も何度も斧を振り下ろし――そしてついに、刃の部分が潰れてしまった。]
140: 1930| [47] [渡瀬]
141: 1933| [45] [「くっ！」]
142: 1938| [45] [だがもう充分だった。]
143: 1943| [45] [渡瀬が潜り込める大きさの穴が、そこに開いていた。]
144: 1951| [47] [渡瀬]
145: 1954| [45] [「……よし！」]
146: 2064| [45] [渡瀬はパイプから下を見下ろす。]
147: 2069| [45] [風見が心配そうにこちらを見上げているのが見えた。]
148: 2077| [47] [渡瀬]
149: 2080| [45] [「橘、パイプに穴が開いた！」]
150: 2088| [47] [渡瀬]
151: 2091| [45] [「オレは行く！　子供たちの事を頼むぞ！」]
152: 2096| [45] [そう言うと、下から声が返ってきた。]
153: 2104| [47] [風見]
154: 2107| [45] [「――隊長！」]
155: 2115| [47] [風見]
156: 2118| [45] [「必ず、戻ってきてくださいね！」]
157: 2168| [47] [風見]
158: 2171| [45] [「さっきの約束、きっと果たしてくださいね！」]
159: 2179| [47] [渡瀬]
160: 2182| [45] [「あぁ！」]
161: 2191| [47] [渡瀬]
162: 2194| [45] [「……あぁ！」]
163: 2248| [45] [渡瀬はうなずき、そして穴にもぐりこんだ。]
164: 2253| [45] [この施設の中に残された、最後の脱出口。]
165: 2258| [45] [熱水に満たされたパイプの中に。]
166: 2324| [45] [パイプの中は、闇に沈んでいた。]
167: 2329| [45] [熱が防護服越しに伝わってくる。]
168: 2334| [45] [この中を５００ｍ歩けば、鹿鳴湖に辿り着けるのだ。]
169: 2339| [47] [渡瀬]
170: 2340| [45] [（……行くか）]
171: 2389| [45] [――渡瀬は意を決し、歩き出した。]
172: 2394| [45] [皆を救うために、独り闇の中を――。]
