  0:   66| [55] [√Double Chapter4]
 42:  825| [45] [（ふぅ……ギリギリだったな）]
 43:  836| [47] [渡瀬]
 44:  837| [45] [（サリュが回りこんでくる前に、シェルターに戻らなければ……）]
 45:  843| [45] [渡瀬は足を引きずり、歩き出した。]
 46:  891| [45] [シェルターのある第５エリアには、Ｎエリアを経由していけばすぐだ。]
 47:  900| [45] [外周棟から内周棟に続く通路を駆け抜ける。]
 48:  909| [47] [渡瀬]
 49:  910| [45] [（くそ、足が痛む……！　間に合うか！？）]
 50:  922| [45] [渡瀬が痛みに耐え、ゲートを開けた時――]
 51:  978| [45] [その向こうに、人影が見えた。]
 52: 1001| [47] [渡瀬]
 53: 1004| [45] [「！！」]
 54: 1009| [45] [一瞬サリュかと思ったが、違う。]
 55: 1014| [45] [もう少し背の高い誰かが、薄闇の中を近づいてくる。]
 56: 1021| [45] [――それが誰か気づいた時、渡瀬は目を見開いた。]
 57: 1097| [47] [渡瀬]
 58: 1100| [45] [「か……風見……！？」]
 59: 1105| [45] [現れたのは、風見だった。]
 60: 1110| [45] [彼女は誰かを抱えている。]
 61: 1120| [45] [病院服のような服装と、生気のない肌。]
 62: 1125| [45] [――それは消失したはずの、被験体Ｎの遺体だった。]
 63: 1138| [47] [風見]
 64: 1141| [45] [「……隊長」]
 65: 1146| [45] [風見が渡瀬に気付き、呟く。]
 66: 1151| [45] [渡瀬はわけがわからず、混乱した。]
 67: 1159| [47] [渡瀬]
 68: 1162| [45] [「お……お前が、死体を、移動させていたのか……？」]
 69: 1170| [47] [風見]
 70: 1173| [45] [「はい……」]
 71: 1181| [47] [渡瀬]
 72: 1184| [45] [「なんのために！？」]
 73: 1192| [47] [風見]
 74: 1195| [45] [「この子が、私の妹だから……」]
 75: 1203| [47] [風見]
 76: 1206| [45] [「凪沙だから、ですよ……」]
 77: 1229| [47] [渡瀬]
 78: 1232| [45] [「……！！」]
 79: 1237| [45] [その言葉に、全身の肌が粟立った。]
 80: 1291| [45] [そう言えば初めて被験体Ｎを見た時も、彼女はそう言っていた。]
 81: 1333| [47] [渡瀬]
 82: 1336| [45] [「ま、待て、風見。その子は、被験体Ｎと言って――」]
 83: 1344| [47] [風見]
 84: 1347| [45] [「Ｎ……？　凪沙のイニシャルですね……」]
 85: 1355| [47] [渡瀬]
 86: 1358| [45] [「違う！　その子はラボの中で生まれた、コミュニケーターだ！」]
 87: 1366| [47] [渡瀬]
 88: 1369| [45] [「お前の妹は、もうずっと昔に――！！」]
 89: 1377| [47] [風見]
 90: 1380| [45] [「黙って」]
 91: 1385| [45] [風見の声が、渡瀬の言葉を遮った。]
 92: 1441| [45] [風見は被験体Ｎの死体を、そっと床に横たえた。]
 93: 1446| [45] [そして渡瀬に、ゆらりとにじり寄ってくる。]
 94: 1508| [47] [風見]
 95: 1511| [45] [「……あなたにそんな事を言う資格はないでしょう……？」]
 96: 1519| [47] [風見]
 97: 1522| [45] [「凪沙が死んだのは、きっとあなたのせいなんだから……！」]
 98: 1530| [47] [渡瀬]
 99: 1533| [45] [「なっ……！？」]
100: 1538| [45] [渡瀬にはむろん、９年前に死んだ凪沙の事については、なんの責任もない。]
101: 1543| [45] [なのに風見は、殺意のこもった眼で渡瀬を見ていた。]
102: 1569| [47] [風見]
103: 1572| [45] [「……どうしてこんな事になってしまったの？」]
104: 1598| [47] [風見]
105: 1601| [45] [「ねぇ、どうしてなのよ渡瀬」]
106: 1628| [47] [風見]
107: 1631| [45] [「どうして私が……あなたを殺さなければならないの……！？」]
108: 1636| [45] [風見の言葉が、意味を失っていく。]
109: 1641| [45] [渡瀬の体は震え出した。]
110: 1646| [47] [渡瀬]
111: 1647| [45] [（こ、これは……！）]
112: 1670| [47] [渡瀬]
113: 1671| [45] [（悪意に感染しているなんて、生易しいもんじゃない……！）]
114: 1676| [47] [渡瀬]
115: 1677| [45] [（風見は、もう……！）]
116: 1682| [45] [――心の平衡を、失っていた。]
