  0:   50| [55] [√Double Chapter3]
 58:  728| [45] [「なに言ってんだよ、バカ」]
 59:  733| [45] [夏彦はこらえきれず、悠里の言葉を遮った。]
 60:  759| [47] [悠里]
 61:  762| [45] [「ば……バカ！？」]
 62:  767| [45] [悠里が目を丸くする。]
 63:  772| [45] [無理もない。夏彦が悠里を罵倒するなど、初めての事だったのだから。]
 64:  777| [45] [しかし夏彦は、心を鬼にして続けた。]
 65:  785| [47] [夏彦]
 66:  788| [45] [「……悠里は知らないのか？　ましろがどれほど、君の事が好きだったか」]
 67:  796| [47] [夏彦]
 68:  799| [45] [「君の死を知って、どんなに胸を痛めたか」]
 69:  825| [47] [悠里]
 70:  828| [45] [「そんな……そんなのずっと昔の話だもん」]
 71:  836| [47] [悠里]
 72:  839| [45] [「『９年も前に死んだ』友達の事なんか、今さらどうでもいいはずだよ」]
 73:  865| [47] [悠里]
 74:  868| [45] [「それにましろんの方が、ずっとずっと素敵な子だし……」]
 75:  876| [47] [悠里]
 76:  879| [45] [「そんなましろんがわたしなんて、いつまでも大事に思ってくれてるわけないし……」]
 77:  887| [47] [悠里]
 78:  890| [45] [「だってましろんは可愛くて明るくて、男の子にもモテモテで――」]
 79:  898| [47] [夏彦]
 80:  901| [45] [「そういうことじゃないって、自分でもわかってるんだろ？」]
 81:  924| [47] [悠里]
 82:  925| [45] [「……」]
 83:  930| [45] [悠里がすねたように、口をとがらせる。]
 84:  935| [45] [それは９年分の会話だった。]
 85:  940| [45] [ＢＣではなく自分の声で、偽りではなく本音で、夏彦たちは話していた。]
 86:  997| [47] [夏彦]
 87: 1000| [45] [「……ましろはぼくを通じ、君とずっと接してきたんだ」]
 88: 1008| [47] [夏彦]
 89: 1011| [45] [「ましろにとって悠里は、『９年前に死んだ友達』なんかじゃないんだよ」]
 90: 1019| [47] [夏彦]
 91: 1022| [45] [「こいつは今でも君の事を、大切に思い続けている。君が生きてた事を知って、ましろが喜ばないわけがない」]
 92: 1030| [47] [夏彦]
 93: 1033| [45] [「ましろのために身を引くなんて、そんなこと言うのはやめてくれ……それはましろが一番嫌がることだと思う」]
 94: 1066| [47] [悠里]
 95: 1069| [45] [「……でも……」]
 96: 1074| [45] [悠里はなおも納得できない様子だった。]
 97: 1079| [45] [夏彦はため息混じりに言う。]
 98: 1087| [47] [夏彦]
 99: 1090| [45] [「……なぁ、悠里。『自分だけがガマンすればいい』って考えるの、もうやめにしないか？」]
100: 1116| [47] [悠里]
101: 1119| [45] [「え？」]
102: 1127| [47] [夏彦]
103: 1130| [45] [「ましろとの事だけじゃない。渡瀬との取引についてもそうだ」]
104: 1138| [47] [夏彦]
105: 1141| [45] [「９年間もこんなところに幽閉されて、それが終わると今度はＱの手に落ちて……悠里もそれでいいとは思ってないだろ？」]
106: 1149| [47] [夏彦]
107: 1152| [45] [「ぼくは悠里を、またそんな目に遭わせたくないよ。君を自由にしてやりたいんだ」]
108: 1157| [45] [夏彦が言うと、悠里は――ようやくかすかな微笑を浮かべた。]
109: 1183| [47] [悠里]
110: 1186| [45] [「……そうなればいいよね」]
111: 1194| [47] [悠里]
112: 1197| [45] [「外に出て、陽の光の下、自由に公園でも歩けたら……きっと楽しいよね」]
113: 1223| [47] [悠里]
114: 1226| [45] [「ひこりんとましろんとサリュちゃんと博士と、みんなでどこかに遊びにいったりさ」]
115: 1234| [47] [夏彦]
116: 1237| [45] [「じゃあ――」]
117: 1242| [45] [夏彦がそう言いかけた時、悠里がそれを遮った。]
118: 1268| [47] [悠里]
119: 1271| [45] [「でも、ダメなの」]
120: 1279| [47] [悠里]
121: 1282| [45] [「ましろんとの関係を考えに入れなくても、やっぱりわたしはもう、ひこりんたちとは一緒にはいられない」]
122: 1290| [47] [夏彦]
123: 1293| [45] [「なっ……どうしてだ？」]
124: 1319| [47] [悠里]
125: 1322| [45] [「被験体だから。ラボに目をつけられているからだよ」]
126: 1345| [47] [夏彦]
127: 1348| [45] [「……！」]
128: 1374| [47] [悠里]
129: 1377| [45] [「ひこりんは知らないんだよ、ラボの怖さを」]
130: 1385| [47] [悠里]
131: 1388| [45] [「人を何年も幽閉し続けるような施設だよ？　警察権力だって及ばないかもしれないんだよ」]
132: 1414| [47] [悠里]
133: 1417| [45] [「ひこりん個人がラボに立ち向かっても、勝てるわけがないの。組織に対抗できるのは、組織だけ……」]
134: 1443| [47] [悠里]
135: 1446| [45] [「だから、わたしはね……ここを出るとしたら結局、Ｑに保護してもらうしかないの」]
136: 1451| [45] [悲しげに言う悠里に、夏彦は何も言えなかった。]
137: 1456| [45] [悠里が頑なだった理由がわかった。彼女は夏彦とましろを巻き込みたくないのだ。]
138: 1461| [47] [夏彦]
139: 1462| [45] [（だけど、結局それは……悠里１人が我慢するってことじゃないか！）]
140: 1467| [45] [夏彦がそう思った時――不意にシェルターの外で、物音がした。]
141: 1501| [47] [悠里]
142: 1504| [45] [「！？」]
143: 1512| [47] [夏彦]
144: 1515| [45] [「誰だ！？」]
145: 1529| [47] [渡瀬]
146: 1532| [45] [「俺だ、開けてくれ」]
147: 1539| [45] [渡瀬だった。夏彦は安堵し、扉の脇のボタンにパスワードを打ち込む。]
148: 1572| [45] [するとすぐに鉄扉を開け、渡瀬が現れた。]
149: 1611| [47] [渡瀬]
150: 1614| [45] [「ほらよ、連れて来たぜ」]
151: 1619| [45] [渡瀬の脇には、ぐったりした宇喜多が抱えられていた。]
152: 1627| [47] [夏彦]
153: 1630| [45] [「おじさん！」]
154: 1656| [47] [渡瀬]
155: 1659| [45] [「安心しろ、失神してるだけだ」]
156: 1664| [45] [渡瀬は宇喜多を床に横たえて言った。]
157: 1669| [45] [見れば確かに、宇喜多は傷１つ負っていない。]
158: 1674| [45] [どうやって捕らえたかはわからないが――]
159: 1679| [47] [夏彦]
160: 1680| [45] [（銃を持ってる人を、無傷で捕らえるのは、楽じゃなかったんじゃないのか……？）]
161: 1706| [47] [渡瀬]
162: 1709| [45] [「まぁこれで、俺のスタンスがわかってもらえただろう」]
163: 1717| [47] [夏彦]
164: 1720| [45] [「……渡瀬」]
165: 1725| [45] [渡瀬は、悠里との約束を守ったのだ。]
166: 1730| [45] [『皆を無事に脱出させる』]
167: 1735| [45] [その過程においても、誰かを傷つけないよう努めているらしい。]
168: 1740| [47] [夏彦]
169: 1741| [45] [（こいつ……律儀というか、なんというか……）]
170: 1746| [45] [そんな夏彦の気持ちを代弁するように、悠里が言った。]
171: 1773| [47] [悠里]
172: 1776| [45] [「あの、隊長さん……約束を守ってくれて、ありがとうございます」]
173: 1808| [47] [渡瀬]
174: 1811| [45] [「……ふん」]
175: 1816| [45] [渡瀬は居心地悪そうに、鼻を鳴らしただけだった。]
176: 1842| [47] [渡瀬]
177: 1845| [45] [「……それより、やるならさっさとやってくれよ。例の、悪意の消去ってやつ」]
178: 1853| [47] [渡瀬]
179: 1856| [45] [「間違いなくおっさんの頭の中には、例の怪物がいるぜ」]
180: 1882| [47] [渡瀬]
181: 1885| [45] [「失神から目覚めたら、多分また暴れ出す。そうなると面倒だ」]
182: 1893| [47] [夏彦]
183: 1896| [45] [「あ、ああ」]
184: 1901| [45] [宇喜多の狂乱ぶりは、夏彦も目の当たりにしている。]
185: 1906| [45] [悪意に感染している事は、間違いないだろう。]
186: 1964| [47] [夏彦]
187: 1965| [45] [（だけど、もう記憶を全て吹き飛ばしたりはしない……！）]
188: 1970| [45] [夏彦はそう決めていた。]
189: 1975| [45] [だから渡瀬の時と同じ手法で、宇喜多の悪意『のみ』を消去しようと。]
190: 2050| [47] [夏彦]
191: 2053| [45] [「……よし、悠里。じゃあ今度は最初から、『花の香りがする記憶』だけを検索して修復しよう」]
192: 2061| [47] [夏彦]
193: 2064| [45] [「そしてその上で、被験体Ｎの魂を消去するんだ」]
194: 2090| [47] [悠里]
195: 2093| [45] [「えっ、それでいいの？　隊長さんの時とやり方が違うみたいだけど……」]
196: 2101| [47] [夏彦]
197: 2104| [45] [「他人の記憶を読むのは、最小限にしたいんだ。おじさんだって勝手に心を覗かれたら、嫌な気持ちになるはずだからさ」]
198: 2109| [45] [それは先ほど、夏彦が自分に戒めた事だった。]
199: 2133| [45] [だがその答えに渡瀬は――]
200: 2141| [47] [渡瀬]
201: 2144| [45] [「……なるほどな。能力の濫用を、自分で戒めているってわけか」]
202: 2176| [47] [渡瀬]
203: 2179| [45] [「その意思自体はいい事だが……俺はそれは、危険だと思うぞ」]
204: 2205| [47] [夏彦]
205: 2208| [45] [「危険？　なぜだ？」]
206: 2234| [47] [渡瀬]
207: 2237| [45] [「ただ悪意を消去すれば、この人が安全になるとは限らないだろ？」]
208: 2245| [47] [夏彦]
209: 2248| [45] [「何？　おじさんはお前の仲間じゃないか。それを信用してないのか？」]
210: 2274| [47] [渡瀬]
211: 2277| [45] [「そういう事を言ってるんじゃない。ただ俺にはおっさんがどういう人間なのか、正直わからない部分が多いんだ」]
212: 2285| [47] [渡瀬]
213: 2288| [45] [「俺が言うのもなんだが、おっさんの行動は怪しい点が多い。悠里を縛り上げたりもしたしな」]
214: 2296| [47] [渡瀬]
215: 2299| [45] [「念のため彼がどんな思惑に従って動いていたか、確認すべきじゃないのか？」]
216: 2307| [47] [夏彦]
217: 2310| [45] [「む……」]
218: 2315| [45] [コミュニケーターではない渡瀬が、そんな事を言い出したのは少し意外だった。]
219: 2320| [45] [だがその意見を後押しするように、悠里も言う。]
220: 2346| [47] [悠里]
221: 2349| [45] [「……ひこりん、気が咎めるのはわかるけど、ここはちゃんと宇喜多さんの過去を確認すべきなんじゃないかな？」]
222: 2357| [47] [夏彦]
223: 2360| [45] [「え？」]
224: 2386| [47] [悠里]
225: 2389| [45] [「改竄された記憶を修復するなら、宇喜多さんをなるべく深く理解してなきゃダメな気がするよ」]
226: 2397| [47] [悠里]
227: 2400| [45] [「そうしなきゃ修復した記憶が、ちゃんと正しく直っているか確認しようもないしさ……」]
228: 2408| [47] [夏彦]
229: 2411| [45] [「……確かにな」]
230: 2416| [45] [渡瀬の言う事も悠里の言う事も、正論だった。]
231: 2421| [45] [自分の能力を危険視するのは大事だが、今はその時じゃないかもしれない。]
232: 2472| [45] [渡瀬と悠里の言う通りにするべきだろうか。]
233: 2477| [47] [夏彦]
234: 2478| [45] [（……ぼくの双肩には、全員の命がかかっている。万が一にも悪意の消去に失敗するわけにはいかないな……）]
235: 2484| [47] [夏彦]
236: 2485| [45] [（手順はこうだ……）]
237: 2490| [47] [夏彦]
238: 2491| [45] [（まずおじさんの被験体Ｎが改竄した、おじさんの悪意の源泉になっている記憶を修復する）]
239: 2496| [47] [夏彦]
240: 2497| [45] [（その後で、被験体Ｎの『魂』を消去するんだ）]
241: 2558| [47] [夏彦]
242: 2561| [45] [「……悠里、おじさんの悪意を消去するためには、どんな条件で『記憶検索』をすればいいと思う？」]
243: 2587| [47] [悠里]
244: 2590| [45] [「そうだね……まず宇喜多さんの意思を知るために、『今回のテロを起こした動機』を、時系列に沿って今日まで見て……」]
245: 2616| [47] [悠里]
246: 2619| [45] [「その上で『花の香りがする記憶』を探して、修復すればいいと思う」]
247: 2673| [47] [夏彦]
248: 2676| [45] [「なるほど。おじさんがどういうつもりで行動していたのかわからなければ、修復しようがないもんな」]
249: 2681| [45] [夏彦の双肩には、全員の命がかかっている。万が一にも悪意の消去に失敗するわけにはいかない。]
250: 2739| [45] [ではどれだけ詳細に確認するべきだろうか？]
251: 2744| [45] [宇喜多の記憶を詳細に見るべきか、それとも軽く確認するにとどめるか……。]
252: 2749| [47] [夏彦]
253: 2750| [45] [（軽く見るだけに留めたいところだけど……）]
254: 2834| [45] [一瞬そう思ったが、夏彦はその考えを改めた。]
255: 2839| [47] [夏彦]
256: 2840| [45] [（……いや、やっぱり詳しく知っておきたい）]
257: 2845| [47] [夏彦]
258: 2846| [45] [（真面目そうなおじさんが、テロなんかに手を染めた理由を……）]
259: 2851| [45] [夏彦は宇喜多の記憶を、詳しく見ていく事にした。]
260: 2860| [45] [そう、今はあまり余計な事に気を取られている場合じゃない。]
261: 2865| [45] [夏彦はなによりもまず、脱出を優先する事にした。]
262: 2873| [47] [夏彦]
263: 2876| [45] [「……よし。それじゃおじさんの記憶に潜ろう……！」]
264: 2899| [45] [固唾を呑む夏彦の手を、悠里がそっと握った。]
265: 2925| [47] [悠里]
266: 2928| [45] [「ひこりん、わたしもついてるから……」]
267: 2952| [45] [夏彦は彼女の言葉にうなずいて、宇喜多に歩み寄り――]
268: 3012| [45] [センシズシンパシーを、発動した。]
269: 3283| [85] [悪意に汚染された記憶が浄化されました]
270: 3641| [85] [悪意に汚染された記憶が浄化されました]
