  0:   44| [55] [√Double Chapter 4]
175: 2393| [45] [And with that thought in mind, Natsuhiko declared to Ena.]
176: 2401| [47] [Natsuhiko]
177: 2404| [45] ["Understood... If you insist, I shall go ahead and peek through your memory, Professor."]
178: 2412| [47] [Natsuhiko]
179: 2415| [45] ["Please allow me to experience your life."]
180: 2420| [45] [And as Natsuhiko said that, Yuuri nodded beside him.]
181: 2447| [47] [Yuuri]
182: 2450| [45] ["Please allow me to do so as well. I want to believe you from the bottom of my heart, Professor..."]
183: 2455| [45] [Those words brought a gentle smile to the teacher's face.]
184: 2487| [47] [Ena]
185: 2490| [45] ["... Thanks, you two."]
186: 2516| [47] [Ena]
187: 2519| [45] ["I'll open my heart for real this time... And remember, what you see in my head is the truth of this country."]
188: 2524| [45] [And as Ena gave them that veiled warning, the kids walked up to her--]
189: 2536| [47] [Ena]
190: 2539| [45] ["Don't panic. I'm probably not infected. But I still want you to check my mind just in case."]
191: 2547| [47] [Natsuhiko]
192: 2550| [45] ["Just in case...?"]
193: 2576| [47] [Ena]
194: 2579| [45] ["Yes. Besides, doesn't it bother you kids how you don't know my true identity?"]
195: 2587| [47] [Natsuhiko]
196: 2590| [45] ["...!"]
197: 2595| [45] [Her true identity did indeed bother him.]
198: 2600| [45] [Ena said she was a member of something that was like a police, so it probably had something to do with that--]
199: 2651| [47] [Natsuhiko]
200: 2652| [45] [(What do I do...? How should I go about doing memory access this time around?)]
201: 2657| [45] [For now, what he needed to confirm was "Ena's true identity" and "what motivated her to mobilize in LABO today".]
202: 2662| [45] [As well as "whether or not she was infected with malice".]
203: 2667| [47] [Natsuhiko]
204: 2668| [45] [(Should I look in detail, or just do a quick check...?)]
205: 2673| [47] [Natsuhiko]
206: 2674| [45] [(I get the feeling I should just do a quick check, but...)]
207: 2758| [45] [That's what he thought for a second, but then another thought suddenly welled up in his gut.]
208: 2763| [47] [Natsuhiko]
209: 2764| [45] [(... No... I want to know about Prof. Tsubakiyama in detail.)]
210: 2769| [47] [Natsuhiko]
211: 2770| [45] [(There are too many mysteries about her, and besides...)]
212: 2775| [45] [He wanted to know more about who Ena was inside.]
213: 2783| [47] [Natsuhiko]
214: 2786| [45] ["... Understood. Allow me to peek into your memories, Professor."]
215: 2794| [47] [Natsuhiko]
216: 2797| [45] ["But it's not like I'm peeking because I doubt you or anything."]
217: 2824| [47] [Yuuri]
218: 2827| [45] ["Th-that's right. It's just so we can believe you from the bottoms of our hearts."]
219: 2832| [45] [Ena smiled at Natsuhiko's and Yuuri's words.]
220: 2864| [47] [Ena]
221: 2867| [45] ["... Thanks, you two."]
222: 2893| [47] [Ena]
223: 2896| [45] ["I'll open my heart for real this time... And remember, what you see in my head is the truth of this country."]
224: 2901| [45] [And as Ena gave them that veiled warning, the kids walked up to her--]
225: 2910| [47] [Natsuhiko]
226: 2911| [45] [(... Well, there's only a low probability of malice infection... so yeah, let's just do a quick check.)]
227: 2916| [45] [Natsuhiko focused on Ena and answered.]
228: 2924| [47] [Natsuhiko]
229: 2927| [45] ["... Okay. Allow me to just make a quick check."]
230: 2953| [47] [Ena]
231: 2956| [45] ["That's fine. It's better to have safety nets rather than rely on unconditional trust alone."]
232: 2963| [45] [And as Ena said that with a smile, the kids walked up to her--]
233: 3021| [45] [--and activated Senses Sympathy.]
