  0:   93| [55] [√Before Chapter 2]
106: 2115| [45] [Natsuhiko was somewhat fond of having a female teacher this close to his own age.]
107: 2120| [45] [And so in a rare display of good will, Natsuhiko gave reluctant words of encouragement.]
108: 2139| [47] [Natsuhiko]
109: 2142| [45] ["I... I think that's commendable. I heard there aren't that many people striving to become parapsychology teachers."]
110: 2168| [47] [Ena]
111: 2171| [45] ["Heheh, thanks."]
112: 2179| [47] [Mashiro]
113: 2182| [45] ["But what gave you the motivation, Ms. Ena?"]
114: 2208| [47] [Mashiro]
115: 2211| [45] ["I heard that there were a lot of people who hated BC in your generation."]
116: 2237| [47] [Ena]
117: 2240| [45] ["Well, Ms. Toba. It's because I believe my efforts will be crucial to the society of tomorrow."]
118: 2263| [45] [Ena's face suddenly turned serious at that point in the conversation.]
119: 2271| [47] [Ena]
120: 2274| [45] ["Interpersonal relations are going through a huge turnabout. And as a result, I'm sure society will too."]
121: 2315| [47] [Ena]
122: 2318| [45] ["Currently, every nation is striving to research BC and protect Communicators.%NAfter all, everyone's waiting to see what possibilities you guys will bring."]
123: 2326| [47] [Natsuhiko]
124: 2329| [45] ["Possibilities...?"]
125: 2355| [47] [Ena]
126: 2358| [45] ["For example, telepathy allows for telepaths to directly convey 'emotions' to their targets, doesn't it?"]
127: 2366| [47] [Ena]
128: 2369| [45] ["That ability is expected to have practical applications for psychological treatments."]
129: 2395| [47] [Ena]
130: 2398| [45] ["For example, if you sent a target patient a lot of 'cheerful emotions', you could perhaps eliminate the negative emotions that are causing their psychological disorder."]
131: 2406| [47] [Natsuhiko]
132: 2409| [45] ["I see. That does sound like a good use case scenario."]
133: 2435| [47] [Mashiro]
134: 2438| [45] ["Do you think maybe even our school could produce that sort of Newtype therapist?"]
135: 2464| [47] [Ena]
136: 2467| [45] ["Of course. But on the other hand, BC is dangerous if handled improperly..."]
137: 2508| [47] [Ena]
138: 2511| [45] ["The history of BC is still mostly unwritten. Nobody knows for sure whether it'll be a benevolent art or a malevolent one."]
139: 2519| [47] [Ena]
140: 2522| [45] ["But since it's here to stay, I want to help guide the young Communicators towards making it a benevolent one."]
141: 2548| [47] [Ena]
142: 2551| [45] ["And that's why I pursued my career."]
143: 2556| [45] [Ena was usually playful, but here, she spoke with a serious tone of voice.]
144: 2582| [47] [Mashiro]
145: 2585| [45] ["Ms. Ena... that's so cool! I respect you even more now!"]
146: 2611| [47] [Ena]
147: 2614| [45] ["Heheh, and respect is the best thing you can ever give to a teacher."]
148: 2637| [45] [As Ena spoke, she glanced at Natsuhiko.]
149: 2663| [47] [Ena]
150: 2666| [45] ["So, Mr. Tenkawa. That's why I want all of my students to have a correct understanding of BC."]
151: 2674| [47] [Natsuhiko]
152: 2677| [45] ["Y-yes, Professor."]
153: 2685| [47] [Ena]
154: 2688| [45] ["Today's field trip, as well as all the usual practice drills, are all part of the curriculum to achieve that."]
155: 2714| [47] [Ena]
156: 2717| [45] ["You mustn't hate BC until you have complete understanding of it, okay?"]
157: 2725| [47] [Natsuhiko]
158: 2728| [45] ["I see... Okay. I guess I'll give it a shot."]
159: 2754| [47] [Ena]
160: 2757| [45] ["Good. That's all I ask for now."]
161: 2762| [45] [And with that, Ena turned back.]
162: 2788| [47] [Ena]
163: 2791| [45] ["Okay, I'll go speak with that staff member one last time. See you tomorrow at school."]
164: 2799| [47] [Natsuhiko]
165: 2802| [45] ["Okay, see you tomorrow."]
166: 2828| [47] [Mashiro]
167: 2831| [45] ["Goodbye, Ms. Ena--"]
168: 2857| [45] [And with that exchange of farewells, they parted ways with Ena.]
169: 2902| [45] [And once Ena was out of earshot, Mashiro accosted Natsuhiko with a mischievous smile.]
170: 2910| [47] [Mashiro]
171: 2913| [45] ["Good grief, Natsuhiko, you really suck up to Ms. Ena, huh?"]
172: 2921| [47] [Natsuhiko]
173: 2924| [45] ["Ugh... Is that what it looked like?"]
174: 2932| [47] [Mashiro]
175: 2935| [45] ["Well yeah, Mr. 'I'll give it a shot'. It's not like you're actually going to even try~"]
176: 2987| [45] [Bullseye.]
177: 2992| [45] [He himself had forgotten in the heat of the moment, but Natsuhiko staunchly hated BC.]
178: 2997| [45] [His classmates were mastering telepathy one by one, but no matter how much time had passed, Natsuhiko remained at Ability Level 0.]
179: 3002| [45] [He would completely lose motivation during parapsychology lessons. Even now, when Ena was the parapsychology teacher.]
180: 3021| [47] [Natsuhiko]
181: 3024| [45] ["... But still, it would probably hurt her if I answered honestly."]
182: 3050| [47] [Mashiro]
183: 3053| [45] ["True, true. Ms. Ena really loves BC, after all."]
184: 3061| [47] [Natsuhiko]
185: 3064| [45] ["No, it's not just that. I mean she said 'BC is dangerous if handled improperly', too."]
186: 3072| [47] [Natsuhiko]
187: 3075| [45] ["So I wonder if she's had a bad experience relating to BC in the past... I mean, I'm sure that's why she was talking so seriously."]
188: 3101| [47] [Mashiro]
189: 3104| [45] ["Mmm, you really must be staring at her to catch something like that..."]
190: 3109| [45] [Right as Mashiro said that-- a voice suddenly came up from behind.]
191: 3118| [47] [???]
192: 3121| [45] ["Do you two agree?"]
193: 3147| [47] [Natsuhiko]
194: 3150| [45] ["Waaah!"]
195: 3196| [45] [They turn around in surprise to see Salyu standing there behind them.]
196: 3238| [47] [Mashiro]
197: 3241| [45] ["S-Salyu? What's this all of a sudden?"]
198: 3249| [47] [Natsuhiko]
199: 3252| [45] ["Do we agree about what?"]
200: 3260| [47] [Salyu]
201: 3263| [45] ["Do you agree 'BC is dangerous if handled improperly'?"]
202: 3268| [45] [That was the first time Salyu was the one to initiate conversation.]
203: 3273| [45] [Natsuhiko answered, somewhat surprised.]
204: 3281| [47] [Natsuhiko]
205: 3284| [45] ["No... well, that's what they used to say in the past."]
206: 3310| [47] [Mashiro]
207: 3313| [45] ["Was it different in France?"]
208: 3339| [47] [Salyu]
209: 3342| [45] ["Don't know..."]
210: 3350| [47] [Natsuhiko]
211: 3353| [45] ["Uh... what do you mean you don't know? What are you trying to say?"]
212: 3379| [47] [Salyu]
213: 3382| [45] ["Nothing, just wanted to hear your opinion."]
214: 3408| [47] [Salyu]
215: 3411| [45] ["I'm done. Bye."]
216: 3416| [45] [And with that, Salyu promptly tried to leave.]
217: 3424| [47] [Natsuhiko]
218: 3427| [45] ["Huh? H-hey..."]
219: 3453| [47] [Mashiro]
220: 3456| [45] ["H-hang on a second, Salyu!"]
221: 3482| [47] [Salyu]
222: 3485| [45] ["What?"]
223: 3511| [47] [Mashiro]
224: 3514| [45] ["Since we're all out here anyway, why not go home together? A bus'll be here any moment now to take us to the residential area--"]
225: 3540| [47] [Salyu]
226: 3543| [45] ["No thanks. I have somewhere to go."]
227: 3601| [45] [Salyu turned down Mashiro's offer and walked away.]
228: 3606| [45] [Leaving just the two of them behind.]
229: 3630| [47] [Natsuhiko]
230: 3633| [45] ["... What was that about?"]
231: 3659| [47] [Mashiro]
232: 3662| [45] ["H-hmm... She sure is a girl full of mysteries, huh."]
233: 3667| [45] [After a moment of confusion, they headed to the bus stop, still at a loss to explain what happened.]
