  0:   51| [55] [√Double Chapter 6]
 72:  983| [45] [Watase laughed dejectedly at those words.]
 73: 1018| [47] [Watase]
 74: 1021| [45] ["... I knew you'd say that."]
 75: 1029| [47] [Watase]
 76: 1032| [45] ["But just so you know, Natsuhiko. I really can't pull back this time."]
 77: 1040| [47] [Watase]
 78: 1043| [45] ["Something's gotta be done. And someone's gotta do it. Or nothing will ever change."]
 79: 1062| [45] [His face was full of conviction.]
 80: 1067| [45] [Q may have been a terrorist organization, but it did conduct its actions with a just cause.]
 81: 1072| [45] [Watase chose to stick to those intentions even if it meant making enemies with Natsuhiko.]
 82: 1077| [45] [But that dedication saddened Natsuhiko severely.]
 83: 1082| [45] [He thought he had finally become allies with Watase, but it seemed they had a fundamental, irreconcilable difference at their cores.]
 84: 1117| [47] [Natsuhiko]
 85: 1120| [45] ["But Watase... I really can't back down this time either. Even if you threaten me with a gun..."]
 86: 1155| [47] [Watase]
 87: 1158| [45] ["... I see... Of course..."]
 88: 1166| [47] [Watase]
 89: 1169| [45] ["Then you leave me with no choice... If nothing will convince you to accept this deal...!"]
 90: 1174| [45] [A bitter smile formed on Watase's face.]
 91: 1179| [45] [Then he'll shoot!? As soon as Natsuhiko considered that thought--]
 92: 1184| [45] [Watase said something completely unexpected.]
 93: 1192| [47] [Watase]
 94: 1195| [45] ["Then erase my memories, Natsuhiko."]
 95: 1200| [45] [Natsuhiko doubted his ears.]
 96: 1235| [47] [Natsuhiko]
 97: 1238| [45] ["Wh... what did you just say?"]
 98: 1273| [47] [Watase]
 99: 1276| [45] ["I said erase all of my memories. The same way you did to protect Mashiro from me."]
100: 1311| [47] [Natsuhiko]
101: 1314| [45] ["No... Don't be stupid, Watase!"]
102: 1322| [47] [Natsuhiko]
103: 1325| [45] ["I've already erased your memories so many times! Your brain's surely sustained enough damage as it is!"]
104: 1333| [47] [Natsuhiko]
105: 1336| [45] ["If I erase all your memories again-- It could seriously spell death for you this time, you know!?"]
106: 1344| [47] [Natsuhiko]
107: 1347| [45] ["So how can you even suggest that...!?"]
108: 1382| [47] [Watase]
109: 1385| [45] ["Don't you get it, Natsuhiko...? My will and yours are mutually incompatible."]
110: 1393| [47] [Watase]
111: 1396| [45] ["If I don't take Yuuri with me, I can't complete my mission. But my will shall never change as long as I am me."]
112: 1404| [47] [Watase]
113: 1407| [45] ["So if that conflicts with your will, then just erase my will with your own hands."]
114: 1415| [47] [Watase]
115: 1418| [45] ["And then you two will be free."]
116: 1453| [47] [Natsuhiko]
117: 1456| [45] ["...!"]
118: 1461| [45] [Once he heard those words, Natsuhiko finally understood Watase's sentiment.]
119: 1514| [45] [Watase had put his life on the line to save others, yet his own act of terrorism created several victims.]
120: 1566| [45] [His longtime coworkers, Prof. Tsubakiyama's superiors, and high-ranking LABO researchers...]
121: 1618| [45] [He'd failed to save Nagisa too.]
122: 1623| [45] [There was no turning back for Watase.]
123: 1687| [45] [After dabbling in terrorism just once, he probably felt the only way to atone for his crimes was to pass judgment on the true evil with his own hands.]
124: 1692| [45] [But--]
125: 1727| [47] [Natsuhiko]
126: 1730| [45] ["Watase... is there really no other way...!?"]
127: 1765| [47] [Watase]
128: 1768| [45] ["Maybe for you, there is... but at the very least, this is the route I chose."]
129: 1776| [47] [Watase]
130: 1779| [45] ["It's something I must do to fulfill my mission, even if it means staining my hands in sin, or turning my back to those precious to me."]
131: 1784| [45] [Natsuhiko's heart throbbed in pain to hear Watase's bitter voice.]
132: 1789| [45] [It almost seemed as if Watase were pointing the gun at himself.]
133: 1797| [47] [Watase]
134: 1800| [45] ["... So you need to choose too, Natsuhiko."]
135: 1808| [47] [Watase]
136: 1811| [45] ["This is the final choice. Whose opinion takes precedence here-- yours, or mine?"]
137: 1865| [47] [Watase]
138: 1868| [45] ["Whose side is justice on-- yours... or mine...!?"]
139: 1902| [47] [Natsuhiko]
140: 1905| [45] ["...!"]
141: 2041| [45] [The choice lay with Natsuhiko.]
142: 2069| [45] [And there was only one chance to choose.]
143: 2097| [47] [Natsuhiko]
144: 2098| [45] [(... This choice will determine the future.)]
145: 2126| [47] [Natsuhiko]
146: 2127| [45] [(And my fate, Watase's fate, and Yuuri's fate as well...!)]
147: 2276| [47] [Watase]
148: 2279| [45] ["So Natsuhiko. This is the final choice..."]
149: 2287| [47] [Watase]
150: 2290| [45] ["Choose. Whose opinion takes precedence here-- yours, or mine?"]
151: 2324| [47] [Watase]
152: 2327| [45] ["Whose side is justice on-- yours... or mine...!?"]
153: 2362| [47] [Natsuhiko]
154: 2365| [45] ["...!"]
155: 2370| [45] [--Watase's face was full of conviction.]
156: 2375| [45] [Q may have been a terrorist organization, but it did conduct its actions with a just cause.]
157: 2380| [45] [Watase chose to stick to those intentions even if it meant making enemies with Natsuhiko.]
158: 2385| [47] [Natsuhiko]
159: 2386| [45] [(But... Watase's not simply sticking to his mission heartlessly...)]
160: 2391| [45] [If Natsuhiko merely willed it, Watase's memories would disappear in an instant.]
161: 2396| [45] [And yet Watase didn't just attack Natsuhiko by surprise, meaning--]
162: 2447| [47] [Natsuhiko]
163: 2448| [45] [(Watase really wants to leave the choice to me...!?)]
164: 2584| [45] [The choice lay with Natsuhiko.]
165: 2612| [45] [And there was only one chance to choose.]
166: 2640| [47] [Natsuhiko]
167: 2641| [45] [(... This choice will determine the future.)]
168: 2669| [47] [Natsuhiko]
169: 2670| [45] [(And my fate, Watase's fate, and Yuuri's fate as well...!)]
