  0:   77| [55] [√Before Chapter 3]
106: 2798| [47] [Salyu]
107: 2801| [45] ["... Um, Mashiro?"]
108: 2827| [47] [Mashiro]
109: 2830| [45] ["Hmm? What is it?"]
110: 2856| [47] [Salyu]
111: 2859| [45] ["Is there... more of this?"]
112: 2867| [47] [Natsuhiko]
113: 2870| [45] ["Y-you sure can eat, Salyu! One serving was plenty of food already."]
114: 2896| [47] [Mashiro]
115: 2899| [45] ["I did make another helping of beef since I thought Natsuhiko would want more, but..."]
116: 2925| [47] [Salyu]
117: 2928| [45] ["...!"]
118: 2951| [45] [Salyu glanced at Natsuhiko with pleading eyes.]
119: 2959| [47] [Natsuhiko]
120: 2962| [45] ["--Mashiro, give that beef to Salyu for me."]
121: 3004| [47] [Mashiro]
122: 3007| [45] ["You sure?"]
123: 3015| [47] [Natsuhiko]
124: 3018| [45] ["Well, of course. I'm not hesitant at all seeing Salyu eat like that."]
125: 3060| [47] [Salyu]
126: 3063| [45] ["... Thank you."]
127: 3089| [47] [Mashiro]
128: 3092| [45] ["Awrighty! Here it comes! Hold on a sec!"]
129: 3138| [45] [Mashiro gleefully headed to the kitchen.]
130: 3189| [45] [Salyu ate her second helping of beef more slowly, making sure to savor each bite.]
131: 3195| [45] [And eventually, she finished eating that helping as well--]
