  0:   92| [55] [√Double Chapter 3]
113: 1118| [47] [Watase]
114: 1121| [45] ["Wh... what!?"]
115: 1126| [45] [Watase was astonished.]
116: 1173| [47] [Watase]
117: 1174| [45] [(Wh-what's going on!? Shouldn't members of the security department know all about Natsuhiko and Yuuri!?)]
118: 1179| [47] [Watase]
119: 1180| [45] [(Are LABO and the security department not on the same page!?)]
120: 1185| [47] [Watase]
121: 1186| [45] [(No, that can't be! They'd never screw up like that! Wait, then in that case...)]
122: 1191| [47] [Watase]
123: 1192| [45] [(Just who in the world -is- Teach!?)]
124: 1201| [45] [Watase was about to ask her for more details,]
125: 1257| [45] [but at that moment, he heard a sound behind him.]
126: 1277| [47] [Watase]
127: 1278| [45] [(!?)]
128: 1326| [45] [He turned around in surprise-- and saw Salyu running at him from the other end of the hallway.]
129: 1334| [47] [Salyu]
130: 1337| [45] ["Shah!!"]
131: 1447| [47] [Watase]
132: 1450| [45] ["Gagh!!"]
133: 1473| [45] [By the time he noticed her, it was too late.]
134: 1478| [45] [Salyu's jump kick nailed Watase right in the chin.]
135: 1532| [45] [Thoughts raced through Watase's head as he fell to the floor.]
136: 1537| [47] [Watase]
137: 1538| [45] [(Why does this girl always have to show up at the worst possible times...!?)]
138: 1543| [45] [Though he felt close to fainting, he could still make out Salyu's and Ena's voices.]
139: 1695| [47] [Salyu]
140: 1698| [45] ["Ena. What are you doing with that gun? Are you trying to shoot this man?"]
141: 1706| [47] [Salyu]
142: 1709| [45] ["Then just shoot him already."]
143: 1735| [47] [Ena]
144: 1738| [45] ["Wh-what are you even saying, Ms. Sannomiya!?"]
145: 1743| [45] [He could hear their voices growing louder.]
146: 1748| [45] [But his concussion rendered him unable to put any strength in his hands or feet, meaning he couldn't get up.]
147: 1774| [47] [Salyu]
148: 1777| [45] ["This man shot Natsuhiko. He also tried to blow up the nuclear reactor and destroy the city. Vicious crimes not easily forgiven."]
149: 1803| [47] [Ena]
150: 1806| [45] ["Wh-what do you plan to do to Captain Kasasagi!?"]
151: 1814| [47] [Salyu]
152: 1817| [45] ["Kill him."]
153: 1843| [47] [Ena]
154: 1846| [45] ["'Kill him'--!?"]
155: 1872| [47] [Salyu]
156: 1875| [45] ["I don't really want to kill him either, but I have to do it to protect everyone."]
157: 1901| [47] [Ena]
158: 1904| [45] ["N-no, don't do it, Ms. Sannomiya!"]
159: 1930| [47] [Salyu]
160: 1933| [45] ["... Why are you stopping me?"]
161: 1959| [47] [Ena]
162: 1962| [45] ["'Why'--!?"]
163: 1988| [47] [Salyu]
164: 1991| [45] ["You're acting strange. You're still with this man even after I warned you."]
165: 1999| [47] [Salyu]
166: 2002| [45] ["You won't open your heart to us. Furthermore, you're holding a gun."]
167: 2010| [47] [Salyu]
168: 2013| [45] ["Could it be-- that you're a terrorist too?"]
169: 2039| [47] [Ena]
170: 2042| [45] ["Wha...!?"]
171: 2077| [47] [Salyu]
172: 2080| [45] ["If that's the case, then I won't show you any mercy, either."]
173: 2094| [45] [Watase could hear Salyu walking towards Ena.]
174: 2147| [47] [Watase]
175: 2150| [45] ["Ghh--UWAAAAAAAAAAAAH!!"]
176: 2169| [45] [It was then that his body finally moved.]
177: 2175| [45] [He stretched out his hands and swung them around Salyu's leg.]
178: 2242| [47] [Salyu]
179: 2245| [45] ["!?"]
180: 2250| [45] [Salyu gasped at the same time Watase shouted.]
181: 2258| [47] [Watase]
182: 2261| [45] ["Teach, get out of here! Go to B1 of Area 5's inner ring!"]
183: 2331| [47] [Ena]
184: 2334| [45] ["Huh? Huh?"]
185: 2342| [47] [Watase]
186: 2345| [45] ["Natsuhiko, Yuuri, Mashiro, and old man Ukita are all there!"]
187: 2353| [47] [Watase]
188: 2356| [45] ["But there's a high chance they're being attacked by Moribe because of the malice she's been infected with!"]
189: 2364| [47] [Watase]
190: 2367| [45] ["Please! Save them for me!"]
191: 2372| [45] [A look of hesitation rose to Ena's face for a moment when she heard Watase's pleas.]
192: 2398| [47] [Ena]
193: 2401| [45] ["You sure about that!? You don't even know what I really am!"]
194: 2427| [47] [Ena]
195: 2430| [45] ["You sure you can trust someone who could be infected with malice!?"]
196: 2435| [45] [Those words triggered Watase's memory.]
197: 2504| [45] [He remembered how Ena had stood up for him back when Jun and Ukita had been pressing him hard in the surveillance room.]
198: 2512| [47] [Watase]
199: 2515| [45] ["You trusted me back then! That's why I trust you!"]
200: 2597| [47] [Ena]
201: 2600| [45] ["..."]
202: 2605| [45] [Those words softened Ena's face.]
203: 2631| [47] [Ena]
204: 2634| [45] ["You really are too soft for your own good, you know that!?"]
205: 2654| [45] [She then started running down the hallway.]
206: 2691| [45] [Salyu shook off Watase's grip at the same time.]
207: 2699| [47] [Salyu]
208: 2702| [45] ["Out of my way."]
209: 2865| [45] [She kicked Watase in the head.]
210: 2873| [47] [Watase]
211: 2876| [45] ["Ghh...!"]
212: 2881| [45] [Watase mustered all his willpower to keep his fading consciousness tethered.]
