  0:   51| [55] [√Double Chapter5]
 99: 1386| [45] [「……凪沙という娘は、コミュニケーターだったの？」]
100: 1412| [47] [洵]
101: 1415| [45] [「たぶん……鹿鳴学園への入学が決まってたから……」]
102: 1423| [47] [渡瀬]
103: 1426| [45] [「そんな……！」]
104: 1492| [45] [そううめいた時、エレベーターの扉が開いた。]
105: 1507| [45] [渡瀬たちははっとして、それに乗り込む。]
106: 1567| [45] [エレベーターが上昇していく間、洵が呟いた。]
107: 1624| [47] [洵]
108: 1627| [45] [「……お姉ちゃんは初めから、ずっと正解を口にしてたんだよ」]
109: 1635| [47] [洵]
110: 1638| [45] [「最初に搬出リフトの前で、あの子の亡骸を見た時に、『凪沙』って呼んでた」]
111: 1646| [47] [洵]
112: 1649| [45] [「あたしはあの子を見たのに、気付いてもやれなかった……！」]
113: 1664| [45] [薄闇の中に声が、物悲しく響く。]
114: 1669| [47] [渡瀬]
115: 1670| [45] [（じゃ、じゃあ俺は……）]
116: 1675| [47] [渡瀬]
117: 1676| [45] [（自分のテロ計画のせいで、凪沙を死なせてしまったのか！？）]
118: 1681| [45] [壮絶な後悔の念が湧き上がってきた。]
119: 1686| [47] [渡瀬]
120: 1687| [45] [（風見は死んだと思っていた妹に、今日ようやく再会できた……）]
121: 1692| [47] [渡瀬]
122: 1693| [45] [（なのにその時には、妹は死んでいた！）]
123: 1698| [47] [渡瀬]
124: 1699| [45] [（もし、あいつがその事を知ったら――！！）]
125: 1704| [45] [そこまで思考が至った時。]
126: 1719| [45] [エレベーターが、Ｎエリアに、到着した。]
127: 1782| [45] [――光が渡瀬たちを照らす。]
128: 1789| [45] [その白い闇の中に、誰かが立っている。]
129: 1797| [47] [渡瀬]
130: 1800| [45] [「あ……ッ！！」]
131: 1805| [45] [渡瀬は目を見開き、その影を見た。]
132: 1875| [45] [そこにいたのは、風見だった。]
133: 1883| [47] [風見]
134: 1886| [45] [「待っていたわよ、渡瀬、宇喜多さん……！」]
135: 1891| [45] [彼女はそう言うと、眼に涙を浮かべ――]
136: 1980| [47] [風見]
137: 1983| [45] [「あなたたちがテロなんか起こさなければ、凪沙は死なずに済んだのに！」]
138: 2095| [45] [銃の引き金を、引いた。]
139: 2144| [45] [――同時に、施設内の照明が落ちた。]
140: 2187| [45] [自動放送のアナウンスが響く。]
141: 2230| [47] [自動放送]
142: 2233| [45] [「――非常用電源が、送電限界に達しました」]
143: 2238| [47] [自動放送]
144: 2241| [45] [「以降、無停電システムに移行します」]
145: 2246| [47] [自動放送]
146: 2249| [45] [「制御室、Ｚｅｒｏエリア、ＷＸ粒子増幅器、及びライフラインを除く全電力供給をカットします」]
147: 2254| [45] [そうして施設内は、闇に閉ざされた。]
148: 2297| [45] [その闇の中を、手探りで進む、４つの影がある。]
149: 2302| [45] [――隔壁開放まで、あと３０分。]
150: 2307| [45] [９つの信念が、暗闇の中で交錯する――]
