  0:   46| [55] [√After Chapter1]
113: 1799| [45] [「そ、その……さっきの爆発音が……」]
114: 1807| [47] [恵那]
115: 1810| [45] [「爆発音？　それじゃあユウリさんはその音に驚いて、ここまで逃げてきたって言うの？」]
116: 1818| [47] [ユウリ]
117: 1821| [45] [「は、はい……」]
118: 1844| [45] [渡瀬は恵那と顔を見合わせた。]
119: 1852| [47] [渡瀬]
120: 1855| [45] [「よほど怖がりなんだな……」]
121: 1863| [47] [恵那]
122: 1866| [45] [「……えぇ」]
123: 1910| [45] [渡瀬は苦笑しつつ、階段室の外に向けて声を飛ばした。]
124: 1918| [47] [渡瀬]
125: 1921| [45] [「おーいみんな！　ユウリがいたぞー！」]
126: 1938| [45] [――するとやがて、風見たちが駆け寄ってくる音が聞こえた。]
127: 1943| [45] [到着するなり、風見が鋭く言う。]
128: 1986| [47] [風見]
129: 1989| [45] [「ダメでしょうユウリさん！　１人で行動しては！」]
130: 2050| [47] [ユウリ]
131: 2053| [45] [「！！」]
132: 2061| [47] [風見]
133: 2064| [45] [「危険だって言ってるじゃないですか！？　あんまり勝手なことすると、私も怒りますよ！？」]
134: 2090| [47] [ユウリ]
135: 2093| [45] [「あ、あの……ごめ……」]
136: 2098| [45] [風見に強く叱られ、ユウリが身と声を震わせる。]
137: 2103| [45] [渡瀬は慌てて口を挟んだ。]
138: 2111| [47] [渡瀬]
139: 2114| [45] [「ちょ、ちょっと待ってくれ橘！　あまり叱らないでやってくれるか？」]
140: 2140| [47] [風見]
141: 2143| [45] [「なんですって？」]
142: 2151| [47] [渡瀬]
143: 2154| [45] [「ユウリはオレの起こしたバックドラフトの爆炎に驚いて、思わず逃げてしまったらしいんだ」]
144: 2162| [47] [渡瀬]
145: 2165| [45] [「つまり言ってみりゃ、オレのせいなんだよ。だからその……怒鳴るのもほどほどに……」]
146: 2170| [45] [さっき自分も叱られた手前、渡瀬がおずおずと言うと――風見は困ったような表情を浮かべた。]
147: 2196| [47] [風見]
148: 2199| [45] [「そうですか……しかし１人で行動したら、もっと危険ですよ」]
149: 2227| [47] [洵]
150: 2230| [45] [「そうだよユウリちゃん。あたしらと一緒にいるのが、一番安全だよ」]
151: 2256| [47] [宇喜多]
152: 2259| [45] [「僕も素人だがね、プロの言う事は聞いておいた方がいいと思う」]
153: 2285| [47] [ユウリ]
154: 2288| [45] [「す、すみません……」]
155: 2293| [45] [大人たちに口々に叱られ、すっかりユウリは萎縮してしまったようだ。]
156: 2301| [47] [渡瀬]
157: 2304| [45] [「まぁまぁ……どのみち地下１階に上がるところだったんだし、手間が省けたじゃないか」]
158: 2330| [47] [風見]
159: 2333| [45] [「隊長は甘いです！　こういう事が続くと、助かる命も助けられません！」]
160: 2341| [47] [渡瀬]
161: 2344| [45] [「それはそうだが、でももうわかったよな、ユウリも？」]
162: 2352| [47] [ユウリ]
163: 2355| [45] [「……はい」]
164: 2360| [45] [ユウリは消え入りそうな声で言った。]
165: 2365| [45] [さすがの風見も、多少バツが悪そうな表情を浮かべる。]
166: 2391| [47] [風見]
167: 2394| [45] [「……わかればいいのです。それでは行きましょうか」]
168: 2437| [45] [風見はユウリの手を引き、階段を上がっていった。]
169: 2442| [45] [洵と宇喜多がそれに続く。]
170: 2447| [45] [そして渡瀬たちも、階段を上り始めた時――]
171: 2509| [47] [恵那]
172: 2512| [45] [「……隊長さん」]
173: 2517| [45] [恵那が渡瀬の手を取って、囁いた。]
174: 2525| [47] [渡瀬]
175: 2528| [45] [「ん、どうした？」]
176: 2536| [47] [恵那]
177: 2539| [45] [「ユウリさんだけど……さっき追いかけてきたあなたを見て、びくっとしてなかった？」]
178: 2547| [47] [渡瀬]
179: 2550| [45] [「え？　あぁ、確かに……」]
180: 2555| [45] [恵那に言われて、渡瀬はふと思いだした。]
181: 2560| [45] [先ほどのユウリの反応と、そしてそれまでの彼女の態度を。]
182: 2568| [47] [渡瀬]
183: 2571| [45] [「……っていうか実はさ、最初に会った時から、なんか嫌われてるみたいなんだよ」]
184: 2579| [47] [恵那]
185: 2582| [45] [「嫌われてる？　どうして？」]
186: 2590| [47] [渡瀬]
187: 2593| [45] [「いや、オレにもわからん……なんでなんだろう」]
188: 2598| [45] [渡瀬は自分に何か問題があるのかと思い始めた。]
189: 2603| [45] [恵那の顔を見て尋ねる。]
190: 2611| [47] [渡瀬]
191: 2614| [45] [「なぁ先生、オレの顔って怖いかな？」]
192: 2640| [47] [恵那]
193: 2643| [45] [「怖いって……別に？　まぁフツーの顔だわよ。若干マヌケな感じの」]
194: 2651| [47] [渡瀬]
195: 2654| [45] [「ぐっ……い、言うねェ」]
196: 2659| [45] [恵那の毒舌に心を痛めながら、渡瀬は問いを重ねる。]
197: 2667| [47] [渡瀬]
198: 2670| [45] [「しかし、どうやら顔が問題ってわけじゃないみたいだな。他に原因があるのかな？」]
199: 2678| [47] [恵那]
200: 2681| [45] [「なんでしょうね。思い当たる事は？」]
201: 2689| [47] [渡瀬]
202: 2692| [45] [「うーん、なにもないんだが……」]
203: 2700| [47] [渡瀬]
204: 2703| [45] [「そういや先生は教師だったな。生徒にわけもなく嫌われる事ってあるか？」]
205: 2726| [45] [渡瀬が尋ねると、恵那はきょとんとした。]
206: 2734| [47] [恵那]
207: 2737| [45] [「そんな事あるわけないじゃない。私生徒に愛されてるし」]
208: 2745| [47] [渡瀬]
209: 2748| [45] [「……あ、そう。じゃあその秘訣は？」]
210: 2774| [47] [恵那]
211: 2777| [45] [「そうね。まぁ強いて言うなら、子供たちに惜しみなく愛を注ぐ事かしら」]
212: 2785| [47] [渡瀬]
213: 2788| [45] [「愛ぃ？」]
214: 2796| [47] [恵那]
215: 2799| [45] [「そうよ。愛」]
216: 2825| [47] [恵那]
217: 2828| [45] [「常に子供たちの事を慮り、目を配る……手間を惜しまず、労をいとわずね」]
218: 2836| [47] [恵那]
219: 2839| [45] [「多少押し付けがましくても、相手の事をちゃんと心から考えていれば、きっと気持ちも伝わるはずだから」]
220: 2847| [47] [渡瀬]
221: 2850| [45] [「ふーん、そういうものかね」]
222: 2855| [45] [普段の恵那と生徒たちの関係を知らないからなんとも言えないが、頭には留めておこうと思った。]
223: 2860| [45] [同時に、恵那に反撃するネタがある事にも気付き、渡瀬はそれを口にする。]
224: 2868| [47] [渡瀬]
225: 2871| [45] [「……でも先生よ。『常に子供に目を配ってる』割には、ユウリが逃げたことには気付かなかったみたいだな？」]
226: 2897| [47] [恵那]
227: 2900| [45] [「痛いところつくわね。だからちょっと落ち込んでたのよ」]
228: 2908| [47] [渡瀬]
229: 2911| [45] [「まぁこれからはお互い、ユウリには常に目を配っておこうぜ」]
230: 2937| [47] [恵那]
231: 2940| [45] [「ふん、あなたに言われなくてもわかってるわよ」]
232: 2945| [45] [恵那がそう言った時、渡瀬たちは階段を上りきり――]
233: 2950| [45] [地下１階フロアに着いた。]
234: 2961| [47] [渡瀬]
235: 2964| [45] [「探そうみんな！」]
236: 3037| [47] [全員]
237: 3040| [45] [「ああ！」]
238: 3045| [45] [そう言って５人は、散り散りにユウリの捜索を始めた。]
239: 3093| [45] [渡瀬はひとまず、第２エリア方面に走った。]
240: 3141| [45] [だがそこにはユウリの姿はない。]
241: 3149| [47] [渡瀬]
242: 3152| [45] [「くっ、こっちじゃないか！」]
243: 3200| [45] [ひとまず引き返し、第３エリアに戻る。]
244: 3278| [45] [第３エリアには、風見と恵那の姿があった。]
245: 3286| [47] [渡瀬]
246: 3289| [45] [「いたか！？」]
247: 3366| [47] [恵那]
248: 3369| [45] [「見つからないわ！」]
249: 3377| [47] [風見]
250: 3380| [45] [「彼女はどこへ……！？」]
251: 3385| [45] [渡瀬がユウリの逃げた先について考えた時、洵の声が聞こえた。]
252: 3426| [47] [洵]
253: 3429| [45] [「いたー！　いたよみんな！」]
254: 3434| [45] [声は非常階段の方から聞こえてきていた。]
255: 3442| [47] [渡瀬]
256: 3445| [45] [「上の階だ！」]
257: 3450| [45] [渡瀬はそう言って、非常階段に向けて走り出した。]
258: 3455| [45] [それに風見と恵那が続く。]
259: 3509| [45] [そして階段室に入り、階段を駆け上がると――]
260: 3517| [47] [渡瀬]
261: 3520| [45] [「いた！」]
262: 3525| [45] [そこにユウリの姿があった。]
263: 3589| [47] [ユウリ]
264: 3592| [45] [「あ……」]
265: 3597| [45] [ユウリは暗がりに佇み、怯えたように渡瀬を見ていた。]
266: 3704| [45] [傍らには洵と宇喜多の姿がある。]
267: 3709| [45] [その時、風見が――鋭く叫んだ。]
268: 3836| [47] [風見]
269: 3839| [45] [「ダメでしょうユウリさん！　１人で行動しては！」]
270: 3900| [47] [ユウリ]
271: 3903| [45] [「！！」]
272: 3911| [47] [風見]
273: 3914| [45] [「危険だって言ってるじゃないですか！？　あんまり勝手なことすると、私も怒りますよ！？」]
274: 3940| [47] [ユウリ]
275: 3943| [45] [「あ、あの……ごめ……」]
276: 3948| [45] [風見に強く叱られ、ユウリが身と声を震わせる。]
277: 3956| [47] [渡瀬]
278: 3959| [45] [「ちょ、ちょっと落ち着け橘！」]
279: 3987| [47] [洵]
280: 3990| [45] [「いや、副隊長が正しいよ」]
281: 3998| [47] [洵]
282: 4001| [45] [「ユウリちゃん、どうして椿山さんたちのもとを離れたの？」]
283: 4027| [47] [ユウリ]
284: 4030| [45] [「えっ、と……」]
285: 4035| [45] [ユウリはしばらく、答えに窮していたようだが、やがて観念したように答えた。]
286: 4061| [47] [ユウリ]
287: 4064| [45] [「爆発の音が聞こえて……それで怖くなっちゃって……」]
288: 4090| [47] [恵那]
289: 4093| [45] [「わかるけど……１人で行動したら、もっと危ないわよ」]
290: 4119| [47] [宇喜多]
291: 4122| [45] [「みんなと一緒にいるより、安全だとでも思ったのかね？」]
292: 4148| [47] [ユウリ]
293: 4151| [45] [「す、すみません……」]
294: 4156| [45] [大人たちに口々に叱られ、すっかりユウリは萎縮してしまったようだ。]
295: 4164| [47] [渡瀬]
296: 4167| [45] [「まぁまぁ……どのみち地下１階に上がるところだったんだし、手間が省けたじゃないか」]
297: 4193| [47] [風見]
298: 4196| [45] [「隊長は甘いです！　こういう事が続くと、助かる命も助けられません！」]
299: 4204| [47] [渡瀬]
300: 4207| [45] [「それはそうだが、でももうわかったよな、ユウリも？」]
301: 4215| [47] [ユウリ]
302: 4218| [45] [「……はい」]
303: 4223| [45] [肩を落とすユウリに苦笑しつつ、渡瀬たちは階段室を出て――]
304: 4228| [45] [地下１階に上がった。]
