  0:   51| [55] [√Double Chapter 1]
 87:  923| [47] [Natsuhiko]
 88:  926| [45] ["True... I never questioned it either."]
 89:  952| [47] [Yuuri]
 90:  955| [45] ["So in other words, it was all a front. To hide what LABO was doing behind the scenes."]
 91:  963| [47] [Natsuhiko]
 92:  966| [45] ["... So that's it."]
 93:  971| [45] [It would only be obvious for a nuclear power research facility to be secretive about its research.]
 94:  976| [45] [So using that false identity as a front would indeed be suitable for hiding something.]
 95:  981| [45] [However--]
 96:  989| [47] [Natsuhiko]
 97:  992| [45] ["... But in that case..."]
 98: 1000| [47] [Natsuhiko]
 99: 1003| [45] ["What exactly is LABO hiding?"]
100: 1008| [45] [Natsuhiko posed that question out to Yuuri.]
101: 1016| [47] [Natsuhiko]
102: 1019| [45] ["Does this facility really have a secret they'd need to go to such lengths to hide?"]
103: 1027| [47] [Natsuhiko]
104: 1030| [45] ["The reason they falsified your death has something to do with it too, doesn't it?"]
105: 1056| [47] [Yuuri]
106: 1059| [45] ["... Yes."]
107: 1067| [47] [Natsuhiko]
108: 1070| [45] ["Please Yuuri, tell me. What happened nine years ago?"]
109: 1078| [47] [Natsuhiko]
110: 1081| [45] ["What happened to you after that fire? What have you been doing and where have you been all this time?"]
111: 1107| [47] [Yuuri]
112: 1110| [45] ["..."]
113: 1118| [47] [Natsuhiko]
114: 1121| [45] ["... Is it something you can't tell me?"]
115: 1147| [47] [Yuuri]
116: 1150| [45] ["N-no! Not at all, but--"]
117: 1158| [47] [Yuuri]
118: 1161| [45] ["... It's too hard to explain in just a few words."]
119: 1169| [47] [Natsuhiko]
120: 1172| [45] ["Huh?"]
121: 1198| [47] [Yuuri]
122: 1201| [45] ["It'll take a long time to tell you everything and I'm not confident I can put it in words... so..."]
123: 1207| [45] [Yuuri grasped Natsuhiko's hand and continued.]
124: 1233| [47] [Yuuri]
125: 1236| [45] ["Dive into my mind and see it with your own eyes."]
126: 1244| [47] [Natsuhiko]
127: 1247| [45] ["Huh?"]
128: 1255| [47] [Yuuri]
129: 1258| [45] ["You can dive into people's memories by now, right? So if you use that ability to see my memories, you'll understand everything."]
130: 1266| [47] [Natsuhiko]
131: 1269| [45] ["But won't it take a long time to go through nine whole years of memories...?"]
132: 1295| [47] [Yuuri]
133: 1298| [45] ["It'll be fine. When you watch people's memories, almost no time passes at all in the real world."]
134: 1303| [45] [Now that she mentioned it, when he saw Mashiro's memories, he looked through them fairly leisurely compared to how little time actually passed.]
135: 1308| [45] [In that case, it certainly would be faster to watch Yuuri's memories firsthand rather than talk it out.]
136: 1313| [45] [Besides-- Natsuhiko himself wanted to know the detailed truth as soon as possible.]
137: 1321| [47] [Natsuhiko]
138: 1324| [45] ["... Are you sure, Yuuri? Are you really okay with me peeking into your mind...?"]
139: 1350| [47] [Yuuri]
140: 1353| [45] ["If it's you, then yes..."]
141: 1379| [47] [Yuuri]
142: 1382| [45] ["I'm sure it'll be an uncomfortable truth and you might start hating me for it..."]
143: 1408| [47] [Yuuri]
144: 1411| [45] ["... But I want you to know everything that I've experienced."]
145: 1434| [45] [Yuuri softly shut her eyes. Her hands trembled slightly.]
146: 1439| [45] [--Natsuhiko didn't get why she was so afraid.]
147: 1444| [45] [He didn't understand what she meant by "you might start hating me for it".]
148: 1449| [45] [But he steeled himself.]
149: 1454| [45] [He swore that no matter what he learned, he would not let it agitate him.]
150: 1462| [47] [Natsuhiko]
151: 1465| [45] ["... Okay, I'm ready now."]
152: 1520| [47] [Yuuri]
153: 1523| [45] ["Go ahead."]
154: 1577| [45] [Natsuhiko grasped her hand tightly and focused his mind.]
155: 1688| [45] [--Just then.]
156: 1693| [45] [His sight was engulfed in darkness.]
157: 1698| [45] [It was the same phenomenon that happened when he had dived into Mashiro's mind.]
158: 1854| [45] [Countless "visions" floated in the darkness.]
159: 1859| [47] [Natsuhiko]
160: 1860| [45] [(These are Yuuri's memories...!)]
161: 1865| [45] [These were the memories of various scenes she had experienced in the past.]
162: 1870| [45] [Natsuhiko gently peeked into the oldest memory...]
