  0:   52| [55] [√After Chapter3]
136: 1444| [47] [渡瀬]
137: 1447| [45] [「とりあえずこの事を、みんなに報告するか」]
138: 1455| [47] [宇喜多]
139: 1458| [45] [「いや、僕はしばらくここに留まって、正常に運転してるか確認しておこう」]
140: 1466| [47] [渡瀬]
141: 1469| [45] [「すまないな、頼むよ」]
142: 1474| [45] [渡瀬はそう言って、風見らのところに戻った。]
143: 1568| [45] [――ハシゴ付近まで戻ると、風見が声をかけてきた。]
144: 1676| [47] [風見]
145: 1679| [45] [「あ、お帰りなさい隊長」]
146: 1684| [45] [ユウリはまだ床に横たわっていたが、洵と恵那はもう起き上がっていた。]
147: 1761| [47] [渡瀬]
148: 1764| [45] [「おぉ、２人とも復活したのか」]
149: 1790| [47] [恵那]
150: 1793| [45] [「えぇ……世話かけたわね……」]
151: 1819| [47] [洵]
152: 1822| [45] [「た、隊長、面目ない……勇ましく出て行った直後に倒れるなんて、とんだ恥っさらしだよ……」]
153: 1838| [47] [渡瀬]
154: 1841| [45] [「何いってんだ、お前のおかげでゲートを開けられたんだぜ。面目ないなんて事ねぇよ」]
155: 1867| [47] [洵]
156: 1870| [45] [「そ、そう……？」]
157: 1878| [47] [渡瀬]
158: 1881| [45] [「そうさ、胸を張れよ」]
159: 1907| [47] [洵]
160: 1910| [45] [「へへ……今日の隊長、なんか優しいな～……」]
161: 1915| [45] [洵は青ざめた顔で微笑んだ。]
162: 1920| [45] [風見も安堵したように言う。]
163: 1948| [47] [風見]
164: 1951| [45] [「そう。おかげさまで、ＡＤも手に入れることができましたしね」]
165: 1962| [47] [渡瀬]
166: 1965| [45] [「いいって守部。そんなこと気にするな」]
167: 1991| [47] [洵]
168: 1994| [45] [「うーん、でも……」]
169: 1999| [45] [浮かない表情の洵に、風見が優しく言う。]
170: 2027| [47] [風見]
171: 2030| [45] [「守部、落ち込む必要はありません」]
172: 2038| [47] [風見]
173: 2041| [45] [「あなたがゲートを開けてくれたからこそ、ＡＤを手に入れることができたのですから」]
174: 2067| [47] [洵]
175: 2070| [45] [「えっ……ＡＤ見つかったの？」]
176: 2078| [47] [渡瀬]
177: 2081| [45] [「あぁ、お前たちが気絶しているうちに投与もしておいたよ」]
178: 2107| [47] [洵]
179: 2110| [45] [「よかった、これでひとまず安心だね」]
180: 2136| [47] [恵那]
181: 2139| [45] [「そうね……消火システムも、どうやら再起動できたようだし」]
182: 2147| [47] [渡瀬]
183: 2150| [45] [「あぁ、これで火にやられる危険性は激減するぞ」]
184: 2158| [47] [風見]
185: 2161| [45] [「それに下階の火元が鎮火されれば、やがて普通に歩けるようになるでしょう」]
186: 2187| [47] [恵那]
187: 2190| [45] [「ねえ、消火と換気が終るまでどのくらいかかるのかしら？」]
188: 2216| [47] [風見]
189: 2219| [45] [「どうでしょう、１０分くらいはかかると思いますが」]
190: 2224| [45] [足止めを食ってしまう事は、少々困るが――]
191: 2229| [47] [渡瀬]
192: 2230| [45] [（しかし考えてみりゃ、疲れも溜まってきてるしな……）]
193: 2235| [45] [渡瀬でもそうなのだから、女性たちはもっと辛いだろう。]
194: 2243| [47] [渡瀬]
195: 2246| [45] [「……じゃあユウリの意識も回復してない事だし、それまで休憩にしないか？」]
196: 2272| [47] [風見]
197: 2275| [45] [「そうですね。どうせ身動き取れませんし」]
198: 2301| [47] [洵]
199: 2304| [45] [「さ～んせ～い」]
200: 2387| [45] [渡瀬たちはラボ内の消火が完了するまでの間、休息を取ることにした。]
