  0:   75| [55] [√After Chapter2]
142: 2234| [45] [「とは言えせっかく隊長が稼いでくれた時間、浪費するのは惜しいです。行きましょう皆さん」]
143: 2248| [45] [風見はぷいと目を逸らし、そして歩き出した。]
144: 2274| [47] [洵]
145: 2277| [45] [「……せっかく頑張ったのに、また怒られちゃったね？」]
146: 2285| [47] [渡瀬]
147: 2288| [45] [「まぁしかたないさ。橘の言う事ももっともだ」]
148: 2293| [45] [身体能力と勇気があっても、判断力がなければ、自分の身を危険にさらすだけだ。]
149: 2298| [45] [風見はその事を言いたかったのだろう。]
150: 2303| [47] [渡瀬]
151: 2304| [45] [（ま、色々言われたが……橘も守部も、前までの感じに戻ったようでよかった）]
152: 2309| [45] [そう思いつつ、渡瀬たちは風見の背を追った。]
