  0:   47| [55] [√After Chapter1]
 74: 1181| [45] [「あ、まだ起き上がらない方が！」]
 75: 1234| [45] [そう言われながらも男は起き上がり、辺りを見回した。]
 76: 1239| [45] [どこか見知らぬ建物――その廊下に倒れていたようだ。]
 77: 1244| [45] [廊下には無機質な扉が並び、消火栓なども見える。]
 78: 1249| [45] [天井を見上げると、エアダクトやスプリンクラーなどが――]
 79: 1410| [47] [男]
 80: 1413| [45] [「うっ！」]
 81: 1418| [45] [そのとき鋭い頭痛が走りぬけ、男は再び倒れこんだ。]
 82: 1426| [47] [女２]
 83: 1429| [45] [「大丈夫！？　痛むの！？」]
 84: 1437| [47] [男]
 85: 1440| [45] [「い、いや……大丈夫だ……」]
 86: 1485| [45] [そのとき男は、自分が女たちと同じ服装をしていることに気づいた。]
 87: 1490| [47] [男]
 88: 1491| [45] [（……？　どうして、オレがこんなものを……）]
 89: 1496| [45] [奇妙な違和感が襲って来る。]
 90: 1501| [45] [まるで身に覚えがない。なぜこんな服装をしているのか――]
 91: 1509| [47] [男]
 92: 1512| [45] [「オレは……いったい……？」]
 93: 1517| [45] [男は朦朧とする頭を振りながら、立ち上がった。]
 94: 1565| [45] [身体の感触もどうも妙だ。]
 95: 1570| [45] [肉体と精神が、正しく接続されていない感じがする。]
 96: 1575| [47] [男]
 97: 1576| [45] [（なんだか、身体が自分のものじゃないような……）]
 98: 1581| [45] [男がそう思った、その瞬間――]
 99: 1604| [45] [不意に空気が、ビリビリと震えた。]
100: 1618| [47] [男]
101: 1621| [45] [「な、なんだ！？」]
102: 1626| [45] [戸惑う男をよそに、女たちが顔を見合わせる。]
103: 1688| [47] [女１]
104: 1691| [45] [「また爆発……！？」]
105: 1718| [47] [女２]
106: 1721| [45] [「火が出てるかも！　行こう副隊長！」]
107: 1747| [47] [副隊長]
108: 1750| [45] [「えぇ！　隊長はそこで休んでいてください、私たちだけで行ってきます！」]
109: 1814| [45] [『副隊長』と呼ばれた女が、部下と思しき女隊員と駆け出す。]
110: 1822| [47] [男]
111: 1825| [45] [「……え？　ちょ、ちょっと！」]
112: 1830| [45] [男は取り残されるのが怖くなり、わけもわからず彼女たちを追った。]
113: 1909| [45] [彼女たちを追いながら、男は声を上げる。]
114: 1917| [47] [男]
115: 1920| [45] [「ま、待ってくれ君たち！」]
116: 1997| [47] [副隊長]
117: 2000| [45] [「隊長！？　休んでいてと申し上げましたのに！」]
118: 2026| [47] [女隊員]
119: 2029| [45] [「いや、大丈夫そうだよ？　だったら手伝ってもらおうよ！」]
120: 2037| [47] [男]
121: 2040| [45] [「そ、そうじゃない！　教えてもらいたいだけなんだ！」]
122: 2048| [47] [男]
123: 2051| [45] [「さっきの音はなんだ！？　何が起きてるんだ！？」]
124: 2077| [47] [副隊長]
125: 2080| [45] [「え！？」]
126: 2106| [47] [女隊員]
127: 2109| [45] [「な、なに言ってんの隊長！？　どういう状況かわかってないの！？」]
128: 2117| [47] [男]
129: 2120| [45] [「あ、あぁ……」]
130: 2125| [45] [男が言うと、女たちが一瞬顔を見合わせた。]
131: 2151| [47] [副隊長]
132: 2154| [45] [「――来ればわかります！　我々について来て下さい！」]
133: 2218| [45] [そう言い捨てて走り出す副隊長を、男は慌てて追う。]
134: 2270| [45] [通路の突き当たりの扉を、副隊長が開けると――]
135: 2359| [45] [壮絶な熱気が押し寄せてきた。]
136: 2364| [47] [男]
137: 2365| [45] [（なんだ、この熱気は……！？）]
138: 2370| [45] [周囲にかげろうが立ち、目の前の光景を歪めている。]
139: 2403| [47] [副隊長]
140: 2406| [45] [「くっ……早く消火せねば！」]
141: 2447| [47] [女隊員]
142: 2450| [45] [「また爆発が起こる前にね！」]
143: 2465| [45] [女たちが扉の奥へと進む。]
144: 2470| [45] [男も続き、その通路を抜けると――]
145: 2562| [45] [そこは炎に包まれていた。]
146: 2677| [47] [全員]
147: 2680| [45] [「っ！？」]
148: 2685| [45] [あまりの光景に男は硬直した。]
149: 2690| [45] [だが女たちは一時たりとも止まらず、迅速に動く。]
150: 2716| [47] [副隊長]
151: 2719| [45] [「消火ホースの用意を！」]
152: 2745| [47] [女隊員]
153: 2748| [45] [「了解っ！」]
154: 2835| [47] [女隊員]
155: 2838| [45] [「とっ――ちょっと隊長、どいて！」]
156: 2903| [47] [男]
157: 2906| [45] [「うぉ！？」]
158: 2911| [45] [女隊員が男を押し退け、壁に備え付けられた消火栓からホースを引き出す。]
159: 2916| [45] [副隊長がそれを受け取り、放水ノズルを炎へ向けた。]
160: 3029| [47] [副隊長]
161: 3032| [45] [「放水開始！」]
162: 3040| [47] [女隊員]
163: 3043| [45] [「了解！　放水行きますッ！！」]
164: 3134| [45] [放水が炎とぶつかり、凄まじい水蒸気が上がった。]
165: 3139| [47] [男]
166: 3140| [45] [（凄ぇ……見る見るうちに、炎が消えていく……！）]
167: 3145| [45] [たちまち沈静化していく炎を、男は呆然と見つめる。]
168: 3150| [45] [そのとき、蒸発音に混じって――かすかな音が聞こえた。]
169: 3204| [47] [？？]
170: 3207| [45] [「…、…か……」]
171: 3212| [47] [男]
172: 3213| [45] [（声……？）]
173: 3218| [45] [一瞬、気のせいかとも思った。]
174: 3223| [45] [だが耳を澄ませば確かに――]
175: 3231| [47] [少女]
176: 3234| [45] [「た……助けて……！」]
177: 3338| [45] [少女のものと思しき声が、前方の部屋から聞こえて来る。]
178: 3363| [47] [男]
179: 3366| [45] [「あの部屋……誰かいる！？」]
180: 3423| [45] [そう思った時には、男の身体は炎の合間を縫って、駆け出していた。]
181: 3428| [45] [その部屋の扉は、爆発の影響か、内側にひしゃげている。]
182: 3433| [45] [壊れた扉の陰から、部屋の中を覗くと――]
183: 3493| [45] [――そこは炎と黒煙の世界だった。]
184: 3524| [47] [男]
185: 3525| [45] [（どこだ！？　どこから声が……）]
186: 3530| [45] [火の粉を浴びて髪が焦げ、嫌な臭いが漂う。眼には煙が染み、涙があふれてくる。]
187: 3535| [45] [それに耐えて視線を巡らせると――]
188: 3565| [47] [少女]
189: 3568| [45] [「誰か……た……助けて……」]
190: 3573| [45] [――いた！]
191: 3687| [45] [燃え盛る炎の向こう、部屋の奥の机の下に、少女がうずくまっていた。]
192: 3695| [47] [男]
193: 3698| [45] [「大丈夫か！！」]
194: 3703| [45] [男の声に気づき、少女がすがるような眼をこちらへ向ける。]
195: 3708| [45] [だが男と眼が合った瞬間、]
196: 3757| [47] [少女]
197: 3760| [45] [「――っ！？」]
198: 3765| [45] [少女の表情が強張った。]
199: 3770| [47] [男]
200: 3771| [45] [（な……なぜそんな顔を！？）]
201: 3776| [45] [男は戸惑い、足を止める。]
202: 3781| [45] [しかしその時――]
203: 3839| [85] [《止まるな！》]
204: 3840| [86] [幻聴]
205: 3841| [86] [《止まるな！》]
206: 3856| [85] [《彼女を助けろ！》]
207: 3857| [86] [幻聴]
208: 3858| [86] [《彼女を助けろ！》]
209: 3886| [45] [不意にそんな声が聞こえた。]
210: 3894| [47] [男]
211: 3897| [45] [「！？」]
212: 3902| [45] [誰の声かはわからない。男の内側から響いた声のように思えた。]
213: 3907| [45] [そしてそれを聞いた時、男は瞬時に理解した。]
214: 3912| [45] [なぜ自分がここにいるのかという事を。]
215: 3917| [47] [男]
216: 3918| [45] [（そうだ──）]
217: 3923| [47] [男]
218: 3924| [45] [（オレは彼女を救うために、ここに来たんだ！）]
219: 3929| [45] [そう悟った瞬間、分断されていた身体と神経が、１つに繋がった気がした。]
220: 3934| [45] [炎が少女へ迫っている。]
221: 3939| [45] [頭の中で、再び声が響く。]
222: 3997| [85] [《──行け、彼女を助けろ！！》]
223: 3998| [86] [幻聴]
224: 3999| [86] [《──行け、彼女を助けろ！！》]
225: 4027| [45] [その声に弾かれるように――]
226: 4032| [45] [男は、燃え盛る炎の中へ飛び込んだ。]
