  0:   50| [55] [√Double Chapter 3]
176: 1842| [47] [Watase]
177: 1845| [45] ["... Anyway, if you're gonna do it, then just do it already. That, uh, malice erasure thing."]
178: 1853| [47] [Watase]
179: 1856| [45] ["There's no doubt that the monster's screwing around inside the old man's head."]
180: 1882| [47] [Watase]
181: 1885| [45] ["He'll probably go berserk again the moment he wakes up. And that's definitely gonna be a pain."]
182: 1893| [47] [Natsuhiko]
183: 1896| [45] ["Y-yeah."]
184: 1901| [45] [Natsuhiko had seen a deranged Ukita up close too.]
185: 1906| [45] [He was no doubt infected with malice.]
186: 1964| [47] [Natsuhiko]
187: 1965| [45] [(But I won't do something as crude as a full memory erasure anymore...!)]
188: 1970| [45] [That was the decision Natsuhiko had made.]
189: 1975| [45] [So he would erase "only" the malice within Ukita, in the same way he had done with Watase.]
190: 2050| [47] [Natsuhiko]
191: 2053| [45] ["... Okay. Yuuri. This time, let's start off by accessing and repairing just the 'floral-scented memories' from the get-go."]
192: 2061| [47] [Natsuhiko]
193: 2064| [45] ["And then we'll erase Subject N's spirit."]
194: 2090| [47] [Yuuri]
195: 2093| [45] ["Huh? Are you sure? That sounds a little different from the process we used for Captain Kasasagi, though..."]
196: 2101| [47] [Natsuhiko]
197: 2104| [45] ["I want to minimize reading other people's memories to only what's absolutely necessary.%NI'm sure even Mr. Ukita wouldn't like it if we just peeked into his mind without permission, you know?"]
198: 2109| [45] [That was something Natsuhiko had been prohibiting himself from doing.]
199: 2133| [45] [But in response to that answer, Watase said--]
200: 2141| [47] [Watase]
201: 2144| [45] ["... I see. So you're prohibiting yourself from abusing your abilities, huh."]
202: 2176| [47] [Watase]
203: 2179| [45] ["I admire that intention of yours, kid... but I think it's dangerous."]
204: 2205| [47] [Natsuhiko]
205: 2208| [45] ["Dangerous? Why?"]
206: 2234| [47] [Watase]
207: 2237| [45] ["Just erasing his malice doesn't necessarily make him safe, does it?"]
208: 2245| [47] [Natsuhiko]
209: 2248| [45] ["What? Mr. Ukita's one of your comrades, isn't he? You don't believe in him?"]
210: 2274| [47] [Watase]
211: 2277| [45] ["That's not what I'm talking about. It's just, there's honestly a lot about the old man as a person that I don't understand."]
212: 2285| [47] [Watase]
213: 2288| [45] ["I know I'm not one to talk, but there's just way too much about the old man's behavior that's suspicious. Like how he tied up Yuuri."]
214: 2296| [47] [Watase]
215: 2299| [45] ["So don't you think it's worth checking out what's been driving him, just to make sure?"]
216: 2307| [47] [Natsuhiko]
217: 2310| [45] ["Mmm..."]
218: 2315| [45] [It was a little unexpected for Watase to say such a thing despite not being a Communicator.]
219: 2320| [45] [But Yuuri spoke in support of that opinion as well.]
220: 2346| [47] [Yuuri]
221: 2349| [45] ["... Hikorin, I can understand why you'd have qualms about doing it, but don't you think it'd be best if we did a proper check of Mr. Ukita's past?"]
222: 2357| [47] [Natsuhiko]
223: 2360| [45] ["Huh?"]
224: 2386| [47] [Yuuri]
225: 2389| [45] ["I get the feeling that repairing the falsified memories will require as deep an understanding of Mr. Ukita as possible."]
226: 2397| [47] [Yuuri]
227: 2400| [45] ["Or else we'll have no way of knowing for sure if the memories have been properly repaired or not..."]
228: 2408| [47] [Natsuhiko]
229: 2411| [45] ["... That's true."]
230: 2416| [45] [Watase and Yuuri made sound arguments.]
231: 2421| [45] [Though it was important to know the dangers of his ability, it might have been more dangerous to fixate on such moral issues.]
232: 2472| [45] [Perhaps he should follow Watase's and Yuuri's suggestion.]
233: 2477| [47] [Natsuhiko]
234: 2478| [45] [(... Everyone's lives hang on my shoulders. I can't be too careful with malice erasure here, can I...)]
235: 2484| [47] [Natsuhiko]
236: 2485| [45] [(Let's go with this procedure...)]
237: 2490| [47] [Natsuhiko]
238: 2491| [45] [(First, we repair any of the memories altered by Subject N that are serving as the root of Mr. Ukita's malice.)]
239: 2496| [47] [Natsuhiko]
240: 2497| [45] [(After that, we erase Subject N's "spirit".)]
241: 2558| [47] [Natsuhiko]
242: 2561| [45] ["... Yuuri. What 'memory access' criteria do you think I should use to erase the malice in Mr. Ukita?"]
243: 2587| [47] [Yuuri]
244: 2590| [45] ["Let's see... First, to understand Mr. Ukita's intentions, we should take a chronological look through his memories leading up to today pertaining to his 'motive for causing this terrorist attack'..."]
245: 2616| [47] [Yuuri]
246: 2619| [45] ["And then we search for 'floral scented memories' and repair them. That's what I think."]
247: 2673| [47] [Natsuhiko]
248: 2676| [45] ["I see. We can't repair his memories if we don't know what intentions motivated his actions, can we?"]
249: 2681| [45] [Everyone's lives hung on Natsuhiko's shoulders. He could never be too careful with malice erasure in this situation.]
250: 2739| [45] [But just how detailed of a check should he run?]
251: 2744| [45] [Should he look through Ukita's memories in detail, or only the bare minimum...?]
252: 2749| [47] [Natsuhiko]
253: 2750| [45] [(I want to keep it to the bare minimum...)]
254: 2834| [45] [He considered that course of action for a moment, but then Natsuhiko second guessed himself.]
255: 2839| [47] [Natsuhiko]
256: 2840| [45] [(... No, I really do want to know the details.)]
257: 2845| [47] [Natsuhiko]
258: 2846| [45] [(Why would a diligent man like Mr. Ukita dabble in terrorism...?)]
259: 2851| [45] [Natsuhiko decided to have a detailed look at Ukita's memories.]
260: 2860| [45] [Indeed. This wasn't the time to preoccupy himself with unnecessary worries.]
261: 2865| [45] [Natsuhiko decided to prioritize escape over anything else.]
262: 2873| [47] [Natsuhiko]
263: 2876| [45] ["... Okay. Let's dive into Mr. Ukita's memory then...!"]
264: 2899| [45] [As Natsuhiko held his breath in anxiety, Yuuri gently grasped his hand.]
265: 2925| [47] [Yuuri]
266: 2928| [45] ["Hikorin, I'm here for you..."]
267: 2952| [45] [Natsuhiko nodded at her words, walked up to Ukita--]
268: 3012| [45] [--and activated Senses Sympathy.]
269: 3280| [85] [Malice-corrupted memories have been purified.]
270: 3624| [85] [Malice-corrupted memories have been purified.]
