  0:   51| [55] [√After Chapter5]
 84:  817| [45] [つい他人事のように渡瀬が言うと、]
 85:  862| [45] [風見が表情を曇らせた。]
 86:  870| [47] [風見]
 87:  873| [45] [「隊長……本当に覚えてないんですか？」]
 88:  881| [47] [渡瀬]
 89:  884| [45] [「え……？」]
 90:  892| [47] [風見]
 91:  895| [45] [「……例えば、私との記憶はどうですか？　何か思い出せることはありませんか？」]
 92:  950| [45] [それはすがるような眼だった。]
 93:  955| [45] [だが渡瀬は正直に言う。]
 94:  963| [47] [渡瀬]
 95:  966| [45] [「……すまん。本当に、何も思い出せないんだ」]
 96:  974| [47] [風見]
 97:  977| [45] [「……そう、ですか……」]
 98:  982| [45] [それきり風見は黙り込む。]
 99:  999| [55] [√After Chapter5]
100: 1007| [45] [渡瀬は不意に、風見に何か言わなければと思ったが――]
101: 1012| [45] [やがて彼女は、微笑んで言った。]
102: 1020| [47] [風見]
103: 1023| [45] [「……記憶喪失になる前の隊長は、普段とても厳しかったですが……」]
104: 1031| [47] [風見]
105: 1034| [45] [「こうして私が怪我した時などは、色々とお気遣いを下さいました」]
106: 1042| [47] [渡瀬]
107: 1045| [45] [「そうなのか？」]
108: 1053| [47] [風見]
109: 1056| [45] [「えぇ。その事を思い出して、恥ずかしながら……」]
110: 1064| [47] [風見]
111: 1067| [45] [「ちょっと嬉しくなってしまったのです」]
112: 1072| [47] [渡瀬]
113: 1073| [45] [「……」]
114: 1078| [45] [風見の素直な言葉に、渡瀬は照れ臭いものを感じた。]
115: 1086| [47] [渡瀬]
116: 1089| [45] [「……お前が望むなら、ずっと付き添っていてやるが……」]
117: 1097| [47] [風見]
118: 1100| [45] [「いえ、嬉しいご提案ですが――今はそれが許されない状況です」]
119: 1108| [47] [渡瀬]
120: 1111| [45] [「そ、そうだな。じゃあそろそろ捜索を再開するか」]
121: 1119| [47] [風見]
122: 1122| [45] [「えぇ、私も……」]
123: 1170| [47] [風見]
124: 1173| [45] [「痛っ！」]
125: 1181| [47] [渡瀬]
126: 1184| [45] [「無理するな。ここでしばらく休んでいるんだ」]
127: 1232| [47] [風見]
128: 1235| [45] [「で、ですが……」]
129: 1243| [47] [渡瀬]
130: 1246| [45] [「いいや、駄目だ。今のお前は『危なっかしくて見ていられない』からな」]
131: 1251| [45] [強情な風見を止めるため、かつての自分の言葉を借りた。]
132: 1256| [45] [だからこそ、その言葉は風見の胸に届いたようだ。]
133: 1304| [47] [風見]
134: 1307| [45] [「……わかりました。隊長の言う通りにします」]
135: 1315| [47] [渡瀬]
136: 1318| [45] [「回復したら、脳科学実験室に戻れ。そこでみんなと待ち合わせしよう」]
137: 1326| [47] [渡瀬]
138: 1329| [45] [「それまでは壊れてない監視カメラの映像でも見て、要救助者がいないか確認しててくれ」]
139: 1337| [47] [風見]
140: 1340| [45] [「はい……お任せ下さい」]
141: 1345| [45] [渡瀬は風見からプロキオンを受け取ると、扉へ足を向けた。]
142: 1350| [45] [すると風見が呟く。]
143: 1358| [47] [風見]
144: 1361| [45] [「隊長、あの――」]
145: 1369| [47] [渡瀬]
146: 1372| [45] [「ん？　どうした？」]
147: 1377| [45] [渡瀬が振り向くと、風見は短い沈黙の後――続けた。]
148: 1385| [47] [風見]
149: 1388| [45] [「い、いえ……気をつけて下さいね」]
150: 1396| [47] [渡瀬]
151: 1399| [45] [「……あぁ」]
152: 1404| [45] [渡瀬は神妙にうなずくと、監視ルームを後にした。]
