  0:   50| [55] [√Double Chapter3]
 89: 1169| [45] [（……こんな事、前にもあったな）]
 90: 1237| [47] [渡瀬]
 91: 1238| [45] [（あれは確か、風見と――）]
 92: 1255| [45] [と、そこまで考えた所で、ケーブルの補修が終了した。]
 93: 1306| [45] [渡瀬は思考を中断し、監視ルームに向けて駆け出した。]
 94: 1363| [47] [渡瀬]
 95: 1364| [45] [（まぁダメ元だが……）]
 96: 1370| [45] [そう思いつつ、館内放送用マイクのスイッチを入れる。]
 97: 1375| [45] [そして語りかけてみると――]
 98: 1383| [47] [渡瀬]
 99: 1386| [45] [「あー……テステス」]
100: 1391| [45] [――同時に音声が、天井のスピーカーからも流れだした。]
101: 1399| [47] [渡瀬]
102: 1402| [45] [「おっ！　やった、使えるぞ！」]
103: 1407| [45] [渡瀬は喜び、まずはサリュの呼び出しを行おうとしたが――]
104: 1415| [47] [渡瀬]
105: 1418| [45] [「――……ッ！？」]
106: 1604| [45] [その時、室内に並ぶモニターの１つに、人影が映っている事に気付いた。]
107: 1623| [47] [渡瀬]
108: 1626| [45] [「これは……守部！？」]
109: 1631| [45] [第５エリア外周棟地下１階に設けられた監視カメラ――それは壊れていて画像も荒れているが、うっすらと洵が映っている。]
110: 1636| [45] [そして彼女は、エンジンカッターを持ち、それを壁に押し当てていた。]
111: 1657| [47] [渡瀬]
112: 1660| [45] [「まずい！　隠し部屋の存在に気づいたのか！？」]
113: 1665| [45] [シェルターの開閉ボタンを壊した事が、あだになった。]
114: 1670| [45] [以前は壊れていなかったものが、いつの間にか壊されていたら、不自然に思うだろう。]
115: 1675| [47] [渡瀬]
116: 1676| [45] [（守部はおっさんを恨んでる……おっさんが危ない！）]
117: 1739| [45] [渡瀬はそう思い、監視ルームを飛び出した。]
118: 1744| [47] [渡瀬]
119: 1745| [45] [（エンジンカッターでも、あの扉はすぐには破れないはずだ！）]
120: 1750| [47] [渡瀬]
121: 1751| [45] [（それまでにシェルターへ――！）]
122: 1756| [45] [そう思い、渡瀬は第５エリアを目指して走る。]
123: 1764| [45] [しかし、その足がすぐに止まった。]
124: 1784| [47] [渡瀬]
125: 1785| [45] [（……！）]
126: 1816| [45] [行く手の薄闇の中に、影が立っていた。]
127: 1821| [45] [影が渡瀬を見据え、呟く。]
128: 1922| [47] [恵那]
129: 1925| [45] [「……隊長さん、どこに行くの？」]
130: 1959| [45] [恵那はそう言って、渡瀬に銃を向けた。]
