  0:   42| [55] [√Before Chapter5]
 46:  661| [45] [彼女なりに、怒る理由があるのだろうか。]
 47:  666| [45] [だが夏彦はそこには触れず、問いを重ねた。]
 48:  674| [47] [夏彦]
 49:  677| [45] [「……わかった、それはひとまずいいよ。確かにぼくの態度もよくなかったし」]
 50:  685| [47] [夏彦]
 51:  686| [45] [（め、メンドクサイ……！）]
 52:  691| [45] [夏彦はそう思いつつ、問いを重ねた。]
 53:  699| [47] [夏彦]
 54:  702| [45] [「でもどうして、お前自ら探してるんだ？　警察か保安課に通報しろって言っただろ？」]
 55:  728| [47] [ましろ]
 56:  731| [45] [「したよもちろん、昨夜のうちに！」]
 57:  757| [47] [ましろ]
 58:  760| [45] [「でも警察も保安課も、全く相手にしてくれなかったんだよ！」]
 59:  765| [45] [そりゃそうだと思ったが、夏彦は言わない。]
 60:  840| [47] [サリュ]
 61:  843| [45] [「ではなぜましろは、１人でこんなところに？」]
 62:  869| [47] [ましろ]
 63:  872| [45] [「いや、警察も保安課も頼りにならないから……」]
 64:  898| [47] [ましろ]
 65:  901| [45] [「仕方なく、自力で６つの都市ゲートを巡ってさ」]
 66:  927| [47] [ましろ]
 67:  930| [45] [「監視員さんに、テロリストらしき人が侵入していないかを聞いて回ってたんだよ」]
 68:  938| [47] [夏彦]
 69:  941| [45] [「地道だな……で、成果は？」]
 70:  967| [47] [ましろ]
 71:  970| [45] [「ここで６つ目だけど、素性の怪しい人は、全く出入りしてないって……」]
 72:  978| [47] [夏彦]
 73:  981| [45] [「だろうな」]
 74:  986| [45] [この市がテロリストなどの侵入を、やすやすと許すとは思えない。]
 75: 1012| [47] [ましろ]
 76: 1015| [45] [「そういう楽観主義が、一番危険なんだよ」]
 77: 1023| [47] [ましろ]
 78: 1026| [45] [「宇喜多のおじさんも、『近頃コミュニケーターを疎ましく思う人たちがいる』って言っていたでしょ？」]
 79: 1052| [47] [ましろ]
 80: 1055| [45] [「夏彦だって無関係じゃないかもしれないじゃない」]
 81: 1063| [47] [夏彦]
 82: 1066| [45] [「まぁ、それはそうだけど……」]
 83: 1074| [47] [夏彦]
 84: 1077| [45] [「おじさんの話と、テロリストうんぬんって話には、だいぶ開きがあるぞ？」]
 85: 1103| [47] [ましろ]
 86: 1106| [45] [「……っ」]
 87: 1111| [45] [ましろが悔しげに黙りこむ。]
 88: 1116| [45] [だがそこでサリュが口を挟んだ。]
 89: 1142| [47] [サリュ]
 90: 1145| [45] [「いや、確かに楽観主義はよくないかもしれない」]
 91: 1153| [47] [サリュ]
 92: 1156| [45] [「学校に仕掛けられた、危険物の一件もあるし」]
 93: 1182| [47] [ましろ]
 94: 1185| [45] [「危険物！？　それ、どういうこと！？」]
 95: 1193| [47] [夏彦]
 96: 1196| [45] [「あぁいや、昼休みにこんな放送が……――」]
 97: 1201| [45] [夏彦はかいつまんで、事の次第を話した。]
 98: 1227| [47] [ましろ]
 99: 1230| [45] [「学校に、爆弾が……！？」]
100: 1238| [47] [夏彦]
101: 1241| [45] [「いや、爆弾って決まったわけじゃないって」]
102: 1267| [47] [サリュ]
103: 1270| [45] [「放送の内容から、そう推測しただけ」]
104: 1296| [47] [ましろ]
105: 1299| [45] [「でもそうかもしれないじゃん！　２人とも、とりあえず学校に戻ろう！」]
106: 1307| [47] [夏彦]
107: 1310| [45] [「言われなくても戻るつもりだっての」]
108: 1315| [45] [そう話している時に、ちょうどバスが来た。]
109: 1320| [45] [夏彦たちはそれに乗り込み、学校に向かった。]
