  0:   50| [55] [√Double Chapter7]
 80: 1026| [47] [夏彦]
 81: 1029| [45] [「……！」]
 82: 1034| [45] [夏彦は息を呑む。]
 83: 1039| [45] [そんな話がサリュの口から出たのは初めてだった。]
 84: 1054| [47] [アリス]
 85: 1057| [45] [「きゅう……！」]
 86: 1062| [45] [夏彦の困惑を読んだらしく、アリスが鳴く。]
 87: 1080| [47] [夏彦]
 88: 1083| [45] [「た、確かにそういう関係かもしれないけど――妬けるってどういう事だ？」]
 89: 1091| [47] [夏彦]
 90: 1094| [45] [「あっ、わかった！　ましろを悠里に取られたと思って、悔しいんだな？」]
 91: 1102| [47] [サリュ]
 92: 1105| [45] [「違う。私もその三角関係に参加したいという事」]
 93: 1128| [47] [夏彦]
 94: 1131| [45] [「なっ……！」]
 95: 1139| [47] [サリュ]
 96: 1142| [45] [「私は相変わらず、空気を読むのが苦手。なので空気を読まず、夏彦に告げる」]
 97: 1150| [47] [サリュ]
 98: 1153| [45] [「私も、夏彦が好き」]
 99: 1182| [47] [夏彦]
100: 1185| [45] [「ッ！！？？」]
101: 1200| [47] [アリス]
102: 1203| [45] [「ぎゅえー！」]
103: 1218| [45] [夏彦は今度こそ、本当に仰天した。]
104: 1223| [45] [ひょっとしたら、そういう可能性も０ではないと思っていたが――！]
105: 1231| [47] [夏彦]
106: 1234| [45] [「ちょ、ちょっと待ってくれサリュ。それは嬉しいけど……」]
107: 1242| [47] [夏彦]
108: 1245| [45] [「でも、どうして！？　ぼくははっきり言って、全然モテる方じゃないぞ！」]
109: 1253| [47] [サリュ]
110: 1256| [45] [「さぁ？　自分でもよくわからない」]
111: 1264| [47] [サリュ]
112: 1267| [45] [「外の世界に出て、初めて接した異性が夏彦だったから、好きになっただけかもしれない」]
113: 1275| [47] [サリュ]
114: 1278| [45] [「ひよこの『刷り込み効果』みたいなものかも」]
115: 1286| [47] [夏彦]
116: 1289| [45] [「……あ、そうなんだ」]
117: 1297| [47] [サリュ]
118: 1300| [45] [「嘘、嘘。今のは冗談」]
119: 1346| [45] [サリュは夏彦をちらりと見て、悪戯っぽく笑った。]
120: 1392| [45] [空に視線を戻し、続ける。]
121: 1400| [47] [サリュ]
122: 1403| [45] [「……理由なんか、いくらでもある」]
123: 1486| [47] [サリュ]
124: 1489| [45] [「例えば去年の９月１６日、早朝。私と夏彦とましろと３人で、ラボに行こうと決めた時――」]
125: 1497| [47] [サリュ]
126: 1500| [45] [「夏彦は、『街を護る』と言った。私は個人を護るのに精一杯なのに」]
127: 1508| [47] [サリュ]
128: 1511| [45] [「とてもかっこいいと、思った」]
129: 1516| [47] [夏彦]
130: 1519| [45] [「え……」]
131: 1524| [45] [サリュは大切な想い出を紐解くように、夏彦の事を語る。]
132: 1587| [47] [サリュ]
133: 1590| [45] [「ラボで再会した時もそう」]
134: 1595| [47] [サリュ]
135: 1598| [45] [「全身に銃創を受けた夏彦が、それでも私のところに駆けつけてきた時、嬉しくて泣きそうになった」]
136: 1650| [47] [サリュ]
137: 1653| [45] [「風見たちが悪意に感染した時、夏彦は身の危険を冒してでも、被験体Ｎと対決した」]
138: 1705| [47] [サリュ]
139: 1708| [45] [「『自分が消えるかもしれない』という恐怖を乗り越えて、皆のために戦った」]
140: 1763| [47] [サリュ]
141: 1766| [45] [「……ましろも悠里も、いつも夏彦にははっきり言わない。だから私が言ってあげる」]
142: 1815| [47] [サリュ]
143: 1818| [45] [「夏彦は、素敵な人」]
144: 1826| [47] [サリュ]
145: 1829| [45] [「かっこよくて優しいから、私はあなたが好きになった」]
146: 1837| [47] [サリュ]
147: 1840| [45] [「……理由は以上。反論は許さない」]
148: 1845| [45] [そう言うサリュの頬は、宵闇の中でもわかるほど、朱に染まっていた。]
149: 1850| [45] [恐らく夏彦の頬も、同じだっただろう。]
150: 1899| [45] [これほどまでに真っ直ぐな好意を向けられた嬉しさと照れ臭さに、夏彦は目を逸らして答える。]
151: 1907| [47] [夏彦]
152: 1910| [45] [「ありがとう、サリュ……」]
153: 1918| [47] [夏彦]
154: 1921| [45] [「ぼくだって君を素敵な女の子だと思うし、感謝もしてる」]
155: 1929| [47] [夏彦]
156: 1932| [45] [「いつも護ってくれて、ありがとう」]
157: 1940| [47] [夏彦]
158: 1943| [45] [「だから君がピンチになったら、いつでもぼくが護って――」]
159: 1986| [47] [サリュ]
160: 1989| [45] [「そういうのは今はいい」]
161: 1997| [47] [サリュ]
162: 2000| [45] [「それより夏彦は、結局誰を選ぶの？」]
163: 2008| [47] [夏彦]
164: 2011| [45] [「っ……！」]
165: 2072| [45] [突如として迫られた選択。それに夏彦は愕然とした。]
166: 2123| [47] [アリス]
167: 2126| [45] [「ぎゅうぅぅっ……！」]
168: 2131| [45] [アリスが奇妙な鳴き声を上げる。]
169: 2136| [45] [その声が表す感情は――『戦慄』。]
170: 2151| [47] [夏彦]
171: 2152| [45] [（どう答えても、大変な事になりそうな……！）]
172: 2208| [45] [それでも夏彦は、選ばなければならない。]
173: 2227| [45] [決断の時は、すぐ傍まで迫っている。]
174: 2246| [45] [そして、夏彦が選んだのは――！]
175: 2300| [47] [夏彦]
176: 2301| [45] [（……って……！）]
177: 2306| [47] [夏彦]
178: 2307| [45] [（こんな状況で、素直に答えられるわけがない！）]
179: 2312| [45] [――夏彦は言うべき言葉を見つけられなかった。]
180: 2317| [45] [たとえ答えが出ていても、それを口にする勇気はない。]
181: 2357| [45] [やむをえず、おずおずとサリュに言う。]
182: 2365| [47] [夏彦]
183: 2368| [45] [「み、みんなの事が大好きです……ってのは、ダメ？」]
184: 2422| [47] [サリュ]
185: 2425| [45] [「……優柔不断は身を滅ぼす」]
186: 2507| [47] [夏彦]
187: 2510| [45] [「ぐっ」]
188: 2523| [45] [サリュの肘鉄が、夏彦の腹を突く。]
189: 2528| [45] [その痛みを感じながら、夏彦は思っていた。]
190: 2533| [47] [夏彦]
191: 2534| [45] [（これはぼくが、甘んじて受けるべき痛みだ……）]
