  0:   51| [55] [√Double Chapter1]
 48:  605| [45] [「……君は９年前、ここで死んだはずだろう？　どういう事なんだ？」]
 49:  610| [47] [悠里]
 50:  611| [45] [「……」]
 51:  637| [47] [悠里]
 52:  640| [45] [「それは――……」]
 53:  645| [45] [悠里はひどくためらった後、静かに答えた。]
 54:  653| [47] [悠里]
 55:  656| [45] [「……それはね、ラボがついた嘘なんだよ」]
 56:  664| [47] [夏彦]
 57:  667| [45] [「――え？」]
 58:  693| [47] [悠里]
 59:  696| [45] [「ラボは９年前、『琴乃悠里は、ラボで発生した火災により死亡した』という事実を、世間に発表したの」]
 60:  704| [47] [悠里]
 61:  707| [45] [「ひこりんにも、ましろんにも……わたしの両親にも、学校にも、果てはマスコミとかにも」]
 62:  715| [47] [夏彦]
 63:  718| [45] [「な、に……？　なんのために、そんな事を！？」]
 64:  744| [47] [悠里]
 65:  747| [45] [「この施設がね、そういう無数の嘘の上に成り立っているからだよ」]
 66:  755| [47] [悠里]
 67:  758| [45] [「何もかもが嘘で塗り固められた施設――それが、ラボなの」]
 68:  763| [45] [その言葉を、夏彦は怪訝に思う。]
 69:  771| [47] [夏彦]
 70:  774| [45] [「嘘で塗り固められたって……どういう意味だ？」]
 71:  800| [47] [悠里]
 72:  803| [45] [「じゃあまず、最大の嘘から……」]
 73:  811| [47] [悠里]
 74:  814| [45] [「ひこりんも、もう気付いているかもしれないけど――ここはそもそも、原子力研究所じゃない。ＢＣの研究所なの」]
 75:  822| [47] [夏彦]
 76:  825| [45] [「やっぱりそうなのか……！」]
 77:  830| [45] [それは夏彦も推察していたことだ。]
 78:  835| [45] [しかしその確認が取れた上で、さらにいくつもの疑問が浮かぶ。]
 79:  843| [47] [夏彦]
 80:  846| [45] [「でも『ラボ＝原子力研究所』ってのは、街中の人がそう信じている事実だぞ？　なんでそんな嘘をつくんだ？」]
 81:  872| [47] [悠里]
 82:  875| [45] [「そう思われていたほうが、都合がいいからだよ」]
 83:  901| [47] [悠里]
 84:  904| [45] [「『原子炉を扱っているから』というのを理由にすれば――」]
 85:  912| [47] [悠里]
 86:  915| [45] [「どんなに警備が厳重でも、異常なくらい情報管理を徹底していても、誰もおかしいと思わないでしょう？」]
 87:  923| [47] [夏彦]
 88:  926| [45] [「確かに……ぼくも今までおかしいと思った事はなかった」]
 89:  952| [47] [悠里]
 90:  955| [45] [「つまり全ては隠れ蓑なんだよ。このラボが裏でやっている事を隠すための」]
 91:  963| [47] [夏彦]
 92:  966| [45] [「……そういう事か」]
 93:  971| [45] [原子力関連施設というのは、その性質上、極度に閉鎖的なのが当たり前だ。]
 94:  976| [45] [その肩書きを騙れば、何かを隠すためには最適だろう。]
 95:  981| [45] [しかし――]
 96:  989| [47] [夏彦]
 97:  992| [45] [「……でも、だったら悠里……」]
 98: 1000| [47] [夏彦]
 99: 1003| [45] [「ラボは何を隠しているんだ？」]
100: 1008| [45] [夏彦はその疑問を、悠里にぶつけた。]
101: 1016| [47] [夏彦]
102: 1019| [45] [「そうまでして隠したい秘密が、この施設にはあるんだよな？」]
103: 1027| [47] [夏彦]
104: 1030| [45] [「それは君が死んだ事にされた理由にも関わってるんだろう？」]
105: 1056| [47] [悠里]
106: 1059| [45] [「……うん」]
107: 1067| [47] [夏彦]
108: 1070| [45] [「なぁ悠里、教えてくれ。９年前に何が起きたんだ？」]
109: 1078| [47] [夏彦]
110: 1081| [45] [「あの火災の後、君はどうなったんだ？　今日までどこで、どういう風に過ごしてきたんだ？」]
111: 1107| [47] [悠里]
112: 1110| [45] [「…………」]
113: 1118| [47] [夏彦]
114: 1121| [45] [「……言えないような事なのか？」]
115: 1147| [47] [悠里]
116: 1150| [45] [「う、ううん！　違うけど――」]
117: 1158| [47] [悠里]
118: 1161| [45] [「……一言では、とても伝えられないの」]
119: 1169| [47] [夏彦]
120: 1172| [45] [「え？」]
121: 1198| [47] [悠里]
122: 1201| [45] [「話せば本当に長くなるし、言葉じゃうまく伝えられる自信もないし……だからひこりん」]
123: 1207| [45] [悠里は夏彦の手を握り、続けた。]
124: 1233| [47] [悠里]
125: 1236| [45] [「わたしの心の中に潜って、その目で確かめて」]
126: 1244| [47] [夏彦]
127: 1247| [45] [「え？」]
128: 1255| [47] [悠里]
129: 1258| [45] [「ひこりんは人の記憶に潜れるようになったんでしょ？　だったらその能力でわたしの記憶を見れば、全てがわかるはず」]
130: 1266| [47] [夏彦]
131: 1269| [45] [「でも９年分の記憶を見るって、それはそれで時間がかかるんじゃ……」]
132: 1295| [47] [悠里]
133: 1298| [45] [「大丈夫。人の過去の記憶を見ている時、現実の時間はほとんど進まないから」]
134: 1303| [45] [そう言えばましろの記憶を見た時も、相当じっくり見たようでいて、現実の時間は進んでいなかった。]
135: 1308| [45] [ならば確かに、悠里の記憶を直接見た方が、話を聞くより早いだろう。]
136: 1313| [45] [それに夏彦自身―― 一刻も早く、そして詳しく、真実を知りたかった。]
137: 1321| [47] [夏彦]
138: 1324| [45] [「……いいんだな、悠里？　ぼくに心を覗かれても……」]
139: 1350| [47] [悠里]
140: 1353| [45] [「いいよ、ひこりんなら……」]
141: 1379| [47] [悠里]
142: 1382| [45] [「きっと不愉快な思いもすると思うし、わたしの事が嫌いになるかもしれないけど……」]
143: 1408| [47] [悠里]
144: 1411| [45] [「……ひこりんに知ってもらいたいの、わたしの見聞きしてきた全てを」]
145: 1434| [45] [悠里がそっと目を瞑る。その手はかすかに震えていた。]
146: 1439| [45] [――悠里が何を恐れているのかはわからない。]
147: 1444| [45] [『わたしの事が嫌いになるかもしれない』という言葉の意味も不明だ。]
148: 1449| [45] [だが夏彦は覚悟を決めた。]
149: 1454| [45] [これから何を知ろうとも、決して動じはしないと。]
150: 1462| [47] [夏彦]
151: 1465| [45] [「……行くよ、悠里」]
152: 1520| [47] [悠里]
153: 1523| [45] [「来て」]
154: 1577| [45] [夏彦は彼女の手を握り締め、精神を集中した。]
155: 1688| [45] [――その瞬間。]
156: 1693| [45] [夏彦の視界は、闇に包まれた。]
157: 1698| [45] [ましろの心に潜った時と、同様の現象が起きていた。]
158: 1854| [45] [闇の中には、無数の『情景』が瞬いている。]
159: 1859| [47] [夏彦]
160: 1860| [45] [（これが悠里の記憶か……！）]
161: 1865| [45] [過去に彼女が見聞きしてきた、様々なシーンの記憶だ。]
162: 1870| [45] [夏彦はその中の最古の記憶を、そっと覗きこんだ……。]
