  0:   89| [55] [√Double Chapter 7]
 79:  899| [47] [Kazami]
 80:  902| [45] ["You met with Ms. Tsubakiyama all the time, yet you never sent me a single letter!"]
 81:  910| [47] [Watase]
 82:  913| [45] ["Ah, well... I'm sorry about that."]
 83:  918| [45] [A year of pent up emotions from Kazami came shooting out of her mouth all at once.]
 84:  923| [45] [Watase was stunned by the look on her face. He'd never seen that kind of expression from her ever before.]
 85:  961| [47] [Kazami]
 86:  964| [45] ["Besides, don't you remember our promise!?"]
 87:  972| [47] [Kazami]
 88:  975| [45] ["Don't you remember what you said back when we kissed in the engine room!?"]
 89:  983| [47] [Kazami]
 90:  986| [45] ["You said 'let's go for a walk through that park again if we make it out of here', remember!?"]
 91:  994| [47] [Watase]
 92:  997| [45] ["O-of course I do! I remember, but--"]
 93: 1002| [45] [Watase's face suddenly grew dead serious as he tried to calm Kazami.]
 94: 1010| [47] [Watase]
 95: 1013| [45] ["... Don't you get it, Kazami? I'm an ex-convict."]
 96: 1021| [47] [Watase]
 97: 1024| [45] ["What's worse, I'm the terrorist who destroyed LABO, and from Q's perspective, I'm a traitor."]
 98: 1032| [47] [Watase]
 99: 1035| [45] ["There are probably guys in the Rokumei City government and Q who hate my guts. Some probably even want me dead."]
100: 1043| [47] [Watase]
101: 1046| [45] ["You could never be happy being with someone like me."]
102: 1093| [47] [Kazami]
103: 1096| [45] ["You idiot. Do you really think a wimpy little threat like that is all it'll take to get me to leave you?"]
104: 1104| [47] [Watase]
105: 1107| [45] ["'Wimpy'... are you..."]
106: 1115| [47] [Kazami]
107: 1118| [45] ["I've grown strong, you know."]
108: 1126| [47] [Kazami]
109: 1129| [45] ["I spent three months in tears after losing Nagisa again..."]
110: 1137| [47] [Kazami]
111: 1140| [45] ["But I was able to overcome that even without you around."]
112: 1187| [47] [Kazami]
113: 1190| [45] ["I'm no longer the kind of woman who'll just keep waiting for you."]
114: 1198| [47] [Kazami]
115: 1201| [45] ["From now on, I'm sticking with you no matter how much you protest."]
116: 1211| [45] [Kazami stared Watase dead in the eye.]
117: 1216| [45] [There was indeed a strong light in her eyes, but--]
118: 1221| [47] [Watase]
119: 1222| [45] [(... There's that part about her where she pushes herself too far.)]
120: 1227| [45] [Watase knew that.]
121: 1237| [45] [Kazami was probably under the surveillance of BC officials throughout Japan.]
122: 1242| [45] [Just like Natsuhiko and the others were.]
123: 1247| [45] [He didn't expect there to be any woman who could live under that kind of pressure all by herself.]
124: 1252| [45] [Yet she pushed all that aside, went to see Watase, and bared these feelings to him for the first time in her life.]
125: 1257| [45] [Watase felt heartfelt respect for her resolve.]
126: 1267| [47] [Watase]
127: 1270| [45] ["... I'm sorry, Kazami."]
128: 1278| [47] [Watase]
129: 1281| [45] ["I'm sorry I kept you waiting for a year. I'll keep my promise."]
130: 1292| [45] [Watase said that, then looked at Kazami.]
131: 1297| [45] [--She was no ordinary woman.]
132: 1302| [45] [She was a Level 6 Communicator who had once hated Watase enough to want him dead.]
133: 1307| [45] [Neither of them knew if she'd one day become N-ified. Perhaps she would turn into an uncontrollable monster.]
134: 1312| [45] [But despite that--]
135: 1317| [45] [Watase wanted to respond to her feelings earnestly.]
136: 1325| [47] [Watase]
137: 1328| [45] ["... However, I'm not going to suggest we start dating again."]
138: 1375| [47] [Kazami]
139: 1378| [45] ["Huh...!?"]
140: 1386| [47] [Watase]
141: 1389| [45] ["I don't want you to be my girlfriend."]
142: 1395| [45] [Watase said that, walked up to Kazami--]
143: 1421| [45] [And embraced her.]
144: 1429| [47] [Watase]
145: 1432| [45] ["Kazami, will you marry me?"]
146: 1482| [47] [Kazami]
147: 1485| [45] ["..."]
148: 1490| [45] [The woman in his arms gasped.]
149: 1536| [45] [Before long, she gave him the biggest, most relieved smile he had ever seen from her.]
150: 1544| [47] [Kazami]
151: 1547| [45] ["--I will."]
