  0:   71| [55] [√Double Chapter2]
173: 2592| [47] [悠里]
174: 2595| [45] [《ひこりんも覚えがあるんじゃない！？》]
175: 2600| [45] [そう言われて思い出した。]
176: 2658| [47] [夏彦]
177: 2659| [45] [（――そうだ、確か悠里がぼくの記憶を修復した時――）]
178: 2664| [45] [夏彦はしばしば、『ありえないもの』を見た。]
179: 2718| [45] [壊れてないはずの時計がいつの間にか壊れてたり、あるいはその逆だったり。]
180: 2723| [47] [夏彦]
181: 2724| [45] [（ぼくが渡瀬の記憶を操作した時もそうだった……）]
182: 2729| [47] [夏彦]
183: 2730| [45] [（渡瀬のデジタル時計が、ぼくの腕時計に変わっていた）]
184: 2745| [45] [ならば、さきほどまで見てきた渡瀬の記憶の中には、不自然な点があるはずだ。]
185: 2750| [47] [夏彦]
186: 2751| [45] [（思い出せ！　おかしな点、奇妙な箇所、ありえない記憶はなんだ！？）]
187: 2756| [45] [夏彦は必死で考え――そして思いついた。]
188: 2761| [47] [夏彦]
189: 2762| [45] [（そうだ！　渡瀬の記憶の中には――）]
190: 2767| [47] [夏彦]
191: 2768| [45] [（なぜか何度も『花の香り』が漂っていた！）]
192: 2773| [45] [冷静に考えると、明らかにおかしい。]
193: 2826| [45] [あれは被験体Ｎの部屋の香りだ。]
194: 2831| [45] [それがどうして何度も、渡瀬の記憶の中に現れるのか――]
195: 2836| [45] [あの香りが漂っていた箇所の記憶が、被験体Ｎによって改竄されていたからだ！]
196: 2841| [47] [夏彦]
197: 2842| [45] [（渡瀬の心を狂わせたのは、コミュニケーターに対する憎悪……）]
198: 2905| [47] [夏彦]
199: 2906| [45] [（被験体Ｎは恐らく、記憶操作によって、渡瀬の憎悪を増幅していたんだろう）]
200: 2911| [47] [夏彦]
201: 2912| [45] [（だったらその憎悪を相殺するような感情を、渡瀬の心に送り込めば――！）]
202: 2963| [45] [あるいは、渡瀬は本来の彼に戻るかもしれない！]
203: 2968| [45] [その事に気付いた瞬間、夏彦は己のやるべき事を悟った。]
204: 3021| [47] [夏彦]
205: 3024| [45] [《そうだ……あの時、悠里がぼくにしてくれた事を……！》]
206: 3029| [45] [悠里は夏彦の記憶を何度も遡って、記憶を修復して――]
207: 3079| [45] [そして夏彦を、精神崩壊の危機から救ってくれた。]
208: 3087| [47] [夏彦]
209: 3090| [45] [《だから、今度は、ぼくが……》]
210: 3144| [47] [夏彦]
211: 3147| [45] [《ぼくが渡瀬の記憶を遡って……！》]
212: 3155| [47] [夏彦]
213: 3158| [45] [《渡瀬を悪意から、救うんだ！》]
214: 3163| [45] [――夏彦は決意した。]
215: 3168| [45] [悪意に取り憑かれた相棒を救おうと。]
216: 3173| [45] [検索条件は、『花の香りがする記憶』。]
217: 3178| [45] [そして『コミュニケーターに対する憎悪を覚えた時の記憶』だ。]
218: 3183| [45] [それを全て修復すれば、渡瀬はきっと元に戻る！]
219: 3191| [47] [夏彦]
220: 3194| [45] [《渡瀬……！　お前の心から、悪意が消えるまで――》]
221: 3202| [47] [夏彦]
222: 3205| [45] [《ぼくは何度でも、お前の時間を巻き戻す！！》]
223: 3419| [85] [悪意に汚染された記憶が浄化されました]
